global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
291.6836080385793	n/a	85079.32719840355	n/a	279.31769131547725	n/a	n/a	78018.37268180824	204.6221756746756	n/a	41870.2347778378	n/a	204.39373589819604	412.7977329813427	n/a	n/a	n/a	n/a	-0.1103585381	-0.0072746169	-0.014976382	-0.1317097923	-0.0126011475	0.0089532269	-0.1031671841	0.0195431891	-0.0634180962	0.1267404073	-0.1191616669	0.0865850577	-0.0479803309	0.0081453507	-0.0656717621	-0.0037218752	0.0959087878	-0.0776867829	0.0619210703	-0.073620299	0.0377029704	-0.0397867161	0.1014784982	-0.0873370685	0.0735541256	-0.0211435205	0.1653489086	-0.0619776882	0.0675278165	-0.1380506826	0.0664343362	-0.0768571832	0.1143834503	-0.0597007734	0.0612396829	-0.0944328318	0.1159205558	-0.1013298437	0.0333562939	0.1268531886	-0.1874884446	0.0891321361	-0.0512777088	-0.1183831233	0.0937033102	-0.0201877546	0.0048678301	-0.0695137615	-0.0132699319	0.0915967147	-0.0716910471	0.0774438396	-0.0714862698	0.0414408628	-0.0569769843	0.0648920612	-0.1189947667	0.0170964865	-0.0400264299	0.1668757402	-0.0630939076	0.0507875012	-0.150205278	0.0619629546	-0.0716152348	0.1023152443	-0.0361596216	0.1187869516	-0.064991439	0.1121959068	-0.0805625125	0.0111270578	0.0808554329	-0.2277067923	0.0800437966	-0.10997483	0.0799148588	-0.0227437824	0.0207672682	-0.1394262308	0.0857459176	-0.0103721684	0.01760432	-0.0751773075	-0.0167985694	0.0858887469	-0.137007334	0.2123768093	-0.0732118222	0.1142946013	-0.232323975	0.046299668	-0.0236869286	0.1237691351	-0.1118834455	0.0257356666	0.0668422249	-0.0884552167	0.0289978661	0.1195153378	0.1194927693	0.1194551582	-0.0174371	n/a	0.00030405245641	n/a	-0.0153475	n/a	0.00023554575625	n/a	-0.0747353999999999	n/a	n/a	0.0055853800131599	0.00460068	n/a	n/a	2.1166256462400003e-05	-0.00210901	n/a	4.447923180100001e-06	n/a	0.000222088	n/a	4.932307974400001e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.5632809457498	-0.1203270928294841	85009.14679585023	0.0144786092687953	277.3927961713589	-1.924895144118352	3.705221315850412	76946.76336776506	204.6238552623466	0.0016795876710204	41870.92214242578	2.821014744644065e-06	204.41756533444584	413.3646169837659	1.152029	39.060326	0.31060805	0.15017	-0.1192714424	-0.03622291	-0.0385503674	-0.1220100338	0.0539809898	-0.028357108	0.0770173197	0.0583220677	-0.1084505518	0.1122216357	-0.1098558151	0.0516010413	-0.0715590493	0.0689409514	-0.0416264446	0.0115155163	0.14426771	-0.0871582503	0.089620614	-0.0094825262	-0.0344904452	0.0167743718	0.0267651896	0.0910458198	-0.0799404712	0.1241302723	0.3573784554	-0.2928797204	0.0256922963	0.1148654863	0.0336483912	0.1020501343	0.0212243778	-0.1908677287	-0.1180027137	0.0603087019	0.0870950739	0.1368157012	-0.0437657861	0.2187390607	-0.0541686836	-0.0357278203	0.0329565884	-0.110161186	0.0722180016	-0.0540621887	0.0701979635	-0.0452421975	-0.0061678193	0.1407474403	-0.0893416563	0.0870362044	0.0148403179	-0.0513659654	0.0311133081	0.0702750025	0.0920606338	-0.0036173665	0.1801986429	0.3413916062	-0.2438530356	0.1514572002	0.1136957953	-0.002996738	0.0810266588	0.0122001196	-0.1995193821	-0.0341703141	0.0472636286	0.0997499025	0.1571672185	0.0888818723	0.1882235929	-0.0986169303	-0.0043199409	-0.1088437794	0.0757769802	-0.0657503604	0.0402461409	-0.111599036	0.1378679591	0.0957378222	0.0420067698	-0.0646582959	0.0587832329	-0.014210207	-0.0084193977	0.2266871991	-0.2998519519	0.1120063362	-0.1013883465	0.0587367676	-0.0733833876	0.1042820782	-0.0006808714	0.0663983917	-0.0266451791	0.0667323541	0.1014985621	0.1194551582	0.1192521267	0.1189139965	0.0601965	0.0776336	0.00362361861225	0.00602697584896	0.0823585	0.097706	0.00678292252225	0.009546462436	-0.0367885	0.0379468999999998	0.0014399672196099	0.00135339373225	0.00367561	-0.00092507	8.557545049000001e-07	1.35101088721e-05	-0.00271743	-0.0006084199999999	7.384425804899999e-06	3.701748963999996e-07	0.000635029	0.0004129409999999	4.0326183084100005e-07	1.7052026948099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.0793088068925	-0.4839721388572684	84727.1640154983	0.2342290311900791	274.14419635263874	-3.248599818720152	10.553400782188602	75155.04039383415	204.59682166094893	-0.0270336013976759	41859.85943376214	0.0007308156045284	204.3807322525192	414.14555023250506	1.312227	44.491955	0.6326563	0.372658	-0.149136036	-0.1078453248	-0.025382962	-0.12679534	0.1742683696	-0.0108023822	-0.0388449925	-0.0444426443	0.0370249909	0.1495015499	-0.1235713502	0.1581341894	-0.1440957516	0.0077660325	-0.0766868889	-0.1712781699	0.2037317705	-0.0806110141	0.0425056494	-0.1087179003	0.0331645106	-0.0863481397	-0.093474948	0.0920194803	-0.1774181693	0.1198150712	0.2808853285	0.0391387683	-0.0724530185	0.2221086573	0.0890652782	-0.0356099878	-0.0823485754	0.1712133852	0.0315282614	-0.0677321228	0.0482554159	0.0493678919	-0.0943168306	-0.1691367861	0.1756138902	-0.0605573662	-0.0939518585	-0.1235548856	0.1936116942	-0.0913824876	0.0081415504	-0.0838087953	-0.19122564	0.1798340683	-0.0754781642	0.057560322	-0.0974649462	0.019073126	-0.051815456	-0.0323751815	0.1736886844	0.0414609457	0.1809309026	0.2847085392	0.0770190186	-0.0170386522	0.2405950076	0.0659688129	-0.0529138797	-0.0500963155	0.16519183	0.0004678938	-0.0742738501	0.034501136	0.0424589485	0.0500926178	-0.1509982033	0.2092696293	-0.0882156057	-0.1232413038	0.1516273169	-0.1149499369	0.0107559246	-0.1600817615	0.1129662139	-0.0665110772	0.1506145006	-0.1624101076	-0.0183645704	-0.0114073513	-0.127197049	0.1328023406	-0.0711811332	-0.0495132549	-0.3472576629	0.1058869322	0.0793359607	0.18790051	-0.1547778862	-0.0656277273	-0.1175640669	-0.0497193342	0.0273785762	0.1193348294	0.1187713263	0.1178341246	0.0281398	-0.0320567	0.00079184834404	0.00102763201489	-0.107381	-0.1897395	0.011530679161	0.03600107786025	-0.276697	-0.2399085	0.05755608837225	0.076561229809	0.00671593	0.00304032	9.2435457024e-06	4.5103715764900005e-05	-0.00276467	-4.724000000000004e-05	7.643400208899999e-06	2.231617600000004e-09	0.000303557	-0.000331472	9.2146852249e-08	1.0987368678399999e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
290.3075307765785	-0.7717780303140103	84278.46242559409	0.5956413280753734	274.0310183851102	-0.1131779675285429	0.0128092523338919	75092.9990371806	203.7762660311425	-0.8205556298064209	41524.76659759496	0.6733115416070121	203.58236871069604	416.0051927547792	1.882568	63.829765	0.87704985	0.524067	-0.0551278529	0.0806420393	-0.0978987846	-0.0578595888	-0.0432590364	-0.0089815109	0.0473241824	0.3404819058	-0.0001753078	0.0611749226	-0.0285157788	-0.0306710984	-0.043235534	0.1194921191	-0.0406431783	0.0173292336	-0.0808894079	-0.1193087832	0.226677863	0.0404368822	0.2572594994	-0.1399872317	-0.0213946163	-0.1380318393	-0.0360685735	0.0017958309	0.0532604679	-0.0470268082	0.14762159	-0.0737426562	-0.1674729327	0.0706523215	-0.1610713322	0.2774965562	-0.1388606867	0.201503397	-0.1147762447	0.0615538734	-0.1244674608	-0.0421621273	-0.1276136247	-0.1197239999	0.0253401125	-0.0286440626	-0.0152006801	-0.049083478	0.123824521	-0.0368459549	0.0264979407	-0.082148043	-0.1106339872	0.229426854	0.036502037	0.2585992459	-0.1292849413	-0.0213453602	-0.0270442734	0.1322584501	0.0084973908	0.0261352542	-0.0023039555	0.1745665627	-0.0848328028	-0.1382499121	0.094655734	-0.1542782368	0.2274043118	-0.2850188734	0.134361246	-0.1074154674	0.0548553972	0.1023700989	-0.079673173	-0.1023544431	-0.1321852339	-0.0426269658	-0.0455666199	-0.0096719637	0.132461765	-0.0761546565	0.1631316955	0.146666211	-0.007890103	-0.0480151072	-0.0261564299	0.0374220112	0.0497574846	-0.1510613255	-0.1388319301	0.1160423787	-0.1037919315	0.0632187094	-0.0643772842	0.1058973406	0.1451287955	-0.0055616772	0.0323271381	-0.0160186834	-0.0057234715	0.1191544118	0.1180513362	0.1162204348	0.035256	0.0071162	0.001242985536	5.064030244000004e-05	0.162847	0.270228	0.0265191454089999	0.073023171984	0.154558	0.431255	0.185980875025	0.023888175364	0.0063048	-0.00041113	1.690278769e-07	3.975050304e-05	-0.00117541	0.0015892599999999	1.3815886681e-06	2.5257473476e-06	0.00167218	0.001368623	2.7961859524e-06	1.8731289161290008e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
289.9123461032857	-0.3951846732928175	84049.16842311132	0.1561709260055508	272.064695451968	-1.9663229331421803	3.866425877400868	74019.1985113721	203.90511313555663	0.1288471044141204	41577.29516282415	0.0166015763159032	203.67858158991888	405.9391639565204	1.349203	45.745655	0.362501185	0.18833	0.0241033853	0.1139190383	-0.133890602	-0.0355372746	-0.1295406985	-0.0868288655	0.0258985672	-0.0490755049	-0.0060855898	0.0621501018	-0.0245478046	-0.0951203457	0.0250598299	0.0638108025	0.0702821834	-0.0838961208	0.0914476446	0.1411541528	0.1797941599	0.1358488886	-0.0571853094	-0.1043720219	0.1123522417	0.1875281247	-0.0382291246	-0.0191518411	-0.0919326326	0.0790411381	-0.1659630612	0.0299061118	-0.1068570398	-0.1017307104	0.086481659	-0.0235951733	-0.0300413647	-0.1047397232	-0.1870663092	0.0408247651	-0.0225260634	0.0732530814	0.0583172016	0.0125651429	0.1304425804	-0.0249282628	-0.0999642723	-0.0027140742	0.0612345901	0.0647906232	-0.0915993175	0.080154093	0.1460554493	0.1641267183	0.1504229194	-0.0765617178	-0.0974717909	0.1340572879	0.1508746621	-0.0875956662	-0.03240002	-0.091995943	0.0582764758	-0.1462658894	0.0406169541	-0.1275673501	-0.1366058136	0.0962957257	-0.0441943186	-0.027620697	-0.0922096438	-0.1541537007	0.0369685141	0.0353518417	0.1179836473	0.0460709546	0.0070317876	0.0023819748	-0.1055470899	-0.0223892605	0.1020028491	-0.0463910744	0.2030713479	-0.0267960993	-0.0850931999	-0.0390408753	-0.0117290169	-0.0651500666	0.0154686969	-0.0645118041	0.0450045679	0.0059200056	0.0745296329	0.1462236137	-0.0583228476	-0.0919890151	0.0484651125	-0.1782302077	0.1505523601	-0.0054670765	0.1104415097	0.1189139965	0.1170936064	0.1140802373	0.0349108	-0.0003452	0.00121876395664	1.1916304000000265e-07	0.149246	-0.013601	0.0222743685159999	0.000184987201	0.308085	0.153527	0.023570539729	0.0949163672249999	0.00853776	0.00223296	4.9861103616e-06	7.28933458176e-05	-2.99303e-05	0.0011454797	8.9582285809e-10	1.31212374311209e-06	0.0021943	0.00052212	4.814952490000001e-06	2.726092944000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.9446088585137	-0.9677372447720244	83488.98698839945	0.9365153749189492	269.8215660226231	-2.243129429344947	5.031629636793387	72803.67749090074	203.61385177158536	-0.2912613639712731	41458.600633261136	0.0848331821424064	203.41499267242767	397.6349642426654	1.319614	44.74242	0.395817635	0.222866	0.103532732	0.0725316486	-0.0469838231	0.0529999531	-0.1100678045	-0.0546900657	-0.0351185022	0.0179901102	-0.0156607895	0.0201915942	0.0421773058	-0.0788454604	0.0530340437	-0.0342314538	-0.1648828546	-0.0351971522	0.0216870603	0.0513020679	0.0036416325	0.1325162658	-0.0509721015	-0.0151808997	0.0950706331	0.0221454021	0.0701497436	0.1110683776	-0.1249332681	0.0242921759	0.1583452107	-0.1381947663	0.155733661	-0.1147607307	-0.0258173858	0.1531460326	0.0472336855	-0.0353482319	-0.0440998523	0.0378373601	-0.1765968257	0.1321696946	-0.0540355961	-0.0291811321	-0.1014637194	0.0428036228	-0.0929759189	0.0288382432	-0.0328177001	-0.165110923	-0.0317730488	0.0165774261	0.0492385134	-0.0031522865	0.1282961359	-0.0335265607	-0.0469273818	0.050763572	-0.0810046694	-0.0956823235	0.074961002	-0.1417233907	0.0377367458	0.0926946537	-0.153496318	0.1946130073	-0.0961985084	-0.0233602141	0.1565725324	0.0011972504	-0.0427142991	-0.0262802273	0.0539218799	0.1885551519	0.0626756561	-0.0925917293	-0.0528632735	0.0818451943	-0.0941008664	0.0102073742	0.05763974	-0.1297939492	-0.0585452948	0.030902146	-0.0714867726	0.0153430172	0.0527592152	-0.1267400228	-0.0108180156	-0.056736736	0.012097534	0.0477501146	-0.0603176926	0.0193539037	0.087239398	-0.0840596343	-0.0269323651	-0.0107433398	-0.0368844004	0.0387277865	-0.0078701823	0.1186137044	0.1159000657	0.1114232278	-0.0360673	-0.0709780999999999	0.0013008501292899	0.0050378906796099	0.128989	-0.0202569999999999	0.016638162121	0.0004103460489999	0.516916	0.208831	0.043610386561	0.267202151056	0.00935427	0.0008165099999999	6.666885800999991e-07	8.750236723289999e-05	-0.000392641	-0.0003627107	1.54166954881e-07	1.3155905189449e-07	0.00293011	0.0007358099999999	8.5855446121e-06	5.414163560999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.93616481054505	-0.0084440479686236	83484.10733542645	7.130194609641695e-05	269.81925461695977	-0.0023114056633062	5.342596140364122e-06	72802.43016205177	203.32377283169967	-0.2900789398856886	41340.55659851661	0.0841457913652049	203.10680123130044	397.4570993292777	1.062883	36.037796	0.4651317499999998	0.212423	0.1055336484	-9.5781e-06	-0.1048385511	0.0883079711	-0.0615190521	-0.0861915735	0.0909152099	0.0864675821	0.0635269974	0.0160674268	0.0735211646	-0.1003519658	-0.0043723807	0.0653902127	-0.0734437697	0.0948716654	0.0163279857	0.051571771	0.0112257762	0.1018619354	0.0575644832	0.0465315309	-0.0438030711	-0.0414148084	-0.1040715878	0.0210189961	-0.1130459727	0.006076341	-0.0370360317	0.0493541324	0.0717455866	-0.1162659269	-0.0583231867	-0.1176814002	-0.1435738919	-0.057913096	-0.0719000238	0.0627531129	-0.0216226311	-0.1297694226	0.0590231693	0.0535162647	-0.0241397746	0.0739173398	-0.0953624948	-0.0332663351	0.0652526945	-0.0721062089	0.0958652513	0.0236344614	0.0442437671	0.0068692361	0.1028134266	0.0591869724	0.0518097763	-0.017921265	0.0262574578	0.0898861026	0.0421040585	-0.1082945488	0.0271412049	-0.0281663714	0.0596177193	0.0818936953	-0.1227760746	-0.0559914046	-0.1561246819	-0.0899324582	-0.0741140384	-0.0689592906	0.06707131	-0.0187785746	-0.1116586458	0.0899169705	0.0538775268	0.0985185576	-0.0922180381	-0.0558976434	-0.0518045216	-0.0280949738	0.0328968945	0.0902878986	-0.0216462177	0.0822462602	-0.027449167	-0.0704758673	-0.1099259799	-0.1520941954	0.0551052771	-0.0616843389	0.0130787561	-0.0869860368	-0.0274938871	-0.0165783585	0.038671035	0.085380629	-0.0095375373	0.0611764984	0.0047929587	0.1182536866	0.1144731177	0.1082614433	-0.0307839	0.0052833999999999	0.00094764849921	2.791431555999997e-05	0.267893	0.138904	0.071766659449	0.019294321216	0.643501	0.1265849999999999	0.0160237622249999	0.414093537001	0.011517	0.00216273	4.677401052899999e-06	0.0001326412889999	-0.000561018	-0.000168377	3.14741196324e-07	2.835081412900001e-08	0.00137403	-0.00155608	1.8879584409e-06	2.4213849664e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.05445173177696	-0.8817130787680867	82975.36716249463	0.7774179532706983	268.65395636451893	-1.1652982524408344	1.3579200171416623	72174.94827030884	202.9196235920872	-0.4041492396124795	41176.37363875435	0.1633366078793453	202.6840361727201	396.95158914217546	1.034417	35.072617	0.2704526999999999	0.142477	0.1099562583	0.0131707738	-0.0740284505	0.0829684185	-0.0555774015	-0.0763673513	-0.0108123114	-0.0773249366	0.1014444368	0.0231289449	0.0904676107	-0.0817568817	0.0116697141	-0.0079155051	0.0458691753	-0.0077378641	0.0749473572	0.1164619641	-0.0194263136	0.0099905285	-0.0867415571	0.0205616084	0.1091253782	-0.0325036935	-0.1348369584	-0.0550213629	-0.0296285491	0.1795606687	0.0478141054	0.0537992382	-0.0297190165	-0.071677798	0.092285085	-0.016977707	0.1055181195	0.0422014582	0.0210792753	0.0873659911	0.0634755513	-0.0323092659	-0.0135619189	-0.1393585159	0.0434420661	0.0908402514	-0.080521118	-0.0130689235	-0.0056517427	0.0455706452	-0.012084039	0.0771719899	0.1158169086	-0.0238604026	0.0114803785	-0.0954559562	0.0201572855	0.1067498568	-0.0163524251	0.0822028666	-0.0362328533	-0.0339581812	0.2248925283	0.0214773944	0.0348550227	-0.0288629758	-0.0589702409	0.0986423172	0.0110231704	0.0909741791	0.0739084373	0.015799548	0.0750153296	-0.0764110244	-0.03649896	-0.0006888472	-0.1215354922	0.0928234852	-0.0792797279	-0.0222565369	-0.068539841	0.0194986373	0.0812591943	-0.1262787078	-0.0699907723	0.0520721561	0.039101732	0.0038108241	-0.037878733	-0.0981485773	-0.0223329049	-0.1394572859	0.1017085577	-0.020912587	0.0665998401	-0.0004663235	-0.0644832452	0.0638357633	0.0608320722	-0.0091009858	0.0254547045	0.1178341246	0.112815636	0.1046092073	-0.057073	-0.0262891	0.003257327329	0.00069111677881	0.150781	-0.117112	0.022734909961	0.0137152205439999	0.646565	0.0030639999999999	9.388095999999729e-06	0.4180462992249999	0.0107515	-0.0007654999999999	5.859902499999982e-07	0.00011559475225	-0.000109211	0.000451807	1.1927042520999998e-08	2.0412956524900002e-07	0.000111585	-0.001262445	1.2451212225e-08	1.593767378025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.6784526791852	-0.3759990525917374	82758.89213589022	0.1413752875498841	268.353727210444	-0.3002291540749411	0.0901375449565547	72013.72290773739	202.8316518984209	-0.0879716936663044	41140.679011842185	0.0077390188865181	202.63602202195383	394.2120037961802	1.067882	36.207283	0.2940119849999999	0.143795	0.1017794972	0.0767628956	-0.0009752258	0.0817254729	-0.1137461558	-0.0118140432	-0.0937942157	0.0529784625	0.0222657744	0.0263276471	0.0812022169	-0.057711947	0.0493409153	-0.152127357	-0.0713190089	0.0537262361	-0.0361337218	0.0065685691	0.0481773854	0.0649200957	-0.0702458469	0.0128899521	-0.0150185243	-0.1357461332	0.0538932344	-0.0676199715	-0.0729817961	-0.0296914448	0.0935457293	0.1167206337	-0.1315251667	0.1041045732	0.0107852471	-0.1246301757	-0.0689328072	0.1145660564	0.1414337519	0.1734393204	0.016110328	-0.0957112701	-0.0677749943	0.0841634998	0.038965898	0.0815690574	-0.0728477215	0.0324917572	-0.150285792	-0.0681240765	0.0558260061	-0.0293584308	-0.000203644	0.0448608155	0.0578190637	-0.0465246016	-0.0020285399	-0.0667842597	-0.13665144	0.0561916501	-0.0742539433	-0.0846524432	-0.0107113253	0.1152441183	0.0722147899	-0.1402071386	0.1196968082	-0.0068797007	-0.1444087378	-0.0362319427	0.1011472337	0.1275759182	0.1771582449	-0.050956016	-0.1340427792	-0.0377687012	0.1036107693	0.0697000008	-0.0819662338	0.0434364846	-0.0341333947	-0.1012678265	-0.0751270529	-0.0397989457	-0.0088311204	0.0008601939	-0.0286377459	0.0637120605	0.0054245463	-0.1226656612	0.0447942119	-0.0088248692	0.0535135659	-0.1199500929	-0.1416206998	0.0861680614	0.0034451073	0.0716737169	0.0917273498	-0.0239294066	-0.0363331745	0.1173552296	0.1109309587	0.1004830656	-0.0696912	-0.0126181999999999	0.0048568633574399	0.0001592189712399	0.100284	-0.050497	0.010056880656	0.002549947009	0.541139	-0.1054259999999999	0.0111146414759999	0.292831417321	0.0086795199999999	-0.0020719800000001	4.293101120400414e-06	7.533406743039828e-05	0.000182167	0.000291378	3.3184815889e-08	8.4901138884e-08	-3.44727e-05	-0.0001460577	1.1883670452899999e-09	2.133285172929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
287.545718542765	-0.1327341364202539	82682.54025227501	0.0176183509712305	266.68621767747896	-1.6675095329650276	2.7805880425292444	71121.53869911969	202.5301601885691	-0.3014917098517742	41018.465786007466	0.0908972511093464	202.301718015566	391.0772694128992	1.171067	39.705837	0.513395075	0.244564	0.1056108662	-0.0012486245	-0.0684211626	0.1010773192	-0.0425270168	-0.0641280249	0.1331203921	0.0532271274	-0.0352928627	-0.1070877094	0.1135114318	-0.1127787771	-0.0421792758	0.0340851943	0.062705074	0.0807727564	-0.0171768966	-0.0383503473	-0.045884508	-0.0109412203	0.038265932	0.0200126859	-0.0134933091	0.22861332	-0.0832552283	0.0074715011	-0.0707677374	0.1007889845	-0.0892650573	-0.0505709541	0.0008128611	0.1020945816	0.0690787749	0.0188666778	-0.085342164	0.0143237806	0.1055423517	0.0170477414	0.057783651	0.0043305388	0.2431753303	0.0417548724	0.0656174943	0.1135850024	-0.0938628046	-0.0740204102	0.0367906862	0.0637578455	0.0784940656	-0.0088655882	-0.044875403	-0.052143758	-0.0069623675	0.0147963889	0.0376792602	0.0591793102	0.2113350704	-0.0970862785	0.0342997248	-0.0585513605	0.0694723225	-0.1234103562	-0.0365555056	-0.0246156689	0.0931320881	0.0674284854	-0.0108369726	-0.0792863889	-0.0114796597	0.131821478	0.0158840279	-0.0558143026	0.0619810568	0.2385063072	0.073655098	0.0971747873	-0.092819611	-0.0439412437	-0.0245298927	0.0608398778	0.0209271311	0.1122961904	0.0224537587	0.0370691219	0.0115577347	-0.0678722887	0.0060938112	-0.0462552003	0.0565752264	-0.1681478857	0.1222735269	-0.0135590267	-0.0831517279	-0.0074317297	-0.0222393753	-0.0178861985	0.0444615733	-0.0548718962	-0.0025326677	0.1168172427	0.1088228812	0.0959017104	-0.0235667	0.0461245	0.00055538934889	0.0021274695002499	0.284211	0.183927	0.080775892521	0.033829141329	0.677903	0.136764	0.0187043916959999	0.459552477409	0.0100191	0.00133958	1.7944745764002648e-06	0.0001003823648099	-5.98718e-05	-0.0002420388	3.58463243524e-09	5.858278070544e-08	0.0013155	0.0013499727	1.73054025e-06	1.8224262907452903e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
