onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7938	10	CET	c4_m2	LEFT	3.2062	50	40
20.8356	10	CET	c1_m1	RIGHT	3.604400000000002	10	2
36.1267	10	dummy	dl0	LEFT	2.4893	0	0
51.169	10	CET	m5_c2	LEFT	3.767000000000003	120	10
66.9607	10	CET	c3_m5	LEFT	3.295199999999994	120	25
83.2524	10	CET	m0_c2	RIGHT	2.387500000000003	0	10
99.544	10	CET	c5_m0	LEFT	1.671900000000008	0	50
114.5858	10	dummy	dr0	RIGHT	1.950099999999992	0	0
130.6275	10	CET	m4_c5	LEFT	3.988400000000013	100	50
147.4192	10	CET	c3_m2	LEFT	2.436700000000002	50	25
162.9609	10	CET	m1_c3	RIGHT	2.0389999999999873	10	25
178.002	10	dummy	dl1	LEFT	2.0778999999999996	0	0
193.0526	10	CET	c0_m0	LEFT	3.8832999999999913	0	0
208.3443	10	CET	c4_m1	LEFT	2.7515999999999963	10	40
224.8943	10	CET	m4_c3	LEFT	2.9616000000000042	100	25
240.936	10	dummy	dr1	RIGHT	1.4797999999999831	0	0
256.7277	10	CET	c5_m5	RIGHT	2.5521999999999707	120	50
273.0194	10	CET	m1_c0	LEFT	3.86039999999997	10	0
290.0606	10	dummy	dr3	RIGHT	1.7391999999999825	0	0
306.6028	10	CET	m3_c3	LEFT	3.757000000000005	80	25
322.9028	10	CET	m3_c5	RIGHT	3.1370000000000005	80	50
338.1862	10	CET	m2_c1	LEFT	1.8935999999999922	50	2
354.7445	10	CET	c1_m0	LEFT	3.5353000000000065	0	2
371.7773	10	dummy	dr2	RIGHT	1.662499999999966	0	0
387.819	10	CET	m2_c2	LEFT	4.276700000000005	50	10
403.3608	10	CET	m4_c0	LEFT	2.295000000000016	100	0
418.903	10	CET	c0_m5	RIGHT	2.4887999999999693	120	0
435.203	10	dummy	dl3	LEFT	1.9327000000000112	0	0
451.994	10	CET	m4_c1	LEFT	3.157799999999952	100	2
467.2864	10	CET	c4_m4	LEFT	2.505299999999977	100	40
483.3281	10	dummy	dl2	LEFT	1.7275999999999954	0	0
498.3692	10	CET	c0_m2	RIGHT	1.9025000000000318	50	0
514.9115	10	CET	c4_m3	LEFT	2.480199999999968	80	40
530.7032	10	CET	m5_c4	LEFT	1.968499999999949	120	40
546.4943	10	CET	c4_m0	LEFT	3.041400000000067	0	40
561.5449	10	dummy	dl4	LEFT	1.630800000000022	0	0
578.3277	10	CET	c2_m4	RIGHT	2.5439999999999827	100	10
593.3699	10	CET	m5_c1	LEFT	1.4617999999999256	120	2
609.92	10	CET	c5_m1	LEFT	1.5357000000000198	10	50
625.72	10	dummy	dr4	RIGHT	1.9915999999999485	0	0
640.7617	10	CET	m0_c3	RIGHT	2.6299000000000206	0	25
657.5534	10	CET	c0_m3	RIGHT	1.5022000000000162	80	0
674.3534	10	dummy	dl5	LEFT	2.1422000000000025	0	0
689.8863	10	CET	m3_c2	LEFT	2.5293000000000347	80	10
705.1868	10	CET	m2_c5	RIGHT	2.0848000000000866	50	50
721.4785	10	dummy	dr5	RIGHT	2.1130999999999176	0	0
737.0285	10	CET	c1_m3	RIGHT	2.5071000000000367	80	2
753.8285	10	CET	m1_c2	RIGHT	2.5871000000000777	10	10
