onset	duration	trial_type	trial_code	valence	arousal
5.5157	15	HOP	HOP22	9	6
22.5407	11	Q	Q_HOP22	9	6
40.5991	15	CON	NEU5	6	0
57.6408	11	Q	Q_NEU5	6	0
75.4492	15	CON	NEU3	7	4
92.4825	11	Q	Q_NEU3	7	4
109.0409	15	HOP	HOP19	8	3
126.0654	11	Q	Q_HOP19	8	3
143.3826	15	CON	NEU2	none	2
160.4076	11	Q	Q_NEU2	none	2
178.2243	15	HOP	HOP7	10	7
195.2493	11	Q	Q_HOP7	10	7
213.0577	15	HOP	HOP15	7	4
230.0827	11	Q	Q_HOP15	7	4
246.6411	15	CON	NEU22	none	0
263.6661	11	Q	Q_NEU22	none	0
