global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
346.90235406845164	n/a	n/a	120341.2432582334	417.4970317829025	n/a	174303.77154753392	n/a	229.62832029493484	n/a	n/a	52729.16548147318	229.6875589823552	505.3432994816784	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0617258	n/a	n/a	0.0038100743856399	-0.0181566	n/a	0.0003296621235599	n/a	0.0321517	n/a	n/a	0.0010337318128899	-0.00112695	n/a	n/a	1.2700163025e-06	-0.00171832	n/a	2.9526236224e-06	n/a	-0.00066992	n/a	n/a	4.487928063999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
345.124388394552	-1.7779656738996437	3.161161937565414	119110.84346471356	409.44941142542086	-8.047620357481662	167648.82051662356	64.76419341815328	229.66683405130595	0.0385137563711168	0.0014833094298137	52746.85466315011	229.5893961295807	495.7807769947031	1.21624	29.90958	0.09049443	0.0516139	-0.0439545019	-0.0204271537	0.0987021985	-0.0296058121	0.0741487769	-0.0371370933	0.1135922071	-0.0924957517	0.0997509314	-0.0012844274	0.0258208214	-0.0144230775	-0.0153397058	0.0205052167	-0.0494038972	-0.0316366336	0.0427473058	-0.0567157352	0.0112227285	-0.1416242101	0.0310424408	-0.0488753655	0.0797003	-0.0481859579	0.0236959525	0.0683315033	-0.0470131373	0.0343813336	-0.140041738	0.0984288654	-0.0325075035	0.011207672	-0.1395017943	0.0417561443	-0.0636287483	0.0287712728	-0.0240292542	0.0547866854	0.0422556573	-0.0326643191	0.0951751463	-0.0146103001	-0.0531442146	0.0321696739	0.0052234972	0.0686983531	-0.0281542451	-0.0729409135	0.0383156205	0.0570525295	-0.0097664646	-0.0231170164	0.0660150352	-0.0328437245	-0.0045594882	0.0914795321	-0.0530351195	0.0068561247	-0.1129051424	0.0522180503	-0.0766233289	0.0596321113	-0.0653680029	0.0162081062	0.0201560728	-0.0530246366	0.0032656605	-0.1716155272	0.0013299905	-0.0697838872	0.0116398017	-0.1071847321	0.0542886181	-0.0804627251	0.0041140564	-0.0703322149	0.0106057789	0.0341154936	-0.090241923	0.041604503	-0.0623740976	-0.0419979096	0.0352878728	0.0332195678	-0.0546768962	-0.0359691346	-0.0430906245	0.0419860573	0.0515846348	-0.046137619	0.0416198201	-0.005141131	0.0603056625	-0.0508934635	0.1081337876	0.0340829721	-0.0949641361	0.003865955	-0.0570607337	0.0990118753	-0.1823858058	0.0074689295	-0.0892948226	0.0458348147	-0.0436952917	0.1264749032	-0.0059250177	0.0806192916	-0.0349599	0.1372982715	0.0562598812	0.1084858331	0.1199443696	0.119921393	0.1198831019	0.0	0.059986	-0.0017397999999999	3.0269040399999988e-06	0.0035983201959999	-0.00458007	0.0135765299999999	2.09770412049e-05	0.0001843221668408	0.0710427	0.038891	0.001512509881	0.00504706522329	-0.00153582	-0.00040887	1.6717467689999998e-07	2.3587430724e-06	-0.0017155	2.8199999999999493e-06	2.94294025e-06	7.952399999999714e-12	-0.000983972	-0.000314052	9.862865870400007e-08	9.68200896784e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
344.5370381586084	-0.5873502359435747	0.3449802996629729	118705.7706631064	407.01866141311336	-2.4307500123074988	165664.19073852262	5.908545622332905	229.67772251087143	0.0108884595654785	0.000118558551709	52751.856217780856	229.6607266323172	492.4657135299408	1.191436	29.299603	0.08294542	0.0462551	-0.0177270459	0.0089376163	0.1107494792	0.0913703662	0.0086093041	0.0406057894	0.1673021798	-0.0924400276	-0.031281561	-0.0069941165	-0.0388045896	-0.0103506941	-0.038077059	0.0612102994	-0.0410783527	0.0712018763	0.0834430068	-0.048562435	-0.1297119233	-0.1233468278	-0.0144667771	-0.1278122258	0.0529210848	-0.067324708	0.0258147317	0.0556304968	-0.0941097199	0.0849972434	-0.1289200294	0.0434001393	0.0553995365	-0.0330197972	-0.0849612448	0.0459692845	0.1284943619	0.1262224058	-0.1735538858	0.0502670066	-0.1586567136	-0.1647297434	-0.1041837363	0.0268176658	-0.0566682358	-0.1649720073	-0.0173289288	-0.0417813968	-0.0515931838	-0.1186914703	-0.224635012	-0.0282296865	-0.0051031364	-0.0560054955	0.0330869787	-0.0902241085	0.0894983151	0.0759767137	0.0197568816	-0.1238966671	-0.0895082057	0.0933343391	-0.1165441363	0.0317907183	-0.0753837261	0.024951348	-0.0509943911	-0.0984896198	0.0659283813	-0.1470788872	-0.0178102133	0.0230431271	-0.0506178225	-0.1526895496	0.0766703691	0.1053044452	-0.0093305332	-0.1937931505	-0.0019781358	0.0521507816	0.1179248232	-0.1975070563	-0.0096491907	-0.0695752987	-0.150588913	0.0468112122	-0.0811518718	0.1937299282	-0.068929373	-0.0854127651	0.0703389324	-0.0372141533	0.0778719939	-0.0418863561	0.0484318673	-0.0631557519	0.0619062895	0.0444333372	0.0260980943	-0.024771527	0.1174937379	0.1483012547	-0.134801091	-0.0593575465	-0.0106257994	0.0153584333	-0.1550569606	0.075547675	0.0462880303	0.1127252258	-0.0615875344	0.0642621654	0.1025112909	0.0930885019	0.1198831019	0.1196764004	0.119332162	0.0	0.0567299	-0.0032560999999999	1.0602187209999984e-05	0.00321828155401	0.0235101	0.0280901699999999	0.00055272480201	0.0007890576506288	0.103206	0.0321633	0.00103447786689	0.010651478436	-0.00173562	-0.0001997999999999	3.9920039999999996e-08	3.0123767844e-06	-0.00155235	0.0001631499999999	2.4097905225e-06	2.6617922499999977e-08	-0.000958205	2.5767000000000108e-05	6.639382890000056e-10	9.18156822025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.9270700099635	-0.6099681486449526	0.372061142361351	118285.82948563831	405.53515444733176	-1.483506965781601	164458.76149262124	2.200792917522531	229.6982984266004	0.0205759157289548	0.000423368308085	52761.30830007557	229.63692085028268	489.7624872656051	1.296788	31.890381	0.20988995	0.0940211	-0.009432263	-0.0897490462	0.1470232969	-0.0848488349	-0.0075820663	-0.0189148257	-0.0169573008	-0.2133875399	-0.0543094362	-0.0336400654	-0.0010324586	-0.0095870204	-0.0696620159	0.0671481008	-0.0962694089	0.015205202	-0.00232047	0.0242984968	-0.219370657	-0.2086684387	-0.0292153432	-0.0810944877	0.0725493597	-0.0356533643	-0.0497616286	0.0280539761	-0.0235475532	-0.0154578946	-0.106162438	0.0470738338	-0.0965179069	0.0201352657	-0.0204613993	0.0082285418	-0.0047269641	-0.0855427712	-0.1397793493	0.1378802268	0.0827194274	-0.1236153351	-0.0835329988	-0.1035472431	-0.0803431208	-0.0223948433	-0.1609662747	0.0116669274	0.0949583384	0.0685321843	0.1146953716	-0.1143954553	-0.005499575	-0.0841743842	0.0940907727	-0.0635331394	0.0104745743	-0.0433257123	0.059989174	-0.1569507175	-0.2120917517	0.1256099826	-0.0778792954	0.0646424154	-0.0509838654	-0.050717826	0.0091177132	-0.030189618	-0.0227576343	-0.10143814	-0.0533326324	-0.1130962715	0.0507611435	-0.0317169412	-0.0026366967	0.056127576	0.1698717417	-0.1207883564	0.0207493826	-0.0803113084	-0.0817441584	-0.0864285363	-0.157490618	0.0252659352	-0.0414935415	0.1313170226	0.0858175671	-0.1229075788	0.0595199498	0.0224814358	0.0953063372	-0.1113996663	0.091424684	0.0409356907	0.0975139277	-0.0233720956	0.0363793483	-0.0782744119	-0.0101107	0.1364973632	0.0613063077	0.1176131791	-0.1260691905	0.0526838575	-0.0095320801	0.0976586653	-0.0240770145	0.1358175014	0.0096823111	0.0527412085	-0.0106082818	0.05792079	0.048980076	0.0204486584	0.1197605978	0.1191869159	0.1182328141	0.0	0.032832	-0.0238979	0.00057110962441	0.001077940224	0.0566771	0.033167	0.00321229366441	0.001100049889	0.127678	0.024472	0.000598878784	0.016301671684	-0.000262134	0.001473486	2.171160992196e-06	6.871423395600003e-08	-0.00121182	0.00034053	1.4685077124e-06	1.159606809000001e-07	-0.00171125	-0.000753045	5.670767720250002e-07	2.9283765625000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.2973030612925	-0.6297669486709765	0.3966064096383523	117853.0382891569	402.4326288164068	-3.1025256309249585	161952.02073608385	9.625665290546312	229.1598564697816	-0.5384419568187866	0.289919740862844	52514.239817250906	229.0771770852361	485.1461774299866	1.337582	32.893604	0.15670515	0.0733807999999999	0.0042711245	-0.1481590481	0.1748799953	-0.0235832348	-0.0133774102	-0.036158783	0.008485004	-0.1641430359	0.1227275143	-0.0046388517	0.0612294723	0.0560687225	-0.1180683637	0.0430138434	-0.1097005298	-0.0783395946	-0.0345513904	-0.0089100502	-0.1119435721	-0.047386686	-0.0763456542	0.1798304042	-0.0262445286	-0.0467499196	-0.0990269018	-0.0520340652	-0.0351062531	-0.0813593304	0.0246680092	0.1869541596	-0.2263923664	0.0794496472	-0.0484513021	0.0181409426	-0.0595229975	-0.0246723167	-0.0657431749	0.0682351152	-0.0586459886	-0.0433012191	0.2468367216	0.0006426105	0.0715444196	-0.0204786496	0.182640646	-0.0457820039	0.0595891225	-0.0656304506	-0.0291328173	0.0150931627	0.0536953771	-0.1258738853	0.096353701	-0.0058960544	-0.0937305889	-0.0339797762	0.0171056686	-0.0530814316	-0.0952214841	0.0256115706	0.195757239	-0.0269351963	-0.0355271458	-0.1045005495	-0.0423039192	-7.17974e-05	-0.1033283059	-0.0920095531	0.1073624147	-0.2476380394	0.1060805177	0.0390092947	0.0510702736	-0.0214551363	0.0550688766	0.0024538642	0.0208378362	0.2716565912	-0.1416945688	0.0676012745	-0.0194895461	-0.1120209533	0.0098173844	-0.1951577531	-0.0370010075	0.0869740927	0.0537040491	0.0308517635	0.0811155471	-0.1255736299	0.1103647149	0.1125497957	0.0143628937	0.0764458096	0.0809885296	-0.045149192	-0.0709189207	-0.0225076219	-0.0908262524	-0.0663623032	0.0157942395	0.034872116	-0.1330852025	-0.0526792206	-0.0500790662	-0.051803607	0.1325874159	-0.0045984235	0.1144065539	-0.0996439322	0.1239805236	-0.0267440378	0.1195769199	0.1184539393	0.1165901104	0.0	0.0112244	-0.0216075999999999	0.0004668883777599	0.00012598715536	0.0377068	-0.0189703	0.0014218027662399	0.00035987228209	0.116608	-0.01107	0.0001225449	0.013597425664	0.0007834199999999	0.0010455539999999	1.093183166915791e-06	6.137468963998433e-07	-0.000673769	0.000538051	4.5396466536100005e-07	2.89498878601e-07	-0.00119371	0.00051754	2.6784765160000014e-07	1.4249435640999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.65077807112345	0.3534750098309587	0.1249445825749963	118095.85726888856	405.0724427607996	2.639813944392813	164083.68388420128	6.968617661010741	229.21977519129848	0.0599187215168797	0.0035902531882173	52541.705338749416	229.19412882413795	488.46725032836434	1.32117	32.489986	0.2076260499999999	0.112469	-0.0147886366	-0.0970420661	0.1124686753	0.0804889106	-0.0170914555	0.0297468826	0.1245663432	-0.1003740083	0.0989672737	-0.0250030712	-0.0274671258	0.032982046	-0.1793603575	0.0277494813	-0.0824345976	-0.0051869675	0.0645706663	-0.092697258	0.0856975541	0.0248000664	0.0551192998	-0.0449031828	-0.0735920413	-0.0341354379	0.0967843648	-0.0806803883	-0.0254366301	-0.0537304904	0.0033044752	0.0935037603	-0.0357467265	0.0254292815	0.0150154179	0.0431196183	0.0397684253	-0.2190481774	0.1885140564	0.1038240407	0.014380857	-0.0821585251	-0.0189359517	0.1414087115	0.0144494907	0.2015266281	-0.0436020267	0.0613344048	0.0792343118	0.0045080752	-0.0616989343	0.0745491499	0.035311828	-0.183699538	0.0676791214	-0.015152401	-0.0067821777	0.1038755152	-0.0419208733	0.0276027918	0.072420043	-0.0266069113	-0.0574427155	-0.0984434491	-0.030706018	0.1019964962	-0.0643856761	0.0367157342	-0.0663756664	-0.0307177675	0.0070001623	-0.0420217346	0.0610992659	-0.0285744788	-0.0544781764	0.0244269565	0.0599938767	0.2365482964	0.1429492262	-0.0027913958	-0.1479055851	-0.098827674	0.0652958959	0.0719639293	0.2078705237	0.0756216061	-0.0518120558	0.0478960405	0.0644236392	0.0613108971	0.0802622044	-0.0920205147	0.1315865401	-0.0377017536	-0.0408628962	0.0257452084	-0.0182280136	0.0735863643	-0.0362814005	-0.1308962525	-0.0166259853	-0.0585039303	0.0689207727	0.0106119075	-0.0728549612	0.0768856503	-0.0203122632	-0.0606615952	-0.0196040979	-0.0396271554	0.1287351625	-0.1617405715	0.0213507782	0.0180702922	0.119332162	0.1174789681	0.1144116002	0.0	0.0269289	0.0157044999999999	0.0002466313202499	0.0007251656552099	0.0912664	0.0535596	0.0083295557689599	0.0028686307521599	0.12979	0.0131819999999999	0.0001737651239999	0.0168454440999999	-0.00079407	-0.0015774899999999	2.4884747000996844e-06	6.305471649000001e-07	-0.000434014	0.0002397549999999	1.88368152196e-07	5.748246002499999e-08	-0.000507356	0.0006863539999999	4.710818133159999e-07	2.574101107360001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.2797865410922	-0.3709915300312332	0.1376347153549154	117841.01184769784	403.0544779125621	-2.0179648482375114	162452.912165368	4.072182128722242	229.0222399332621	-0.1975352580363676	0.0390201781674943	52451.18638404868	228.9625508004241	485.2830406656684	1.187151	29.19421	0.033002	0.0207101	0.019961515	-0.0796804192	0.1104315408	-0.0649035515	-0.0434936565	0.0816374788	0.10353266	-0.1251327581	-0.0825933793	0.0150608	-0.0459977462	0.0559007765	-0.1511692631	-0.0004012616	-0.0382793951	0.1493744226	0.0953504394	-0.0229581655	0.0009828659	0.0532259948	-0.0441760886	0.0045754568	-0.0919974853	0.0272228247	-0.0883079385	-0.1416562847	0.0357212947	0.050498532	-0.0721644483	0.1930798893	-0.0899652763	-0.0187980593	0.0165631073	0.1014158094	0.0497176872	0.05702439	0.201317409	-0.0986061289	0.1760303275	0.0601453378	-0.0527831526	0.0795824911	0.026056893	0.0534309961	-0.0781910002	0.0212524453	-0.0570442012	-0.072472848	-0.0139897438	0.0350193297	0.0590907695	-0.1481424821	0.0164475205	-0.0161056162	0.1526563242	0.0323983111	0.0489324881	-0.0207177104	0.074362014	0.0008931933	0.0378250629	-0.1090695443	0.0227977191	-0.0965195868	-0.042820299	0.1213212854	0.0073716271	-0.1228893979	0.0757841232	-0.1437804043	0.0213878691	-0.0896579088	-0.0937059209	0.010759916	-0.2070572625	0.1131980786	-0.0473659068	-0.1554332197	-0.0692472343	0.0705494701	0.0755022024	0.0465052583	0.051346735	0.1080514468	-0.0280541596	0.0895462598	-0.0596720212	0.0478480995	0.0877236793	-0.0746648897	0.1193761252	-0.0431004488	-0.0543752417	0.0105314077	-0.0293947782	-0.0312257414	0.0342767799	-0.0158831778	0.1077939747	-0.0406326706	0.0267594193	-0.0503709916	-0.1701427787	-0.0238950408	0.0354092058	0.0170548391	0.0207870926	0.0372916721	0.005495652	-0.1369868836	-0.0168614644	-0.0092607687	0.1190264491	0.1162639941	0.1117072952	0.0	0.0272895	0.0003606	1.300323600000019e-07	0.00074471681025	0.0880748999999999	-0.0031915	0.0077571880100099	1.018567225000062e-05	0.129795	5.000000000005e-06	2.5000000000050003e-11	0.016846742025	-0.000921484	-0.0001274139999999	1.6234327395999993e-08	8.491327622559999e-07	-0.000522196	-8.818200000000007e-05	2.726886624160001e-07	7.776065124000012e-09	-0.000134054	0.000373302	1.3935438320400005e-07	1.7970474915999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.47969838018673	0.1999118390945113	0.0399647434101498	117978.30319934404	403.8576298395311	0.803151926969008	163100.98517960374	0.6450530177940307	229.14884913981976	0.1266092065576458	0.0160298911851566	52509.19506210388	229.1383599041177	487.6946459159808	1.149672	28.272539	0.09558592	0.0538434	-0.002775252	-0.0623657462	0.0533501437	-0.0600906098	-0.0292769476	-0.0521971661	-0.0716752471	-0.1172819072	0.0518159888	-0.0055849779	-0.04126156	0.0376090373	-0.1012525888	-0.0047944293	-0.1105471547	-0.0017633832	-0.1296801214	0.0003571361	0.0330342287	0.1220995823	0.0505350372	-0.032473219	-0.0726798799	0.0804722418	0.0657298713	0.038501679	-0.0162984957	0.0949995187	0.071643918	-0.1379145222	-0.0015108098	-0.0637796757	0.0496033119	0.1076841984	0.0440805725	0.020542345	0.0300924466	0.1852390033	-0.0482473972	-0.1551967643	-0.0172015038	0.0598796604	-0.0165527732	0.155718891	0.0175136113	-0.0309772408	-0.0275406698	0.0170033102	0.0959767708	0.097596295	0.0387716885	-0.0991750292	0.0921160472	0.0355223168	-0.0493974217	-0.1159052175	-0.0218152167	-0.0031947397	0.1237487724	-0.0587184902	-0.0378696965	-0.0857340598	0.0689227583	0.0782308922	0.0073123426	-0.0273725212	0.1245407311	0.0948252366	-0.0636284972	0.0560883071	-0.0451055079	-0.0495091091	-0.1185943592	0.0595791476	-0.022247126	-0.0679346905	0.1546201267	0.0956997702	-0.0694040682	-0.1737671306	-0.0422363276	0.0496360383	0.1391349148	0.014064524	0.0625575842	-0.0093084125	0.0005703225	0.0132712294	0.0599101344	-0.0712726063	0.0683255015	-0.0460397212	-0.0773183987	0.0228876191	-0.0373250569	-0.080630488	-0.0362000233	0.0443509223	-0.0370622235	-0.0357825426	0.1207413747	-0.0070516025	0.0206048965	-0.017289275	-0.088101629	-0.0797913844	0.0511299232	-0.1208449032	0.1112570308	-0.1011209246	-0.0265114107	0.0482050123	0.1186599374	0.1148114994	0.1084896234	0.0	0.00341068	-0.02387882	0.0005701980445924	1.16327380624e-05	0.0752848	-0.0127900999999999	0.00566780111104	0.0001635866580099	0.0851534999999999	-0.0446415000000001	0.00199286352225	0.0072511185622499	-0.00092713	-5.645999999999993e-06	3.187731599999992e-11	8.595700369e-07	-0.000654683	-0.0001324869999999	4.28609830489e-07	1.7552805168999983e-08	-0.000281431	-0.000147377	2.171998012900001e-08	7.9203407761e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.21063634522574	-0.2690620349609958	0.0723943786573521	117793.5409004948	402.6787344682045	-1.1788953713266324	162150.16319291474	1.3897942965353585	229.14693780847497	-0.001911331344786	3.653187509561647e-06	52508.31910700109	229.1450773280301	483.6137653271447	1.172976	28.845634	0.0709899199999999	0.0373186	0.0255003486	-0.0393271363	0.0455594047	0.1413241171	-0.0291538988	0.0277735094	0.0836987779	-0.0086286058	0.0697164343	0.0131135258	-0.0385640932	0.0419542673	-0.0909811556	0.0287490053	-0.0006834904	0.0047334348	0.0195956838	-0.0784522681	0.1559411655	0.0108692252	-0.0143952135	0.012640032	-0.0124555699	0.1299083193	0.0488020621	0.0807770534	0.0649115008	0.06648382	0.0057203044	0.0010364099	0.0482232104	0.1015493076	-0.064470173	0.0530243481	0.1218680594	-0.1261418352	0.0254889835	-0.0779973289	0.0539507848	-0.0181652151	0.1151560451	-0.062823155	-0.1359169823	0.0324799686	-0.0281999098	-0.1602853656	0.0541935873	0.0275099803	0.1020982438	0.1412470902	0.0414925688	-0.0905207807	0.0051476817	-0.0228271363	0.0018085803	0.0713079946	-0.0910440598	0.0924831045	0.0816641321	0.0252555097	-0.0067538893	-0.0114055229	0.1307728324	0.0622975493	0.1101043553	0.0046124642	0.0592844198	0.0006974765	-0.0083544471	0.0570844404	0.1030877975	-0.1137171438	0.0350522962	0.1069379587	0.0627523802	0.1079283924	-0.0676126339	0.0462509652	-0.0538025884	0.0846657309	-0.1186930643	-0.0557022468	0.0073308216	0.0991394144	0.1240754672	0.0142962226	0.0314523325	-0.1074563142	0.048437812	-0.0434860667	0.0551437675	-0.0258174652	-0.0831023691	-0.0063275495	0.0117518337	0.084866591	-0.0667328108	-0.1053937933	0.008547608	0.0068947802	0.0743416913	-0.0076617364	0.0788451713	0.0712313829	0.0596878209	-0.0330631729	0.0044066463	-0.0178590777	0.0581563973	-0.1130210883	-0.0043387928	-0.020531059	0.1182328141	0.1131244514	0.104773372	0.0	0.0055708	0.0021601199999999	4.666118414399999e-06	3.103381264e-05	0.0482894	-0.0269953999999999	0.00233186615236	0.0007287516211599	0.0825971999999999	-0.0025562999999999	6.534669689999987e-06	0.0068222974478399	-0.00107173	-0.0001445999999999	2.090915999999998e-08	1.1486051928999995e-06	-0.0008188699999999	-0.0001641869999999	6.705480768998362e-07	2.695737096896717e-08	0.000195344	0.000476775	2.2731440062500006e-07	3.8159278336e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
343.2557491664175	0.0451128211917648	0.0020351666358801	117824.50933579852	402.1717461853836	-0.5069882828208847	161742.1134298006	0.2570371189176694	229.38232841529884	0.23539060682387	0.0554087377809097	52616.252589224016	229.3287109338408	481.4117528627908	1.139353	28.018787	0.081096562	0.0431641	0.0254970468	-0.0559837103	-0.0018702034	-0.0917474844	-0.0345111154	0.0208938955	-0.0392838587	-0.1234876105	-0.0724253421	0.0083860377	-0.0848427784	0.0186998142	-0.0811083359	0.0016372689	-0.0546593154	0.0790038654	-0.0274024583	-0.0452878351	-0.0514234161	0.0908649111	-0.0252014709	-0.0046209953	-0.0402757845	0.0322465913	0.0824092326	-0.0265099411	0.1399359337	0.182852338	-0.0633611542	-0.0968100873	0.0659272191	-0.0390489335	-0.0312964766	0.1175657488	0.0592299157	-0.0410160345	-0.150050411	-0.0785960169	0.0256410648	-0.1703801978	-0.1088288408	-0.0076152083	0.0439283665	-0.0370311868	0.0807749097	0.0611855622	-0.0638526516	0.0980141003	-0.0196969735	0.0476744549	0.0199539104	-0.0847627834	0.0432776899	-0.0007189145	0.0543964424	-0.0511739721	-0.004135764	-0.0872558526	0.0815768784	-0.0168470617	0.0233521821	-0.0349586595	0.0210345558	0.0696824468	0.0858447729	0.1294574602	0.1716193591	-0.0184181766	-0.0764466481	0.080456441	-0.0196526626	-0.1266538676	-0.0132819796	0.0536569928	0.0451346406	-0.0473390743	-0.1748099716	0.0148480605	-0.0049660831	-0.2099612549	-0.0233565603	0.017997823	-0.014227202	-0.0807830546	-0.0327364008	-0.0812557181	-0.0373859502	-0.0281770453	0.0567508368	-0.0431321799	0.0513114342	-0.0894332854	-0.0953620221	0.0015702004	-0.0133418844	-0.040773332	0.0522982588	0.0752079872	0.0340726252	-0.0319323699	0.0486552766	0.0252298478	-0.0024714283	0.0889822305	0.1017812933	0.0421047068	0.0088112748	-0.0333989682	0.049432824	-0.0596107226	-0.0163312477	-0.0047724594	0.1177452974	0.1112062966	0.1005756196	0.0	-0.00325195	-0.00882275	7.78409175625e-05	1.05751788025e-05	0.0224258	-0.0258636	0.00050291650564	0.00066892580496	0.0851233	0.0025261000000001	6.381181210000508e-06	0.0072459762028899	-0.00173187	-0.00066014	4.3578481960000004e-07	2.9993736969e-06	-0.000849108	-3.0238000000099995e-05	7.20984395664e-07	9.143366440060471e-10	8.039759999999998e-06	-0.00018730424	3.50828783219776e-08	6.463774085759997e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
