onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7926	10	CET	c4_m2	RIGHT	2.3271999999999995	50	40
20.8427	10	CET	c1_m1	RIGHT	1.4771999999999998	10	2
36.1343	10	dummy	dl0	LEFT	2.5615999999999985	0	0
51.1844	10	CET	m5_c2	LEFT	1.535500000000006	120	10
66.9844	10	CET	c3_m5	RIGHT	1.6955000000000098	120	25
83.2761	10	CET	m0_c2	RIGHT	2.8198000000000008	0	10
99.5678	10	CET	c5_m0	LEFT	2.352099999999993	0	50
114.6088	10	dummy	dr0	RIGHT	1.8470999999999975	0	0
130.6678	10	CET	m4_c5	LEFT	1.2521000000000129	100	50
147.4595	10	CET	c3_m2	RIGHT	1.2763999999999953	50	25
163.0012	10	CET	m1_c3	LEFT	1.2786999999999864	10	25
178.0429	10	dummy	dl1	LEFT	1.9569999999999936	0	0
193.0846	10	CET	c0_m0	LEFT	3.9713000000000136	0	0
208.3763	10	CET	c4_m1	RIGHT	2.039500000000004	10	40
224.918	10	CET	m4_c3	LEFT	0.9377999999999815	100	25
240.9597	10	dummy	dr1	RIGHT	1.5999999999999943	0	0
256.7514	10	CET	c5_m5	RIGHT	1.2484000000000037	120	50
273.0597	10	CET	m1_c0	LEFT	0.9160999999999717	10	0
290.1008	10	dummy	dr3	RIGHT	2.2590000000000146	0	0
306.6426	10	CET	m3_c3	LEFT	1.0772000000000048	80	25
322.9348	10	CET	m3_c5	LEFT	1.4010000000000105	80	50
338.2265	10	CET	m2_c1	LEFT	1.189300000000003	50	2
354.7682	10	CET	c1_m0	LEFT	1.9835000000000491	0	2
371.8099	10	dummy	dr2	RIGHT	2.2217999999999734	0	0
387.8511	10	CET	m2_c2	LEFT	1.2606000000000108	50	10
403.3933	10	CET	m4_c0	LEFT	1.4384000000000015	100	0
418.935	10	CET	c0_m5	RIGHT	2.056699999999978	120	0
435.2266	10	dummy	dl3	LEFT	2.445099999999968	0	0
452.0178	10	CET	m4_c1	LEFT	1.6538999999999646	100	2
467.31	10	CET	c4_m4	RIGHT	1.6252999999999815	100	40
483.3517	10	dummy	dl2	LEFT	2.584000000000003	0	0
498.3934	10	CET	c0_m2	RIGHT	1.318300000000022	50	0
514.9351	10	CET	c4_m3	RIGHT	2.1766000000000076	80	40
530.7268	10	CET	m5_c4	LEFT	1.064799999999991	120	40
546.5185	10	CET	c4_m0	LEFT	1.6170999999999367	0	40
561.5685	10	dummy	dl4	LEFT	2.143100000000004	0	0
578.3519	10	CET	c2_m4	RIGHT	2.039700000000039	100	10
593.3935	10	CET	m5_c1	LEFT	1.0780999999999494	120	2
609.9436	10	CET	c5_m1	RIGHT	1.6320000000000618	10	50
625.7353	10	dummy	dr4	RIGHT	1.4802999999999429	0	0
640.777	10	CET	m0_c3	RIGHT	1.8385999999999285	0	25
657.5681	10	CET	c0_m3	RIGHT	1.2635000000000218	80	0
674.3604	10	dummy	dl5	LEFT	2.0312000000000126	0	0
689.902	10	CET	m3_c2	LEFT	1.4495999999999185	80	10
705.1937	10	CET	m2_c5	LEFT	1.3817999999999984	50	50
721.4937	10	dummy	dr5	RIGHT	1.897799999999961	0	0
737.0355	10	CET	c1_m3	RIGHT	1.3799999999999955	80	2
753.8266	10	CET	m1_c2	LEFT	1.2449000000000296	10	10
