onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7867	10	CET	c4_m2	LEFT	2.7172	50	40
20.8284	10	CET	c1_m1	LEFT	3.9314999999999998	10	2
36.1194	10	dummy	dl0	LEFT	3.3845000000000027	0	0
51.1618	10	CET	m5_c2	RIGHT	5.357999999999997	120	10
66.9535	10	CET	c3_m5	LEFT	5.1263000000000005	120	25
83.2452	10	CET	m0_c2	RIGHT	3.8747000000000043	0	10
99.5364	10	CET	c5_m0	LEFT	3.503399999999999	0	50
114.5863	10	dummy	dr0	RIGHT	2.2375000000000114	0	0
130.6286	10	CET	m4_c5	RIGHT	4.531199999999984	100	50
147.4286	10	CET	c3_m2	LEFT	2.4512	50	25
162.9703	10	CET	m1_c3	RIGHT	1.8534999999999968	10	25
178.0115	10	dummy	dl1	LEFT	2.7882999999999925	0	0
193.0537	10	CET	c0_m0	LEFT	4.7301000000000215	0	0
208.3454	10	CET	c4_m1	LEFT	2.814399999999978	10	40
224.8871	10	CET	m4_c3	RIGHT	2.296699999999987	100	25
240.9283	10	dummy	dr1	RIGHT	2.5515000000000043	0	0
256.7205	10	CET	c5_m5	LEFT	3.1832999999999743	120	50
273.0122	10	CET	m1_c0	LEFT	3.443499999999972	10	0
290.0537	10	dummy	dr3	RIGHT	2.362000000000023	0	0
306.595	10	CET	m3_c3	RIGHT	3.4606999999999744	80	25
322.8956	10	CET	m3_c5	RIGHT	2.0400999999999954	80	50
338.1956	10	CET	m2_c1	RIGHT	4.140099999999961	50	2
354.7373	10	CET	c1_m0	LEFT	2.63839999999999	0	2
371.7873	10	dummy	dr2	RIGHT	4.0919999999999845	0	0
387.8284	10	CET	m2_c2	RIGHT	3.571300000000008	50	10
403.3707	10	CET	m4_c0	LEFT	2.605000000000018	100	0
418.9124	10	CET	c0_m5	RIGHT	3.2232999999999947	120	0
435.2208	10	dummy	dl3	LEFT	3.018799999999999	0	0
452.0041	10	CET	m4_c1	RIGHT	3.691599999999994	100	2
467.3042	10	CET	c4_m4	LEFT	2.6714000000000055	100	40
483.3458	10	dummy	dl2	LEFT	2.4298	0	0
498.3875	10	CET	c0_m2	RIGHT	3.748100000000022	50	0
514.9292	10	CET	c4_m3	LEFT	2.526399999999967	80	40
530.7209	10	CET	m5_c4	RIGHT	3.6786999999999352	120	40
546.5126	10	CET	c4_m0	LEFT	1.9829999999999472	0	40
561.5537	10	dummy	dl4	LEFT	2.365899999999897	0	0
578.346	10	CET	c2_m4	LEFT	3.4296000000000504	100	10
593.3871	10	CET	m5_c1	RIGHT	3.1083999999999605	120	2
609.9294	10	CET	c5_m1	LEFT	2.0702	10	50
625.7211	10	dummy	dr4	RIGHT	2.0785000000000764	0	0
640.7628	10	CET	m0_c3	RIGHT	2.796699999999987	0	25
657.5628	10	CET	c0_m3	RIGHT	3.07669999999996	80	0
674.3545	10	dummy	dl5	LEFT	2.86099999999999	0	0
689.8962	10	CET	m3_c2	RIGHT	2.383299999999963	80	10
705.1879	10	CET	m2_c5	RIGHT	1.987600000000043	50	50
721.4796	10	dummy	dr5	RIGHT	2.1598999999999933	0	0
737.0212	10	CET	c1_m3	LEFT	3.2742999999999256	80	2
753.8129	10	CET	m1_c2	RIGHT	2.882600000000025	10	10
