global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95
298.60956450239024	n/a	89167.67201230716	n/a	355.66874958995913	n/a	n/a	126500.25943488504	196.81403407514333	n/a	n/a	38735.76400893168	219.43211350507207	473.9145467646106	n/a	n/a	n/a	n/a	-0.0106118931	0.0465877507	-0.0076829789	0.0060341117	-0.148377021	0.0241435185	0.0199492353	-0.0502339987	0.046789655	-0.1454754342	-0.0087097028	0.0630619799	-0.0119158703	0.0605580048	-0.1003577313	0.1330704039	-0.0043266593	-0.0083945497	0.0479326651	-0.1190300886	0.1243494628	-0.0492816354	0.101451889	0.177489685	-0.0329472269	0.0115509339	-0.0037187534	0.0829824877	-0.1471619356	0.1221289249	-0.2500937518	-0.1114993258	-0.0012485361	0.085661322	-0.2089672546	0.0736585064	-0.082470545	0.0606181347	-0.1678535827	0.0431637015	-0.1292455558	0.1209362156	-0.0505978892	0.0428595181	-0.0418172528	0.1052837451	-0.0532288166	0.0174240497	-0.0135385102	0.0703270004	0.022590745	-0.028079913	-0.0885234399	0.234682352	-0.1321351121	0.0747613074	0.1195153378	0.1194927693	0.1194551582	0.158147	n/a	n/a	0.025010473609	-0.0242369	n/a	0.00058742732161	n/a	-1.36649	n/a	1.8672949201	n/a	-0.0310281	n/a	0.00096274298961	n/a	-0.000975384	n/a	9.51373947456e-07	n/a	-0.00273312	n/a	n/a	7.469944934399999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
298.76468541912686	0.1551209167366209	89260.33725358984	0.0240624988092097	351.13679977269675	-4.531949817262387	20.538569146184575	123297.05215461092	197.1706154553925	0.3565813802491675	0.1271502807404014	38876.25159905826	218.9894765880373	465.0079211089141	0.93647	53.567261	0.1772808699999999	0.0889158	0.0126275753	0.0442087398	0.0291838879	0.0315439623	-0.1409635711	0.0510466118	-0.0262031369	-0.0973853862	0.0811641443	-0.0871688236	-0.0235720186	0.0183232994	-0.0024892634	0.0368433238	-0.0944164575	0.1019989313	-0.0186821298	-0.0197187258	0.0787911437	-0.1282141345	0.1645194134	-0.058049633	0.1235873571	0.2419920081	-0.0343504822	0.0182406499	0.0098785721	0.0553234103	-0.1852604009	0.0972183737	-0.2565146605	-0.1013017861	-0.0113206952	0.1067815008	-0.2391518146	0.0768290808	-0.0748940013	0.0824304619	-0.124783407	0.0055704018	-0.0667831142	0.0865751884	-0.0447762845	0.0229393837	-0.0399013963	0.0636946384	0.045767639	0.0408701697	0.0289925325	0.1211539259	0.0661361534	-0.1157896324	-0.0291973042	0.0604950117	0.0096311735	-0.0625366199	0.1194551582	0.1192521267	0.1189139965	0.205219	0.047072	0.002215773184	0.042114837961	0.00796602	0.0322029199999999	6.345747464040001e-05	0.0010370280565263	-1.36367	0.00282	1.8595958689	7.952400000000253e-06	-0.0303894	0.0006386999999999	0.00092351563236	4.079376899999987e-07	-0.0007607449999999	0.0002146390000001	5.787329550248478e-07	4.606990032104295e-08	-0.00168274	0.0010503799999999	1.1032981443999996e-06	2.8316139076000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.8443937155102	-0.9202917036166696	88711.28286775984	0.846936819745672	348.29023800487755	-2.846561767819196	8.102913898009946	121306.08988949424	196.81022137970007	-0.360394075692426	0.129883889794198	38734.26323952655	218.50207915239864	465.3515311461066	0.573499	32.804897	0.15727153	0.0864044999999999	0.0097239802	0.0408900716	0.0152108306	0.0091346978	-0.1344930449	0.0300628143	0.0113991979	-0.1172574825	0.0886094462	-0.0497632088	-0.0172288533	0.0154215462	0.0101750275	0.0531575212	-0.0515611264	0.1069437557	-0.0029928646	-0.0208699009	0.0726071642	-0.1379701763	0.1367213388	-0.0497673674	0.1112966941	0.2132055795	-0.0173777702	0.0169384806	-0.0018345154	0.0792535607	-0.1706695682	0.0772940681	-0.2221311607	-0.0986530948	-0.0103269836	0.1121725654	-0.2256502895	0.0719061783	-0.0770357899	0.0922137893	-0.1359893033	0.0163142142	-0.0933446986	0.0925196609	-0.0287179701	0.0358480143	-0.0477835506	0.0834913766	0.0133042741	0.0488521342	0.0230997274	0.1065770031	0.0416125589	-0.0940587843	-0.0344313198	0.1220958088	-0.0432663838	0.0069262815	0.1193348294	0.1187713263	0.1178341246	0.198207	-0.007012	4.916814400000025e-05	0.0392860148489999	0.00455419	-0.00341183	2.07406465561e-05	1.1640583948900008e-05	-1.40652	-0.04285	1.9782985104	0.0018361225	-0.0291574	0.001232	0.00085015397476	1.5178240000000012e-06	-0.000259291	0.0005014539999999	6.723182268099999e-08	2.514561141158997e-07	-0.00202924	-0.0003464999999999	1.2006224999999985e-07	4.117814977599999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
298.57044051767576	0.7260468021655697	89144.30795091896	0.5271439589348499	348.7353039647209	0.4450659598433617	0.1980837086112928	121616.31223136628	197.26684165352	0.4566202738199365	0.2085020744633938	38914.20681595494	218.6387657688724	468.5673326367549	0.799336	45.723034	0.7487205099999998	0.432087	-0.0170396749	0.0015473724	0.0195974512	-0.0315517596	-0.1468826283	0.0482171515	-0.0069160189	-0.0950961006	0.0291294939	-0.0533250196	-0.0176077115	-0.0065243381	0.0237450058	0.0400044725	-0.050380839	0.0849125435	-0.0224091942	-0.0149627797	0.0872667336	-0.1358865834	0.150621586	-0.0488799113	0.0538689739	0.2011899696	-0.0286842542	0.010619772	0.0124052203	0.0363945385	-0.1935523645	0.0696194038	-0.1683443839	-0.0866523101	-0.0291584668	0.1205252181	-0.2321107973	0.0464750861	-0.072879808	0.1016578744	-0.0772093477	-0.0187890086	-0.0333154526	0.0732866302	-0.0433530717	0.0348986734	-0.0554043659	0.060127611	0.0771723849	0.0630555344	0.0318772933	0.0903031532	0.0582235909	-0.0815877341	-0.0307317918	-0.0114317138	0.042794122	-0.0808289045	0.1191544118	0.1180513362	0.1162204348	0.240665	0.0424579999999999	0.0018026817639999	0.057919642225	0.0534936	0.04893941	0.00286156524096	0.0023950658511481	-1.62751	-0.22099	2.6487888001	0.0488365801	-0.0226276	0.0065297999999999	0.00051200828176	4.263828803999999e-05	0.000733895	0.000993186	5.386018710250001e-07	9.86418430596e-07	-0.000825564	0.0012036759999999	1.4488359129759997e-06	6.81555918096e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
298.86809403102774	0.2976535133519746	89322.13762973924	0.0885976140107741	348.6266376429514	-0.1086663217695331	0.0118083694869197	121540.53247422972	197.20222806100705	-0.0646135925129556	0.0041749163374302	38888.71875222544	218.30156588554385	471.1936883714934	0.960844	54.961491	0.5592756000000001	0.339185	-0.0249411319	-0.0031829952	0.0082115336	-0.0083206188	-0.1257442711	0.0405165257	0.0594922749	-0.0681784825	0.044461426	-0.0479297909	-0.0276232886	-0.0251183303	0.0421899893	0.0567836611	-0.0724246857	0.0600602879	-0.0185438872	-0.0004324967	0.1239580352	-0.0940516838	0.1357485693	-0.0417232447	-0.0001932656	0.1965340338	-0.0205402626	0.0017730916	0.0501725754	0.0136100512	-0.1922566132	0.0578299546	-0.0928972773	-0.0708062262	-0.0369064701	0.1017212603	-0.2178589158	0.0176919424	-0.0875387063	0.0963337839	-0.0632537216	0.044091882	-0.0379086778	0.027486506	0.0192556995	0.0197129241	-0.0128208704	0.0366804687	-0.053229879	0.0264632204	0.0240991381	0.0019565585	-0.0369009385	0.0259347833	0.0005795068	-0.0312571193	-0.0635970587	-0.0701532798	0.1189139965	0.1170936064	0.1140802373	0.278464	0.037799	0.001428764401	0.077542199296	0.0628007	0.0093070999999999	0.00394392792049	8.662211040999998e-05	-1.90946	-0.2819499999999999	3.6460374916	0.0794958024999999	-0.0199565	0.0026711	0.0003982618922499	7.134775210000014e-06	0.000411704	-0.000322191	1.69500183616e-07	1.0380704048100004e-07	0.0007855349999999	0.0016110989999999	2.595639987800678e-06	6.170652362248429e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.08320095917736	2.2151069281496234	90651.09389982438	4.906698703136461	351.4042155040922	2.777577861140798	7.714938774699494	123484.92267404644	198.5098510905601	1.3076230295530422	1.7098779874174763	39406.16097999634	219.8206371102068	478.7473811680356	1.105749	63.250244	1.2620458	0.661619	-0.0459751834	0.0666071687	0.0011994746	0.0507860748	-0.0962294278	0.0037279332	-0.0066001741	-0.0283294655	0.0252889549	-0.0546151359	0.0805497726	0.0115642316	-0.0362155451	0.006407412	-0.0723769354	-0.0719478726	-0.0706202979	-0.0014600873	0.1189597179	0.0058393591	0.0190271049	-0.0792857556	-0.0828331472	0.06477797	-0.06837511	-0.04829277	0.1197234585	0.0082184601	-0.0589510643	0.0281302032	-0.001403228	0.089545536	-0.0130920748	0.1169506966	-0.0820880897	0.0042678212	-0.0333033324	-0.0612653596	0.0424583826	0.0259686055	0.0594803417	-0.112367997	0.0030588697	-0.0503971148	0.0956271241	-0.0414122982	0.0097197758	0.0082908172	0.10812674	-0.0605941864	-0.0473733719	0.0733464557	0.0500749712	-0.0316507417	0.0411570078	-0.2323220911	0.1186137044	0.1159000657	0.1114232278	0.0325885	-0.2458755	0.06045476150025	0.00106201033225	0.0157679	-0.0470328	0.00024862667041	0.00221208427584	-2.381	-0.4715399999999998	5.669160999999999	0.2223499715999998	-0.0146373	0.0053191999999999	0.00021425055129	2.8293888639999976e-05	-0.000269131	-0.000680835	7.243149516099999e-08	4.6353629722500006e-07	-0.00316638	-0.0039519149999999	1.5617632167224208e-05	1.0025962304399998e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
303.45106657022166	2.3678656110442944	92082.54980260508	5.606787551966169	353.2301471982524	1.825931694160204	3.334026551738752	124771.53688969904	199.16901933907505	0.659168248514959	0.4345027798502788	39668.29826448885	220.36998399098715	494.6690755884293	0.991412	56.710026	0.6416313500000004	0.351598	-0.1118856599	0.0424510863	0.0242978392	-0.0071280742	-0.0942224815	0.0205554269	0.0781949113	-0.086414824	0.0515676999	-0.0692030898	-0.0149032109	0.0073204756	0.0308927271	-0.0567758386	-0.0247003666	-0.1292751761	-0.0979798317	-0.026940122	0.1348739806	-0.0253843093	-0.0078569455	-0.0522899596	-0.0933473185	0.0585365891	-0.0897885524	0.0086656487	0.1180614059	-0.004443244	-0.0748840343	-0.0472735115	0.0180950885	0.110928038	-0.0206767367	0.156198529	-0.0768017409	-0.0312210598	-0.0428178519	-0.0616910928	0.0807620453	0.0370788729	0.1029734987	-0.1057411686	0.0237870618	-0.0305725751	0.0893462427	-0.0342482628	-0.0313003495	0.0178629893	0.0435483199	-0.0179739848	-0.0342609984	0.0878310912	0.0692290843	-0.0836681029	-0.091236161	-0.0182229473	0.1182536866	0.1144731177	0.1082614433	0.0894008	0.0568123	0.00322763743129	0.00799250304064	0.0107424	-0.0050255	0.0001153991577599	2.5255650250000025e-05	-2.59066	-0.2096600000000004	6.711519235600001	0.0439573156000001	-0.0100841	0.0045532	0.00010168907281	2.073163024e-05	0.0010204	0.001289531	1.0412161600000005e-06	1.662890199961e-06	-0.00160644	0.00155994	2.4334128036e-06	2.5806494736e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
298.71270976830607	-4.738356801915586	89229.28297712425	22.4520251822597	345.4721832788779	-7.757963919374504	60.186004174316615	119351.0294194746	198.366253935828	-0.8027654032470366	0.6444322926503773	39349.1707005334	219.25913015339108	478.3029662077285	1.586643	90.758003	0.4546494999999997	0.220416	-0.02890234	0.092356899	-0.037604593	0.1381388867	0.0121276897	0.0892791288	-0.1008452233	-0.0258126187	-0.166914592	0.0231200751	0.0216077605	-0.0160454284	-0.1877687907	0.0438081729	-0.0892708583	-0.0199518083	-0.0699625921	-0.0443302088	0.085256131	0.0258017689	-0.0146358548	-0.0294254641	-0.0880650595	-0.0409452111	-0.0612487457	0.0013049191	0.101763701	0.0426219943	0.0381229644	-0.0899628302	0.0081122102	0.098716913	-0.0191545026	0.0872617046	-0.0422563155	0.0108326077	-0.0139205511	-0.1362931711	0.0852596876	-0.017435338	0.1719008361	-0.1564048449	-0.0610545202	-0.1536881038	0.0349845178	-0.0439160991	0.0206306139	-0.0103321364	0.0154911246	-0.069727114	0.1471124583	0.0103683336	0.0229343269	-0.0043368962	0.0920832443	-0.213002332	0.1178341246	0.112815636	0.1046092073	0.0505143	-0.0388865	0.00151215988225	0.00255169450449	-0.0556476	-0.06639	0.0030966553857599	0.0044076321	-2.62443	-0.0337699999999996	6.887632824899999	0.0011404128999999	-0.0129673	-0.0028831999999999	0.0001681508692899	8.312842239999993e-06	-0.00180985	-0.00283025	3.2755570225e-06	8.010315062500001e-06	-0.00100783	0.00059861	3.583339321000001e-07	1.0157213089e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.04648705683155	-2.666222711474518	87643.52249869073	7.10874354718253	342.9664321774415	-2.505751101436374	6.278788582349602	117625.9736005236	197.164623541366	-1.2016303944620006	1.4439156048949031	38873.88877620858	217.9672966069645	473.2960175549376	1.413161	80.83459499999998	1.2740465000000003	0.635425	-0.0112115657	0.0781538396	0.0020639011	0.0771072984	0.0011137949	-0.0705386948	0.0077718711	0.0493234124	-0.067840209	0.0146657861	-0.1745868328	-0.0821260161	-0.1652665772	0.1790428595	-0.1030732054	-0.0802104158	-0.0329851513	-0.090310506	-0.0627742027	0.0646410853	-0.0285201752	-0.0685837772	-0.1268716215	-0.1737504106	-0.0380961225	0.0930743333	-0.0337179273	0.0140924618	0.0737315343	-0.0182338748	0.0022751291	0.2161624208	-0.0103718672	0.0032390661	0.0760126517	-0.0405286806	0.0586237437	-0.1373371485	0.0554053241	0.0115266669	0.1042037851	-0.136517072	-0.0170250613	-0.0810635319	0.0819062227	0.007606242	-0.0018965356	0.0837093588	0.0212677837	-0.0217084946	0.251968805	-0.1772438593	0.0570606317	-0.007145809	0.1914427906	-0.0680435696	0.1173552296	0.1109309587	0.1004830656	-0.29854	-0.3490543	0.12183890434849	0.0891261316	-0.0147945	0.0408530999999999	0.00021887723025	0.0016689757796099	-2.92878	-0.3043500000000003	8.577752288400001	0.0926289225000002	-0.00641993	0.0065473699999999	4.12155012049e-05	4.28680539169e-05	-0.000354818	0.001455032	1.25895813124e-07	2.117118121024e-06	-0.00460121	-0.0035933799999999	1.2912379824399998e-05	2.11711334641e-05	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
306.98851554685785	10.942028490026305	94241.9486776634	119.72798747654728	362.91502267537305	19.948590497931548	397.9462628541648	131707.31368346655	200.34179063462508	3.1771670932590723	10.094390738488302	40136.83307468795	222.83587463034524	508.6495819390481	1.688253	96.570229	0.4138953999999997	0.204872	-0.1667186603	0.0299569923	-0.0560332829	-0.0867500248	-0.1081032987	-0.1602191923	0.0695031492	0.1052875548	-0.095068179	-0.2059852778	-0.1530207529	0.032427606	0.087743219	-0.0278982012	0.0640898799	-0.215463974	-0.1509861865	-0.0832474922	0.0330714349	0.0168874208	-0.0839009224	0.0175669229	0.0154651676	-0.1060273259	-0.1611851611	0.0930283927	0.0273570095	-0.0005249043	-0.0165531581	-0.0796138479	0.009293761	0.1567974683	-0.0328748687	0.0001481988	0.0990433173	-0.1073135124	0.0858333975	-0.1276864096	-0.0319293594	0.0500401935	0.0702614034	-0.1130174898	0.0433926865	0.0138983611	0.1718107016	0.0626151553	-0.0339060395	0.206984457	-0.0855342995	0.0662410388	0.1335557104	-0.074753895	-0.083109925	-0.0716458371	0.06224126	0.1001203118	0.1168172427	0.1088228812	0.0959017104	-0.319556	-0.0210159999999999	0.0004416722559999	0.102116037136	-0.147623	-0.1328285	0.021792550129	0.01764341041225	-3.01692	-0.0881399999999996	9.1018062864	0.0077686595999999	-0.00460658	0.00181335	2.12205792964e-05	3.2882382225e-06	0.00115097	0.001505788	1.3247319409000005e-06	2.2673975009440004e-06	-0.00472029	-0.00011908	1.4180046400000136e-08	2.2281137684100004e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
