global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89
301.4152744168519	n/a	90851.16765178612	n/a	359.95025835591696	n/a	n/a	129564.18849049136	198.5943170227603	n/a	n/a	39439.702753736616	222.62152611369817	483.70064691933936	n/a	n/a	n/a	n/a	-0.1228945582	0.0960124288	-0.1581705195	0.0509526472	-0.052140625	0.1139573117	0.0467914419	-0.0668598789	-0.0740379581	0.0049428436	-0.092337947	0.0955985631	-0.038782154	0.0861270587	-0.061271951	-0.0055245519	-0.0117436072	0.0813201123	-0.2104126161	0.0233533743	-0.0014953036	0.0328035818	-0.0256355952	-0.0130711095	0.0267954975	-0.1264301157	0.1757150222	-0.001330485	0.0206232246	-0.0521317375	-0.0706365643	0.208307601	-0.0280735964	0.0092866555	-0.1211903235	0.0649037084	-0.2164030184	0.0102737141	-0.0381562705	0.0498354282	-0.0158489917	0.0965360109	-0.189668152	0.0961351746	-0.1431102815	0.0849865823	-0.003636289	0.0421814934	0.0247380271	0.1506779054	-0.1062130008	0.0877943154	0.192758475	-0.0626695485	0.1195153378	0.1194927693	0.1194551582	-0.259349	n/a	n/a	0.067261903801	-0.511254	n/a	0.261380652516	n/a	0.777377	n/a	0.604315000129	n/a	-0.0598004	n/a	0.0035760878401599	n/a	0.00415094	n/a	1.72303028836e-05	n/a	-0.0105566	n/a	n/a	0.0001114418035599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
299.8331037994664	-1.5821706173854864	89899.8901340216	2.5032638625179717	354.4238650094631	-5.526393346453858	30.541023419729477	125616.27608824612	198.7501351947824	0.1558181720220943	0.0242793027323069	39501.61623994428	222.30889863027653	473.10068669903626	1.062575	63.744293	0.2821849999999997	0.145599	-0.1537105909	0.0824929459	-0.1424614529	0.0618021978	-0.0502027126	0.1016546137	0.0308876353	-0.0121278705	-0.0154564266	0.0023942384	-0.0458816218	0.1332685614	-0.0656286892	0.0103772926	-0.0546813613	-0.0126508453	0.0009232288	0.0658307747	-0.1774827948	0.0215328992	0.0031610791	0.0123904655	-0.0217208917	-0.0077126764	0.0229296782	-0.1097956072	0.1480411104	0.0361805285	-0.0137195408	-0.0280751605	-0.0677738054	0.2048080959	-0.0200252166	0.0046020289	-0.1146632957	0.0559344192	-0.1733641072	-0.0048169085	-0.035778242	-0.0505076285	-0.0622372168	0.1014845177	-0.0757773078	0.0599704719	-0.04655483	0.0440772785	0.1691066114	0.0781475953	0.0117035139	0.0539909814	-0.0553630726	0.0973452104	-0.0366236434	-0.1110686791	0.1194551582	0.1192521267	0.1189139965	-0.209115	0.050234	0.002523454756	0.043729083225	-0.479057	0.0321969999999999	0.229495609249	0.0010366468089999	0.760414	-0.0169629999999999	0.578229451396	0.0002877433689999	-0.0579202	0.0018801999999999	0.0033547495680399	3.5351520399999942e-06	0.00423008	7.914000000000011e-05	1.78935768064e-05	6.2631396000000184e-09	-0.00886012	0.0016964799999999	2.878044390399995e-06	7.850172641440001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295.848126417315	-3.984977382151442	87526.11390463558	15.880044736258558	349.1493630581124	-5.2745019513507145	27.820370834802496	121905.27772388558	197.6253931660078	-1.124742028774591	1.265044631291983	39055.79602401916	220.7040321054593	463.8747603677738	1.25644	75.374313	0.989535	0.593428	-0.1508961298	0.0153615581	-0.1173896585	0.0646098923	-0.0362892418	0.0634645354	0.013567859	-0.1120932582	0.0222857686	-0.0068747731	-0.0458538804	0.0993264138	-0.0815658043	0.0119283854	-0.1314417578	0.0219095455	-0.0210633126	0.0576016493	-0.1854579655	0.0437440455	0.0756044672	-0.1098800426	0.0118406415	-0.0234305159	0.0336207854	-0.0893343326	0.1482252547	-0.0530773578	-0.0260610861	-0.0221184484	-0.0459547053	0.1827091502	0.0132642265	0.0211640759	-0.0942978547	0.0538868671	-0.2189787716	-0.0172310335	-0.0469891098	-0.0420430191	-0.0881496748	0.0855777744	-0.0697915263	0.0985724208	-0.131754903	0.0079476386	-0.000178163	-0.0236475933	-0.0147747014	0.1063823857	-0.1019421821	0.0560910399	0.0498526853	-0.0590443932	0.1193348294	0.1187713263	0.1178341246	-0.189727	0.0193879999999999	0.0003758945439999	0.035996334529	-0.31515	0.163907	0.0993195225	0.026865504649	0.560059	-0.200355	0.3136660834809999	0.040142126025	-0.0476798	0.0102403999999999	0.00227336332804	0.0001048657921599	0.00491261	0.00068253	2.4133737012100005e-05	4.6584720090000084e-07	-0.0076653499999999	0.0011947700000001	1.4274753529002413e-06	5.875759062249847e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
295.3412234579314	-0.5069029593835808	87226.43827362776	0.2569506102318321	350.69838538280754	1.5490223246951589	2.3994701624039934	122989.3575101082	197.53084265829045	-0.0945505077173436	0.0089397985096074	39018.4338012943	221.7056566258552	468.96219101973	1.184009	71.029175	0.6835125	0.471944	-0.0982582239	-0.0315633489	-0.0685513099	0.1403984854	0.0424947754	0.0591745833	0.0155368065	0.05396787	-0.0008424308	-0.0236756458	0.0029921656	0.0914475871	-0.1069616355	-0.0191614946	-0.144583207	0.0203145646	-0.0225835263	0.0076092767	-0.1757796076	0.0425543454	0.1237259992	-0.1139430911	0.0056042499	-0.0303916647	0.0106611706	-0.0446635373	0.176464473	-0.0629574567	-0.0897583188	-0.12007239	-0.0347988237	0.1516347673	0.0011192682	0.0160300918	-0.1213062738	-0.0108617931	-0.1548931042	-0.0341398679	-0.0605891262	-0.0736516413	-0.0276544615	-0.0071226046	0.0245191506	0.087289525	-0.001436856	0.0007750104	0.0451823792	-0.0194910509	-0.1394669362	-0.0774937344	-0.0059103376	0.0003983007	0.0794815073	0.0638723456	0.1191544118	0.1180513362	0.1162204348	-0.210216	-0.0204889999999999	0.0004197991209999	0.044190766656	-0.323332	-0.008182	0.104543582224	6.694512400000038e-05	0.240166	-0.319893	0.0576797075559999	0.102331531449	-0.0416407	0.0060390999999999	0.00173394789649	3.647072880999998e-05	0.0049126	-1.0000000000807974e-08	2.413363876e-05	1.0000000001615948e-16	-0.00700549	0.0006598599999999	4.354152195998683e-07	4.907689014009999e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.53764464703147	1.1964211891000789	87934.57469280911	1.431423661727646	349.2180511042129	-1.4803342785946256	2.191389576382271	121953.24721702466	197.49876145778967	-0.0320812005007837	0.0010292034255714	39005.760777360905	220.8361994615743	463.5749342342383	1.288083	77.27260599999998	1.3932817	0.801668	-0.0909436864	-0.0310291696	0.0470816456	0.0435483151	-0.022395921	-0.1091223764	-0.0607478784	-0.0354344655	0.0086047387	0.0539761375	-0.0488871775	0.0310244473	-0.0365120184	-0.0557441147	-0.0927791974	0.0208699215	-0.0303513972	0.0555921636	-0.0952802619	0.0257609949	0.1126546527	-0.0453138318	0.008915397	-0.0284831993	0.0612312445	-0.0644875198	0.1098363861	-0.0980667162	0.0106974371	-0.1235829674	-0.0068595557	0.0503498458	0.0252341973	0.0413355339	-0.130809791	-0.0513126731	-0.1058272128	-0.021920572	-0.0472165279	-0.1139652786	-0.0149844933	-0.0782225863	0.0676465087	0.0056233387	0.0194630239	-0.1139759512	-0.0392352646	-0.0438937949	-0.106335113	-0.050731536	0.0661629956	-0.1600163554	-0.103498202	0.0067317239	0.1189139965	0.1170936064	0.1140802373	-0.142141	0.068075	0.0046342056249999	0.0202040638809999	-0.254898	0.068434	0.064972990404	0.0046832123559999	0.0966223	-0.1435437	0.0093358688572899	0.02060479380969	-0.0278059	0.0138348	0.00077316807481	0.00019140169104	0.00949515	0.00458255	9.015787352250002e-05	2.099976450250001e-05	-0.00315826	0.0038472299999999	1.4801178672899997e-05	9.9746062276e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.3864714477244	0.8488268006929047	88438.71340012818	0.7205069375745522	352.827201578229	3.609150474016076	13.025967144090464	124487.03417352424	198.1533636413022	0.6546021835125373	0.4285040186593815	39264.75552236215	222.13000705208577	472.059178986552	1.032006	61.91045	0.9361395	0.442913	-0.0510747103	-0.0491144457	0.014046401	0.1273514642	0.0134665188	-0.0443094808	0.0103218343	-0.0016616522	-0.0279280583	-0.0313206744	-0.0318475153	0.0413639163	-0.0288899048	-0.0198642911	-0.1192623168	-0.0034411062	-0.0150111589	0.0133093039	-0.1120934813	0.0412272203	0.1409930871	-0.0396258371	-0.0176023839	-0.0082480184	0.0118490925	-0.0440260525	0.1292625629	-0.0846262219	-0.0231685391	-0.1430807187	-0.0373627594	0.0851223994	-0.0190866107	0.0215926245	-0.1704051252	-0.052168267	-0.0421329779	-0.0799761011	-0.0784944374	-0.1086945615	0.0090132945	-0.074799979	0.0536699033	0.025984019	0.017254312	-0.0300286065	-0.0190775187	-0.0239768043	-0.1523300774	-0.1001832896	-0.0306416145	-0.0845577974	-0.0097989798	0.0231888807	0.1186137044	0.1159000657	0.1114232278	-0.358022	-0.215881	0.046604606161	0.128179752484	-0.38025	-0.1253519999999999	0.1445900624999999	0.0157131239039999	0.0253828	-0.0712395	0.00064428653584	0.00507506636025	-0.0342007	-0.0063947999999999	0.00116968788049	4.089346703999999e-05	0.0065634	-0.00293175	4.307821955999999e-05	8.595158062500007e-06	-0.00430505	-0.00114679	1.315127304100001e-06	1.8533455502500004e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.87313026482	-3.5133411829043557	86361.41669164387	12.343566267491774	342.09663171102835	-10.730569867200645	115.14512967487444	117030.10542803096	196.6741090985579	-1.4792545427443144	2.188194002229691	38680.70518971145	219.77556103887693	448.99312312167945	1.361641	81.68537899999998	0.7044198	0.378883	-0.130033276	-0.1145179462	0.0546984182	0.0528609645	0.1001394885	0.0741314328	-0.1205249097	0.203889536	0.0757315205	-0.0126215202	-0.0612834164	0.0137710547	-0.007266305	-0.137113007	0.0693454169	0.043283704	-0.041139358	0.0397200097	-0.1183284095	0.1305323242	0.0756675098	0.1093142703	0.0275042364	-0.0162012511	0.0374952351	-0.015246949	0.178720826	-0.0075437157	0.1376607235	-0.1145984924	-0.0361067178	0.0503141566	-0.0171353186	-0.0151810407	-0.1583824105	-0.0284367479	0.0532242227	-0.0137372095	-0.0729011332	-0.1586144402	0.0542455289	-0.0913765939	0.0521015916	-0.0410171831	0.0973133815	-0.0576985176	-0.0787639478	-0.0455281454	-0.0096209635	-0.0271387848	-0.0166745551	-0.1732089014	-0.0748104908	0.1258810186	0.1182536866	0.1144731177	0.1082614433	-0.289626	0.068396	0.004678012816	0.083883219876	-0.383278	-0.003028	0.146902025284	9.168784000000184e-06	-0.267526	-0.2929087999999999	0.0715701606759999	0.0857955651174399	-0.0315313	0.0026694	0.0009942228796899	7.1256963600000124e-06	0.00510273	-0.0014606699999999	2.60378534529e-05	2.1335568489e-06	-0.00163338	0.00267167	7.137820588900001e-06	2.6679302244e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
298.9704499182081	5.09731965338807	89383.32992429577	25.98266764881627	352.9067320058512	10.81010029482286	116.85826838412927	124543.16149504967	198.0043489566344	1.33023985807651	1.7695380800154137	39205.72220574065	221.5857011398799	481.9352023875257	1.39968	83.967369	0.598379	0.332142	-0.0081087745	-0.0244541571	0.0926734744	0.0883958978	-0.0607573025	-0.0790119597	-0.0326469703	-0.0392220631	-0.0353896481	0.0040858585	0.0123957669	0.0800410843	-0.0167001446	-0.0233289043	0.0226205362	-0.0043614552	-0.0140931157	0.0814491752	-0.0748277431	0.1008878541	0.0335264044	0.1148205632	-0.0144880018	0.002154609	0.0328368567	0.0078018183	0.1253628743	0.0394504783	0.0525065292	-0.153419376	-0.0163054256	-0.0054102522	0.0070010249	-0.063770435	-0.1120010681	-0.0568740877	0.0382089144	-0.0346727574	-0.123023613	-0.0429853144	0.0470023479	-0.1501629083	0.1060672359	-0.0409242112	0.0126780016	-0.0115226232	-0.1111195472	-0.0781392483	0.0034210873	-0.0725595905	0.0992513318	-0.1373913437	-0.071434791	-0.0518088941	0.1178341246	0.112815636	0.1046092073	-0.267736	0.02189	0.0004791721	0.0716825656959999	-0.302688	0.08059	0.091620025344	0.0064947480999999	-0.323482	-0.055956	0.1046406043239999	0.003131073936	-0.0266922	0.0048390999999999	0.00071247354084	2.341688880999999e-05	0.0051666	6.387000000000059e-05	2.669375556e-05	4.079376900000076e-09	0.00226251	0.00389589	1.51779588921e-05	5.118951500100001e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.6034559394959	2.6330060212878266	90964.64463464744	6.932720708137951	353.1177693488986	0.2110373430473942	0.0445367601605035	124692.15902994196	199.1753134677704	1.170964511135992	1.3711578863399525	39670.8054949846	221.6783553513003	485.04479543837454	0.870645	52.23035	0.8825511999999996	0.412225	-0.0079681227	-0.0002966992	0.0635932744	0.0355031929	-0.042913745	-0.0103251716	-0.0150194873	-0.0134905546	-0.0205321773	0.0315259015	-0.0393295694	0.0509236893	0.0400524369	-0.0157671943	0.0449918291	-0.0418268803	0.0234510041	0.0866128031	0.002481356	0.0402282464	-0.0250631267	0.0543903607	-0.0386108796	0.0456911782	0.0541427648	0.0027164729	0.0361634352	0.0321628957	0.0506643727	-0.1212025228	-0.018014528	-0.0566267772	0.0097088547	-0.0988402591	-0.061696732	-0.019394522	0.0586391176	0.0191178978	-0.1069238291	-0.0154568815	0.0555084531	-0.056182951	0.1194144812	-0.0583428103	-0.0092866278	0.0113715666	-0.0500629221	-0.0637193564	0.0539671889	-0.0320341461	0.0870748355	-0.1965185208	0.0235327448	-0.0083848843	0.1173552296	0.1109309587	0.1004830656	-0.0663403	0.2013956999999999	0.0405602279784899	0.00440103540409	-0.409404	-0.1067159999999999	0.167611635216	0.0113883046559999	-0.44669	-0.1232079999999999	0.1995319561	0.0151802112639999	-0.0248728	0.0018193999999999	0.00061865617984	3.3102163599999955e-06	0.00322703	-0.00193957	1.04137226209e-05	3.761931784900001e-06	0.00752817	0.00526566	2.77271752356e-05	5.66733435489e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.44314177326874	-1.160314166227181	90266.08143859246	1.346328964347478	350.5325582260309	-2.5852111228676904	6.683316549798825	122873.07437648576	198.5232921804748	-0.6520212872955824	0.4251317590865884	39411.49753817417	220.51351677867729	481.5113944196728	0.903666	54.21125	0.5408156999999998	0.311432	-0.0287726993	0.0165635641	0.0050992029	0.0446886129	-0.0689780166	-0.0292933836	-0.0688779363	0.0164730303	0.0042567275	-0.0238476479	-0.0103868683	0.0564545416	0.0175490743	-0.0897710795	0.1472028448	-0.0230372189	0.0094658004	0.0152611677	-0.0869660587	0.0544744514	-0.06523908	0.0981985582	-0.0179440188	0.0096530638	-0.0106940798	-0.0169428038	0.0886132252	0.0585192544	0.0171268675	-0.0996540588	-0.0333993193	-0.0048427478	0.003080025	-0.1155067701	-0.05260911	-0.054838299	0.0619781882	0.0005204959	-0.0911569233	-0.0212361496	0.0828183412	-0.0930435639	0.1066136708	-0.0588935594	-0.0160895284	-0.0221575028	-0.0808367185	-0.0379130958	-0.0195144169	-0.0369008784	0.1032724759	-0.1465712988	0.049220886	-0.063738514	0.1168172427	0.1088228812	0.0959017104	-0.120419	-0.0540786999999999	0.0029245057936899	0.0145007355609999	-0.392035	0.0173689999999999	0.153691441225	0.0003016821609999	-0.418861	0.0278289999999999	0.175444537321	0.0007744532409999	-0.0300836	-0.0052107999999999	0.00090502298896	2.715243663999998e-05	0.00150345	-0.00172358	2.2603619025e-06	2.9707280164000005e-06	0.00563177	-0.0018963999999999	3.596332959999998e-06	3.1716833332900006e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
