onset	duration	trial_type	trial_code	response	RT	money	carbon
5.789	10	CET	c4_m2	LEFT	2.0909000000000004	50	40
20.8396	10	CET	c1_m1	LEFT	3.9762999999999984	10	2
36.1308	10	dummy	dl0	LEFT	1.4851000000000028	0	0
51.1724	10	CET	m5_c2	LEFT	2.1235	120	10
66.9647	10	CET	c3_m5	RIGHT	5.2272000000000105	120	25
83.2564	10	CET	m0_c2	RIGHT	3.119500000000002	0	10
99.5564	10	CET	c5_m0	LEFT	1.7155000000000058	0	50
114.5974	10	dummy	dr0	RIGHT	1.9145000000000039	0	0
130.6398	10	CET	m4_c5	RIGHT	1.9920999999999935	100	50
147.4315	10	CET	c3_m2	LEFT	2.504400000000004	50	25
162.9815	10	CET	m1_c3	RIGHT	1.3303999999999974	10	25
178.0232	10	dummy	dl1	LEFT	1.2086999999999932	0	0
193.0649	10	CET	c0_m0	LEFT	3.886899999999997	0	0
208.3566	10	CET	c4_m1	LEFT	1.939200000000028	10	40
224.8982	10	CET	m4_c3	LEFT	2.4935999999999865	100	25
240.9393	10	dummy	dr1	RIGHT	1.7965000000000089	0	0
256.7316	10	CET	c5_m5	LEFT	5.060200000000009	120	50
273.0233	10	CET	m1_c0	RIGHT	3.2724999999999795	10	0
290.0733	10	dummy	dr3	RIGHT	2.302500000000009	0	0
306.615	10	CET	m3_c3	LEFT	5.960800000000006	80	25
322.9067	10	CET	m3_c5	RIGHT	1.3251000000000204	80	50
338.1984	10	CET	m2_c1	LEFT	2.273399999999981	50	2
354.7401	10	CET	c1_m0	LEFT	2.6117000000000417	0	2
371.7813	10	dummy	dr2	RIGHT	2.3144000000000347	0	0
387.8228	10	CET	m2_c2	LEFT	6.288900000000012	50	10
403.3652	10	CET	m4_c0	LEFT	2.9464999999999577	100	0
418.9069	10	CET	c0_m5	RIGHT	2.2848000000000184	120	0
435.1986	10	dummy	dl3	LEFT	1.8731000000000222	0	0
451.9903	10	CET	m4_c1	LEFT	2.4653999999999883	100	2
467.282	10	CET	c4_m4	LEFT	2.149600000000021	100	40
483.3236	10	dummy	dl2	LEFT	2.13209999999998	0	0
498.3731	10	CET	c0_m2	RIGHT	2.8426000000000045	50	0
514.9154	10	CET	c4_m3	LEFT	2.060299999999984	80	40
530.7071	10	CET	m5_c4	LEFT	5.188499999999976	120	40
546.4987	10	CET	c4_m0	LEFT	2.2368999999999915	0	40
561.5398	10	dummy	dl4	LEFT	2.067800000000034	0	0
578.3321	10	CET	c2_m4	RIGHT	2.8348000000000866	100	10
593.3822	10	CET	m5_c1	LEFT	2.0253999999999905	120	2
609.9238	10	CET	c5_m1	LEFT	1.9477999999999156	10	50
625.7072	10	dummy	dr4	RIGHT	2.0844000000000733	0	0
640.7489	10	CET	m0_c3	RIGHT	2.4026999999999816	0	25
657.5406	10	CET	c0_m3	RIGHT	3.4669999999999845	80	0
674.3406	10	dummy	dl5	LEFT	2.2269999999999754	0	0
689.8823	10	CET	m3_c2	LEFT	4.90930000000003	80	10
705.174	10	CET	m2_c5	RIGHT	1.7536000000000058	50	50
721.4652	10	dummy	dr5	RIGHT	2.8863000000000056	0	0
737.0074	10	CET	c1_m3	RIGHT	2.400100000000066	80	2
753.7991	10	CET	m1_c2	RIGHT	3.9284000000000106	10	10
