onset	duration	trial_type	trial_code	valence	arousal
5.5107	15	HOP	HOP22	9	4
22.5441	11	Q	Q_HOP22	9	4
40.6024	15	CON	NEU5	6	2
57.6267	11	Q	Q_NEU5	6	2
75.4441	15	CON	NEU3	5	1
92.4691	11	Q	Q_NEU3	5	1
109.0275	15	HOP	HOP19	7	3
126.0525	11	Q	Q_HOP19	7	3
143.3692	15	CON	NEU2	5	0
160.3942	11	Q	Q_NEU2	5	0
178.2026	15	HOP	HOP7	7	4
195.2276	11	Q	Q_HOP7	7	4
213.0359	15	HOP	HOP15	7	4
230.061	11	Q	Q_HOP15	7	4
246.6193	15	CON	NEU22	none	0
263.6443	11	Q	Q_NEU22	none	0
