global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43
300.90306700680696	n/a	90542.65573410295	n/a	312.4017747502127	n/a	97594.86886708264	n/a	190.8231109348688	n/a	n/a	36413.45966686124	189.406648446336	406.7417552803896	n/a	n/a	n/a	n/a	-0.0942235833	-0.0342924393	0.0173518423	0.05633617	-0.0507939307	0.0452552195	-0.1890479075	0.0591598049	-0.0980613905	0.089679861	-0.049432235	0.0096399498	-0.018408046	-0.0516343676	0.0187907433	-0.0674038772	0.0681440764	-0.0522544959	0.049604268	-0.0324465599	0.1002367166	-0.0038460262	0.0946807405	-0.0755293365	0.0569893333	-0.0488073103	0.034370581	-0.0370911822	0.0033054811	0.0777776472	-0.0355577026	0.0434676616	-0.0915354906	0.0292711497	-0.0374106882	0.0116269123	-0.0192098665	0.042449978	-0.039644298	0.0713942132	-0.0686682671	0.0663152291	-0.0553601482	0.0218243275	-0.099144706	0.0050037189	-0.0508704311	0.1157775872	-0.0102337205	0.0271408674	-0.0449061278	0.02508844	-0.0981776488	0.025473264	-0.0124915954	0.0464518242	-0.078215409	0.0483878723	-0.0489062494	-0.0276678891	0.0444612493	-0.011072767	0.0083539295	-0.0829104125	0.0432814177	0.0070542323	-0.1363388633	0.0062225118	-0.0649726708	0.073099145	-0.0599527449	0.0540325011	-0.0126761412	0.0423381107	-0.005277093	0.0063436321	-0.01016251	0.0267592821	-0.029769698	0.008492147	0.0729480796	-0.0717869827	0.0050403075	0.1195153378	0.1194927693	0.1194551582	-0.00658343	n/a	4.33415505649e-05	n/a	0.0519367	n/a	0.00269742080689	n/a	0.033864	n/a	0.0011467704959999	n/a	-0.00523668	n/a	n/a	2.74228174224e-05	0.00214134	n/a	4.5853369956e-06	n/a	-0.000411721	n/a	n/a	1.69514181841e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.507118969868	-0.3959480369389894	90304.5285515704	0.1567748479558393	307.41812186897874	-4.983652881233979	94505.90165345027	24.836796040631743	191.1814767369684	0.3583658020995983	0.1284260481144885	36550.35704732798	189.66346398365133	401.9769358805069	0.885337	29.982443	0.0420411699999999	0.0207404	-0.1008678441	-0.040301595	0.0278834332	0.0432246114	-0.0346193972	0.0119413104	-0.1105431854	-0.0659461309	-0.0883370712	0.0972797783	-0.0019933855	0.1140054419	-0.0053309639	-0.0393113213	-0.0318215251	-0.0436559659	0.0332105732	-0.0678764323	0.0193963382	-0.0156656734	0.0922963151	-0.0009688002	0.1273189481	-0.0316403841	0.071987417	-0.0392464231	0.0501478691	-0.0697155672	0.0124248809	-0.0217349454	0.0558675132	-0.0453537438	-0.0855070495	-0.0047833705	-0.0467272706	0.0120557733	-0.0078450461	0.0476649201	0.0143482044	0.0451769616	-0.0282322364	0.0631103134	-0.0328937347	-0.012872593	-0.088789242	-0.0097263974	-0.1154665668	0.096878287	0.0030723191	0.0167331825	-0.0498616822	0.0814059609	0.0037157186	0.0383974947	0.0313203389	-0.083962304	-0.0428091649	0.0437487416	-0.0233886073	-0.0283305529	0.0411327604	0.0081319284	0.0151511874	-0.0794797629	0.0513653205	0.0351290061	-0.1370482979	-0.0042074369	-0.0566256501	0.0596087664	-0.0755829429	0.0670164174	-0.020359146	0.0224070084	-0.0406452808	0.0566892573	-0.011135356	0.0391109111	-0.0039331931	-0.0237099577	0.0394731102	-0.0620774543	-0.0887238733	0.1194551582	0.1192521267	0.1189139965	-0.0129222	-0.00633877	0.00016698325284	4.01800051129e-05	0.0579773	0.0060406	0.00336136731529	3.648884836e-05	0.0491286	0.0152646	0.00241361933796	0.00023300801316	-0.00520257	3.410999999999952e-05	1.1634920999999675e-09	2.70667346049e-05	0.00206706	-7.427999999999992e-05	4.2727370436e-06	5.517518399999988e-09	-0.000591275	-0.000179554	3.2239638916000024e-08	3.496061256250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.7555701572883	0.2484511874203008	90453.91298063556	0.0617279925305574	305.4414571242418	-1.9766647447369223	93294.48373018006	3.907203513085882	191.1438691764644	-0.037607560504	0.001414328607062	36535.97872374934	189.63731982824865	404.8021834269401	0.661565	22.404287	0.0313413299999999	0.017423	-0.0834590087	-0.0423935258	0.0324346442	0.0524030017	-0.0490539871	-0.0044676181	-0.05821097	-0.1628696354	-0.0799877995	0.0360351841	-0.0429678527	0.0739597684	-0.0091509159	-0.0466066713	-0.0413352077	-0.0028434072	0.0174878098	-0.0648222807	0.0147911915	0.0096501364	0.0643831458	-0.0407151166	0.1156199648	-0.0229614099	0.0265509303	-0.0997713606	0.0523845326	-0.0735938853	0.0726848481	0.0232727125	0.0892905983	-0.0455778934	0.0128797182	0.021738946	-0.0501197279	-0.013169823	-0.0124961144	0.0591176708	0.0198365479	-0.0052494452	-0.0070259119	0.0593723156	-0.0169307843	-0.0366834067	-0.0633394698	-0.0463939924	-0.1076401806	0.083705736	-0.032884983	-0.0267992155	-0.0303768603	0.0864768727	-0.0436998374	0.0875966625	0.0542342966	-0.0765618692	0.0066882723	-0.0271202729	0.0427481024	-0.0276910117	0.0312252709	0.0033220454	0.0087146789	-0.0603044971	0.0577821283	0.0314891555	-0.1265657901	0.0049475793	-0.0533257261	0.0661974399	-0.0817584239	0.0422745397	-0.0189024597	0.0204901085	-0.0275605013	0.0524434808	0.0007626184	0.0527024987	-0.0306397386	-0.0098974233	0.0113534635	-0.0508792175	-0.0495261771	0.1193348294	0.1187713263	0.1178341246	-0.00516357	0.00775863	2.6662455144900003e-05	6.01963394769e-05	0.058015	3.769999999999468e-05	0.003365740225	1.421289999999599e-09	0.0492818	0.0001531999999999	0.00242869581124	2.347023999999975e-08	-0.00503362	0.00016895	2.8544102500000055e-08	2.53373303044e-05	0.00179213	-0.0002749299999999	3.2117299369000003e-06	7.55865048999999e-08	-0.000615231	-2.3956e-05	5.738899359999998e-10	3.785091833610001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.4923200422881	0.7367498849998242	90897.61904448149	0.5428003930472541	305.11320693307295	-0.3282501911688769	93094.0690449842	0.1077481880024042	191.26920449686023	0.125335320395834	0.0157089425387263	36583.90858886173	189.8165962689792	410.9369229987686	0.619119	20.966827	0.0272930799999999	0.0180649	-0.0584948662	-0.0441545805	0.0117900484	0.0501815058	-0.0329765095	-0.0148939065	-0.0300800949	-0.1466711473	-0.046206766	-0.0542106049	0.0237938426	-0.0550808187	-0.0109419213	-0.0347465978	-0.0512209259	0.0975183275	-0.0517067249	-0.0591147214	-0.007294909	0.0522091978	0.0468183012	0.0334395475	0.1484324485	-0.0145113897	0.0127114248	-0.0108089798	0.0337321375	-0.0394601498	-0.0078967164	0.0881774405	0.0865548226	-0.0316794487	0.0252609355	0.0164373851	-0.0381693062	-0.0659766042	-0.0133332669	0.0492406004	0.0341830772	-0.1082876481	0.0464975881	0.0381791954	0.0067103568	-0.0749635692	-0.0321119093	0.0185479489	-0.1026240123	0.0802257164	0.0559737246	-0.0194528623	-0.0463345218	0.0303363288	-0.1194539689	0.0375399737	0.0314912182	-0.0673041241	0.0021046642	-0.0205426685	0.023565525	-0.0268718945	0.0300038348	0.0032610769	0.0130007951	-0.0744830908	0.052324466	0.0409265048	-0.1209618016	0.0123203112	-0.0480055012	0.0701511775	-0.0674551368	0.0655677886	-0.024809	-0.0001121662	-0.038149428	0.0421613621	0.0085775437	0.0846107992	0.0201172716	-0.0424943384	-0.0316433658	0.0373202993	-0.0272659911	0.1191544118	0.1180513362	0.1162204348	-0.0103043	-0.00514073	0.00010617859849	2.6427104932900005e-05	0.0579707	-4.429999999999712e-05	0.00336060205849	1.9624899999997447e-09	0.0481626	-0.0011192	0.00231963603876	1.2526086400000018e-06	-0.00514974	-0.0001161199999999	1.3483854399999984e-08	2.65198220676e-05	0.00178589	-6.2400000000000216e-06	3.1894030921e-06	3.8937600000000266e-11	-0.000912648	-0.0002974169999999	8.845687188899995e-08	8.329263719039999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.8921609605052	0.3998409182170803	91138.87684940356	0.1598727598806779	305.49242354238817	0.3792166093152218	93325.62084180188	0.1438052367805335	191.1716515555799	-0.0975529412803268	0.0095165763524429	36546.60035848805	189.679124614975	415.6073148513266	0.653197	22.120886	0.0341564	0.0223609	-0.0381474932	-0.0417442369	0.009481974	0.0389674919	-0.0395155183	-0.0392772165	-0.035774845	-0.0646565682	-0.0051795908	-0.0695292914	0.0429968962	0.0028604224	-0.0178061078	-0.0269593821	-0.0526521802	0.0958216796	-0.0655325413	-0.0662092144	-0.0405024216	0.0394987564	0.0221543039	0.0107477545	-0.0477524928	-0.0265055171	0.0041621701	0.0252710862	0.0509142248	-0.1274621344	-0.0207058168	0.0941606837	0.0700876513	-0.0348940653	0.0103170027	0.1956434839	-0.11294464	-0.0833744694	-0.0186899412	0.0390558698	0.0340007968	-0.1035207818	0.0566265395	0.0556533199	0.0262146068	-0.0459457669	-0.0120345538	0.0175565734	0.0682194968	-0.0035718911	0.0354089144	0.0435536674	-0.0471008663	0.0967899019	-0.0531103932	0.0061964735	0.008265014	-0.0879943267	-0.1779178157	-0.0870083327	0.0043339901	-0.0270047567	0.0230909986	0.0088493802	0.0173820888	-0.0457365952	0.0669763306	0.0450650484	-0.1070919849	0.0378775227	-0.039686713	0.0609185717	-0.0647527432	0.0447058615	0.0062113287	-0.0116306099	-0.0211983267	0.0243608192	0.0040387312	0.053917152	0.0395936908	-0.055614624	-0.0173697448	0.0542533802	0.0541145708	0.1189139965	0.1170936064	0.1140802373	-0.0112008	-0.0008964999999999	0.00012545792064	8.037122499999995e-07	0.0743227999999999	0.0163520999999998	0.0055238785998399	0.0002673911744099	0.048545	0.0003823999999999	0.002356617025	1.462297599999985e-07	-0.00514974	0.0	0.0	2.65198220676e-05	0.00149239	-0.0002935	2.2272279120999995e-06	8.614225000000009e-08	-0.000949656	-3.700800000000005e-05	1.3695920640000034e-09	9.01846518336e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.50077216998807	0.6086112094828877	91506.71716343904	0.3704076043082234	305.854539406371	0.3621158639828081	93546.99927548334	0.1311278989480156	191.38328992386693	0.2116383682870264	0.044790798931195	36627.5636620829	189.893764419435	420.8517570595676	0.932419	31.576908	0.167977634	0.0934342	-0.0293681735	-0.0446079081	-0.0366918927	0.0237942859	-0.0270945085	-0.011797588	-0.0224482171	-0.0365375924	-0.0086520453	0.0043896841	0.0627166893	-0.0383966237	0.0053780524	-0.0420488812	-0.0391127818	0.0459658436	-0.0323910988	-0.0617919944	0.0090431094	0.0487553808	-0.0183596369	0.0387516338	-0.0195194995	0.0284061098	-0.005867841	0.0425017342	0.0009278063	-0.191676067	-0.0018865911	0.1213862311	0.0220143461	-0.0549059322	-0.0576568227	0.0966333321	-0.0623861011	-0.0529539187	0.0054447234	0.0453417566	0.0140707716	-0.0502539193	0.0190554726	0.0491510359	-0.0097513699	-0.061460979	0.0265951288	0.0354106329	0.0401470645	-0.0291997516	0.0923621076	0.0116766393	-0.0119963217	0.1583923072	-0.1019353789	0.0093673003	-0.0120778047	-0.0438932462	-0.1156928579	0.009395205	0.0094677267	-0.0208212095	0.0342539955	0.0247944312	0.0323595494	-0.1132307579	0.0562309774	0.0312329961	-0.1096162679	0.072236626	-0.0508775052	0.0460963213	-0.0049332966	0.1175301633	-0.0091826933	0.0396481807	-0.0755678883	0.0582131453	0.0268533913	0.0521594343	0.0717085533	-0.0920687877	0.0155922862	0.0061636527	0.0233533093	0.1186137044	0.1159000657	0.1114232278	0.000367734	0.011568534	1.35228294756e-07	0.0001338309789091	0.0647435	-0.0095792999999999	0.0041917207922499	9.176298848999811e-05	0.0417049	-0.0068400999999999	0.00173929868401	4.6786968009999926e-05	-0.00673621	-0.00158647	2.5168870609000014e-06	4.5376525164100006e-05	0.00113727	-0.00035512	1.2933830528999995e-06	1.261102144e-07	-0.00180786	-0.0008582039999999	7.365141056159998e-07	3.2683577796e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.8364299924797	0.335657822491612	91709.90333059004	0.1126661737998105	305.7576177277251	-0.0969216786458559	93487.72079853369	0.0093938117915305	191.31180546336887	-0.0714844604980555	0.005110028092698	36600.2069096539	189.82221664575508	420.3726115064131	0.855233	28.962942	0.114659984	0.0558752	-0.0169595969	-0.0377713284	-0.0267533218	0.0036773347	-0.0257160597	-0.0361046536	-0.041399712	0.0123379218	0.0221096473	-0.0160061529	0.0352000942	-0.0007989499	-0.0073568371	-0.0226287418	-0.0358268087	0.0418646465	-0.0223009645	-0.0425223436	-0.0361995586	-0.0110210133	-0.0311991738	0.0412403283	-0.142774002	0.0255287127	0.0277010943	0.117871197	0.0163179717	-0.2028399112	-0.1109774764	0.0927846352	-0.0137472916	-0.0131960001	-0.1272829491	-0.0258869536	-0.0303731503	-0.190136049	-0.0042389993	0.0275519859	0.0164732284	-0.0451476935	0.005036638	0.040765828	0.0235322316	0.0150071777	0.0291604316	0.0437650073	0.1477690016	-0.09512552	0.0993768938	0.0926206544	-0.0415866503	0.1436445799	-0.0621684408	-0.1153007338	-0.0408343298	-0.0148153229	-0.0921007139	0.1223861491	0.0176975061	-0.021121358	0.0189975234	0.0200794572	0.0267934455	-0.0743106666	0.0712986892	0.0284918777	-0.0898661705	0.0818520935	-0.0301557309	0.0512419575	-0.0476596355	0.0692948522	0.0054739755	-0.0007022492	-0.03719528	0.0454517049	0.0057860049	0.0430314811	0.0370468731	-0.0619005146	0.0155973016	0.0263791182	0.0555152959	0.1182536866	0.1144731177	0.1082614433	-0.0101388	-0.010506534	0.00010279526544	0.0001103872566931	0.0502856	-0.0144578999999999	0.00252864156736	0.0002090308724099	0.0562549	0.0145499999999999	0.0031646137740099	0.0002117024999999	-0.00590933	0.00082688	6.837305344000005e-07	3.49201810489e-05	0.000603419	-0.0005338509999999	3.64114489561e-07	2.849968902009999e-07	-0.00166568	0.00014218	2.02151524e-08	2.7744898624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
303.1339879746751	0.2975579821954284	91890.21466543048	0.0885407527682148	307.4538030692917	1.6961853415666042	94527.84102177082	2.877044712945417	191.1190381559936	-0.1927673073752771	0.0371592347927145	36526.48674567213	189.69587388689663	425.36565337176086	1.033906	35.013805	0.25183202	0.176015	0.0022808039	-0.0259927141	-0.0872592044	-0.0068868369	0.0015980489	0.032505241	-0.0641284104	0.0051887279	0.0231243184	0.0511258737	0.1325775764	-0.0569714471	-0.0063759295	-0.0146650221	0.021934332	-0.1025166458	0.0438496279	-0.1061081712	-0.0027702263	0.038162995	0.0401998266	0.1093611281	-0.0149813375	0.0486817839	0.0192190118	-0.0597859321	-0.0046546139	-0.0849800791	0.0092538603	0.1162255486	0.0769080756	-0.1587818985	-0.0889211658	0.0777581124	0.0011402925	-0.0836302108	-0.0043097181	0.0123903688	-0.0252013758	0.1026893019	-0.0331382109	0.1101666717	-0.0092077456	-0.0384002622	-0.0289106602	0.1021094629	-0.0392529189	-0.0558784794	0.0244221932	0.0391221393	0.0037079526	0.1049186606	-0.0831115606	0.0777440066	-0.0767567539	-0.1598305234	-0.1026294489	-0.032679812	0.0044659628	-0.0058293567	0.0323537791	0.0475726843	0.0823976758	-0.164298949	0.0664009451	0.0504381111	-0.1361310675	0.0908518951	-0.0337453982	0.0420335387	-0.0100379103	0.1034858799	-0.0118362995	0.0408427097	-0.0817315468	0.0555435392	0.0713705166	0.0028955588	0.0144323934	-0.0617678729	0.0681479767	-0.0290146808	-0.0552241366	0.1178341246	0.112815636	0.1046092073	-0.00227688	0.00786192	5.184182534399999e-06	6.18097860864e-05	0.0567747	0.0064890999999999	0.0032233665600899	4.210841880999997e-05	0.134805	0.0785501	0.018172388025	0.00617011821001	-0.00863198	-0.0027226499999999	7.412823022499995e-06	7.451107872039998e-05	0.000888357	0.000284938	7.89178159449e-07	8.1189663844e-08	-0.00149465	0.0001710299999999	2.9251260899999987e-08	2.2339786225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.2897016120522	-1.8442863626228811	90775.48429747946	3.401392187356738	305.1684387880885	-2.285364281203215	93127.77603235932	5.222889897799487	190.99401268760025	-0.1250254683933462	0.0156313677469756	36478.7128825112	189.44575670711856	423.603561983779	2.050037	69.425659	0.79582018	0.458807	0.0198816806	0.0008272273	0.0349174136	-0.0248069575	-0.0294601913	-0.0347858261	0.0210002918	0.1039232416	0.0720264108	0.0276837065	0.0653709825	0.1977792454	-0.0279712588	0.0659686858	0.0403726093	0.0224669633	0.0049901917	0.0054538255	0.0019639347	-0.0537677954	-0.0195886242	0.0550083092	-0.0186633665	-0.1511707241	-0.2420719616	-0.1031816096	-0.0202150188	-0.1037987451	0.0126561322	-0.0516479219	0.0759749652	0.2828682484	0.0383481764	0.1448470084	-0.0787034036	0.1064339304	-0.020689635	-0.0784702131	-0.0147569231	-0.0077175042	-0.0063911331	0.0264854221	-0.00490661	0.0739440522	-0.0067292774	0.0921802726	0.1485696249	0.098779627	-0.0897272837	-0.2126520187	0.0698063772	0.0603296616	0.0367917545	-0.0152322277	0.201125109	0.0858084968	-0.2199734814	-0.0579396373	-0.1308643893	0.0060039794	-0.0399736253	0.0182142575	-0.0168569174	0.0520404259	0.0732332073	-0.0114946727	0.0097887608	0.0535863635	0.0976120605	0.105735207	-0.0789931734	-0.2762573206	0.1222684647	-0.0065431197	0.2677759925	0.1749798103	0.1152137466	-0.174712538	-0.1041418983	0.0354375269	-0.0027678411	0.0072267184	0.2075640894	0.1173552296	0.1109309587	0.1004830656	0.0939534	0.09623028	0.00882724137156	0.0092602667888784	0.215231	0.1584563	0.046324383361	0.02510839900969	0.107694	-0.027111	0.011597997636	0.000735006321	-0.000404785	0.008227195	6.7686737568025e-05	1.63850896225e-07	-0.000488281	-0.001376638	2.3841833496100002e-07	1.895132183044e-06	-0.000818031	0.0006766189999999	4.578132711609999e-07	6.69174716961e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
305.145211329757	3.855509717704763	93113.59999748206	14.86495518331586	309.28587046411934	4.117431676030833	95657.749668748	16.953243606782074	192.1240058395097	1.129993151909474	1.2768845233623078	36911.63361981997	190.4642465658796	440.9801862208566	2.201487	74.55460399999998	0.64780965	0.37928	0.0819473787	0.0419970788	0.2145550654	-0.0277407526	0.0040384616	-0.0508830144	-0.001427359	0.1648752117	-0.1195488591	-0.07151371	-0.1850429377	0.0092168411	0.0563608593	0.0158735551	0.0059393822	0.1886545323	0.1106255831	0.2397855921	-0.0869856672	-0.1529519506	0.0473945552	-0.0465321502	-0.0569102284	-0.0844477525	-0.165868759	0.0164839846	-0.1726043125	0.0759990007	0.042613099	-0.3282912247	0.03402885	0.0112218201	-0.1751655108	-0.0989603884	0.1923277793	-0.3420230917	0.0567777732	-0.0235856176	0.0031058972	-0.1697284696	-0.1318555261	-0.2125410685	0.0803391185	0.1717770894	-0.0894944883	-0.0157241279	0.0840852291	0.039807202	-0.0668717452	-0.1225067878	0.1984062457	-0.058545865	0.3306080276	-0.0190369424	0.0796942904	0.0006027428	0.0697653617	0.2601123479	0.2224982419	0.0446831532	-0.1127332816	-0.1952963155	-0.1653914524	0.0022202684	0.0412681373	-0.0698216031	0.2460463866	-0.1608789534	0.0758805242	-0.0848199407	0.1164354069	-0.2967805466	0.1193298538	0.0686760181	0.0900108986	0.1394618991	0.0710675409	0.0039930481	-0.0368077992	-0.0316346424	-0.0762528642	0.0472361909	0.061779227	0.1168172427	0.1088228812	0.0959017104	0.131763	0.0378095999999999	0.017361488169	0.0014295658521599	0.107175	-0.108056	0.011486480625	0.011676099136	-0.159923	-0.267617	0.025575365929	0.071618858689	0.00318839	0.003593175	1.2910906580625e-05	1.0165830792100002e-05	-0.0011722	-0.000683919	1.37405284e-06	4.677451985609999e-07	-0.000408584	0.000409447	1.6764684580900004e-07	1.66940885056e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
