onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7872	10	CET	c4_m2	LEFT	2.8688000000000002	50	40
20.8283	10	CET	c1_m1	LEFT	3.2917000000000023	10	2
36.1206	10	dummy	dl0	LEFT	3.0393999999999934	0	0
51.1623	10	CET	m5_c2	LEFT	3.797699999999999	120	10
66.954	10	CET	c3_m5	LEFT	4.5020000000000095	120	25
83.2457	10	CET	m0_c2	RIGHT	3.3703000000000003	0	10
99.5373	10	CET	c5_m0	LEFT	2.838700000000003	0	50
114.579	10	dummy	dr0	RIGHT	2.9809000000000054	0	0
130.6202	10	CET	m4_c5	RIGHT	2.9716999999999985	100	50
147.4124	10	CET	c3_m2	LEFT	2.9235000000000184	50	25
162.9624	10	CET	m1_c3	RIGHT	2.2535000000000025	10	25
177.9952	10	dummy	dl1	LEFT	2.6206999999999994	0	0
193.0375	10	CET	c0_m0	LEFT	4.1384000000000185	0	0
208.3292	10	CET	c4_m1	LEFT	3.822700000000026	10	40
224.8709	10	CET	m4_c3	LEFT	4.400999999999982	100	25
240.9126	10	dummy	dr1	RIGHT	2.263300000000015	0	0
256.7126	10	CET	c5_m5	LEFT	3.703300000000013	120	50
272.9953	10	CET	m1_c0	LEFT	2.316599999999994	10	0
290.0376	10	dummy	dr3	RIGHT	2.3781999999999925	0	0
306.5793	10	CET	m3_c3	RIGHT	6.1965000000000146	80	25
322.871	10	CET	m3_c5	RIGHT	2.984800000000007	80	50
338.171	10	CET	m2_c1	LEFT	2.8847999999999843	50	2
354.7038	10	CET	c1_m0	LEFT	2.4879999999999995	0	2
371.7538	10	dummy	dr2	RIGHT	2.1819999999999595	0	0
387.7955	10	CET	m2_c2	LEFT	4.196300000000008	50	10
403.3461	10	CET	m4_c0	LEFT	3.2456999999999994	100	0
418.8878	10	CET	c0_m5	RIGHT	3.127899999999954	120	0
435.179	10	dummy	dl3	LEFT	3.092800000000011	0	0
451.9706	10	CET	m4_c1	LEFT	3.0212000000000216	100	2
467.2629	10	CET	c4_m4	LEFT	2.608799999999974	100	40
483.304	10	dummy	dl2	LEFT	3.167700000000025	0	0
498.3458	10	CET	c0_m2	RIGHT	2.5498999999999796	50	0
514.8963	10	CET	c4_m3	LEFT	2.135400000000004	80	40
530.688	10	CET	m5_c4	LEFT	2.3437000000000126	120	40
546.4797	10	CET	c4_m0	LEFT	2.1920000000000073	0	40
561.5291	10	dummy	dl4	LEFT	3.302599999999984	0	0
578.3208	10	CET	c2_m4	RIGHT	4.670900000000074	100	10
593.3714	10	CET	m5_c1	LEFT	5.96429999999998	120	2
609.9131	10	CET	c5_m1	LEFT	2.11850000000004	10	50
625.7042	10	dummy	dr4	RIGHT	1.8075000000000045	0	0
640.7548	10	CET	m0_c3	RIGHT	2.876800000000003	0	25
657.5382	10	CET	c0_m3	RIGHT	2.773400000000038	80	0
674.3299	10	dummy	dl5	LEFT	2.9017000000000053	0	0
689.8716	10	CET	m3_c2	RIGHT	3.6560000000000628	80	10
705.1633	10	CET	m2_c5	RIGHT	1.8282999999998992	50	50
721.455	10	dummy	dr5	RIGHT	2.6965999999999894	0	0
736.9967	10	CET	c1_m3	RIGHT	4.874899999999911	80	2
753.7884	10	CET	m1_c2	RIGHT	2.379199999999969	10	10
