onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7872	10	CET	c4_m2	LEFT	2.316699999999999	50	40
20.8289	10	CET	c1_m1	LEFT	3.3310999999999993	10	2
36.1289	10	dummy	dl0	RIGHT	2.991099999999996	0	0
51.1701	10	CET	m5_c2	LEFT	4.8932	120	10
66.9623	10	CET	c3_m5	LEFT	1.8376999999999981	120	25
83.2707	10	CET	m0_c2	RIGHT	1.5932999999999993	0	10
99.5624	10	CET	c5_m0	LEFT	2.141599999999997	0	50
114.6041	10	dummy	dr0	RIGHT	3.995899999999992	0	0
130.6452	10	CET	m4_c5	RIGHT	1.8187000000000069	100	50
147.4458	10	CET	c3_m2	LEFT	2.19410000000002	50	25
162.9875	10	CET	m1_c3	RIGHT	2.3563999999999794	10	25
178.0285	10	dummy	dl1	LEFT	3.0353999999999814	0	0
193.0708	10	CET	c0_m0	LEFT	3.633100000000013	0	0
208.3709	10	CET	c4_m1	LEFT	2.532999999999987	10	40
224.9042	10	CET	m4_c3	RIGHT	4.319699999999983	100	25
240.9459	10	dummy	dr1	RIGHT	3.038000000000011	0	0
256.7371	10	CET	c5_m5	LEFT	4.006799999999998	120	50
273.0293	10	CET	m1_c0	RIGHT	3.4746000000000095	10	0
290.071	10	dummy	dr3	RIGHT	3.088799999999992	0	0
306.6288	10	CET	m3_c3	RIGHT	5.370999999999981	80	25
322.9461	10	CET	m3_c5	RIGHT	2.453700000000026	80	50
338.2294	10	CET	m2_c1	LEFT	2.794399999999996	50	2
354.7711	10	CET	c1_m0	LEFT	2.692700000000002	0	2
371.8121	10	dummy	dr2	RIGHT	2.171699999999987	0	0
387.8539	10	CET	m2_c2	RIGHT	5.4418999999999755	50	10
403.3962	10	CET	m4_c0	RIGHT	4.699599999999975	100	0
418.9545	10	CET	c0_m5	RIGHT	2.3412999999999897	120	0
435.2462	10	dummy	dl3	LEFT	2.6736000000000217	0	0
452.0463	10	CET	m4_c1	RIGHT	4.4495000000000005	100	2
467.338	10	CET	c4_m4	LEFT	3.3817999999999984	100	40
483.3796	10	dummy	dl2	LEFT	2.316100000000006	0	0
498.4213	10	CET	c0_m2	RIGHT	2.7784000000000333	50	0
514.963	10	CET	c4_m3	LEFT	2.2927000000000817	80	40
530.7547	10	CET	m5_c4	RIGHT	4.884999999999991	120	40
546.5464	10	CET	c4_m0	LEFT	2.933300000000031	0	40
561.5875	10	dummy	dl4	LEFT	1.908200000000079	0	0
578.3798	10	CET	c2_m4	LEFT	4.235899999999901	100	10
593.4215	10	CET	m5_c1	LEFT	5.594200000000001	120	2
609.9632	10	CET	c5_m1	LEFT	5.156499999999937	10	50
625.7632	10	dummy	dr4	RIGHT	4.4524000000000115	0	0
640.8049	10	CET	m0_c3	RIGHT	2.5548	0	25
657.5966	10	CET	c0_m3	RIGHT	2.8430000000000746	80	0
674.3875	10	dummy	dl5	LEFT	2.108099999999922	0	0
689.9294	10	CET	m3_c2	RIGHT	2.790200000000027	80	10
705.2217	10	CET	m2_c5	RIGHT	4.433899999999994	50	50
721.5217	10	dummy	dr5	RIGHT	3.533900000000017	0	0
737.0551	10	CET	c1_m3	RIGHT	7.680499999999938	80	2
753.8551	10	CET	m1_c2	RIGHT	1.5845000000000482	10	10
