onset	duration	trial_type	trial_code	valence	arousal
5.5163	15	ANG	ANG21	2	7
22.5413	11	Q	Q_ANG21	2	7
40.5997	15	CON	NEU5	10	7
57.6247	11	Q	Q_NEU5	10	7
75.4331	15	CON	NEU3	7	6
92.4576	11	Q	Q_NEU3	7	6
109.0165	15	ANG	ANG12	2	7
126.0415	11	Q	Q_ANG12	2	7
143.3499	15	CON	NEU2	4	6
160.3832	11	Q	Q_NEU2	4	6
178.1916	15	ANG	ANG3	0	10
195.2166	11	Q	Q_ANG3	0	10
213.0333	15	ANG	ANG20	2	4
230.0583	11	Q	Q_ANG20	2	4
246.625	15	CON	NEU22	7	7
263.65	11	Q	Q_NEU22	7	7
