onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7897	10	CET	c4_m2	RIGHT	1.8742	50	40
20.8319	10	CET	c1_m1	LEFT	2.4079999999999977	10	2
36.132	10	dummy	dl0	LEFT	2.0519000000000034	0	0
51.1647	10	CET	m5_c2	LEFT	1.3791999999999973	120	10
66.957	10	CET	c3_m5	RIGHT	1.826900000000009	120	25
83.257	10	CET	m0_c2	RIGHT	3.7428999999999917	0	10
99.5482	10	CET	c5_m0	LEFT	3.115700000000004	0	50
114.5899	10	dummy	dr0	RIGHT	1.7540000000000049	0	0
130.6488	10	CET	m4_c5	LEFT	1.2310999999999979	100	50
147.4405	10	CET	c3_m2	RIGHT	1.3434000000000026	50	25
162.9905	10	CET	m1_c3	LEFT	2.3933000000000106	10	25
178.0315	10	dummy	dl1	LEFT	1.9283000000000072	0	0
193.0739	10	CET	c0_m0	RIGHT	2.5258999999999787	0	0
208.365	10	CET	c4_m1	RIGHT	2.2347999999999786	10	40
224.9066	10	CET	m4_c3	LEFT	1.9331999999999994	100	25
240.9483	10	dummy	dr1	RIGHT	1.8515000000000157	0	0
256.7406	10	CET	c5_m5	RIGHT	2.179200000000037	120	50
273.0323	10	CET	m1_c0	LEFT	3.0714999999999577	10	0
290.0735	10	dummy	dr3	RIGHT	1.6222999999999956	0	0
306.615	10	CET	m3_c3	LEFT	2.3048	80	25
322.9074	10	CET	m3_c5	LEFT	1.5482999999999834	80	50
338.2158	10	CET	m2_c1	LEFT	1.2398999999999774	50	2
354.7408	10	CET	c1_m0	LEFT	2.8589000000000055	0	2
371.7819	10	dummy	dr2	RIGHT	1.8577999999999975	0	0
387.8237	10	CET	m2_c2	LEFT	2.0160000000000196	50	10
403.3659	10	CET	m4_c0	LEFT	1.9937999999999647	100	0
418.9076	10	CET	c0_m5	RIGHT	2.3081000000000245	120	0
435.1992	10	dummy	dl3	LEFT	2.4004999999999654	0	0
451.9904	10	CET	m4_c1	LEFT	1.8252999999999702	100	2
467.2826	10	CET	c4_m4	RIGHT	2.0131000000000085	100	40
483.3243	10	dummy	dl2	LEFT	1.6114000000000033	0	0
498.3654	10	CET	c0_m2	RIGHT	1.7701999999999884	50	0
514.9077	10	CET	c4_m3	RIGHT	2.227899999999977	80	40
530.7071	10	CET	m5_c4	LEFT	1.2927000000000817	120	40
546.4994	10	CET	c4_m0	LEFT	2.23619999999994	0	40
561.5405	10	dummy	dl4	LEFT	1.7391000000000076	0	0
578.3411	10	CET	c2_m4	RIGHT	1.6345000000000027	100	10
593.3745	10	CET	m5_c1	LEFT	1.601099999999974	120	2
609.9245	10	CET	c5_m1	LEFT	2.435100000000034	10	50
625.7157	10	dummy	dr4	RIGHT	1.4198999999999842	0	0
640.7579	10	CET	m0_c3	LEFT	1.497700000000009	0	25
657.5579	10	CET	c0_m3	RIGHT	1.601699999999937	80	0
674.3496	10	dummy	dl5	LEFT	1.8899000000000115	0	0
689.8913	10	CET	m3_c2	LEFT	1.7641999999999598	80	10
705.1913	10	CET	m2_c5	LEFT	1.824200000000019	50	50
721.4824	10	dummy	dr5	RIGHT	1.5171000000000276	0	0
737.033	10	CET	c1_m3	RIGHT	2.542500000000018	80	2
753.8247	10	CET	m1_c2	LEFT	3.0548	10	10
