onset	duration	trial_type	trial_code	valence	arousal
5.5253	15	ANG	ANG21	2	6
22.5504	11	Q	Q_ANG21	2	6
40.6254	15	CON	NEU5	7	2
57.6504	11	Q	Q_NEU5	7	2
75.4588	15	CON	NEU3	6	1
92.4838	11	Q	Q_NEU3	6	1
109.0588	15	ANG	ANG12	3	6
126.0922	11	Q	Q_ANG12	3	6
143.4005	15	CON	NEU2	7	1
160.4255	11	Q	Q_NEU2	7	1
178.2339	15	ANG	ANG3	2	7
195.2589	11	Q	Q_ANG3	2	7
213.0673	15	ANG	ANG20	1	7
230.0923	11	Q	Q_ANG20	1	7
246.6506	15	CON	NEU22	6	1
263.6757	11	Q	Q_NEU22	6	1
