onset	duration	trial_type	trial_code	valence	arousal
6.2675	15	CON	NEU17	8	7
23.2926	11	Q	Q_NEU17	8	7
40.1009	15	NEU	NEU1	8	6
57.126	11	Q	Q_NEU1	8	6
75.4343	15	CON	NEU27	9	5
92.4593	11	Q	Q_NEU27	9	5
109.5177	15	CON	NEU10	8	7
126.5422	11	Q	Q_NEU10	8	7
143.6011	15	NEU	NEU11	none	4
160.6261	11	Q	Q_NEU11	none	4
178.6845	15	CON	NEU18	7	6
195.7095	11	Q	Q_NEU18	7	6
213.7679	15	NEU	NEU23	10	9
230.7929	11	Q	Q_NEU23	10	9
248.6012	15	NEU	NEU9	7	7
265.6263	11	Q	Q_NEU9	7	7
