onset	duration	trial_type	trial_code	valence	arousal
5.5169	15	HOP	HOP22	8	7
22.542	11	Q	Q_HOP22	8	7
40.6087	15	CON	NEU5	4	4
57.6337	11	Q	Q_NEU5	4	4
75.442	15	CON	NEU3	7	3
92.4671	11	Q	Q_NEU3	7	3
109.0254	15	HOP	HOP19	8	7
126.0504	11	Q	Q_HOP19	8	7
143.3588	15	CON	NEU2	4	4
160.3838	11	Q	Q_NEU2	4	4
178.2005	15	HOP	HOP7	9	8
195.2248	11	Q	Q_HOP7	9	8
213.0339	15	HOP	HOP15	7	4
230.0755	11	Q	Q_HOP15	7	4
246.6339	15	CON	NEU22	3	7
263.6581	11	Q	Q_NEU22	3	7
