global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
298.43844521663766	0.6515949049299365	0.424575920130653	89065.50558332403	275.2760919467569	0.2745105268919587	0.0753560293745008	75776.92679747935	205.0951973819733	0.3294138781229776	42064.03998915059	0.1085135031000199	204.50663378792444	351.71395923004513	0.918266	29.111795	0.062954825	0.0374452	-0.0227185113	0.0706539484	-0.0272703377	0.14072525	-0.0216817859	-0.0989113525	0.0185690653	-0.0221656916	0.0829497994	-0.0060001246	0.0826237041	-0.0449656321	0.0093566612	-0.0069870604	0.1352419246	-0.0294955813	0.0870984026	-0.0643636958	-0.0304862773	0.0615098293	0.0280173262	-0.1439791489	0.0857506425	-0.0031583791	-0.081220751	0.1195423777	0.2019996477	-0.0544864044	-0.0605246295	-0.0847441159	-0.005398155	-0.0449819345	0.0388502631	-0.0827100205	0.010539727	0.0986582831	-0.1547617632	0.0096695527	-0.0306369646	0.0095154253	-0.0157088837	0.1311416447	-0.0288943896	0.0892132619	-0.063686899	-0.0384239338	0.068180777	-0.0025539444	-0.1629561651	0.0798081774	0.0455977342	0.1008971731	0.1425338836	0.1655857831	0.0357428223	0.0117191976	-0.0666811957	0.0123050764	-0.0801404795	-0.016954193	-0.0463987387	0.0729195583	0.1755378037	-0.0758343668	-0.0684039524	-0.0508551451	0.0616110592	-0.1473642676	0.0221924771	-0.0416598638	0.0173158309	-0.0539786796	-0.0029535646	-0.084507704	-0.1221173078	0.0360062327	0.0739340776	0.0188481537	-0.0108591428	0.0513639437	0.0791314606	0.0181421289	0.1108292494	0.0228492785	-0.0366010554	-0.0045848729	0.0668111212	-0.0085476312	0.0308780169	0.0941971999	0.0974781683	0.0394758984	-0.0330881723	0.0221875	-0.0004792	2.2963264000000246e-07	0.00049228515625	0.0587175	-0.0311023	0.00096735306529	0.00344774480625	0.102475	-0.0023289999999999	5.424240999999989e-06	0.010501125625	0.000793775	0.00028405	6.300787506250001e-07	8.06844025e-08	-0.000466731	-9.2054e-05	8.473938916e-09	2.1783782636100001e-07	-5.63985e-05	-0.0002047824999999	3.18079080225e-09	4.193587230625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
297.7340808682104	-0.7043643484272479	0.4961291353353415	88645.58291043805	275.4525382342597	0.176446287502813	0.0311332923735253	75874.1008196963	205.02797614256545	-0.0672212394078428	42036.471001116384	0.0045186950275265	204.4784177000048	349.76400729705153	0.872185	27.650864	0.0863438799999999	0.0436354	-0.0043219395	0.0799598629	-0.0451488437	0.1302234612	-0.0056507127	-0.073996679	0.0149017197	0.0191593922	0.0634057664	-0.0754545407	0.0440269561	-0.1117167146	0.0054880909	-0.0378288479	0.0968742772	-0.0297857481	0.1018200114	-0.0923335623	-0.0345704266	0.049640257	0.1135063914	-0.0797247566	-0.066620396	0.0511942543	-0.1296476004	0.072000824	0.1930531674	0.0553197392	0.1124631504	0.0186432073	0.0152305725	-0.0218597253	0.0872887266	0.1361989393	-0.1122601769	-0.2207840569	0.1559169538	0.0028453241	0.1595388904	0.0057857717	-0.041787026	0.0914339625	-0.0303868919	0.1017998316	-0.0930613837	-0.0304061575	0.0498793804	-0.1018110629	-0.1059908481	-0.041337857	0.0904997781	0.0793515706	0.0942247117	0.1536976218	-0.1285311382	-0.148136001	-0.0233013326	0.0077196047	-0.006484176	0.1064442554	0.1449950781	-0.0997817999	-0.1596111827	-0.057014004	0.0401748541	0.162388824	0.0678482848	-0.1493987611	0.0019190421	-0.0395853167	0.0219879478	-0.0352788891	-0.0259870755	-0.1030142215	-0.1509422465	0.0676017428	0.0581919719	-0.0281776354	0.0831455723	0.0645022667	0.0729225458	-0.0274385258	0.0364534114	0.0781930793	-0.0050659632	0.0033055866	0.0333934285	-0.0019341094	0.020122812	-0.1112653971	0.0959017104	0.0343746944	-0.0407391756	0.0328985	0.0107109999999999	0.0001147255209999	0.0010823113022499	0.0944788	0.0357613	0.00127887057769	0.00892624364944	0.0894926	-0.0129823999999999	0.0001685427097599	0.00800892545476	0.000985607	0.000191832	9.71421158449e-07	3.679951622400003e-08	-0.000658741	-0.00019201	3.68678401e-08	4.3393970508100004e-07	9.75431e-05	0.0001539416	9.51465635761e-09	2.3698016210560003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
298.5646652699777	0.8305844017672825	0.6898704484591146	89140.85934777383	274.9151430294432	-0.5373952048165052	0.2887936061597735	75578.3358668992	204.85489677588143	-0.1730793666840213	41965.52873305704	0.0299564671717419	204.2723471784959	349.4757211284592	1.007491	31.940498	0.0693618949999999	0.0318953	-0.019158931	0.0710659489	-0.0635674972	0.0857666349	-0.0244718764	-0.0948484775	0.0366940102	-0.0090020349	0.0840537435	0.0568709359	0.0924466858	0.0173322729	0.0111011545	-0.0099516272	0.1385084238	-0.0303484347	0.0957519587	-0.0010199883	-0.0489963726	0.086009008	0.1032238135	-0.0096971272	0.002999867	-0.1028542848	0.0048273435	0.0238534274	-0.0343506458	0.0936507173	0.0725653533	-0.0453527846	-0.0236563574	0.0154125225	0.0642273616	-0.0647054447	-0.0445295889	-0.1578742603	-0.0363820753	-0.0525025019	-0.0503662087	0.0122429455	-0.0225324448	0.1403249658	-0.0285315797	0.0988384491	-0.0069217417	-0.0438571327	0.0711331181	-0.0971060593	-0.0309778352	0.0319035934	-0.1322475897	-0.0058475353	0.0170698973	-0.0596973637	-0.1032239844	-0.0678156403	-0.0616640203	0.0313608151	0.017995899	0.0961690014	-0.0241094447	-0.0069197495	-0.0704370774	-0.1476276694	0.1566325595	-0.1202210949	0.0544873499	-0.1476911572	-0.0163196046	-0.028073579	0.0784020789	0.0113873233	-0.0241490768	-0.0192414195	-0.0990189515	0.0841393949	0.0357320638	0.0328941878	-0.1254230405	0.0517597868	0.0822141662	0.0265352284	0.0646876825	0.0734968892	-0.0608295332	0.0221699646	0.004370445	0.0208442172	-0.0485649549	-0.0238909021	0.094276963	0.0292042644	-0.0482056202	0.0324532	-0.0004452999999999	1.9829208999999618e-07	0.00105321019024	0.0770494	-0.0174293999999999	0.0003037839843599	0.00593661004036	0.109303	0.0198103999999999	0.0003924519481599	0.011947145809	0.00125289	0.0002672829999999	1.5697333521e-06	7.144020208899995e-08	-0.000718733	-5.999200000000003e-05	3.5990400640000038e-09	5.165771252890001e-07	0.000403804	0.0003062609	1.63057670416e-07	9.379573886881001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
299.7021247287919	1.1374594588141915	1.293814020445874	89821.36356695234	276.1212656721105	1.2061226426673102	1.454731829154776	76242.95335636822	205.2497455422084	0.3948487663269588	42127.45804514129	0.1559055482699213	204.64693573548527	354.59355795389143	1.484918	47.076363	0.35063735	0.167056	-0.0693445472	0.0995125365	-0.3019150229	0.0539344824	-0.0443728958	-0.1876064819	0.0123701094	0.0206532912	0.2514822181	0.0220003678	0.0407364997	-0.1398786321	-0.0129117368	-0.0623468721	0.2406485362	-0.0096744042	0.1015475606	0.1362458525	-0.0782607724	0.2598101948	0.0859087411	-0.0303332232	-0.1217136938	-0.1703956031	-0.0475665917	-0.0589042356	0.0711820181	0.0268324464	-0.017827299	0.1125872799	-0.1997713489	0.1482836049	-0.0214274678	-0.0196534112	-0.0296645853	-0.0265698983	0.1795767812	0.0007286411	-0.101804298	-0.011417136	-0.0792539686	0.2403718524	-0.0074956099	0.1148727468	0.1281606078	-0.0684701642	0.2378928305	-0.1323431127	-0.0452804153	-0.1301415867	-0.1605362655	0.0706989291	-0.0184719795	0.0982153229	-0.0008948838	0.0488892139	-0.0704163646	-0.0667709417	0.2391059302	0.0057950155	-0.0195457621	0.0327042514	-0.095231903	0.085052627	0.0848039389	0.0685774971	0.0699367437	-0.1658929172	-0.2657075034	0.0632388081	0.1411462591	0.106424836	-0.0285653968	-0.0602578977	-0.1610170626	0.0673148333	0.0266064205	-0.0406799821	-0.0282907732	0.0447667252	0.1142644082	-0.2005552392	-0.0622656551	0.1377453505	-0.0333507077	0.082301784	-0.0385028149	0.0770375664	0.2427121657	0.0674629177	0.0926047444	0.0239750208	-0.0554536812	0.0277048	-0.0047484	2.254730256e-05	0.00076755594304	0.184504	0.1074546	0.01154649106116	0.034041726016	0.227981	0.1186779999999999	0.0140844676839999	0.051975336361	0.00268679	0.0014339	7.2188405041e-06	2.0560692100000004e-06	-0.000464582	0.000254151	6.459273080100003e-08	2.15836434724e-07	0.00111088	0.000707076	1.2340543744e-06	4.999564697760001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.51912626425747	1.8170015354655789	3.301494579884271	90913.78350316123	278.5767768768254	2.455511204714924	6.029535276480535	77605.02061508058	205.51967836380004	0.2699328215916523	42238.33819475982	0.0728637281724308	204.91678957094487	369.8702154309767	1.535247	48.671932	0.436665	0.247983	-0.1484976066	0.0759541498	-0.106349319	0.033712646	-0.1245499287	-0.1502535109	-0.0565161089	0.0122618136	0.1303476401	0.0424845972	0.0537566727	-0.0958950776	-0.0361741796	-0.0503289353	0.216905582	0.0485845366	0.0895990063	0.0335695514	-0.0644993955	-0.0503223754	-0.023777274	0.1201403666	0.0280359954	-0.0664180826	0.0659180448	-0.0728354335	-0.1216117409	0.1105990714	-0.0802780868	-0.1645808471	-0.1515431764	0.0175701141	-0.0069498903	-0.1159478394	0.0275756554	0.0864504036	0.1978147276	-0.2012166376	-0.0123319312	-0.0340582842	-0.0622505885	0.2132297976	0.0489202874	0.094815297	0.0304306058	-0.0659325958	-0.058773446	0.0084165692	0.1215644688	0.0144989391	-0.0946523799	-0.0504502226	-0.0661686329	-0.1112942898	-0.0380605499	0.1538326381	-0.1594017449	-0.0898457465	-0.0162640855	0.0306221493	-0.0879785175	0.0578320649	-0.0484206445	0.2433324941	0.2038484973	-0.1357415406	0.0486201691	-0.1291812483	-0.0124971576	-0.0270470053	0.1949264093	0.0871711024	0.0900443572	0.0493146235	0.0880347639	0.0594357047	-0.0211617902	0.0509849101	-0.213226454	0.0393893425	-0.0613100629	-0.0472317981	-0.015064872	0.0224775374	0.032835811	0.0191574979	0.0238505992	-0.0145934635	-0.0314013316	-0.1582261993	0.0908858965	0.0186974948	-0.0624505233	0.0145459	-0.0131589	0.00017315664921	0.00021158320681	-0.0124235	-0.1969275	0.03878044025625	0.00015434335225	0.0867663	-0.1412146999999999	0.0199415914960899	0.00752839081569	0.0023501	-0.00033669	5.52297001e-06	1.1336015610000013e-07	-0.00173877	-0.0012741879999999	1.6235550593439997e-06	3.0233211129e-06	0.00101448	-9.640000000000016e-05	1.0291696703999998e-06	9.292960000000034e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.7899048008788	-0.7292214633786784	0.5317639426521412	90474.56683012172	279.0509979360797	0.4742210592542619	0.2248856130402342	77869.45944912195	205.32588303565976	-0.1937953281402826	42158.71824437344	0.0375566292089998	204.81364962636192	376.4364682549224	1.052683	33.373196	0.1443235	0.0677118	-0.166235253	0.0678343278	-0.1750669354	0.0414165824	-0.1168213336	-0.0975928239	-0.0883712976	-0.004925094	0.047608093	-0.0291421184	-0.1117706972	0.0627601782	-0.0292841144	-0.0290827536	0.1228150805	0.0473557326	0.0812879295	0.0898275977	-0.0861255792	-0.0888403729	0.0695470609	0.0882244141	-0.0019326647	0.0012215959	0.1085768747	-0.0051333636	-0.1553656915	0.1062916386	0.0424928917	-0.1041133111	-0.1060107003	0.1315430992	-0.043821267	-0.0924863052	0.0713165713	0.0157047979	0.0646798615	0.0689448504	0.0113419513	-0.0283614052	-0.0345171735	0.1217373225	0.0469026409	0.0797649975	0.0754495634	-0.0679163173	-0.1131209578	-0.0848614466	0.0848420458	0.010318891	-0.0479031047	-0.1081341192	-0.0529701287	-0.1806822225	-0.0545598172	-0.0260234983	-0.1281714286	-0.0174666544	0.0934506513	-0.0983750358	-0.1441902211	0.0018916015	0.0261401836	0.0081891189	0.1377617023	0.0727724663	0.0444828738	-0.1089799695	-0.0639492644	0.002505154	0.1810634141	0.1069596456	0.0315178182	0.0460443508	0.1829681218	0.0977613853	0.0535846754	0.0414329591	-0.0686570841	0.080583456	-0.0687719371	-0.0347734813	0.0564301659	0.0539681398	0.0894018084	0.0396624157	0.0035699142	0.0623713739	0.0830089043	-0.0088178475	0.0891212848	0.0133823145	-0.0691644489	-0.0177885	-0.0323344	0.00104551342336	0.00031643073225	0.0333953	0.0458188	0.00209936243344	0.00111524606209	0.0795099999999999	-0.0072563000000001	5.265388969000151e-05	0.0063218400999999	0.00301272	0.00066262	9.0764817984e-06	4.390652644000001e-07	-0.00190621	-0.00016744	2.8036153600000013e-08	3.6336365641e-06	0.0013627	0.00034822	1.85695129e-06	1.212571684e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.10746139865967	-0.6824434022191213	0.4657289972324093	90064.488387148	278.112295822557	-0.9387021135227088	0.8811616579320003	77346.44908769344	205.13635395209	-0.1895290835697665	42080.92371275715	0.0359212735187955	204.5865639561721	367.8029643693801	0.968445	30.702623	0.06542585	0.0337043	-0.12505126	0.0740450079	-0.1372150402	0.0266605343	-0.0882648702	-0.0962232171	-0.0096379546	0.0270037603	0.0526130332	-0.0675626108	-0.0693010295	-0.0760408721	-0.0233990376	-0.0391250897	0.1000575177	-0.002796316	0.0463858055	0.0166351813	-0.0575550764	-0.0386678088	-0.0109751231	0.0616129611	-0.0885016559	-0.025210676	0.0956542368	-0.0137074561	0.0897895806	0.0212304273	0.0236767751	0.0570325025	-0.0424528321	0.1600530255	0.0565037026	0.0652467476	0.017569958	0.1089111182	-0.0475541554	-0.1109292193	0.3482782269	-0.0235188357	-0.0418230451	0.098585594	-0.0019070765	0.050799992	0.0145200531	-0.0541971456	-0.0362265577	-0.0117891063	0.0635292992	-0.0868922322	-0.0271574408	-0.081415059	0.0304334987	0.077543038	-0.0323427346	0.0488764355	-0.0592962549	0.0574290451	0.1632700523	-0.0108893496	0.0333440453	-0.0070373036	0.0168715903	0.1661355579	-0.3372848164	0.0224930934	0.0465816866	-0.0901224775	-0.0345976552	0.0091957224	0.1228449488	0.0917430737	0.0605921627	-0.0236097179	0.1244588028	0.124727307	-0.0011801072	-0.0298716781	0.0078759051	0.0606717635	0.0238734274	-0.085302156	-0.0061026036	0.1334902146	0.0524832013	-0.0345123072	0.009131144	0.0721920388	0.0809951518	-0.0854033287	0.0873117978	0.008040184	-0.0755650422	-0.0151484	0.0026400999999999	6.970128009999997e-06	0.0002294740225599	0.0397855	0.0063901999999999	4.083465603999998e-05	0.00158288601025	0.0816256	0.0021156000000001	4.475763360000449e-06	0.00666273857536	0.00278145	-0.00023127	7.7364641025e-06	5.34858129e-08	-0.00145166	0.0004545499999999	2.066157025e-07	2.1073167556e-06	0.000962921	-0.0003997789999999	9.27216852241e-07	1.598232488409999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
299.77494794510665	-0.3325134535530196	0.1105651967937561	89865.0194154914	276.72450979824725	-1.3877860243097189	1.9259500492693755	76576.45432308024	204.89531194210053	-0.2410420099894565	41982.088855850685	0.0581012505797572	204.36282535888523	374.5867691545327	1.110096	35.193375	0.06968805	0.037571	-0.1324787081	0.0395409641	-0.087725523	0.1316622385	-0.080355034	-0.0700370963	-0.0574364977	-0.0252343672	0.0373782891	-0.0854029368	-0.129249879	0.0546667309	-0.0175518556	-0.0208667088	0.0110058054	0.0175685151	0.0964423784	0.0184312178	-0.0860547455	-0.0597796867	0.1086692167	-0.0118357093	0.0187698262	-0.1854734528	0.1526598625	0.0763595816	0.0922238911	-0.0732736319	0.1144624848	-0.2659905972	0.0731605122	0.0430712986	0.2479965567	-0.1106495776	0.1506534136	0.0672718203	-0.0171460647	0.1585521402	-0.0479871051	-0.0169228054	-0.0224297742	0.0100063682	0.0188299421	0.0907394896	0.0128490865	-0.081340717	-0.094077121	-0.0799118816	-0.0413327284	0.0257504248	-0.2075515757	-0.1048158576	0.0797573122	0.0471225527	0.0037929988	-0.0869691454	-0.1910428857	0.2360228722	-0.1412088024	0.1100006528	-0.2439244584	-0.0293805672	0.1794568554	-0.0364111866	-0.0091357365	0.1115404312	0.0442470288	-0.0839504569	-0.023257827	0.0343853876	0.0597085441	0.0667487981	0.0307403592	-0.0601586864	0.1705597318	0.0601852204	0.1165111311	0.0087160886	-0.003563325	0.0629145694	-0.017136161	-0.0175405267	0.1122010684	-0.0332563045	0.1347903229	0.006018086	-0.0744812764	0.0636573414	0.0457792831	0.2166251569	0.0854583468	0.0026818616	-0.081623307	-0.0151788	-3.039999999999987e-05	9.241599999999921e-10	0.0002303959694399	0.034738	-0.0050475	2.5477256250000037e-05	0.0012067286439999	0.0999408	0.0183151999999999	0.0003354465510399	0.00998816350464	0.00235141	-0.00043004	5.5291289881e-06	1.8493440160000006e-07	-0.00128286	0.0001687999999999	2.8493439999999997e-08	1.6457297796e-06	0.00128998	0.000327059	1.6640484004000002e-06	1.06967589481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
296.62863678876244	-3.146311156344211	9.899273892536048	87988.54816315955	275.26830834473293	-1.4562014535143248	2.1205226732172324	75772.64157897097	204.65746208031973	-0.237849861780802	41884.67678515751	0.0565725567491466	204.15135478470845	361.6320968657519	1.253637	39.744049	0.09226462	0.047556	-0.0249864523	0.0399735831	-0.1101270917	0.1166014225	-0.026614971	-0.0082001708	0.0183316497	0.0326482778	-0.0025256912	-0.158562722	-0.179401035	-0.0428252658	-0.0089481447	-0.0146365179	-0.0544979982	-0.0722548743	0.1041999965	0.009101437	-0.0522647882	-0.0785742534	0.0668045194	0.1202892491	-0.0757397594	0.0860916865	-0.0081918665	-0.0128136242	0.001458328	0.051432205	0.0016521358	-0.1709179011	0.0759968233	0.1620611216	0.074900331	-0.1267596952	-0.2099468188	0.0657991892	-0.0375144799	0.0040095538	-0.0494168643	-0.009325663	-0.0074636384	-0.0568867585	-0.0665427704	0.1044963868	-0.0013557256	-0.0388472387	-0.0865492311	-0.1000367501	0.1061534825	-0.0524891165	0.0888753422	-0.0201753747	-0.0064208839	-0.0399344338	-0.1032868863	0.0423571101	-0.1517908324	0.2038207169	0.0254494661	-0.0267517175	0.0517386762	0.1621800491	0.0802765188	-0.0264627244	0.0259842832	0.0223222093	0.0507842643	-0.0940472652	-0.0654769216	0.0286036006	0.013516922	0.0614520718	-0.0022854862	0.0196109514	0.182036072	0.0893196361	0.0929880529	-0.0023137742	0.1426376812	-0.0294797684	-0.0719761341	-0.0195233447	0.0802497104	-0.0025790252	0.1692538659	0.0036301071	0.0034593233	0.10340527	0.0787645538	-0.0788844813	0.0835618648	-0.0026818616	-0.0873117978	-0.00611758	0.0090612199999999	8.210570788839997e-05	3.74247850564e-05	0.0716022	0.0368642	0.00135896924164	0.00512687504484	0.104674	0.0047332	2.2403182240000064e-05	0.010956646276	0.00260076	0.00024935	6.763952577600001e-06	6.217542250000009e-08	-0.00179291	-0.00051005	2.601510025e-07	3.2145262681e-06	0.0013627	7.271999999999986e-05	1.85695129e-06	5.2881983999999805e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.9096457687078	-2.718991020054659	7.392912167137876	86382.87987588729	273.0706982459928	-2.1976100987401423	4.829490146084658	74567.60624055404	204.30690258026124	-0.3505595000584947	41741.31044194035	0.1228919630812617	203.79250708039976	342.3312231128711	1.156427	36.662212	0.09666114	0.0575989	0.0984867992	0.0269329638	-0.0761330178	0.0673330624	0.0648531503	0.0609578514	0.0472498316	0.0370743928	-0.0093329564	-0.1368587497	-0.192986508	-0.0124759998	0.0034601028	-0.0049459389	-0.1068356769	-0.1419573998	0.098704489	-0.0037073606	-0.0368494216	-0.1203522431	0.033879091	0.1218348658	0.0111791643	0.0210864544	0.091292008	-0.0011363276	0.0118714592	0.1203767893	0.0027630631	-0.056507231	0.0092084985	0.0606844189	0.0079865965	0.1013430198	0.1226559845	-0.0019957047	-0.087230067	0.1304598933	-0.0346538391	0.0027093895	0.0032845334	-0.1132090936	-0.135520346	0.1017836064	-0.0076337472	-0.0242289947	-0.1318592826	-0.0372942788	0.1079867079	0.0342060618	-0.0128028451	-0.1117100009	0.0200897273	-0.0019795863	-0.1139153864	0.0073393423	-0.0186673689	-0.0010501327	0.0214509637	-0.0746359205	-0.0486014817	-0.1537416663	0.0801553827	-0.07125351	-0.0251296555	0.0476521252	0.0477871216	-0.080111586	-0.0957680059	0.0347566162	-0.055365775	0.0179722022	-0.0128206633	0.1062349441	0.1506075405	0.0888010554	0.0467549227	-0.0095598286	0.150360702	-0.0985485882	-0.0900410567	0.0453542511	0.000163425	-0.0075911103	0.1271976411	0.020087637	-0.0629126711	0.0238751542	-0.0644574501	-0.0694882302	0.081623307	-0.008040184	-0.0926047444	-0.00664972	-0.0005321399999999	2.831729795999995e-07	4.421877607839999e-05	0.0924377	0.0208354999999999	0.0004341180602499	0.00854472838129	0.150078	0.0454039999999999	0.0020615232159999	0.0225234060839999	0.00227615	-0.00032461	5.180858822499999e-06	1.0537165210000025e-07	-0.00192289	-0.00012998	1.6894800400000006e-08	3.6975059521e-06	0.0015059	0.0001432	2.26773481e-06	2.050624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292.48018559647227	-1.4294601722355085	2.043356384007569	85544.65896654686	269.1843232709199	-3.886374975072897	15.10391044687286	72460.1998948231	204.1464742914836	-0.1604282887776378	41675.782965643375	0.0257372358401211	203.63291933935665	323.66008581261644	1.070379	33.934223	0.0674754499999999	0.0453544	0.1908538922	0.0209087688	-0.0227098315	0.0607735857	0.1504945866	0.0563787492	0.1035361719	-0.018504842	0.0609188562	-0.0178966343	-0.014282888	-0.0200204193	0.0060768508	-0.0017791561	-0.0893138568	-0.139190162	0.0961750182	-0.0298153405	-0.0227218081	0.072359074	0.068905594	0.1792296424	0.0704527377	0.1081154888	0.0962487731	-0.052544952	0.1243406459	-0.0620209264	-0.1091127115	-0.0627737791	-0.0669545367	-0.0687737227	0.0430969495	0.0587859202	-0.1436484177	0.0043683507	-0.0729075959	-0.2603806818	-0.1133809511	0.0051919259	0.0043120619	-0.0926416448	-0.1328097093	0.0939390578	-0.0356044256	-0.0111368734	0.0642007389	-0.1085977089	0.1304702101	0.0945974714	0.0773917878	-0.1328057926	-0.0005091023	0.1301135295	0.0337728427	0.1262065992	-0.1061581573	-0.044994842	-0.0564655253	0.1145870565	0.1584218359	0.0185090312	0.0181477504	-0.0272130116	0.1204943738	-0.2734694734	0.0555074014	-0.0861013666	-0.0778344109	0.0511195278	-0.0856958192	-0.0245668194	-0.0415822071	0.1616141831	0.0636123941	0.0301743329	-0.0241470992	-0.0141565381	0.0835059667	-0.1085324855	-0.0181794247	0.061526847	-0.0056907915	-0.0398708983	0.0506616851	-0.0555495805	0.0331145281	-0.0473726283	0.0430735755	0.0736287374	0.0796436494	-0.0133823145	-0.0974781683	-0.00098487	0.0056648499999999	3.209052552249999e-05	9.699689169000002e-07	0.0989053	0.0064676	4.182984976000005e-05	0.00978225836809	0.168926	0.018848	0.000355247104	0.028535993476	0.00159561	-0.0006805399999999	2.5459712721e-06	4.631346915999999e-07	-0.00192289	0.0	0.0	3.6975059521e-06	0.00155526	4.936000000000003e-05	2.4188336676e-06	2.436409600000003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
