onset	duration	trial_type	trial_code	response	RT	money	carbon
5.786	10	CET	c4_m2	LEFT	3.0138999999999996	50	40
20.8285	10	CET	c1_m1	LEFT	4.8354000000000035	10	2
36.1285	10	dummy	dl0	LEFT	2.095399999999998	0	0
51.1785	10	CET	m5_c2	LEFT	8.0854	120	10
66.9702	10	CET	c3_m5	LEFT	3.909700000000001	120	25
83.2619	10	CET	m0_c2	RIGHT	1.6580000000000013	0	10
99.5531	10	CET	c5_m0	LEFT	1.1907999999999959	0	50
114.5953	10	dummy	dr0	LEFT	3.2846000000000117	0	0
130.6363	10	CET	m4_c5	RIGHT	1.5234999999999843	100	50
147.4287	10	CET	c3_m2	LEFT	2.4111000000000047	50	25
162.9703	10	CET	m1_c3	RIGHT	1.6935000000000002	10	25
178.0204	10	dummy	dl1	LEFT	2.4031999999999982	0	0
193.0621	10	CET	c0_m0	RIGHT	3.8977000000000146	0	0
208.3454	10	CET	c4_m1	LEFT	2.8543999999999983	10	40
224.8871	10	CET	m4_c3	RIGHT	4.89670000000001	100	25
240.9371	10	dummy	dr1	RIGHT	2.7027000000000214	0	0
256.7205	10	CET	c5_m5	RIGHT	3.623299999999972	120	50
273.0122	10	CET	m1_c0	LEFT	3.2275999999999954	10	0
290.0533	10	dummy	dr3	RIGHT	2.0264000000000237	0	0
306.5956	10	CET	m3_c3	RIGHT	4.204200000000014	80	25
322.8873	10	CET	m3_c5	RIGHT	2.7124000000000024	80	50
338.1789	10	CET	m2_c1	LEFT	5.900800000000004	50	2
354.7206	10	CET	c1_m0	LEFT	4.958900000000028	0	2
371.7701	10	dummy	dr2	RIGHT	2.173599999999965	0	0
387.8118	10	CET	m2_c2	RIGHT	5.131899999999973	50	10
403.354	10	CET	m4_c0	LEFT	2.54970000000003	100	0
418.8957	10	CET	c0_m5	RIGHT	2.584000000000003	120	0
435.1874	10	dummy	dl3	LEFT	2.532299999999964	0	0
451.9875	10	CET	m4_c1	LEFT	3.5722000000000094	100	2
467.2708	10	CET	c4_m4	LEFT	2.824799999999982	100	40
483.3119	10	dummy	dl2	LEFT	3.06370000000004	0	0
498.3536	10	CET	c0_m2	RIGHT	2.2860000000000014	50	0
514.8959	10	CET	c4_m3	LEFT	2.199700000000007	80	40
530.6959	10	CET	m5_c4	RIGHT	6.143799999999942	120	40
546.4959	10	CET	c4_m0	LEFT	2.3596999999999753	0	40
561.5371	10	dummy	dl4	LEFT	3.582499999999982	0	0
578.3287	10	CET	c2_m4	RIGHT	8.126199999999926	100	10
593.3704	10	CET	m5_c1	LEFT	3.2451999999999543	120	2
609.9127	10	CET	c5_m1	LEFT	1.4628999999999905	10	50
625.7044	10	dummy	dr4	RIGHT	1.911200000000008	0	0
640.7461	10	CET	m0_c3	RIGHT	1.7335000000000491	0	25
657.5378	10	CET	c0_m3	RIGHT	2.061800000000062	80	0
674.3373	10	dummy	dl5	LEFT	2.3181999999999334	0	0
689.8878	10	CET	m3_c2	RIGHT	4.471700000000055	80	10
705.1795	10	CET	m2_c5	RIGHT	1.2200000000000273	50	50
721.4712	10	dummy	dr5	RIGHT	2.0243000000000393	0	0
737.0129	10	CET	c1_m3	RIGHT	1.7866000000000213	80	2
753.804	10	CET	m1_c2	RIGHT	2.611499999999978	10	10
