onset	duration	trial_type	trial_code	valence	arousal
7.2663	15	CON	NEU16	7	1
24.2913	11	Q	Q_NEU16	7	1
41.3497	15	HOP	HOP23	9	7
58.3747	11	Q	Q_HOP23	9	7
75.1831	15	HOP	HOP13	6	1
92.2081	11	Q	Q_HOP13	6	1
110.2665	15	CON	NEU26	6	0
127.2915	11	Q	Q_NEU26	6	0
143.8498	15	CON	NEU25	none	0
160.8743	11	Q	Q_NEU25	none	0
177.6832	15	HOP	HOP5	9	8
194.7082	11	Q	Q_HOP5	9	8
212.2749	15	CON	NEU4	none	0
229.3	11	Q	Q_NEU4	none	0
247.6083	15	HOP	HOP26	8	7
264.6327	11	Q	Q_HOP26	8	7
