onset	duration	trial_type	trial_code	valence	arousal
5.5211	15	NEU	NEU24	8	3
22.5545	11	Q	Q_NEU24	8	3
40.6212	15	CON	NEU5	9	8
57.6462	11	Q	Q_NEU5	9	8
75.4546	15	CON	NEU3	4	1
92.4796	11	Q	Q_NEU3	4	1
109.0379	15	NEU	NEU6	7	3
126.063	11	Q	Q_NEU6	7	3
143.3797	15	CON	NEU2	7	3
160.4041	11	Q	Q_NEU2	7	3
178.213	15	NEU	NEU12	9	9
195.2375	11	Q	Q_NEU12	9	9
213.0548	15	NEU	NEU30	9	8
230.0798	11	Q	Q_NEU30	9	8
246.6381	15	CON	NEU22	8	3
263.6626	11	Q	Q_NEU22	8	3
