onset	duration	trial_type	trial_code	valence	arousal
6.261	15	CON	NEU17	6	3
23.2861	11	Q	Q_NEU17	6	3
40.0944	15	ANG	ANG25	0	8
57.1195	11	Q	Q_ANG25	0	8
75.4362	15	CON	NEU27	none	3
92.4612	11	Q	Q_NEU27	none	3
109.5195	15	CON	NEU10	none	1
126.5446	11	Q	Q_NEU10	none	1
143.6029	15	ANG	ANG7	1	6
160.6275	11	Q	Q_ANG7	1	6
178.6863	15	CON	NEU18	7	6
195.7108	11	Q	Q_NEU18	7	6
213.7697	15	ANG	ANG1	0	7
230.7947	11	Q	Q_ANG1	0	7
248.6031	15	ANG	ANG17	4	none
265.6281	11	Q	Q_ANG17	4	none
