onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7864	10	CET	c4_m2	RIGHT	2.2775999999999996	50	40
20.8286	10	CET	c1_m1	RIGHT	3.435399999999998	10	2
36.1203	10	dummy	dl0	RIGHT	5.599699999999999	0	0
51.1614	10	CET	m5_c2	LEFT	1.0386000000000024	120	10
66.962	10	CET	c3_m5	RIGHT	1.902000000000001	120	25
83.2621	10	CET	m0_c2	RIGHT	2.6418999999999926	0	10
99.5531	10	CET	c5_m0	LEFT	6.246799999999993	0	50
114.5948	10	dummy	dr0	LEFT	1.2690999999999946	0	0
130.6366	10	CET	m4_c5	LEFT	1.4672000000000196	100	50
147.4288	10	CET	c3_m2	RIGHT	1.1950999999999965	50	25
162.9705	10	CET	m1_c3	LEFT	1.893400000000014	10	25
178.0117	10	dummy	dl1	LEFT	2.012200000000007	0	0
193.0539	10	CET	c0_m0	LEFT	2.8499999999999943	0	0
208.3456	10	CET	c4_m1	RIGHT	1.7983000000000118	10	40
224.8866	10	CET	m4_c3	LEFT	0.7133000000000038	100	25
240.929	10	dummy	dr1	RIGHT	2.5108999999999924	0	0
256.729	10	CET	c5_m5	RIGHT	1.5908000000000015	120	50
273.0207	10	CET	m1_c0	LEFT	2.402900000000045	10	0
290.0617	10	dummy	dr3	RIGHT	2.0821000000000254	0	0
306.6035	10	CET	m3_c3	LEFT	1.3403000000000134	80	25
322.8958	10	CET	m3_c5	LEFT	1.26400000000001	80	50
338.1874	10	CET	m2_c1	LEFT	0.8363999999999692	50	2
354.7291	10	CET	c1_m0	LEFT	6.406700000000001	0	2
371.7702	10	dummy	dr2	RIGHT	1.7495999999999867	0	0
387.8125	10	CET	m2_c2	LEFT	1.123299999999972	50	10
403.3537	10	CET	m4_c0	LEFT	1.4461000000000013	100	0
418.8959	10	CET	c0_m5	RIGHT	1.5839000000000283	120	0
435.1876	10	dummy	dl3	LEFT	1.772199999999998	0	0
451.9787	10	CET	m4_c1	LEFT	1.1170999999999935	100	2
467.271	10	CET	c4_m4	RIGHT	2.9846000000000004	100	40
483.312	10	dummy	dl2	LEFT	1.9277000000000157	0	0
498.3538	10	CET	c0_m2	RIGHT	3.5819000000000187	50	0
514.8961	10	CET	c4_m3	RIGHT	2.7595999999999776	80	40
530.6961	10	CET	m5_c4	LEFT	3.5195999999999685	120	40
546.4794	10	CET	c4_m0	LEFT	5.000299999999925	0	40
561.5211	10	dummy	dl4	LEFT	2.454599999999914	0	0
578.3128	10	CET	c2_m4	RIGHT	2.022899999999936	100	10
593.3545	10	CET	m5_c1	LEFT	1.6211999999999307	120	2
609.8962	10	CET	c5_m1	LEFT	3.7434999999999263	10	50
625.6957	10	dummy	dr4	RIGHT	2.024000000000001	0	0
640.7379	10	CET	m0_c3	RIGHT	3.157699999999977	0	25
657.529	10	CET	c0_m3	RIGHT	1.750599999999963	80	0
674.3213	10	dummy	dl5	LEFT	2.0943000000000893	0	0
689.8707	10	CET	m3_c2	LEFT	1.6888999999999896	80	10
705.1714	10	CET	m2_c5	LEFT	1.6682000000000698	50	50
721.4542	10	dummy	dr5	RIGHT	1.985400000000027	0	0
736.9964	10	CET	c1_m3	RIGHT	1.7631999999999834	80	2
753.7881	10	CET	m1_c2	LEFT	2.6275000000000546	10	10
