onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7865	10	CET	c4_m2	LEFT	2.3894	50	40
20.8282	10	CET	c1_m1	RIGHT	3.2117000000000004	10	2
36.1191	10	dummy	dl0	LEFT	2.0567999999999955	0	0
51.1699	10	CET	m5_c2	LEFT	2.0060000000000002	120	10
66.9616	10	CET	c3_m5	RIGHT	2.5583000000000027	120	25
83.2533	10	CET	m0_c2	RIGHT	2.9226000000000028	0	10
99.545	10	CET	c5_m0	LEFT	3.3508999999999958	0	50
114.5867	10	dummy	dr0	RIGHT	1.6931000000000012	0	0
130.6284	10	CET	m4_c5	LEFT	3.067399999999992	100	50
147.4201	10	CET	c3_m2	LEFT	2.755800000000022	50	25
162.9701	10	CET	m1_c3	RIGHT	1.7256999999999891	10	25
178.0026	10	dummy	dl1	LEFT	2.0132999999999868	0	0
193.0451	10	CET	c0_m0	LEFT	4.194700000000012	0	0
208.3368	10	CET	c4_m1	LEFT	2.5989999999999895	10	40
224.8785	10	CET	m4_c3	LEFT	1.7373000000000047	100	25
240.9202	10	dummy	dr1	RIGHT	2.2956000000000074	0	0
256.7119	10	CET	c5_m5	RIGHT	2.463899999999967	120	50
273.0036	10	CET	m1_c0	LEFT	2.9961999999999875	10	0
290.0453	10	dummy	dr3	RIGHT	2.434500000000014	0	0
306.586	10	CET	m3_c3	LEFT	2.7736999999999625	80	25
322.8787	10	CET	m3_c5	LEFT	6.281000000000006	80	50
338.1704	10	CET	m2_c1	LEFT	2.189300000000003	50	2
354.7121	10	CET	c1_m0	LEFT	1.9676000000000045	0	2
371.7621	10	dummy	dr2	RIGHT	1.9337000000000444	0	0
387.8122	10	CET	m2_c2	RIGHT	3.947499999999991	50	10
403.3455	10	CET	m4_c0	LEFT	1.5101999999999975	100	0
418.8872	10	CET	c0_m5	RIGHT	2.288499999999999	120	0
435.1789	10	dummy	dl3	LEFT	1.8127999999999815	0	0
451.9789	10	CET	m4_c1	LEFT	1.6528000000000134	100	2
467.2706	10	CET	c4_m4	RIGHT	3.681100000000015	100	40
483.3123	10	dummy	dl2	LEFT	1.7993000000000166	0	0
498.3531	10	CET	c0_m2	RIGHT	2.3985000000000127	50	0
514.8957	10	CET	c4_m3	RIGHT	4.719899999999939	80	40
530.6958	10	CET	m5_c4	LEFT	3.599800000000073	120	40
546.4791	10	CET	c4_m0	LEFT	2.4325000000000045	0	40
561.5208	10	dummy	dl4	LEFT	1.6707999999999856	0	0
578.3125	10	CET	c2_m4	RIGHT	2.0632000000000517	100	10
593.3542	10	CET	m5_c1	LEFT	1.6774000000000342	120	2
609.8959	10	CET	c5_m1	LEFT	2.0797000000000025	10	50
625.6868	10	dummy	dr4	RIGHT	1.5848000000000866	0	0
640.7293	10	CET	m0_c3	RIGHT	2.262299999999982	0	25
657.521	10	CET	c0_m3	RIGHT	2.0545000000000755	80	0
674.3127	10	dummy	dl5	LEFT	2.1188000000000784	0	0
689.8544	10	CET	m3_c2	LEFT	3.361099999999965	80	10
705.1544	10	CET	m2_c5	RIGHT	4.461099999999988	50	50
721.4461	10	dummy	dr5	RIGHT	1.225400000000036	0	0
736.9878	10	CET	c1_m3	RIGHT	1.6837000000000444	80	2
753.7795	10	CET	m1_c2	RIGHT	2.755999999999972	10	10
