onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7868	10	CET	c4_m2	LEFT	4.877199999999999	50	40
20.8368	10	CET	c1_m1	RIGHT	3.5230999999999995	10	2
36.1285	10	dummy	dl0	LEFT	1.7511999999999972	0	0
51.1791	10	CET	m5_c2	LEFT	4.204799999999999	120	10
66.9791	10	CET	c3_m5	RIGHT	6.620800000000003	120	25
83.2702	10	CET	m0_c2	RIGHT	3.713700000000003	0	10
99.5625	10	CET	c5_m0	LEFT	4.1174000000000035	0	50
114.6119	10	dummy	dr0	RIGHT	2.10799999999999	0	0
130.6619	10	CET	m4_c5	RIGHT	3.3220000000000027	100	50
147.4542	10	CET	c3_m2	LEFT	6.369700000000023	50	25
162.9959	10	CET	m1_c3	RIGHT	2.587999999999994	10	25
178.0371	10	dummy	dl1	LEFT	1.7227999999999781	0	0
193.096	10	CET	c0_m0	LEFT	4.863900000000001	0	0
208.3877	10	CET	c4_m1	LEFT	2.7321000000000026	10	40
224.921	10	CET	m4_c3	LEFT	3.382800000000003	100	25
240.9627	10	dummy	dr1	RIGHT	1.341099999999983	0	0
256.7539	10	CET	c5_m5	RIGHT	7.485900000000015	120	50
273.0544	10	CET	m1_c0	LEFT	4.281400000000019	10	0
290.0961	10	dummy	dr3	RIGHT	2.143700000000024	0	0
306.6378	10	CET	m3_c3	RIGHT	6.377999999999986	80	25
322.9378	10	CET	m3_c5	RIGHT	4.398000000000025	80	50
338.2462	10	CET	m2_c1	LEFT	2.3296000000000276	50	2
354.7962	10	CET	c1_m0	LEFT	2.5235999999999876	0	2
371.8374	10	dummy	dr2	RIGHT	1.4583000000000084	0	0
387.879	10	CET	m2_c2	LEFT	7.2806999999999675	50	10
403.438	10	CET	m4_c0	LEFT	3.1217000000000326	100	0
418.988	10	CET	c0_m5	RIGHT	5.267699999999991	120	0
435.2713	10	dummy	dl3	LEFT	1.648399999999981	0	0
452.0624	10	CET	m4_c1	LEFT	5.29729999999995	100	2
467.3547	10	CET	c4_m4	LEFT	2.021000000000015	100	40
483.3959	10	dummy	dl2	LEFT	1.4598000000000297	0	0
498.4376	10	CET	c0_m2	RIGHT	5.018100000000004	50	0
514.9881	10	CET	c4_m3	LEFT	2.2916000000000167	80	40
530.771	10	CET	m5_c4	LEFT	5.5487000000000535	120	40
546.5632	10	CET	c4_m0	LEFT	1.8764999999999645	0	40
561.6132	10	dummy	dl4	LEFT	1.586500000000001	0	0
578.4049	10	CET	c2_m4	RIGHT	5.890700000000038	100	10
593.4466	10	CET	m5_c1	LEFT	2.072999999999979	120	2
609.9883	10	CET	c5_m1	LEFT	4.691300000000069	10	50
625.7877	10	dummy	dr4	RIGHT	1.3718999999999824	0	0
640.83	10	CET	m0_c3	RIGHT	2.409599999999955	0	25
657.63	10	CET	c0_m3	RIGHT	3.0896000000000186	80	0
674.4134	10	dummy	dl5	LEFT	2.6662000000000035	0	0
689.9544	10	CET	m3_c2	LEFT	7.965199999999982	80	10
705.2551	10	CET	m2_c5	RIGHT	1.9605000000000246	50	50
721.5462	10	dummy	dr5	RIGHT	1.8134000000000015	0	0
737.0879	10	CET	c1_m3	RIGHT	2.5276000000000067	80	2
753.8885	10	CET	m1_c2	RIGHT	2.7830000000000155	10	10
