global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
336.59652589021704	n/a	n/a	113297.22124136354	296.2714439921909	n/a	n/a	87776.76852521789	216.74185500851385	n/a	46977.03171253164	n/a	215.6357640374513	487.7284251630765	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0964343	n/a	n/a	0.00929957421649	-0.0338157	n/a	n/a	0.0011435015664899	-0.10784	n/a	0.0116294656	n/a	0.00154191	n/a	2.3774864481000004e-06	n/a	-0.000462903	n/a	n/a	2.1427918740900002e-07	-0.00172368	n/a	n/a	2.9710727424e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
335.921342343779	-0.6751835464380633	0.4558728213806804	112843.14824204636	291.912032523685	-4.3594114685058685	19.00446835174049	85212.63473210894	216.6252245178929	-0.1166304906209632	46926.48789742751	0.0136026713424865	215.54771466403383	483.5030437934281	0.979439	22.354967	0.04868725	0.0259076	-0.0442017897	0.0137243028	-0.071666743	-0.0714365593	-0.0282988521	0.0308633384	-0.124484889	0.0777257741	-0.0220613769	0.02958977	-0.011440528	-0.0559786238	0.0527414372	-0.1906501447	0.0363574277	-0.0461716035	0.0647483563	0.2575077645	-0.065219478	0.0228526828	-0.0847468669	0.1030409463	-0.0107217024	0.0014738053	-0.1084970378	0.0480586754	-0.015741033	0.0181002369	-0.033594664	0.0618905091	-0.0188670961	0.0557813735	-0.0006657616	0.1308589974	-0.0859303893	-0.0417203957	0.0828226395	-0.0085117598	-0.0403804896	-0.0461930264	0.1405092068	-0.1395113666	0.0080630048	0.0922370135	-0.194493063	0.1080243466	0.048494868	-0.0342047209	-0.0370138815	-0.0612009988	-0.0551046948	0.0750893992	-0.1865845152	0.0245326657	-0.0484509013	0.0753799578	0.2573393348	-0.0668366286	0.0283594902	-0.0982935431	0.0802239715	-0.0310349554	-0.0269012531	0.0781251348	-0.0763616238	0.0131877407	-0.0447681405	0.0334280123	-0.0350844227	0.0087927587	-0.0762218042	0.0004006536	-0.1302433777	0.0537027299	0.013175478	-0.0851979891	0.0082783229	0.0461240711	0.0369199279	-0.1958968059	0.1251830275	-0.0993244503	-0.0524747974	0.1839214946	-0.09983835	0.0148207379	0.0059687513	0.0011813582	-0.0076301609	0.1163768929	-0.2176683865	0.103090486	-0.0495358421	0.0328605402	-0.0427476928	0.0048235489	-0.0453119564	0.0139182569	-0.0752952992	0.1377786171	-0.0156169904	0.0088418097	-0.0114833312	0.1113946558	-0.0162723431	0.0702116092	-0.0141336619	0.0121275313	0.0263268239	-0.0032831488	-0.0298765277	-0.0715130131	0.1199443696	0.119921393	0.1198831019	0.0	-0.100107	-0.0036727	1.3488725290000009e-05	0.010021411449	-0.0307407	0.0030749999999999	9.455624999999986e-06	0.00094499063649	-0.0974594	0.0103806	0.00949833464836	0.00010775685636	0.00201497	0.00047306	4.0601041009e-06	2.2378576360000003e-07	-0.000346584	0.000116319	1.3530109761000009e-08	1.20120469056e-07	-0.00176548	-4.180000000000004e-05	1.7472400000000032e-09	3.1169196304000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
335.5961623066497	-0.3251800371292574	0.1057420565473852	112624.78415495118	289.9840746593475	-1.9279578643374864	3.7170215266607607	84090.76355603804	216.4984105463381	-0.1268139715547818	46871.56176909076	0.016081783381497	215.3803728982343	479.3080122818931	0.93634	21.371273	0.04274395	0.0217534	-0.005023386	0.0348674806	-0.0679041401	-0.0538490026	-0.0251730782	0.0453254788	-0.1489727938	0.0473858066	-0.0020968791	0.0704328295	-0.0512754044	-0.0304075317	0.0600567509	-0.2031519406	0.0664124853	-0.059264402	0.0353675973	0.1825078616	-0.0239509457	0.0529384215	-0.1081144211	0.0233342678	0.0780767056	-0.0141871487	-0.1005217416	0.0905430862	0.074759906	0.1480017506	0.0456022865	0.0074406594	0.1299774056	0.1156004784	-0.0102579341	-0.0140622918	-0.0962549227	0.0221325609	0.0300666557	0.0028921935	-0.0683512737	0.0238014191	0.1943541298	0.0397325164	-0.1030769179	-0.00382795	-0.0642913337	0.0461231135	0.0571570277	0.0610127131	0.0294204632	-0.0067771202	-0.0306235134	0.0832968299	-0.1975544927	0.0586804056	-0.0634099964	0.0405492845	0.180891086	-0.0224483014	0.0387290205	-0.1088995168	-0.0400670888	-0.0759500554	-0.02077938	0.0511539284	-0.1307622112	-0.0642295345	-0.1115425363	-0.1027829887	0.0170721577	0.1553161789	-0.0944007851	-0.01710335	0.0313729952	0.0708537993	-0.003930355	-0.0440382601	-0.0101766517	-0.0301848049	-0.0232913114	-0.2056484843	-0.0756665437	0.0704749467	-0.0378974482	0.1014228835	-0.0136080492	0.0708288804	-0.010133466	0.0017850167	0.0002184841	0.1182721253	-0.2174063881	0.123171087	-0.0368782261	0.0474006577	-0.0245605016	-0.0205283027	-0.0399031411	0.0701131936	-0.0732040734	0.0614735039	0.0704118619	0.078192771	0.1218455937	0.0610511292	0.0324557076	-0.0735732081	0.0182226838	0.0338060949	0.0718632601	-0.0012121733	-0.0299252072	-0.0023777634	0.1198831019	0.1196764004	0.119332162	0.0	-0.0918975	0.0082095	6.739589025000014e-05	0.0084451505062499	-0.0143594	0.0163813	0.00026834698969	0.0002061923683599	-0.0998585	-0.0023991	0.00997172002225	5.755680810000006e-06	0.00196246	-5.250999999999997e-05	3.8512492516000006e-06	2.7573000999999967e-09	-0.000206053	0.000140531	1.9748961961e-08	4.2457838808999993e-08	-0.00164344	0.00012204	1.489376160000003e-08	2.7008950335999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
335.0733898941472	-0.5227724125024906	0.2732909952736742	112274.1766151552	288.87730397436354	-1.1067706849839851	1.2249413491399197	83450.09675149684	216.2089194456736	-0.2894911006645202	46746.29684786577	0.0838050973639553	215.1036488996781	478.2961318369885	0.830283	18.950586	0.1015716999999999	0.0493724	-0.0069743873	0.0163275862	-0.0432769633	-0.0486492531	-0.0503511327	0.0433124063	-0.1329608787	0.0289358917	0.0760210389	0.0709656729	0.031127358	0.0013804198	0.0857805441	-0.1894518235	0.0228016898	-0.0885705523	-0.059356976	0.1235896058	-0.054971791	-0.1690710872	-0.215218595	-0.0370213084	-0.0189943808	-0.0855558455	0.0258707529	0.162749018	-0.0014533715	0.0360161529	0.1030171164	0.0635024181	-0.0327111086	-0.124357928	-0.0870787472	-0.1975251635	0.0755424477	-0.0136843981	-0.1000377907	-0.0125477935	-0.1504024093	0.089133739	0.0493121762	0.1247573037	0.0622472	-0.0597581044	-0.0337363847	-0.0255006757	-0.2259028614	-0.0399823857	0.1105714509	-0.0370669017	0.001428017	0.1050682621	-0.1785264105	0.0171115136	-0.0860184099	-0.0559165983	0.1218588116	-0.0403005194	-0.1576335093	-0.1943227798	-0.0241913661	0.0799262941	-0.0639708108	-0.0568473243	-0.1374059432	0.0461778418	0.0296799483	-0.0965615758	-0.1555551078	-0.0381152368	0.1292384145	-0.0948365349	0.1754058413	-0.0629229481	0.0480897021	0.1180425285	0.0237868436	-0.1754164834	-0.0458218683	-0.0444154399	-0.120484132	-0.0177896976	0.1070274016	-0.0045294077	-0.0334841802	-0.1773203543	0.0594632634	-0.1296439294	0.00142119	0.0950049076	-0.1937914733	0.1342690609	-0.0268662166	0.0208258889	-0.0394459992	-0.0638273986	0.0106881313	0.0155822616	-0.157338904	0.0262214439	-0.027858712	0.0613763969	0.052782933	0.1078311574	-0.0156167942	0.0037324582	-0.0671812956	0.0883417375	0.0015586506	-0.0082233635	0.0255072585	-0.0157838801	0.1197605978	0.1191869159	0.1182328141	0.0	-0.0729246	0.0189728999999999	0.0003599709344099	0.00531799728516	0.0189608	0.0333202	0.00111023572804	0.00035951193664	-0.0720035	0.027855	0.00518450401225	0.000775901025	0.00185789	-0.00010457	3.4517552521000003e-06	1.09348849e-08	-0.000431265	-0.000225212	5.072044494400001e-08	1.85989500225e-07	-0.00174213	-9.869000000000002e-05	9.739716100000004e-09	3.0350169369e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
334.9713237197363	-0.1020661744109361	0.0104175039588836	112205.78771455237	288.4101882531908	-0.4671157211727177	0.2181970969667081	83180.43668824097	216.05687443945143	-0.1520450062221527	46680.57299254488	0.0231176839170944	214.95060540814725	474.74408023469925	0.921961	21.043076	0.07628445	0.0448666	-0.0064484632	0.0517588456	-0.0129873227	-0.0555499636	0.0232557465	0.0473087828	-0.155400392	-0.0033798108	-0.0324387891	0.0335675807	-0.1244433398	0.0078617	0.0778391479	-0.1650189933	0.0337908391	-0.0553553558	-0.1231811482	0.1064107776	-0.0931289046	-0.0613763655	-0.0920337938	-0.1052391357	0.0551296659	0.0233320241	-0.152078981	0.11121201	0.0730541204	0.1820399512	-0.0559117204	0.0698834585	0.1695364482	0.1640290488	0.0524453221	0.045014428	0.0134502694	-0.0487402348	0.0692389353	0.0876548973	-0.0130621761	0.0143426592	-0.2119604119	0.0370797599	0.070369268	0.0365811626	0.2021931264	0.0205337443	0.0474855968	-0.0906643882	0.0912128955	0.0438323347	0.0075036485	0.0961824016	-0.159953257	0.0350676817	-0.053615204	-0.121961428	0.1075169167	-0.0806479423	-0.0730219277	-0.0822176137	-0.1164107616	0.0305848823	0.0114832787	0.1038496898	-0.1473439982	-0.0760604542	-0.2001695098	-0.0370319141	-0.0211933441	0.1828928285	-0.1396082975	0.0522199777	-0.0228385936	-0.0035164638	0.0151551245	-0.0581934973	-0.0947747311	-0.0956884463	0.0187112131	0.2257110301	-0.0075777166	-0.0405764263	-0.0062094495	-0.1710220932	-0.0074117542	0.0978142606	0.0084120912	-0.1007621824	-0.0073272779	0.1070869421	-0.1789432829	0.1020542382	-0.0110625369	0.0545318291	-0.0249112745	-0.0695594068	-0.0734660598	0.0890414321	-0.0517723216	0.0290466991	0.0488526791	-0.0220172175	0.0484612134	0.1069332861	-0.0159553788	-0.1004123596	0.0721888122	-0.0199180976	0.0415180417	0.0165825701	-0.052506207	0.0620123354	0.1195769199	0.1184539393	0.1165901104	0.0	-0.0704744	0.0024501999999999	6.003480039999998e-06	0.00496664105536	-0.0186457	-0.0376065	0.00141424884225	0.00034766212849	-0.0926981	-0.0206946	0.00859293774361	0.00042826646916	0.00191156	5.367000000000002e-05	3.6540616336e-06	2.8804689000000022e-09	-0.000359662	7.1603e-05	5.126989609e-09	1.29356754244e-07	-0.00155674	0.0001853899999999	3.436945209999996e-08	2.4234394276e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
336.04974203096174	1.0784183112254482	1.1629860539863477	112929.42911907594	289.15056082990435	0.7403725767135256	0.5481515523494254	83608.04682824822	216.4711497977928	0.4142753583413707	46859.75869477845	0.1716240725288711	215.354714289008	477.7651795178946	0.929906	21.224415	0.0433567899999999	0.021593	-0.0093488233	0.0253775711	-0.0777703591	-0.0199783627	0.1197004037	0.0575615504	0.0174062368	-0.0225750959	-0.1068268482	0.163407868	-0.0149643109	-0.0295683543	-0.0423153802	-0.1006195899	-0.0017126374	0.1079777855	-0.1444252786	0.0971813434	-0.2759801229	0.0495839391	-0.0220273919	-0.2108725085	-0.079440748	0.0288565649	0.0187136663	-0.0592036529	-0.0469975151	-0.0005793164	0.0750735441	-0.1153014872	0.0906792813	-0.0457073174	-0.0231173167	-0.1597924668	-0.0142297152	0.1189722853	0.1328985277	-0.0741368353	0.0944732694	-0.0573903047	0.0276959802	-0.1480489144	0.0629295004	0.0878681367	-0.0279222714	0.0248310292	0.0803723804	0.0598250685	-0.1811072124	0.1367876093	-0.0300645282	-0.0301900595	-0.1037397757	0.0072336365	0.1100495811	-0.1419730411	0.0961397021	-0.2738045589	0.0236636639	0.0012657618	-0.147237219	0.1794915048	0.0292511612	0.0054129394	0.0496051022	0.018787357	0.0653414223	-0.0657122442	0.11578288	0.0841825396	0.09447463	-0.0250080149	0.164907783	0.0055449616	-0.0909801343	-0.1265100979	0.0468969379	0.1037124654	0.0142172743	-0.0245324661	0.1308000878	-0.1128412936	-0.058189427	-0.0123644075	-0.0075353601	0.0524316217	0.0520185911	0.1885061763	-0.0023985358	0.1175967298	-0.1863672546	0.0856041087	-0.0031788201	0.0541782976	-0.0790443339	-0.058470385	-0.0903757879	0.0306146376	0.0662219373	-0.0475059842	0.0294919933	0.1368328542	0.0026471669	0.0214337582	0.065588167	-0.0184052256	-0.0392527694	-0.1587862432	0.0983538168	-0.0354725577	-0.040816052	-0.0331952949	0.119332162	0.1174789681	0.1144116002	0.0	-0.0811461	-0.0106716999999999	0.0001138851808899	0.00658468954521	-0.00428916	0.01435654	0.0002061102407716	1.83968935056e-05	-0.104249	-0.0115508999999999	0.0108678540009999	0.0001334232908099	0.00192563	1.4069999999999925e-05	3.7080508969e-06	1.9796489999999787e-10	-0.000395215	-3.555299999999996e-05	1.264015808999997e-09	1.56194896225e-07	-0.00147081	8.593000000000012e-05	7.38396490000002e-09	2.1632820561e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
336.59336260528335	0.5436205743216078	0.2955233288257547	113295.09174993176	290.7970513513353	1.6464905214309624	2.7109310371620023	84562.92507463114	216.8423424208605	0.3711926230677136	47020.60146656573	0.1377839634198897	215.74250039060547	485.0257986698925	0.937179	21.390419	0.03368436	0.0202266	-0.0194297472	-0.0086529741	-0.1709209717	0.0060732323	0.1281155112	-0.0265576772	0.0938986415	0.1131451298	0.0280636153	0.0967726823	0.1132139897	-0.0427382702	-0.093529742	-0.0795863303	-0.0889181645	0.1361452383	-0.0273176751	0.150639474	-0.1628416962	-0.1453716793	-0.0278873131	-0.065837495	-0.1181026417	-0.0543211619	0.0726644877	-0.021036903	-0.1452380668	-0.1911386866	-0.0157783006	0.0612855547	-0.0048164526	-0.1011611277	0.0362151646	0.0636042013	0.0641966485	0.1037680243	-0.0477410168	0.008845617	0.1029155042	-0.0866628005	0.029839379	-0.036771821	-0.0725070957	-0.0459525814	0.1589396086	-0.0328188659	-0.1282837559	-0.1412733109	0.0512239854	0.0051862491	-0.042295143	-0.0844786152	-0.0865625029	-0.0841606698	0.1432878274	-0.0204135105	0.1534670721	-0.1547027663	-0.1323359682	-0.019397264	0.0200897221	0.1621845141	-0.0546039997	-0.0343669092	0.0513520514	0.1350697488	0.1716902021	0.1266724881	-0.0475256345	-0.0234310056	0.059414403	0.0460003303	-0.0534257944	-0.0251616705	-0.1293690107	0.0538896677	0.0011427551	0.1203088058	0.0528199077	-0.0011827181	0.0153952813	0.1172942686	-0.0212821306	-0.1729159	0.0406897243	-0.060581657	0.1066567321	-0.1267854737	-0.0026987827	0.1069108889	-0.1820065382	0.077003276	-0.0238112285	0.0336562855	-0.1232045869	-0.0382005119	-0.0411216217	-0.0799723212	0.039237239	-0.1037387544	-0.0116848245	0.1288356951	-0.0702368193	0.0775328181	0.0476503635	0.0402849323	-0.1096851277	0.0535609752	0.0647959747	0.0464259817	0.0494716561	0.0070398642	0.1190264491	0.1162639941	0.1117072952	0.0	-0.0775075999999999	0.0036385000000001	1.3238682250000727e-05	0.0060074280577599	0.0129666	0.01725576	0.0002977612531776	0.00016813271556	-0.0974748	0.0067741999999999	0.00950133663504	4.588978563999992e-05	0.00183195	-9.368000000000008e-05	3.3560408025e-06	8.775942400000012e-09	-0.000375327	1.988799999999997e-05	3.9553254399999876e-10	1.40870356929e-07	-0.00147756	-6.7500000000000285e-06	4.556250000000039e-11	2.1831835536e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
335.82774219085894	-0.7656204144244043	0.5861746189833966	112780.27242501	289.8884636751811	-0.9085876761542409	0.8255315652593637	84035.32137195677	216.818739882222	-0.0236025386385279	47010.36596411464	0.0005570798301832	215.69978179617817	485.19120194595286	0.950456	21.693451	0.0682878999999999	0.0404325	-0.0215645587	0.0229716501	-0.1674787369	-0.0126649882	0.1385635913	-0.0303788543	0.0794257826	0.1066672146	0.1378559447	-0.040770087	-0.025457487	-0.0634475695	-0.1308202654	-0.0520691661	-0.0152236914	0.0998169783	0.0568532627	0.1859305018	-0.1014772473	0.0110005957	-0.028444627	-0.0269614069	-0.0687320374	0.128209905	-0.1097686546	-0.1038342898	0.0871406604	-0.1233047186	0.0924181673	0.0882287459	-0.0142499439	0.0287743316	-0.0972571784	-0.0054970903	0.0308226518	-0.0773938446	-0.0543459733	-0.007688569	0.0827511465	-0.092504292	0.0477142389	0.0229598446	-0.015123815	-0.1346156824	0.1830320828	-0.0048396901	0.079033293	-0.0365585479	-0.0676770873	-0.0579170163	-0.0635693213	-0.1204836452	-0.0662934943	-0.0143401147	0.0976511766	0.0625313732	0.1866787524	-0.1064764686	0.0165241156	-0.0162737334	0.0301016148	0.0855193616	0.0821318696	0.1213046228	0.0639522949	-0.1462966655	0.1168684633	0.0093038039	-0.0696143399	0.0089705364	-0.0767833828	-0.1007043934	-0.0045726937	-0.0559371308	0.069564201	0.0324258557	0.0199408192	0.1093963028	0.0672421367	-0.011476109	-0.0369889379	0.1141725558	0.0906655651	-0.1305387518	0.0338868041	0.1175699124	0.0087868109	0.05826154	-0.005005123	0.1125175412	-0.1666082056	0.0687963103	-0.0024150945	0.0665833672	-0.109479877	0.0116136693	-0.107934073	-0.0621570571	0.0801780493	-0.0364636969	0.0361789257	-0.0002554453	-0.076500571	0.0415388129	0.019910803	-0.0045999333	0.0427897274	0.0295946697	0.1032476424	0.0631824071	-0.0223520283	0.0035037764	0.1186599374	0.1148114994	0.1084896234	0.0	-0.0804637	-0.0029561000000001	8.738527210000593e-06	0.00647440701769	-0.0235768	-0.0365434	0.0013354200835599	0.0005558654982399	-0.0975195	-4.469999999999474e-05	0.00951005288025	1.9980899999995302e-09	0.00146365	-0.0003683	2.1422713225e-06	1.3564489e-07	-0.000408081	-3.275400000000002e-05	1.0728245160000012e-09	1.6653010256100005e-07	-0.00130374	0.0001738199999999	3.021339239999996e-08	1.6997379876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
335.05875399488315	-0.768988195975794	0.5913428455501062	112264.36862860362	288.1704245323605	-1.718039142820544	2.951658496263549	83042.1935751609	216.62916916829568	-0.1895707139263152	46928.19693454607	0.0359370555785328	215.51734346096868	478.90195127271534	1.123186	25.635895	0.13270915	0.0670499	-0.0460527828	0.0522376533	-0.0001157715	-0.0135612757	0.1179124806	-0.0967316375	0.0619143593	-0.0111767457	0.1652227293	-0.1523025054	0.0667718887	-0.0539735257	-0.1333974524	-0.0233711379	0.0032452221	0.0132630871	0.0398781859	0.0896734046	-0.0259666624	0.1252677817	-0.0181004003	0.0638831623	0.0394787542	-0.0220512377	-0.1626708714	-0.1299007361	-0.119555595	-0.1388740312	-0.0187787403	-0.1162176133	-0.2121742781	-0.070026289	-0.03135148	0.0991793903	0.1001124127	-0.0306463349	-0.2548490889	0.1546762936	0.0957296053	0.0449284771	-0.1424423899	-0.0785032536	-0.0027515389	-0.1058503839	-0.066373654	-0.1081990835	0.1780759841	0.1484042747	0.1478589523	-0.0680428929	-0.0537432898	-0.1310223272	-0.034987177	-0.0029928868	0.0154603768	0.0434428348	0.0904338342	-0.0345597894	0.1238907007	-0.0348139771	0.0278422463	-0.0745082406	-0.0700214364	0.1963241377	0.0877311157	0.035850689	0.1005997673	0.091578101	0.0965577573	-0.2161651192	0.0640412785	-0.0451153131	-0.1175460201	-0.0992248768	0.043539812	0.2418554268	-0.1216448958	0.0981776485	-0.0784626053	0.1501247205	0.1034710136	0.0551355603	0.0677762501	0.1063465389	0.1010113549	0.1014538943	-0.2246476323	-0.0143388247	-0.0247752216	0.0739260287	-0.0679460425	-0.02679735	-0.018719461	0.0571363898	-0.0475286158	0.0732502076	-0.0697512533	-0.0799444322	0.1560032518	-0.0751055581	0.0131773341	0.1117077398	0.0419419571	-0.093027946	-0.0440532209	0.0604203421	0.1692109842	0.0584944688	0.0445184514	0.1024125108	0.1552501993	0.0735695337	0.1182328141	0.1131244514	0.104773372	0.0	-0.0579775	0.0224861999999999	0.0005056291904399	0.00336139050625	-0.0304192	-0.0068424	4.681843776000003e-05	0.00092532772864	-0.0909822	0.0065372999999999	0.00827776071684	4.2736291289999946e-05	0.000433682	-0.001029968	1.88080077124e-07	1.060834081024e-06	-0.000895961	-0.00048788	2.380268944e-07	8.027461135210001e-07	-0.000884723	0.000419017	1.7557524628900005e-07	7.82734786729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
335.2472572845068	0.188503289623668	0.0355334901989444	112390.7235167843	288.56317237854006	0.3927478461795317	0.1542508706786611	83268.70445316703	216.05194093827848	-0.577228230017198	46678.44118319737	0.3331924295287873	214.9375853181104	478.7452546286138	1.104693	25.213799	0.206527315	0.104259	-0.0629557996	0.0245039117	0.0843260614	-0.0222509147	0.0180282786	-0.1385514929	0.042623047	-0.097338298	-0.0057890993	-0.0658820504	0.1641274959	0.0007016723	-0.1100362286	0.1225433146	-0.0139573042	-0.0566522549	-0.0957550882	-0.0445257309	-0.0107008858	0.1089408766	0.0595287516	0.0116938154	-0.0823388981	0.0084734591	-0.1296831165	0.009935514	0.1198571046	-0.0489830218	-0.2122278936	-0.2231038863	-0.0873702981	-0.0171836803	-0.0261178822	-0.096411922	-0.0530191061	0.0594813298	0.0229575711	0.0971485314	0.1043394346	0.1718600081	-0.101816706	-0.1403961918	-0.0056229152	0.0898905402	0.0864143108	0.0458543662	-0.0965220805	0.0237443464	0.0284252385	0.0154018218	0.0002515668	-0.1218667735	0.1092237798	-0.0206678903	-0.0576259587	-0.094775234	-0.0403237517	-0.0159369481	0.1029876855	0.0686682488	0.0329528203	0.0282056589	-0.0192311731	0.0628533572	-0.0768897057	-0.1531388582	-0.0823557472	0.1613474708	0.203566627	-0.1356853723	0.0881126089	-0.0368209345	0.080810952	0.0516710914	-0.0116535204	-0.0057329573	-0.1137596871	0.042809609	-0.1926219491	0.0760717696	0.1301913437	-0.0417418462	-0.1277335711	-0.0866684157	-0.0746675953	-0.0521424033	-0.0834208575	-0.0400511492	-0.0456975911	-0.0297690568	0.0444781784	-0.1516842745	-0.0174755285	-0.0211443648	0.0684831204	0.0720888189	0.0124335619	-0.1006360441	0.0431335103	-0.0904810101	-0.0906517636	0.0383519166	-0.035787102	-0.0168953547	-0.1166312039	0.1959517595	0.1346155869	-0.0032807517	-0.0360603481	0.0565787743	0.2937183	0.1617703294	0.1177452974	0.1112062966	0.1005756196	0.0	-0.00784319	0.05013431	0.0025134490391761	6.151562937609999e-05	-0.0239544	0.0064648	4.179363904e-05	0.00057381327936	-0.0412364	0.0497458	0.0017004406849599	0.00247464461764	-0.000476406	-0.000910088	2.26962676836e-07	8.282601677440002e-07	-0.000676036	0.000219925	4.8367005625000026e-08	4.57024673296e-07	-1.10879e-05	0.0008736351	7.6323828795201e-07	1.2294152640999999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
