global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
306.33811543136443	n/a	n/a	93843.04096603996	301.5858134956457	n/a	90954.0029018304	n/a	208.2323888078521	n/a	n/a	43360.727748624486	208.19866657104004	397.1028773285192	n/a	n/a	n/a	n/a	-0.1059397564	-0.0222825627	0.0896832078	-0.1677048213	0.0889185517	-0.2830851948	0.0553269259	-0.0256643906	0.093873521	-0.0461533799	0.3208293226	-0.0008802531	0.1182946245	-0.0299374986	0.1381421529	-0.0191559196	0.0168336324	-0.0435790938	0.0806515354	-0.0987886618	0.1773342265	-0.0922476471	0.0509074663	-0.0375563296	0.1175594787	-0.2161834892	0.1487090793	-0.0842122997	0.2092130068	-0.0771205557	0.0619578644	-0.0996836714	0.0582251084	-0.0308780466	0.0846930267	-0.2429331568	0.1104746001	-0.1233333091	-0.0392608639	-0.3171562465	0.0253646921	-0.0934967466	0.0358715755	-0.0896225822	0.0135626554	-0.0145802739	0.0360425978	-0.0557498115	0.1541550761	-0.0129407878	0.2023978744	-0.0420085792	0.0081264396	-0.0473344838	0.2847528626	-0.0941490889	-0.0680045646	0.000911067	-0.2573734627	0.1402119132	-0.1520485229	0.0058789515	-0.0685971687	0.2076243139	-0.0020527687	0.2566024413	-0.0269471814	0.0714718332	-0.0091840902	0.0971442877	-0.0054384125	0.0075742633	-0.0166206253	0.1042109653	0.0720311503	-0.1998389537	0.1001631624	-0.1175430932	0.1138396412	-0.0709668432	0.149145093	-0.0830648327	0.1685787177	-0.1168725436	0.0749828295	-0.0550928612	0.0899022515	-0.0243050891	-0.0199923829	-0.120300852	0.1195153378	0.1194927693	0.1194551582	-0.0472957	n/a	0.00223688323849	n/a	-0.0575562	n/a	n/a	0.00331271615844	-0.295507	n/a	0.087324387049	n/a	0.00262053	n/a	n/a	6.867177480899999e-06	-0.000458593	n/a	n/a	2.10307539649e-07	0.000962782	n/a	n/a	9.26949179524e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
303.3803680258316	-2.957747405532814	8.748269714936091	92039.64770348904	294.4246125900715	-7.161200905574219	86685.85249881368	51.28279840999701	209.0808678864427	0.8484790785906	0.7199167468059536	43714.8093161481	208.9526438307417	376.53506792239017	1.348646	42.690102	0.13215191	0.0750645	-0.0321320959	0.0239956406	0.0515713028	-0.0190494294	-0.0175794394	0.0144112965	0.0566480081	-0.0652659861	-0.0657254279	0.0557020987	-0.0089123955	0.0266731494	0.0055542453	0.0294573253	0.050675494	-0.0185272615	-0.127614414	-0.02974913	0.0496504976	-0.0030629986	0.0829629346	0.0410188776	-0.0411980842	-0.089392835	-0.0216370626	-0.0174390029	0.055177776	0.0371710424	-0.1141902771	0.1617459155	-0.0604565115	-0.0461799459	-0.0276236777	0.080540588	0.0693836424	-0.0921655749	-0.0212355796	0.0113736103	0.0553267289	0.0010688679	0.0237012904	-0.0167874428	-0.0089218616	-0.0618409152	-0.0488043801	0.1189649268	0.0733041955	-0.0252900492	0.0891331397	0.0441328925	-0.0262569967	0.0378991123	-0.0618117009	0.0346918311	0.014796647	-0.0779582019	-0.0767454891	-0.0865469185	0.1179064125	-0.004146817	-0.0557183385	-0.0490003353	-0.0145696661	0.0518205896	-0.0095972356	0.0213928045	-0.0270753425	0.0161059582	0.0217064905	0.0385701904	-0.0006254631	0.0441641892	-0.0120646682	0.0310076925	0.0278198375	-0.1423967666	0.0713041617	-0.0510107555	0.0248395466	-0.0397266379	0.1088813388	-0.1542719439	0.1432903628	-0.0086955036	0.0402285517	0.0409642675	0.0837423898	-0.0710631659	0.0241546809	-0.0443008148	0.1194551582	0.1192521267	0.1189139965	-0.0471539	0.0001418	0.00222349028521	2.0107240000001254e-08	-0.0394314	0.0181248	0.00032850837504	0.0015548353059599	-0.281628	0.013879	0.079314330384	0.000192626641	0.0014942	-0.0011263299999999	1.2686192688999996e-06	2.23263364e-06	4.45652e-05	0.0005031581999999	2.531681742272399e-07	1.9860570510399997e-09	0.000592144	-0.000370638	1.3737252704400005e-07	3.50634516736e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.4091933655632	-0.9711746602683888	0.9431802207474204	91451.3202320106	293.3540180766856	-1.0705945133859132	86056.57992173637	1.14617261209202	207.97157656512684	-1.109291321315851	1.2305272355466668	43252.17665898441	207.7470258878093	369.9268242167458	0.908038	28.743097	0.06924139	0.031426	0.0211636956	-0.0107529716	-0.0128057646	0.0012434354	0.0218175638	0.0144123699	0.0793024803	-0.088357213	0.008072364	-0.0124062641	0.0093772167	-0.092464208	0.0050382705	0.0451640518	-0.0025591826	-0.0776288153	0.0474694706	-0.002369528	0.0490314456	0.0992126561	-0.1250238084	-0.0232345964	0.077191103	-0.0284908655	0.0684752924	-0.0091723664	0.1194992967	-0.1058603111	0.0446400764	8.53938e-05	0.0309844474	0.1381447655	0.0112641862	-0.0100269255	0.0924881819	0.0139649814	0.031377894	-0.0666347307	-0.0109427782	-0.0151230571	-0.0915060586	0.0036264891	-0.0333921555	-0.0181958736	-0.0568875053	-0.0798910137	-0.0070645125	-0.0797388414	-0.1310642161	0.0255580939	0.0049525842	-0.0770179512	-0.0343594763	-0.0333669903	0.0833799223	-0.0529735361	0.1094055681	-0.0387718397	-0.017815069	0.0263955408	0.130916748	0.023453892	-0.0121801555	0.0330182594	0.0495160945	0.0281433481	0.0096790019	-0.0207256291	0.0074147774	0.0111340035	-0.0127653687	-0.0162716413	-0.0338610502	0.0290489375	0.0121442964	-0.1517075531	0.0815217364	-0.0397089716	0.078982169	-0.0817662916	0.0546675526	-0.112317271	0.0389664795	0.0635153897	0.0504116771	0.0020499308	0.03585548	0.0282183638	-0.0594397367	-0.1147918989	0.1193348294	0.1187713263	0.1178341246	-0.034321	0.0128329	0.0011779310409999	0.00016468332241	-0.0296541	0.0097773	9.559559529e-05	0.00087936564681	-0.300039	-0.018411	0.090023401521	0.000338964921	0.00145287	-4.133000000000001e-05	1.708168900000001e-09	2.1108312369e-06	0.000386408	0.0003418427999999	1.1685649991183999e-07	1.4931114246399998e-07	0.000410913	-0.0001812309999999	3.284467536099998e-08	1.68849493569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.744770692558	-1.6644226730052196	2.7703028344138403	90447.4170989193	292.69652875385816	-0.6574893228274163	85671.25794455812	0.4322922096320545	208.40168749652327	0.4301109313964275	0.1849954133067023	43431.26335139854	208.3561504939586	361.93689563162496	0.915811	28.989134	0.1288634	0.0612146	0.0572415296	0.0078262018	-0.0488044941	0.0521384358	0.0559001878	0.0323919592	0.1021058925	-0.0897390742	-0.0459599381	0.0360190138	-0.0317778197	-0.1027732272	0.0161279974	0.0213730864	0.0186461922	-0.0412703137	-0.0045990768	-0.0577215657	-0.0382090542	-0.0556188761	0.0524097508	-0.0074670307	0.0491614032	0.0591362222	0.0197799291	0.0737689057	0.0693472659	-0.1092932352	-0.0746043698	0.071858678	-0.2560865809	-0.0164980685	-0.0155503216	-0.0552348782	-0.150445166	-0.0045423957	0.1224191407	-0.0333925418	0.0394271149	0.0035450631	-0.1064753548	-0.0213443877	0.0021657645	-0.033409022	-0.0450419074	-0.0105311044	0.0623202596	0.0588504399	0.074088842	-0.0133198724	0.0279534146	-0.0505779105	0.0282990313	-0.0588633447	-0.026058715	-0.0551115629	0.1551130544	-0.0983482873	0.1152607053	-0.1815332875	-0.0764645667	-0.0311622062	-0.1192588485	-0.0855742894	-0.098779579	0.0243678315	0.0253129617	-0.0564731796	-0.0654892278	-0.0186244873	0.0151168751	0.0191694013	-0.0311293397	0.0079041329	-0.0179499254	-0.1420622776	0.0603638119	0.0078204137	0.0030859046	-0.0433176339	0.0116002035	-0.0937741104	0.1200513953	-0.0118540389	-0.0083288737	-0.0928158185	-0.0072172184	-0.051272936	0.0888948517	0.0490290434	0.1191544118	0.1180513362	0.1162204348	-0.0194023	0.0149186999999999	0.00037644924529	0.0002225676096899	-0.0184306	0.0112235	0.00012596695225	0.0003396870163599	-0.322897	-0.0228579999999999	0.104262472609	0.0005224881639999	0.00155605	0.00010318	1.0646112400000006e-08	2.4212916025e-06	0.00114656	0.000760152	5.778310631040001e-07	1.3145998336e-06	-0.000323019	-0.000733932	5.386561806240001e-07	1.0434127436100001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
299.94250116050347	-0.8022695320545381	0.6436364020630075	89965.50400241863	291.2998572827599	-1.3966714710982728	84855.60685295628	1.9506911981798136	207.98659953829608	-0.4150879582271898	0.1722980130652172	43258.425587503545	207.83052344498245	349.12080556872274	0.903562	28.601404	0.103009	0.0637626	0.1269936254	0.024337211	-0.0341927425	0.1414679108	0.0659140026	0.001972499	0.0398029841	0.0092187639	0.0169642417	-0.0008313691	-0.0048504117	-0.1349545652	-0.0219535384	-9.63398e-05	0.0426742896	-0.0401392451	-0.0059969113	-0.0360461618	-0.0338170077	-0.0296111641	-0.0552241841	0.0758775323	0.0259830712	0.0198072778	-0.0178655918	-0.0470841306	-0.0321646373	-0.0829611261	-0.1158944234	0.0712970389	5.641e-06	-0.0779460176	-0.0320667957	0.1264070469	0.0900540022	0.0710210016	0.0410808733	0.1482563351	0.0022061682	-0.0059726677	-0.1341023166	0.0250522975	0.019377913	-0.0397993762	-0.0371256987	-0.0064350001	0.031667226	0.0041263101	-0.0485491809	-0.0352311279	-0.0725785157	-0.0195441547	0.0349062802	0.007848913	0.0252276586	-0.0032954864	0.0045407341	-0.1298969031	0.1214641882	0.0373465634	-0.0801792583	-0.0643252025	0.1782818488	0.0620915961	0.0289237289	0.0667044461	0.0154491754	-0.0985765888	-0.0279887572	-0.0627993118	0.0434697802	-0.0246242228	-0.0018168696	0.0060985922	0.0284425142	-0.0883183708	0.0432241812	-0.0142056105	0.0112184037	-0.0785281744	0.0115169123	-0.0826513733	0.0572550216	0.0271796321	0.0444575681	-0.0027064412	-0.0008065024	0.0580335752	0.0172465644	-0.0234209025	0.1189139965	0.1170936064	0.1140802373	-0.0283199	-0.0089175999999999	0.0008020167360099	7.952358975999995e-05	-0.0060285	0.0124021	0.0001538120844099	3.634281225e-05	-0.279172	0.043725	0.0779370055839999	0.001911875625	0.000951856	-0.000604194	3.650503896360001e-07	9.06029844736e-07	0.0011593	1.2740000000000015e-05	1.6230760000000043e-10	1.34397649e-06	-0.000465371	-0.000142352	2.0264091904e-08	2.16570167641e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.70819374134027	0.7656925808367987	0.5862851283485175	90425.41778317944	290.49732568973803	-0.802531593021854	84388.69623288974	0.6440569577981946	208.2462395551336	0.2596400168375226	0.067412938343389	43366.49628885409	208.12719130783933	345.82257631797404	0.738419	23.373955	0.0374465999999999	0.0246086	0.1411962143	0.0423265755	-0.0455457181	0.1289725174	0.0753484894	0.0294913438	-0.0112087353	0.0155031468	0.0132550034	0.0078987968	-0.038557294	-0.0680064	-0.013084118	-0.0406998708	0.0091732509	-0.048809123	-0.0596756914	-0.0279335836	-0.0825981042	-0.027556693	0.1123788177	0.0187918639	-0.0331498215	0.0671228175	0.0040391293	-0.0028347296	-0.0011430973	-0.0938646343	0.0007262059	0.0841153564	-0.1006513389	-0.1251459814	0.102594721	0.058102673	0.0202365237	-0.0634137359	0.0533802791	0.1247476237	0.0107651934	0.0201978983	-0.0768447868	-0.0003174596	0.0539470551	-0.0041149315	-0.0601668773	0.0495500045	0.0285377395	0.1010282419	0.0598713071	0.0171043506	0.0171334463	0.0286226442	0.0683951769	-0.0347875767	-0.0209560838	-0.027425216	0.0104865358	-0.140359257	0.005811775	-0.0023750853	-0.1810225148	0.0604965125	-0.0096334917	0.0476847836	0.0197424516	0.0234884131	0.0118932203	-0.106108558	-0.0378209378	-0.0763876327	0.0291391329	-0.0067420388	-0.0327648078	0.0144686059	0.0915663013	-0.0966328471	0.0427115189	-0.0350829557	-0.0229312771	-0.0529590354	-0.0231017937	-0.0800250776	0.0964713717	-0.0154123031	0.0391163247	-0.0442151177	0.0242951374	0.0308275711	0.0385874989	0.0202720977	0.1186137044	0.1159000657	0.1114232278	-0.0313502	-0.0030303	0.00098283504004	9.18271809000002e-06	-0.0295823	-0.0235538	0.00055478149444	0.0008751124732899	-0.273205	0.005967	0.0746409720249999	3.5605089e-05	0.000992287	4.043099999999995e-05	1.634665760999996e-09	9.846334903689995e-07	0.0011644	5.099999999999853e-06	2.6009999999998497e-11	1.3558273599999995e-06	-0.000412992	5.237900000000002e-05	2.7435596410000023e-09	1.70562392064e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.8682454611458	0.1600517198055513	0.0256165530127147	90521.7011268683	291.38506849424834	0.8877428045103102	84905.2581413978	0.7880872869598308	208.1124648951277	-0.1337746600059119	0.0178956596596973	43310.79804472575	207.89258812863028	347.5765702105053	0.692433	21.918322	0.0847047999999999	0.0400598	0.1310480154	0.039491163	-0.0381041391	0.1131899183	0.0477121033	0.0182548684	-0.0131453935	0.0641025002	0.0252161194	-0.0057881312	-0.0147653231	-0.0589441985	-0.0241641038	-0.0208650913	0.0358588958	-0.0933464902	-0.0473762467	-0.0397466762	-0.0059613366	0.0087086452	-0.1004758695	0.0042481985	-0.0199283043	0.0907144923	-0.0515488263	-0.1789520815	0.0441237596	0.0031913132	-0.0230304289	0.2234290933	-0.1391128452	-0.0936582749	0.020989568	-0.1081113139	-0.0392665106	-0.026572267	0.0236265935	-0.0772234455	-0.0055642142	0.0136518648	-0.058943937	0.0177430119	0.0375823101	-0.0290716657	-0.0851112814	0.0099551198	0.0364833835	-0.0293582446	-0.1240571772	-0.0383622814	-0.0166801451	0.0023270865	0.1273636634	0.0451031659	0.0994383423	-0.0496264989	-0.1062811378	-0.2092764424	0.0483091	-0.0739382219	-0.1004672908	-0.0055573038	-0.1487715628	-0.095750464	0.0287324719	-0.0147187104	-0.0033621377	-0.0986046736	-0.0098058798	-0.0693433373	0.0458993121	-0.0283914716	0.0048104464	0.0049832494	0.1140041003	-0.0577431778	0.0690591352	-0.0440671595	-0.0374163968	-0.0865114546	0.0106134335	-0.0800607864	0.0009906366	0.0345850991	0.0399013264	0.0665872571	0.0224324245	0.0709725938	-0.0355862413	-0.0741004386	0.1182536866	0.1144731177	0.1082614433	-0.046937	-0.0155867999999999	0.002203081969	0.0002429483342399	-0.0407428	-0.0111605	0.00012455676025	0.00165997575184	-0.260366	0.0128389999999999	0.0677904539559999	0.0001648399209999	0.000731603	-0.0002606839999999	6.795614785599992e-08	5.352429496090001e-07	0.000644585	-0.0005198149999999	2.702076342249999e-07	4.15489822225e-07	-0.000291121	0.000121871	1.4852540641000004e-08	8.4751436641e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
301.5747541143751	0.7065086532292639	0.4991544770878283	90947.3323191458	291.1859361282135	-0.1991323660348598	84789.24939886402	0.0396536992026414	208.1696139983487	0.0571491032210076	0.0032660199989653	43334.58819222149	208.0623373074478	351.2473831936883	0.820473	25.971289	0.1515956	0.0609461	0.1089229784	0.0529317177	-0.0239806667	0.0900197512	0.0356307608	0.0226225209	-0.0317355842	0.0138773137	0.0648353137	-0.0050032816	-0.0273861372	-0.0390465676	-0.0244370064	-0.0445621467	0.0491908879	0.0195657077	-0.0257778233	-0.0242724514	-0.062611375	0.0283412864	0.0763823605	-0.0749394091	-0.0309739934	-0.0737094584	-0.0298855603	-0.1214832403	0.0976014273	-0.0362933509	-0.0420343786	0.0975826643	-0.0007774556	-0.0009969196	0.0184145092	-0.057644501	0.1134636316	0.1153112786	-0.0029322059	-0.0676903865	-0.0032443526	0.0214508938	-0.0412581953	0.0240943224	0.0513712457	-0.0337414165	0.0190278478	0.0442329503	0.0088074694	0.0795682761	0.0138397746	0.0489710172	0.0872475373	0.0561831875	-0.0289221881	0.0518126393	0.0857785385	-0.0905114133	-0.0300327936	-0.1483230379	0.0397701425	0.011337392	0.0589260791	-0.0137936581	0.0313589799	-0.0584767432	0.1622633932	-0.07072553	-0.0011368251	-0.0719632067	-0.0090954789	-0.0617166791	0.0380544735	-0.012293996	-0.0404290388	0.0454990939	0.0695843822	-0.0647315777	0.0416787165	-0.0307132565	-0.0457385996	-0.0011952975	-0.075447931	-0.0475331562	0.0643746112	0.0184705922	0.0181694668	-0.1206460109	0.0350709315	-0.0253528613	0.1053609326	0.051194619	0.1178341246	0.112815636	0.1046092073	-0.0188594	0.0280776	0.0003556769683599	0.00078835162176	-0.0086209	0.0321219	0.00103181645961	7.431991681000002e-05	-0.276752	-0.016386	0.076591669504	0.000268500996	0.00138339	0.0006517869999999	4.24826293369e-07	1.9137678921e-06	0.000178462	-0.000466123	2.1727065112900007e-07	3.1848685444e-08	-0.000673413	-0.000382292	1.46147173264e-07	4.53485068569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
302.08316609700114	0.5084119826260576	0.2584827440777587	91254.23923918838	292.69597415584343	1.510038027629946	85670.93328703816	2.2802148448885378	208.07772968147376	-0.091884316874939	0.0084427276875742	43296.34158939646	207.8773698730224	355.59874841886614	1.017391	32.204548	0.09791615	0.0642937	0.096481542	0.0124392277	-0.0417018302	0.0742512274	0.0444017522	0.0101667187	0.0112193117	0.0789613375	-0.0545625753	-0.0163990422	-0.0208004608	-0.0470007804	0.0030148943	-0.0597904185	0.026003966	-0.0437837376	-0.0828915744	-0.0704747077	-0.033665867	-0.0198249986	-0.1332250734	0.0304952506	-0.05364716	0.1331944254	-0.0573602888	0.0049923	-0.1451921951	0.1583489637	-0.0355511759	0.0619899937	-0.1732666271	0.1298718221	0.1994769444	-0.0005888922	0.0598967134	0.0702802085	-0.193484344	-0.0109600937	-0.0158361418	0.0142159905	-0.0498710331	-0.0065514531	0.0583817201	-0.0046545136	-0.0420391387	0.0614179801	0.0675840632	-0.0029075303	-0.1176330654	-0.0881996566	-0.0694663011	0.0443833963	0.0881581622	-0.0113480032	-0.0871533635	0.0639931861	-0.132185694	-0.047546	0.0738650291	-0.217144168	0.004537335	0.2484360075	-0.004237327	0.022596204	0.0728312459	-0.100072834	0.0109720767	-0.0936741984	-0.0032801725	-0.0436974147	0.0718267747	-0.0534174844	0.0052425266	-0.0547281025	0.0719810696	0.0313595014	0.0478603946	-0.0306059124	-0.0308419549	0.0043085296	-0.0594772252	-0.0244948657	-0.0754428371	0.0483083078	0.0711411541	0.1304239899	-0.0640372826	0.0012291928	-0.1064630539	-0.0653659678	0.1173552296	0.1109309587	0.1004830656	-0.0163825	0.0024768999999999	0.00026838630625	6.135033609999986e-06	-0.0110244	-0.0024034999999999	5.776812249999997e-06	0.00012153739536	-0.276201	0.000551	0.0762869924009999	3.036010000000261e-07	0.000330113	-0.001053277	1.109392438729e-06	1.08974592769e-07	0.0008064549999999	0.0006279929999999	3.9437520804887443e-07	6.503696670248387e-07	-0.000841838	-0.000168425	2.836698062500001e-08	7.08691218244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.620589953563	-1.4625761434381277	2.139128975354346	90372.73910402828	289.18408555171567	-3.511888604127762	83627.43533638201	12.33336156780244	208.1022850261962	0.0245553447224438	0.000602964954438	43306.561033124206	207.8294663100143	356.503852902776	1.603659	50.762318	0.4052331	0.261465	0.0694752303	0.090104576	-0.0141293891	0.0662014722	-0.0024957573	0.0725149005	-0.1930730435	-0.0667806708	0.1301202693	-0.0095604091	-0.0469311292	-0.0075941468	-0.0407081715	-0.0306565875	-0.0161177011	0.0493120984	-0.022499943	-0.2949065156	-0.0551446652	0.1314320788	0.0501367036	-0.1250574675	-0.0182525103	0.1837323886	0.1376621759	-0.1776156841	-0.110744126	0.1077670604	0.0877881981	-0.0823446448	0.0221581982	0.2127704848	-0.0550865812	0.0244753326	0.0323548983	0.299136301	0.0696832487	-0.054828869	-0.0108475681	0.0459505104	-0.0093676361	0.0386279446	0.0399478625	0.0244791186	0.050414987	-0.0213078112	0.2793763042	0.0881502491	-0.093114832	0.1146256971	0.1387703205	0.0373659603	0.1446498171	-0.117225576	0.0930877238	0.1602931195	-0.1189588539	-0.0006444804	-0.0216666406	-0.1315260417	0.2533969601	0.0049170195	0.2333213124	-0.1372027265	-0.0092206997	-0.0173773714	0.0096286261	0.0088951299	-0.2509397167	-0.1026069418	0.0232650873	0.0643756669	0.0054822147	0.185913521	-0.1124266503	0.2831108503	0.2499624333	-0.1157288217	-0.0913633342	-0.1478375792	-0.1035290117	0.0362397729	-0.0878138323	0.0915496074	-0.0326143049	0.2486376401	-0.1460577315	-0.0920446654	-0.0275415743	0.122480219	0.1168172427	0.1088228812	0.0959017104	-0.0507856	-0.0344031	0.00257917716736	0.0011835732896099	0.0156484	0.0266728	0.00071143825984	0.00024487242256	-0.360728	-0.084527	0.130124689984	0.007144813729	0.00450527	0.004175157	1.7431935974649e-05	2.02974577729e-05	0.00115259	0.0003461350000001	1.198094382250692e-07	1.3284637081e-06	-0.00151315	-0.000671312	4.5065980134400004e-07	2.2896229225e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
