onset	duration	trial_type	trial_code	valence	arousal
6.2656	15	CON	NEU17	5	0
23.2905	11	Q	Q_NEU17	5	0
40.099	15	ANG	ANG25	2	7
57.1323	11	Q	Q_ANG25	2	7
75.449	15	CON	NEU27	none	0
92.4741	11	Q	Q_NEU27	none	0
109.5407	15	CON	NEU10	none	1
126.5658	11	Q	Q_NEU10	none	1
143.6325	15	ANG	ANG7	3	4
160.6575	11	Q	Q_ANG7	3	4
178.7159	15	CON	NEU18	6	1
195.7409	11	Q	Q_NEU18	6	1
213.7992	15	ANG	ANG1	2	none
230.8236	11	Q	Q_ANG1	2	none
248.6409	15	ANG	ANG17	4	4
265.666	11	Q	Q_ANG17	4	4
