global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
314.53466237602385	n/a	n/a	98932.05383599932	308.04586074337874	n/a	n/a	94892.25232112908	206.65761086038685	n/a	n/a	42707.36812652309	201.31172797076232	372.5260776839169	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0299833	n/a	n/a	0.00089899827889	-0.00991048	n/a	n/a	9.82176138304e-05	0.005004	n/a	n/a	2.5040016e-05	-0.00119	n/a	1.4161000000000003e-06	n/a	-0.000251172	n/a	n/a	6.3087373584e-08	-0.000890578	n/a	7.931291740840001e-07	n/a
313.43352152631445	-1.1011408497093953	1.212511170898729	98240.57241638664	302.4856234656973	-5.560237277681438	30.91623858411829	91497.5524034316	206.6703586479781	0.0127477875912518	0.0001625060884716	42712.637143683896	201.32141954423216	367.1220785059855	1.158801	19.128391	0.08814803	0.0445446	0.0394586192	-0.0871337249	0.0003845713	-0.0373692277	0.1141118901	-0.0078419804	-0.0916547324	-0.0222152867	0.110461666	-0.0573474534	0.0220684104	-0.2162812158	0.0174037741	-0.0501185343	0.0637036063	-0.1970322184	-0.0351717831	-0.0714799872	-0.0246126957	0.0077828579	-0.064287793	0.0678990634	-0.0293808976	0.1588164858	-0.0200315782	0.1093261013	-0.004519476	0.0282522456	-0.1023493797	0.0371927634	-0.152600022	0.0381319635	-0.0070594746	0.0494215676	-0.1161471888	0.0274508677	-0.0710282304	0.0245489135	-0.1348808694	0.0266476051	0.0067018877	-0.001050969	-0.0747812563	0.0017536364	0.1284798341	-0.0052902034	-0.0786514537	0.1048164861	-0.1329934436	-0.0279901166	-0.0089608237	0.097154961	-0.0618537829	-0.0835850292	-0.0675575029	0.0310958154	0.0552893391	0.0562951823	-0.0385776963	0.0775614261	-0.0130335436	0.0056325042	-0.0878219318	0.0555992205	-0.0185049429	0.1031766944	-0.1431835488	0.1229273711	0.0549181344	-0.0191050298	0.0266876542	-0.0200700208	0.0696112471	-0.1178642036	0.0872718473	-0.0730213193	0.0088127946	-0.0605366395	0.0494994409	-0.015362434	0.1455299332	-0.0438089698	0.0167209678	0.0267239384	-0.0306328608	0.0839908936	0.0411906962	0.0034034616	0.075815622	-0.0769025033	-0.065471271	0.1531705078	-0.0130519594	-0.1367231556	0.0482294498	0.0306613497	-0.0773640863	-0.0221369715	-0.0600282816	0.0365511416	-0.0729879896	0.0192388062	-0.0875137047	0.1103238477	-0.0175497269	0.0211320913	-0.1708694991	0.0468482298	-0.1166571322	0.1481286342	-0.1366786178	0.0200057155	-0.0074770568	0.0941780724	-0.053481913	0.1377530407	-0.0933263002	0.0360220348	-0.0690973149	0.0012187589	0.0199483211	-0.0025764837	0.0587630793	-0.0121679371	0.1199443696	0.119921393	0.1198831019	0.0	0.0247516	-0.0052317	2.7370684890000023e-05	0.0006126417025599	0.0172453	0.02715578	0.0007374363874084	0.00029740037209	0.0292942	0.0242901999999999	0.0005900138160399	0.0008581501536399	-0.00137297	-0.0001829699999999	1.8850466209e-06	3.3478020899999986e-08	-0.000346007	-9.483500000000004e-05	8.993677225000008e-09	1.1972084404900004e-07	-0.00124218	-0.000351602	1.5430111524000002e-06	1.2362396640400002e-07
313.17970056557795	-0.2538209607365047	0.0644250801092022	98081.52484634508	301.63016135352	-0.8554621121772925	0.7318154253708345	90980.75423815052	206.95828590879432	0.2879272608162182	0.0829021075211305	42831.732106306255	201.61143407004568	364.4046593845736	1.081728	17.856144	0.10801167	0.0655981	0.0582932667	-0.0755775981	-0.0215796893	0.0944630946	0.1167853694	0.1027546078	-0.0570953353	0.0797064057	-0.1226431662	-0.0025032518	0.0019607161	-0.0316611725	0.113473541	0.1042300682	-0.0747854061	-0.0750841145	-0.1312663371	0.0343694801	0.0295099737	0.1080090017	-0.0115452638	0.0270196366	0.0762877036	0.1729629209	0.035065147	0.1910124672	-0.0031274567	-0.0034899345	0.1745916597	0.185232037	0.0003928994	0.1028835462	-0.0277884948	0.0475296969	0.0406786166	0.0841117983	0.0291620993	0.0287138966	-0.0771523023	-0.0497952906	-0.0659570006	-0.0262236606	-0.1382405122	-0.0658581927	-0.0405181846	-0.0763358589	0.1189234347	0.0666432926	-0.0218383381	-0.0169033186	-0.0126631229	0.0345979541	-0.0754832427	0.024699526	0.0901901271	-0.0321084291	-0.0999322124	0.0892274935	-0.1280788846	-0.0270244036	-0.0608921445	0.1004275812	-0.0107073771	-0.0288707409	0.1001600323	0.0963959687	-0.1788335258	0.1269628364	-0.1704652423	0.0312765313	-0.1090135262	-0.1079659539	-0.0488818444	0.0246958428	-0.0204940813	-0.0347216208	0.140799277	-0.0818038639	-0.1294975172	-0.0065116697	0.0783550326	0.0617775043	0.0795474783	0.1035996396	-0.0934454053	0.0060423257	0.060241118	-0.0359544027	-0.0849520611	-0.0171886234	-0.076597926	0.0892630527	-0.0051433948	0.0145375108	-0.1043836389	0.1249367831	0.058573909	0.0891517829	-0.0666337325	0.049396658	-0.0892009401	0.0289545381	0.0443096037	0.0641515304	-0.1385050558	-0.0290545975	-0.0776818606	0.0633779346	0.0907039981	0.1364984952	-0.1939309629	-0.01361721	-0.0368151396	0.0367763728	-0.0742867141	0.0568903542	0.1487344645	0.0329481185	-0.0736236244	0.0004937748	-0.0036993012	-0.0934823686	0.0376061032	-0.0217338884	0.1198831019	0.1196764004	0.119332162	0.0	0.0258262	0.0010746	1.1547651600000042e-06	0.00066699260644	-0.00947692	-0.02672222	0.0007140770417284	8.98120126864e-05	0.030585	0.0012908	1.6661646400000043e-06	0.000935442225	-0.000351102	0.001021868	1.23272614404e-07	1.044214209424e-06	-0.000485564	-0.000139557	1.9476156249e-08	2.35772398096e-07	-0.000825124	0.000417056	6.80829615376e-07	1.7393570713600009e-07
313.1271513698005	-0.0525491957774306	0.0027614179768547	98048.61292496596	301.72161851226684	0.0914571587468344	0.0083644118860436	91035.93507766188	206.8458196921319	-0.1124662166624261	0.0126486498903597	42785.19312410994	201.42712301732328	364.7517009866471	1.019614	16.83083	0.0476967933	0.0342126	0.066604889	0.0214543499	-0.0740870989	0.1111399205	0.0907899868	0.0776719678	0.0474503423	0.0766552871	0.0931101787	-0.0354316077	-0.0731256232	-0.0125050313	0.132461163	0.0154305858	0.1557778519	-0.0810701118	0.0003262074	0.1056290394	0.0191074834	-0.1394958912	-0.0151507729	-0.0408495298	0.1965633485	-0.028338109	0.0407070648	0.0083183344	-0.0633974033	-0.0642100377	-0.1312730992	0.1150813521	-0.0053362869	0.0214833928	-0.0242158071	-0.0268278211	-0.0303827232	0.0261668652	-0.1506032281	0.0235917322	0.0669173576	0.0610457789	-0.1131049475	-0.1541742553	-0.0851356845	0.0647514311	-0.1063965448	-0.0378744155	0.2743412538	0.1367339427	0.1148649624	0.1040678808	-0.1118181363	0.0255708781	0.0565612842	0.1133070947	0.0810501927	-0.0329235242	0.0793869883	0.0199652078	0.0047457573	-0.105764562	0.1195054185	-0.0658320343	0.0033380587	-0.0939497604	0.1512775146	-0.0352524228	0.0175956023	0.049752981	0.0965552822	-0.1343049439	0.0116223226	-0.1392293799	0.0123698263	-0.0372927718	0.0295853895	-0.009460338	0.0282736432	-0.0623161965	0.1697592741	-0.050995693	-0.0592290533	0.106742101	0.0591054044	0.0509033879	-0.034384727	0.1308556285	-0.0088224696	0.0061531375	-0.2411112343	0.1133790829	-0.1224914561	0.0482181579	0.0682580213	0.2638461199	-0.1095864809	0.0342917593	0.028343231	0.034685262	0.0472676022	0.0687957997	-0.0714946198	0.0561726387	-0.0430921292	-0.0031057445	-0.051251525	-0.1621495957	-0.1374884714	0.0344204246	-0.0364295335	0.0375714138	-0.2381811739	-0.0252785243	0.0217922067	0.0130325228	-0.037378661	0.0836288203	-0.023201327	-0.0241999231	-0.1734608912	0.0912078089	0.0296436687	-0.1087127601	0.0887797114	-0.028420983	0.1197605978	0.1191869159	0.1182328141	0.0	0.0289155	0.0030892999999999	9.54377449e-06	0.00083610614025	2.40233e-05	0.0095009433	9.026792358981488e-05	5.7711894289e-10	0.0319804	0.0013953999999999	1.9471411599999947e-06	0.0010227459841599	-0.000940461	-0.000589359	8.844668925209999e-07	3.47344030881e-07	-0.0004007	8.486400000000003e-05	7.2018984960000065e-09	1.6056048999999998e-07	-0.000825124	0.0	6.80829615376e-07	0.0
313.1681230757665	0.040971705966001	0.0016786806897644	98074.27331079844	301.3035747971333	-0.4180437151335354	0.1747605477626485	90783.8441855317	206.4775590666568	-0.3682606254751022	0.1356158882753134	42632.98239812475	201.09687669136943	366.1087589560128	1.105342	18.245943	0.0404134555	0.0239674	0.0169074628	0.1139592836	-0.081320637	0.0422234273	0.139088963	-0.0093842856	0.0936111683	0.0233089923	-0.1267984559	-0.0622776765	-0.0134899862	-0.0897789745	-0.0179869816	-0.0610549512	0.0913469217	-0.0159948413	0.1015134893	0.0536952448	-0.1826587662	-0.0430804837	-0.074146482	-0.0038494699	-0.0481431754	0.0319388245	-0.0844630169	-0.0518086762	0.0133648579	-0.1011874547	-0.1703877452	-0.0395060966	0.0380829705	-0.1310201575	-0.0543720564	0.008755721	0.008309452	0.1009785547	-0.0621970768	-0.1312688916	0.066837125	0.0366104051	-0.0102527653	0.046953967	-0.149132742	0.0799918531	0.0526866734	-0.1901279858	0.0645093721	0.0369510571	0.0077431096	-0.1313527761	-0.0064438365	0.0070113029	0.0377291732	-0.1526817268	-0.0268856418	-0.1454832526	0.0443935081	0.0364617251	0.0983735649	-0.0511835676	-0.0839985055	-0.1417554315	-0.0697192751	0.0133242798	-0.0733541671	0.0835175557	0.015699357	-0.0098227433	0.1152015777	-0.1065055452	0.149599466	-0.0152935945	0.0413142643	0.0765392779	-0.0019713949	0.026884277	-0.0319849645	-0.038312733	0.1427953405	0.0653148539	-0.0817570903	0.0603855655	-0.0008136318	0.1704198877	-0.0189545357	-0.0108608697	0.0060412183	0.1612377943	-0.1606974229	-0.1111971611	0.0901337084	0.116148346	0.0726948945	-0.0131929657	0.0676692165	-0.0813183723	0.0795630312	0.0282900554	-0.102880397	-0.053445045	-0.0916057489	0.0009719333	-0.1200922394	-0.1200656548	-0.1033720536	0.0285317484	-0.0817266832	0.0199926305	-0.1225168789	0.1200887255	-0.1238246365	0.0218100171	0.0690048759	0.0799829189	-0.0519628432	-0.0266650641	0.1132501404	-0.0790623533	-0.0474798454	-0.0544131224	0.0424050328	0.0713045542	0.0313666415	-0.0603590417	0.1195769199	0.1184539393	0.1165901104	0.0	0.0239336	-0.0049819	2.4819327610000008e-05	0.00057281720896	3.41788e-05	1.0155499999999998e-05	1.0313418024999995e-10	1.1681903694399996e-09	0.0363894	0.004409	1.9439281000000027e-05	0.00132418843236	-0.000578754	0.0003617069999999	3.34956192516e-07	1.3083195384899997e-07	-0.000392155	8.544999999999994e-06	7.301702499999989e-11	1.53785544025e-07	-0.00107512	-0.0002499959999999	1.1558830144e-06	6.249800001599997e-08
313.05242954241737	-0.1156935333491446	0.0133849936588096	98001.8236424102	300.9511550657706	-0.3524197313627155	0.1241996670537685	90571.5977354215	206.57033194614883	0.0927728794920312	0.0086068071692429	42671.30204034212	201.16091314087743	364.8058767131983	1.131516	18.678001	0.0263890288	0.0134233	-0.05392454	0.0894046731	-0.0445224881	-0.0725489921	0.0531881836	0.0139758077	0.0977206528	-0.1014813954	-0.0011110588	0.1334445298	-0.0765707913	-0.0158218426	0.0557933031	0.1105034954	0.042734369	-0.0590788731	0.1249538637	-0.0565760557	0.0532261347	0.1371441608	-0.0543365985	-0.0050239712	0.1624087711	-0.0317892038	0.0469666629	0.0440859032	0.1511787099	-0.0316933278	-0.043156778	0.0130100505	-0.0974991915	0.0282573727	-0.0818120896	0.0651356586	-0.0073364504	0.0368201969	0.0023363045	0.0688766575	0.0816772236	0.1284971566	-3.3646e-06	0.067513836	-0.1052837525	-0.0057243679	-0.0605703988	0.0810232778	0.0793440835	0.0371481753	0.0677336986	0.0577657104	0.0512997569	0.0173690632	-0.1065232244	-0.1817208607	-0.07354579	-0.1223678362	-0.1540234147	0.0600364433	0.1276880174	0.0431009274	-0.0758137493	0.1050405807	-0.0569225823	-0.0826709468	0.16288371	-0.0279194314	0.0139767273	0.0516581162	-0.0582905695	0.0612057228	0.1074072888	-0.0358830012	0.0577984929	-0.0058883818	0.1069574734	-0.1124293665	0.0617959604	-0.0105970985	0.0044941198	-0.1000489724	-0.1100354555	-0.1453910225	0.0540067036	0.0774413806	0.0108491983	-0.0248580674	-0.0139081248	-0.0946914624	-0.1489959533	0.0741426015	0.0138646166	0.0634388181	-0.0315873204	-0.0596969643	-0.0576561285	-0.0231429025	-0.018548171	0.0247414022	-0.2835572241	0.0243006755	-0.0885540215	-0.0430914961	0.0455494941	-0.0903075313	-0.0001896742	-0.0195438231	-0.1905923261	0.0957359041	0.0990137328	0.0486550447	-0.0973217975	-0.0374726728	-0.0263528751	0.0081380235	-0.0336374686	0.1289332999	0.1284106677	0.0145426598	-0.0099472725	-0.0401203358	0.1267713548	-0.0293723828	0.0861852043	0.022924036	0.119332162	0.1174789681	0.1144116002	0.0	0.023143	-0.0007905999999999	6.250483599999983e-07	0.000535598449	-0.00526005	-0.0052942288	2.802885858674944e-05	2.7668126002499995e-05	0.0345554	-0.001834	3.3635560000000084e-06	0.00119407566916	-0.000482518	9.623600000000005e-05	2.3282362032400002e-07	9.261367696000008e-09	-0.000316157	7.599799999999997e-05	5.775696003999996e-09	9.995524864900003e-08	-0.0008779499999999	0.00019717	7.707962024998244e-07	3.8876008900039415e-08
313.1551161873226	0.1026866449052477	0.0105445470418964	98066.12679429552	300.5922883386823	-0.3588667270882979	0.1287853278110669	90355.72380868552	206.63168868716213	0.0613567410132986	0.003764649667773	42696.654769708286	201.26848585282443	365.4392305550585	1.141109	18.836348	0.06010265	0.036052	-0.1172108202	-0.0399660006	-0.060686361	-0.0962727314	-0.0970722671	-0.0163954268	-0.0564794776	-0.1173404318	0.0822713345	-0.0960468223	-0.0978688905	0.033012023	0.0195710276	-0.0266942063	0.1349787429	0.0336606728	0.0027166782	-0.1424231341	-0.0668526335	-0.0828082811	-0.1323384604	0.0791000051	0.0432512086	-0.0785432468	0.0891329921	-0.0398042361	0.0474899466	9.8064e-05	0.0246800405	-0.1252893981	0.0632040697	-0.0899659894	-0.1333303523	0.0483621519	-0.2302723166	0.125047979	0.0059440619	-0.0020691583	-0.0640409197	-0.011971049	0.0364872889	0.0489857876	-0.0089460176	0.0554700441	0.1292842125	0.1043218994	0.1059834522	0.0335070843	0.1162833866	-0.0304958836	0.0223588292	-0.0456319305	-0.0089185654	-0.0410356836	-0.0317941791	-0.0040474193	0.042628056	-0.0767779406	0.0074771404	0.1329980991	0.0502998346	-0.1042618683	-0.1545777438	0.0309452757	0.034514763	-0.1095300317	-0.0029936789	-0.0149705456	-0.0111184587	0.0396846773	0.071041368	0.0925711688	-0.0153644094	0.153617754	0.0632375797	-0.0145308329	-0.1635377727	-0.1657694511	0.0730956503	0.025376054	0.1107302822	-0.0970113854	-0.055157311	0.115926587	0.1160695706	0.0453683023	0.0044553321	-0.1491311153	-0.0880489884	0.018586336	0.0897591762	0.0473680131	0.0217388331	-0.0008624618	0.0677594134	-0.0885619284	-0.0332332048	0.0001298102	0.0322090842	0.0493615728	-0.1122646225	0.0124698636	-0.0663121997	0.0551254121	0.0646819114	-0.0079983125	-0.1427193497	0.0958557409	-0.1014164543	-0.1278639491	-0.0480751446	-0.0214423933	-0.026066155	0.1393342656	-0.1822042571	-0.0084987037	-0.0376140213	-0.004991205	0.0100938311	-0.0844135013	-0.049831681	-0.0116710365	0.016907234	0.0198216222	0.1190264491	0.1162639941	0.1117072952	0.0	0.027059	0.0039159999999999	1.5335055999999994e-05	0.000732189481	0.0068959	0.0121559499999999	0.0001477671204024	4.755343681e-05	0.0487534	0.014198	0.000201583204	0.00237689401156	-0.000969247	-0.000486729	9.39439747009e-07	2.3690511944100005e-07	-0.000259058	5.709900000000002e-05	3.260295801000002e-09	6.7111047364e-08	-0.000825124	5.28259999999e-05	6.80829615376e-07	2.790586275989434e-09
313.3209635655831	0.1658473782604801	0.0275053528758747	98170.02620966543	300.73769707938794	0.1454087407056477	0.0211437018736022	90443.1624446137	206.8538358676524	0.2221471804902819	0.0493493697997819	42788.50941316168	201.492704632642	366.6431608721665	1.131071	18.670649	0.0568194499999999	0.0393352	-0.1343355088	-0.1208338501	0.0040068968	-0.0137604219	0.0563180831	-0.1399559963	-0.1329591048	0.0435431474	-0.1066017921	0.0202138426	-0.0279801597	-0.0992123169	-0.1403650063	0.0766230056	0.1501145517	-0.0952980289	-0.0979382235	-0.0876229383	-0.1840234762	0.1219342819	-0.0535749462	0.0751702619	-0.0461163987	-0.0397932419	0.0228083912	0.0532388635	0.0245616583	0.0361600969	0.0153393507	0.0504846167	-0.0197835882	-0.1512620077	-0.0040858011	-0.0829754336	-0.0090880906	-0.1289266147	0.0085533897	0.014420155	0.0595849158	-0.0985843167	0.03161588	0.1042490549	-0.1076392026	-0.1306782319	-0.143326698	-0.057301755	-0.0181465036	0.0620433129	-0.0147921504	-0.034901184	-0.1012267496	0.0414230577	0.0017106414	0.1330628183	-0.1094151915	-0.0389639265	0.0104711358	0.2031643537	-0.1000141852	0.0914814438	-0.1938318245	-0.0773507142	-0.1015178474	0.0859841203	-0.012568632	-0.0059152792	0.0094541387	0.050384536	-0.0418134704	0.0306613686	-0.0140585278	-0.0271801032	0.0445044907	0.0088014147	-0.1037014978	-0.0652552337	-0.1676050017	0.0812314047	-0.0550633844	-0.0946481732	-0.0416577458	0.1158273525	-0.0355267329	0.0832133575	-0.1347983325	-0.1261880883	-0.0020049257	0.0593764625	0.0721341672	-0.0377306701	-0.0648776877	0.0557361532	-0.0048746477	0.1105375963	-0.0608676961	0.081997672	-0.0940323575	0.0181879277	-0.0371699412	-0.1212645576	-0.1410639328	0.0233872968	-0.0306310811	0.0779490858	-0.1093689322	0.111305624	-0.0486388113	0.1289568685	-0.0833033584	0.07584159	0.1388315422	0.0078627171	-0.0485120313	-0.0551219181	-0.004891601	0.0095749449	0.0576157863	0.0240901058	0.0594426219	-0.1024257057	-0.0226373583	0.0166889742	0.0514715786	0.1183369325	0.1186599374	0.1148114994	0.1084896234	0.0	0.0255202	-0.0015387999999999	2.36790544e-06	0.00065128060804	0.0143399	0.0074439999999999	5.541313599999999e-05	0.0002056327320099	0.0564771	0.0077237	5.965554169e-05	0.00318966282441	-0.000196565	0.000772682	3.8637799225e-08	5.970374731240001e-07	-0.000229481	2.9577000000000005e-05	8.747989290000002e-10	5.2661529361e-08	-0.000825124	0.0	6.80829615376e-07	0.0
313.1755929711362	-0.1453705944468879	0.0211326097298415	98078.95203282278	300.26609065595045	-0.4716064234374926	0.2224126186275035	90159.72519780743	207.0184145999069	0.1645787322545118	0.0270861591105022	42856.62398345895	201.61357499998243	364.6252053458493	1.106979	18.272966	0.0287274	0.0218045	-0.1461368607	-0.0414480904	0.0636166019	0.0957920513	-0.0058313118	-0.0352483967	0.0003476276	0.0890228463	0.0305425149	0.0373684245	-0.1172567638	0.1200853509	0.0631171447	0.0924097788	0.0534434155	-0.0066041018	-0.094597082	0.0632906172	0.0102721541	-0.0256916876	-0.0502013903	0.0256592985	0.2286683168	-0.1136633972	-0.0100442592	-0.0398761695	-0.1496905034	0.002626002	0.0737425456	-0.0483294598	0.0848925559	-0.0356753809	0.0588396903	-0.2224341206	-0.0963577443	0.0021577658	-0.0206945244	0.0775639141	-0.0862153476	0.0854937219	-0.0576860856	0.0328081971	-0.0116531512	-0.0444495588	0.0149046562	0.1708838532	-0.0066785898	-0.0562696091	-0.168264459	-0.0531143827	-0.0506273613	0.0507947446	0.0490393742	0.0005967078	0.0138742426	-0.0020733971	0.0013244874	-0.08842771	-0.0903002116	-0.0719436775	0.0522502701	-0.0331645014	-0.0553802473	-0.0640798595	0.2347709017	-0.0524650267	0.1207904124	-0.0245445205	-0.0284122252	-0.064797059	-0.0970237607	0.0340166622	-0.0475185709	0.0022572778	-0.026483322	0.196724324	-0.1608188801	0.0045533999	0.0567769076	-0.057951822	0.0668375978	-0.0835670075	0.1167374482	0.0396324264	-0.0276799553	0.0107250002	0.0243488377	-0.1167415731	0.090515024	-0.0396046687	-0.0977396396	-0.0952156517	0.0031453513	-0.0763523613	0.0098458657	0.0329588984	0.0544558073	-0.0938788445	0.0725438989	-0.0320161057	-0.12439626	0.0380119978	0.0323441758	0.0118589841	-0.0967154481	-0.0993485564	0.0157898847	0.1139774834	0.0467930248	-0.1107667527	0.0030168284	-0.0649290341	-0.1323537549	0.0969504111	0.0301649408	0.0469966102	-0.0435530309	0.0093916874	0.0808953054	-0.0763163584	-0.0183993342	0.0131197492	-0.0699003753	0.0969108338	0.1182328141	0.1131244514	0.104773372	0.0	0.0255026	-1.759999999999956e-05	3.0975999999998446e-10	0.00065038260676	0.0121488	-0.0021910999999999	4.800919209999998e-06	0.0001475933414399	0.046436	-0.0100411	0.00010082368921	0.0021563020959999	0.000119942	0.000316507	1.4386083364e-08	1.00176681049e-07	-0.000242526	-1.3044999999999996e-05	1.7017202499999986e-10	5.8818860676e-08	-0.000825124	0.0	6.80829615376e-07	0.0
313.3023052263306	0.1267122551943771	0.0160559956164449	98158.3344601328	301.178537888786	0.912447232835575	0.8325599527092981	90708.51168482692	206.4658414195276	-0.5525731803793121	0.3053371196745078	42628.14367307352	201.06314860493936	365.31971781934783	1.067409	17.619783	0.0774680549999999	0.0463575	-0.0992180393	0.0861818975	0.0812061231	0.0733723625	0.0476881081	-0.0813669551	0.097254387	0.0700352195	0.061235106	-0.0271076906	-0.0731408941	0.0348309971	-0.0935916745	0.0019552975	0.1201155455	0.0016425012	0.0626441483	0.0381839632	-0.0716682104	0.0262232205	-0.1063969093	0.1057342127	-0.0696587338	-0.0744300422	0.1231131133	0.0083780928	0.1434499463	-0.1392621545	0.0608790746	0.02509218	0.0311559051	0.0196626211	-0.0808627745	0.0976532551	-0.0146036844	0.0047616566	0.0562078149	0.036046248	0.1416915024	0.0030523556	0.009684345	-0.0997176362	0.0540504332	0.046418321	-0.0034399285	-0.0326859877	-0.0937191651	0.009911128	0.0178086564	-0.1064359122	0.1920673524	0.0809340768	0.0738030536	-0.0008978396	0.0186311214	0.1350154922	0.0918485714	0.2277005969	0.0597289548	-0.0423514923	-0.0321253069	-0.038806341	-0.1489591109	0.1260149802	-0.0282041844	-0.1335275246	-0.0129038542	-0.0387501173	-0.1149051091	0.0593700791	0.1212498457	-0.1009856344	-0.0743153366	0.0975902817	0.0257528175	-0.1189027948	0.0540232268	-0.0230556271	-0.0413803452	-0.0106379274	-0.0827746187	0.0367089514	-0.0146830715	-0.113999687	-0.0555234206	0.0618631949	-0.0648316163	0.0408468151	0.0373716252	-0.0146451378	0.0730366134	0.0245439038	0.1796650461	-0.0669735335	0.1465065811	0.0919964162	0.0342679179	0.0481787724	0.1141336982	-0.0638548196	-0.0813848822	0.0779086264	-0.0992163863	-0.0710041177	0.0093299021	-0.0856142603	-0.0318502224	0.1202231728	-0.157802649	-0.0422100304	0.0466584443	0.0161307724	-0.0817246902	-0.067048667	-0.0724833951	-0.0872190865	0.0344759488	0.0011065508	0.0776549616	-0.0614175592	-0.1683088555	0.0141645049	-0.0917275909	0.0673931318	0.1177452974	0.1112062966	0.1005756196	0.0	0.0302688	0.0047661999999999	2.2716662439999984e-05	0.0009162002534399	0.0247582	0.0126094	0.00015899696836	0.00061296846724	0.0532632	0.0068271999999999	4.661065983999998e-05	0.0028369684742399	-0.000612006	-0.000731948	3.74551344036e-07	5.357478747040001e-07	-8.31909e-05	0.0001593350999999	2.5387674092009997e-08	6.92072584281e-09	-0.000651102	0.000174022	4.23933814404e-07	3.028365648400001e-08
