global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
312.77882246903886	n/a	97830.59178511852	n/a	360.4081527656448	n/a	129894.03657994435	n/a	206.0285487365232	n/a	n/a	42447.76289447791	205.7976924956241	365.9052019696082	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0978816	n/a	0.00958080761856	n/a	-0.0118756	n/a	0.00014102987536	n/a	0.0570384	n/a	0.00325337907456	n/a	-0.00056817	n/a	3.228171489e-07	n/a	-0.000173531	n/a	3.0113007961e-08	n/a	0.00090905	n/a	n/a	8.263719025e-07
311.5062484728312	-1.2725739962076543	97036.14283761726	1.6194445758239195	353.5466772004932	-6.861475565151579	124995.25295950974	47.079846931172185	205.70612535513507	-0.3224233813881199	0.103956836865749	42315.01000862254	205.34043381074235	359.9444309485856	1.259417	21.044146	0.039423932	0.0187881	0.023641657	-0.134682249	0.0516626857	-0.123350795	0.0060163303	-0.0084944134	0.0859049253	-0.0278468504	0.0181826394	-0.1494878609	0.0343313215	-0.04824667	0.204013666	-0.1678947725	0.0915428312	-0.0346491978	0.0505545784	-0.1776652008	0.0080700012	-0.1075591188	0.1211695714	-0.1507898494	0.0179032587	-0.1132215613	0.0479636416	-0.0906486747	0.0067061387	-0.0585042491	0.002923854	-0.0246875612	0.0622522973	-0.0790810983	0.0593460223	-0.1640347133	0.0211972465	-0.0756770451	0.1635343281	-0.0131101053	0.0420745967	-0.1164324531	-0.028503952	0.0396811751	0.0517121169	-0.0445149813	0.0741952564	0.0433409936	-0.0706063167	-0.0573632066	0.0450099192	0.0390027676	-0.1085361616	-0.0435102754	-0.0451260057	0.0860523852	0.0160106002	0.0424750103	0.0485489124	-0.0349860092	0.0487278129	-0.1563966681	0.0242258351	-0.1353432054	0.1845099915	-0.0806495491	0.0317317053	-0.0245086203	-0.095833643	0.015357612	-0.0074694079	0.0465375069	-0.0205902692	0.0509305852	-0.0514040558	0.064620802	-0.0644113869	0.0855461732	-0.0923952949	0.1449535	-0.0283247696	0.0825303454	-0.1543623659	0.0723566597	0.0305317118	-0.1188842345	0.0582964663	0.0793267046	-0.0291503364	-0.0439483775	0.1357750727	-0.1044915181	-0.0367117931	-0.027208417	0.0354126078	0.019392046	0.0500571515	0.0162804728	-0.0117143567	-0.0424650577	-0.0920908953	-0.1947905667	-0.0104897876	0.0137805518	-0.1183333886	0.0340108392	-0.0812007436	0.1412637147	-0.12062356	-0.0227647312	0.1119779965	-0.0019829772	0.062297499	-0.0633585813	0.1477801714	-0.1290197488	0.13803443	-0.1118143071	0.0454704196	0.0199166253	-0.0256048615	0.1212374183	-0.0089714142	0.0126938014	-0.109497487	0.1199443696	0.119921393	0.1198831019	0.0	0.0914818	-0.0063997999999999	0.00836891973124	4.095744003999996e-05	-0.000200518	0.011675082	4.0207468324e-08	0.0001363075397067	0.0678665	0.0108280999999999	0.0046058618222499	0.0001172477496099	-0.000614365	-4.619499999999996e-05	3.7744435322500005e-07	2.133978024999996e-09	-0.000113197	6.0334e-05	1.2813560808999998e-08	3.640191555999999e-09	0.0008051599999999	-0.0001038900000001	1.0793132100020776e-08	6.48282625599839e-07
311.0839203482239	-0.4223281246073043	96773.20549922012	0.1783610448343227	351.34588435561	-2.2007928448832104	123443.93045362568	4.843489146089135	205.5436776344073	-0.1624477207277834	0.0263892619696519	42248.203415477146	205.2183493898626	357.5347327686125	1.028678	17.18862	0.044322082	0.0211371	0.0342925779	-0.0968619915	-0.0707987912	-0.2158761435	0.0021182834	0.0059726777	0.0027692245	-0.1500793266	0.0759518423	-0.1250599555	-0.0705799639	-0.1081608242	0.0629942147	-0.1823803363	-0.0373357597	-0.0733538138	-0.0352080828	-0.1561687911	0.2119192406	-0.0666843063	0.0915887876	-0.1091120058	0.0462587567	-0.094851014	-0.0537774276	0.010843401	-0.0965505209	0.0335059768	0.0623996029	-0.0146842228	0.0465882889	0.1090255576	-0.0732299046	-0.1370920339	-0.0646042794	0.0342604076	0.0666647705	-0.0187789578	0.0589656684	-0.0179930797	-0.0254367458	0.0663624738	0.1223521344	0.0021497981	0.0938852054	-0.0728242026	0.0967002572	-0.0465469234	0.1421579379	0.1105289712	-0.0187546827	-0.2103017323	0.0833363532	0.0315510155	-0.0182345576	-0.0045141995	-0.1379123982	-0.0707096541	-0.0381382976	-0.1449958076	-0.1980301053	-0.1062900802	0.134771746	-0.0496027099	0.0474800535	-0.0188865511	-0.0049227851	-0.0646559432	-0.0923132688	-0.0478764602	-0.0854302388	-0.0304635052	-0.0226776637	0.0396008483	0.1190319565	0.1058640224	0.0344005849	0.0086003313	-0.0442820893	0.0214000857	-0.0881625224	-0.0041540201	0.0101870306	-0.0771155766	0.036376048	0.1695032336	0.1120922989	-0.0511279339	-0.0262970411	-0.2655409698	-0.0098407627	-0.0843719187	0.1105197775	-0.0579870792	-0.0758740178	-0.1624410198	-0.0274404672	0.0817704121	0.0001951299	-0.1967417294	-0.0521710712	-0.1125415476	-0.0144135798	-0.0730202389	-0.0678407546	0.2132610328	-0.1543536129	0.0422233382	-0.0479608928	0.0098058089	0.1411441912	-0.0116628033	0.1611345352	0.0373849269	0.0163228013	-0.0644986118	0.0108413474	-0.036189928	-0.0268968419	0.1402364149	-0.1384324005	0.1133189692	0.0166240292	0.1198831019	0.1196764004	0.119332162	0.0	0.0846501999999999	-0.0068316000000001	0.0071656563600399	4.667075856000143e-05	-0.0101862	-0.009985682	0.0001037586704399	9.9713845005124e-05	0.0779616	0.0100951	0.00607801107456	0.00010191104401	-0.0007894119999999	-0.0001750469999999	6.231713057438421e-07	3.0641452208965015e-08	-0.000174931	-6.1734e-05	3.0600854761e-08	3.8110867560000014e-09	0.000693747	-0.0001114129999999	1.2412856568977722e-08	4.81284900009e-07
311.0070378500332	-0.0768824981906846	96725.377592252	0.0059109185280406	350.32005549146083	-1.0258288641491615	122724.1412795402	1.0523248585215594	205.2130389649282	-0.3306386694791001	0.1093219297549096	42112.39136122113	204.8568571290318	359.38073796995224	1.06506	17.796551	0.05977025	0.0325853	-0.0052776294	0.0270968566	-0.0479807788	-0.2725814009	-0.0228139252	0.1554998908	-0.1298717763	-0.0324943957	0.1568373653	-0.127176313	0.0823782725	-0.1291041196	0.1410982055	0.0257386375	-0.0035259965	-0.0505063445	-0.1373745034	-0.2281291462	-0.0606787092	-0.0034187351	-0.0141215441	-0.0343293389	-0.0351152791	-0.0545070103	0.0315406834	0.0144787979	0.1506829817	0.0883720188	-0.0439044509	-0.1227075758	0.0605058897	-0.0422960461	-0.0878042236	-0.0619417151	-0.1363119534	0.0835570296	-0.0510816714	-0.0788668585	0.0318391534	-0.109509175	0.0736404184	0.0892777431	-0.0672796068	0.0577926223	0.0970497639	0.1087571769	0.0384600175	-0.1795295843	-0.1292750842	-0.0484610307	0.0437558772	0.0931781919	-0.0047356521	-0.1035753165	0.1195162513	-0.0057890622	-0.0190484524	-0.0484319107	-0.1342924458	-0.2315010639	0.0654089966	-0.0048899559	0.0663633573	0.0252411001	-0.0308998283	-0.0474859251	-0.0067627377	0.0289034919	0.1848643843	-0.054370958	-0.0657223301	0.0736913024	0.030410764	0.1073452119	0.0840035711	0.0574163741	0.0704136629	-0.1304996448	-0.0241266922	-0.0035596084	-0.0841611786	0.0497543401	-0.1095564789	-0.0452591965	0.2082816438	-0.0352248407	-0.043111739	-0.0344998539	-0.0676640005	0.0171757735	0.1039686609	0.0942981316	-0.0406303121	0.131812147	0.0698632624	-0.0332047252	0.049161928	0.1326909777	-0.0196190048	-0.2006149899	-0.0567695	0.0539271351	0.0353306793	-0.0402959864	0.1066175805	0.1692796603	-0.1103472166	-0.1325634268	-0.0146923817	-0.0472821108	0.087387088	-0.0025793616	0.1293985808	-0.0677859574	0.0720525639	-0.0064813958	-0.0006877385	-0.07227926	-0.0207653319	0.0033478909	-0.028360594	0.0525470971	-0.1122350177	0.1197605978	0.1191869159	0.1182328141	0.0	0.0893313	0.0046811000000001	0.00798008115969	2.191269721000098e-05	-0.0209712	-0.010785	0.0004397912294399	0.0001163162249999	0.0733991999999999	-0.0045624000000001	0.0053874425606399	2.081549376000096e-05	-0.000349567	0.0004398449999999	1.22197087489e-07	1.9346362402491206e-07	-0.000112736	6.2195e-05	1.2709405696e-08	3.868218025e-09	0.000986542	0.000292795	8.5728912025e-08	9.732651177639998e-07
310.9046966405729	-0.1023412094602918	96661.73039316668	0.0104737231537953	349.51407017569267	-0.8059853157681687	122160.085250779	0.6496123292339145	205.5676607846293	0.3546218197011228	0.1257566350081356	42258.06316046442	205.24662155594453	356.574103838654	1.046362	17.484106	0.0385829899999999	0.0204277	-0.0238688868	0.0433954741	0.04485138	-0.2606623584	-0.0834901765	-0.1165059065	-0.072144159	0.0917727746	0.1339068989	-0.1319976392	-0.0164416198	0.085982242	-0.0041808611	-0.1505370062	-0.0717857106	0.1287583334	-0.0663721129	-0.1705648889	-0.0343877468	-0.1584599029	-0.0998846133	0.0039503155	0.0180109572	-0.1106050025	-0.0008921053	-0.0001462527	0.0120018295	0.0586425524	-0.1418302471	-0.0018765596	0.0192272452	-0.0365966094	-0.1020107496	-0.0057125048	0.0229781882	-0.0156734252	0.0074667182	-0.0418276981	-0.1068965755	-0.0814923311	0.094503831	0.0947373227	-0.1245267015	-0.0393178014	0.1505935623	0.1420105532	-0.0761848832	0.004877531	-0.0483142871	-0.0167305464	-0.0938121777	0.041791722	0.0663848229	-0.0676329385	-0.065738514	0.0580412679	-0.0722821541	0.1284527555	-0.070167955	-0.1544089102	0.0566506916	-0.1560170614	-0.0039965953	0.0919815527	0.0615798799	-0.022409909	-0.0512937041	-0.0306607136	0.0541932035	-0.104358154	0.0967730621	0.0002282233	0.0229621035	0.0491641787	0.0670152929	-0.0393138713	0.0378154712	0.0374764372	0.0199352086	-0.031722895	-0.0434197635	0.1770217197	-0.0892967537	-0.0345270867	0.1667613205	-0.0584083468	-0.1389839487	-0.0527178889	0.0595163629	0.1498543837	0.0202010132	-0.0772879582	-0.0722474849	-0.0547617148	0.0428429577	-0.0843351821	0.025763921	-0.0235472417	-0.0681656269	-0.1762508238	-0.0378272239	0.109222687	0.0760018907	0.0126507082	-0.0717583637	0.1504988047	-0.139999825	0.0664146868	0.0553761165	-0.0063193531	0.0117565827	-0.0761516603	0.0491566818	0.048465117	-0.04488237	-0.0239500001	0.0087381536	-0.0103186594	-0.0491836812	0.0232663811	-0.0206192347	-0.0203439479	-0.1364597265	0.1195769199	0.1184539393	0.1165901104	0.0	0.089326	-5.299999999999749e-06	0.007979134276	2.8089999999997344e-11	-0.00548158	0.0154896199999999	3.00477192964e-05	0.0002399283277443	0.0679604	-0.0054387999999998	0.00461861596816	2.9580545439998876e-05	-0.000313826	3.5740999999999995e-05	9.8486758276e-08	1.2774190809999995e-09	-4.13036e-05	7.143239999999999e-05	1.70598737296e-09	5.1025877697599986e-09	0.00074073	-0.000245812	6.042353934399999e-08	5.486809328999999e-07
311.2136982245591	0.3090015839861735	96853.96596260692	0.0954819789059642	351.37541589469373	1.861345719001065	123464.68289516898	3.464607885643592	205.75954622344776	0.1918854388184456	0.0368200216305474	42336.99086207913	205.3935724305732	358.2139356123504	1.081112	18.06477	0.03415566	0.0175913	0.0054163983	-0.0070066943	0.1584284821	-0.1718254071	-0.019652283	0.0836866995	0.0442296424	0.0853259935	0.1522111115	-0.1223064076	-0.1639584225	-0.08633794	0.0413121756	-0.0415318562	0.01641257	0.1277230162	0.044086239	-0.2250746177	0.1214449908	0.0690946235	-0.0783171311	0.1080249005	-0.0160761154	0.0294008494	-0.0280815162	-0.0122561271	-0.0052443558	0.1356234123	0.0975696019	-0.0829221831	-0.1215720366	0.1230099893	0.103950823	0.0091251026	0.0687676765	-0.048600296	-0.0734512043	0.0279159199	0.0266953124	0.05290527	0.063127726	-0.0487697609	0.0581880437	0.0403526912	0.0086018692	0.0787196064	-0.1022013586	0.1185961192	0.0389042024	-0.0442590784	0.0917028356	0.048984055	0.1216042516	0.0510965277	-0.0389801396	0.1422544516	0.1802564679	0.1284897472	0.0534441676	-0.2242277726	-0.1291009718	0.0350468917	-0.130064916	0.0519105814	0.0192050542	-0.0194826965	0.0338953024	-0.0341857086	0.0008275272	-0.0562649979	-0.1132062948	-0.0368791957	0.1068910511	-0.1605867206	-0.0294065852	0.0294915504	-0.0658532222	0.0149515311	-0.0076216035	-0.0461229699	0.0388694824	-0.1065813287	-0.017489248	0.0810090983	0.0064817688	0.0835916206	-0.0969547026	0.0497702228	0.0281090695	0.1126765664	-0.0095949899	-0.1491406209	-0.0440338887	0.0353957179	-0.0832649582	0.0290908978	-0.0505502632	-0.1349056144	0.2059469166	-0.1711427498	-0.0573843841	-0.0837178959	0.0692749426	0.1458596525	-0.088830209	0.0497614014	-0.1199794195	-0.0308866183	-0.0776753606	-0.0077244277	0.0438624802	0.0527734316	0.1175113927	-0.0440661128	-0.0860975834	0.0249584458	-0.1143972825	-0.0490418484	0.0416984624	0.0456482686	0.0554862173	0.0380826499	0.124124631	0.119332162	0.1174789681	0.1144116002	0.0	0.0893159	-1.0099999999999e-05	0.00797732999281	1.0200999999997978e-10	0.00183179	0.00731337	3.3554546041000003e-06	5.34853807569e-05	0.0835829	0.0156224999999999	0.00698610117241	0.0002440625062499	-0.000253233	6.059300000000001e-05	6.4126952289e-08	3.671511649000001e-09	3.60012e-05	7.730479999999999e-05	1.2960864014399998e-09	5.976032103039999e-09	0.000827026	8.629600000000003e-05	7.446999616000005e-09	6.839720046760001e-07
311.345770089397	0.1320718648378829	96936.18855255964	0.017442977481756	350.6941566314392	-0.6812592632545034	122986.39149543644	0.4641141837700687	205.41326287661127	-0.3462833468364863	0.1199121562962782	42194.6085656158	204.9819824013361	362.0162496175817	1.105855	18.47821	0.09212052	0.0454633	0.0398197627	-0.1213113948	0.1198423663	-0.1044683929	0.0833066136	0.078421231	0.119069726	0.0268660204	0.1802197139	-0.0743366627	0.0461085231	-0.0423150461	0.0640001922	0.1037839254	0.0822906645	-0.0418654296	0.0840452048	-0.1973262598	-0.1101456718	-0.0184181827	0.0162180411	0.084605834	-0.1544295143	-0.0520160105	0.1185479206	-0.0424683841	0.0200694235	-0.0634940694	0.1502305514	0.0108578603	-0.0418531311	-0.0157167156	-0.0757620584	0.0796099076	0.1132398359	-0.1601422853	0.0904895413	-0.0794499059	-0.061052908	-0.0259266879	0.1065152381	-0.0205054413	-0.2061053689	-0.0888265997	-0.0589153118	0.0927911736	-0.0333447617	0.1647591813	0.0637412289	-0.0646051653	0.0163338599	-0.0693758787	0.0279472895	-0.0099261707	0.0272173908	-0.0451092615	-0.090064996	-0.0423510073	0.0881512348	-0.2091915083	0.1085919849	-0.0069807309	-0.0785133155	-0.0323827138	-0.0138453357	-0.169190516	-0.0543729009	0.1070679167	-0.0377948925	0.117688205	-0.0696873064	-0.1188866376	0.1019214554	0.0348139224	-0.022673311	-0.1550288221	-0.074323478	0.0832532193	-0.0051826227	0.0700050513	-0.0162805406	0.0816117475	-0.0944897055	0.0328586441	-0.0258187517	-0.155084881	-0.108794689	-0.0233508758	0.0213781309	0.0577776848	-0.1334224071	-0.1629685444	-0.0489241412	-0.0219452219	-0.0229855445	0.0133310985	0.0750631462	0.0353759077	0.0169832389	-0.139413203	-0.094586381	6.84712e-05	-0.1407684925	0.1171104677	0.0687115619	0.0533340517	-0.0892529635	-0.0382707286	0.0565146583	0.0341363781	0.0436870391	-0.0006720867	-0.1134940716	0.0451796082	-0.0287036272	0.1248327337	0.0152589455	-0.093812198	-0.0940373747	-0.0545005112	0.0115586747	-0.0111392891	-0.0108100751	0.1190264491	0.1162639941	0.1117072952	0.0	0.0677489	-0.021567	0.00458991345121	0.000465135489	-0.00971929	-0.01155108	9.44645981041e-05	0.0001334274491664	0.0708456	-0.0127373	0.00501909903936	0.00016223881129	0.000228516	0.000481749	5.221956225600001e-08	2.3208209900100002e-07	0.000221831	0.0001858298	4.9208992561e-08	3.453271456804e-08	0.000569302	-0.000257724	6.642166017599998e-08	3.241047672040001e-07
311.31841362020083	-0.0273564691961496	96919.15465899844	0.0007483764068798	350.83634870659137	0.1421920751521384	123086.14357377298	0.0202185862360713	205.3921885508828	-0.0210743257284775	0.0004441272049099	42185.951117721386	204.9868031598118	361.15061759500094	1.039684	17.37252	0.022017482	0.011697	0.0686858548	-0.0981752616	0.0235212448	-0.1365543044	0.1508846547	-0.1103014473	0.0421183198	-0.0828761873	0.11678565	-0.1614139133	0.0321057665	0.0953947623	-0.0347209243	0.0591799699	0.0911663495	-0.0672778885	0.016144211	-0.0912402977	0.1289340268	-0.1158858987	-0.0205234179	0.0655776235	-0.1178683743	0.0047884083	-0.1372657062	-0.0835761071	-0.048923238	-0.1408224057	0.0810718863	0.0652697725	-0.0687240306	0.0060128876	-0.0150155914	0.1297123039	-0.0243966087	-0.0042954978	0.0675535357	-0.0110134366	0.0786850101	0.0042426258	0.1027033914	-0.1500753156	-0.0266103022	-0.0278391576	-0.0830218608	0.0244701622	-0.0065476483	0.0054623525	-0.0487880667	0.0899504557	0.1241856225	-0.0129216771	-0.0706285213	-0.0040639553	0.0879523397	-0.0244149839	-0.106521834	-0.0648071865	0.0139421204	-0.0941010372	-0.0950468106	-0.1379148855	-0.1229595942	-0.0306192989	-0.1195630896	-0.0735882285	-0.0724152884	-0.113874971	-0.1336033883	0.1080543439	0.0334535078	-0.0487845858	0.0704695815	0.017458817	-0.0560582578	-0.0883316213	0.053135057	-0.0674054583	-0.0275263523	0.0608249515	-0.0715713951	-0.0825493737	-0.0342659725	0.0744537832	-0.133647612	-0.0372800169	-0.0927213078	-0.0200406881	-0.0106787965	-0.0084980744	0.0547739925	-0.0056552135	0.0792482804	-0.0189032811	-0.035169395	0.0629515328	0.0124621711	0.1166548557	0.0808772405	-0.1384894091	-0.1096654135	0.0433872115	-0.0686965457	-0.077904629	-0.087848018	0.0209113158	-0.1048436987	0.0207094396	-0.0808291664	0.0313859297	0.0091895265	0.0826288453	-0.0997712474	-0.0247176486	-0.1337434338	0.1542571834	0.0159792631	-0.0081548291	0.0384068781	-0.0636195023	-0.0005375003	-0.0038669779	-0.0779157549	0.1186599374	0.1148114994	0.1084896234	0.0	0.0709776	0.0032287	0.00503781970176	1.0424503690000006e-05	-0.000118908	0.009600382	1.4139112464e-08	9.216733454592402e-05	0.0758551999999999	0.0050095999999999	0.0057540113670399	2.5096092159999052e-05	0.000228516	0.0	5.221956225600001e-08	0.0	0.000289755	6.7924e-05	8.3957960025e-08	4.6136697759999995e-09	0.00055365	-1.5652000000000005e-05	2.4498510400000017e-10	3.065283225000001e-07
311.2140788974543	-0.1043347227465005	96854.20290399092	0.0108857343705891	349.7319728023781	-1.1043759042132706	122312.45280024334	1.219646137806879	205.5948438853064	0.2026553344236106	0.0410691845703454	42269.23983222351	205.2324887660512	360.7046824257861	1.141292	19.070347	0.033588413	0.0171945	0.0978809763	0.0631010172	-0.0506848488	-0.0633502193	0.1790558422	0.125941018	-0.1179885185	-0.0861750617	0.0762078657	-0.1126900134	-0.1283857241	-0.0168071749	0.0558882863	0.1440176533	0.087495383	-0.0673685971	-0.1100635314	-0.1110125405	0.0723307036	0.0701212729	0.0072291961	-0.0612230826	0.0736847841	-0.1138479262	0.0012250269	-0.260886683	0.0024259461	0.0186447251	-0.082870135	0.0478063319	0.1118618516	-0.1285882369	0.0514367612	0.046131528	0.1634092666	0.1508974531	-0.0697190568	0.0692155329	-0.0108880258	0.0112452722	0.0002824293	-0.0677507153	-0.0020233624	0.2000356301	-0.0924765926	-0.0318541772	0.1072114999	-0.0986675165	0.0540872713	-0.0519034285	0.0699827556	-0.0193867305	-0.0307942141	0.0095724421	0.0199690772	0.1106914546	0.0472165719	-0.0682514532	-0.116590401	-0.1260405544	-0.0951240484	0.0432104182	0.0869940406	0.0001739096	0.0197748097	0.0059392631	-0.2558360235	-0.038883512	0.0556657097	-0.0323606224	0.021776245	-0.014419739	-0.1283551875	0.0630642855	-0.0916900766	-0.036785813	0.1199549362	0.1179091853	-0.0707826235	-0.0846021928	0.1092551705	-0.0617114978	-0.0002683404	0.1891578393	0.0671937182	-0.0212039414	-0.0113137352	0.1061702648	-0.0435607755	-0.0252981434	-0.0133258604	0.2042025584	-0.0568297614	-0.0005539412	-0.0970427313	0.0330222877	-0.0781513458	-0.0929351767	0.019688978	-0.1201196374	-0.112014183	-0.0570959281	0.0710836113	-0.0701353678	-0.0402359962	-0.0426385271	-0.0912364401	-0.145181292	0.0467445416	0.0154393888	-0.0764893004	0.0227235979	-0.1654544	-0.082449981	0.0645059364	0.0655210351	-0.1189852963	0.0420521245	0.0235997789	0.0323454739	0.0341482366	-0.066043071	0.0512721333	0.1182328141	0.1131244514	0.104773372	0.0	0.0677454	-0.0032322	0.00458943922116	1.0447116840000028e-05	0.00975176	0.0098706679999999	9.50968230976e-05	9.7430086766224e-05	0.0652042	-0.0106509999999998	0.00425158769764	0.0001134438009999	3.18251e-05	-0.0001966909	1.01283699001e-09	3.868731014281e-08	0.000289755	0.0	8.3957960025e-08	0.0	0.00055365	0.0	0.0	3.065283225000001e-07
311.12367547011627	-0.0904034273380602	96797.94143803422	0.0081727796744679	349.3544100100148	-0.3775627923632783	122048.50379344556	0.1425536621771559	205.73426486718608	0.139420981879681	0.0194382101882943	42326.58774044148	205.40953722017431	358.1913869380951	1.17725	19.671169	0.058746655	0.0354692	0.1117906505	0.1692753167	0.0616835085	0.0392171402	0.0934379197	-0.0777682543	-0.1212586496	0.0848397116	0.1667444927	0.0509314866	0.0371414998	-0.0381250228	-0.0954856269	-0.0099693053	-0.0106373141	0.0910640505	-0.0955841108	-0.0684389301	-0.0843389506	-0.0619724579	0.0069697573	0.027996625	0.0634764284	-0.1357012778	0.0176435156	-0.0178272595	-0.0526030006	0.0075509513	-0.0632597451	0.0809232317	-0.0528645152	-0.0680956396	-0.0515391812	0.0540857487	0.0081746168	-0.0203748678	-0.1534407643	0.0681971183	-0.0277934485	-0.0180194023	-0.0093109137	-0.0884032061	0.0347872553	0.0807892119	-0.0814479034	0.0228906649	-0.084060752	0.0982349534	-0.0249547637	-0.014163066	0.062758216	-0.0453803322	0.090020465	-0.1832305633	-0.0090368222	-0.0916785237	0.1591462724	0.0922223513	-0.1034801167	-0.063353597	0.0855741451	-0.0515713192	0.082915474	0.0141778931	0.1079707205	-0.0726074478	-0.0895165541	-0.0355565267	-0.0081450164	-0.0452801379	0.0933311586	-0.0676022523	0.0161406366	0.0713680506	-0.01640809	-0.0607170884	0.0146507679	-0.068986324	0.0556691725	-0.1331772066	0.0442878124	-0.0724904429	0.0538020727	0.1101285354	-0.0723397728	-0.0079677159	0.0578092975	0.0443715573	-0.075408974	0.0673323691	0.0205027582	-0.0995847863	-0.0452035043	0.0436137112	-0.0576332018	0.0755179623	0.1978794679	-0.0683660268	0.0433097917	-0.0912484033	-0.1197984035	0.0324344072	0.1079200123	0.0371625039	0.1051218844	-0.0571097891	-0.0977656319	0.1469460669	0.0177046418	0.0834630043	-0.0996062242	0.0073510761	-0.1838507293	0.1793936734	-0.0490302705	-0.0812721479	-0.0056239226	0.0469391608	0.1116815238	-0.1244505654	0.0844599366	0.026008268	-0.0105112266	0.1177452974	0.1112062966	0.1005756196	0.0	0.0652308	-0.0025145999999999	0.00425505726864	6.323213159999959e-06	-0.0197172	-0.02946896	0.00038876797584	0.0008684196034816	0.0600124	-0.0051918	0.00360148815376	2.695478724000004e-05	0.000228516	0.0001966909	5.221956225600001e-08	3.868731014281e-08	0.00052449	0.0002347349999999	2.750897601e-07	5.510052022499999e-08	0.00055365	0.0	0.0	3.065283225000001e-07
