global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
324.5567819152049	n/a	n/a	105337.10468715389	340.6527043709207	n/a	116044.26499522188	n/a	212.86024673164664	n/a	n/a	45309.484638657486	211.77573392956648	509.52278287465725	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.000305573	n/a	9.3374858329e-08	n/a	-0.0804605	n/a	n/a	0.00647389206025	-0.00760843	n/a	5.78882070649e-05	n/a	-0.00102293	n/a	n/a	1.0463857849e-06	0.000571169	n/a	n/a	3.26234026561e-07	-0.000991148	n/a	n/a	9.82374357904e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.7733459744766	-0.7834359407282818	0.6137718732248079	104829.17956350814	335.7447667198511	-4.907937651069574	112724.54837976724	24.08785198678633	213.2532180260993	0.39297129445265	0.1544264382637913	45476.93499848704	212.10415297044227	500.98967832631297	1.064258	26.374895	0.116993203	0.0659917	-0.0084229998	0.0172415203	-0.0818588059	0.0351768452	-0.0137306637	0.1201159578	-0.0706695169	0.0034028416	-0.0856484295	0.0160942153	-0.0480946218	-0.003323606	0.0189635945	-0.0323486617	0.0822567394	-0.013373855	0.1327560319	-0.0311248553	0.0602897839	-0.0575795962	0.0177583281	-0.1317550667	0.0168894148	-0.0775056276	0.0557313083	-0.1105571621	0.0759810254	-0.0880411087	0.0237044317	-0.0121041446	0.138266612	-0.0838997005	0.0155875358	-0.1124640328	0.0735167179	-0.0048987638	0.0480712119	-0.1180083472	0.0587892398	-0.0039530018	-0.0533357489	0.0234936241	0.0881805564	-0.1398546018	0.0702558634	0.0167405159	-0.0657880672	-0.0034683863	0.0160549309	-0.0375589869	0.0901091309	-0.153773705	0.0149603456	-0.0444502609	0.0588680021	-0.0248786349	0.0093220168	-0.1244940458	0.0403557001	-0.1064900386	0.0395816239	-0.1217941929	0.073737488	-0.1173954188	0.038366195	-0.0706080127	0.0270666124	-0.0034494705	0.0173820482	-0.0781821241	0.1239455448	-0.0161304883	0.0190160593	-0.1527530451	0.0660208314	-0.0051835483	0.0593111332	-0.1165951934	-0.0177806967	-0.0110239041	0.0691952979	-0.0256034507	-0.0018201697	0.015961092	-0.0496686227	0.0566487676	-0.040389147	0.0302561738	0.0411060515	-0.149644137	0.0446907884	-0.0993282039	0.0980709738	-0.0508171968	0.0679725375	-0.0518745858	0.0331764804	-0.0509496232	0.0499442308	-0.0131601438	0.1102450259	-0.0651989489	0.0428881524	0.0960639244	-0.1087330612	0.0721710942	0.1199443696	0.119921393	0.1198831019	0.0	-0.00617486	-0.006480433	3.81288960196e-05	4.1996011867489e-05	-0.131825	-0.0513644999999999	0.0026383118602499	0.017377830625	-0.0214517	-0.01384327	0.00046017543289	0.0001916361242929	-0.000505791	0.000517139	2.674327453210001e-07	2.55824535681e-07	0.00022804	-0.0003431289999999	1.1773751064099997e-07	5.20022416e-08	-0.00103698	-4.583199999999999e-05	2.100572223999999e-09	1.0753275204e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.29912373015003	-0.4742222443265973	0.2248867370141549	104522.32340468286	334.41959366250245	-1.3251730573486498	111836.46462539324	1.7560836319227675	212.8612273159275	-0.3919907101717967	0.1536567168609895	45309.90209444296	211.6722036534242	496.7579176627562	1.031721	25.56856	0.13429283	0.0835743	-0.0191017547	-0.044081205	-0.0443714251	0.0282166534	0.0113089529	-0.0495722375	0.0323758198	-0.1279397356	-0.0672059948	0.0484588346	-0.0275147804	-0.025596946	0.0016258448	0.0481842433	-0.0182012919	-0.0080573579	-0.0913779744	-0.0059031209	0.095217834	0.0262751825	-0.0231432284	-0.0838541867	0.0879106037	-0.0314318142	-0.0033849615	-0.0590186729	0.1593272294	-0.015542297	-0.0692429489	0.0540923386	0.1142431965	0.0201177463	-0.0762435826	0.1340259081	0.0100359094	-0.0510062699	0.0301820839	-0.1130745615	-0.0831119454	0.1665110655	-0.1586397147	-0.0023008306	0.0503839389	-0.0546615596	-0.1228282518	-0.0788560795	0.1273661336	-0.0296843156	0.0014252912	0.0508382859	-0.0333339405	0.0986166891	0.0155561477	0.0118571045	0.0917920782	0.0403987318	-0.0072844266	-0.0484480375	0.0936555419	0.0042931852	0.0411013463	-0.0346688008	0.1056984983	-0.0749114828	-0.0485897542	-0.009106104	-0.135220842	0.0610556722	-0.1150321523	0.0517731765	0.0085326448	0.1264848717	0.0718925271	-0.0968216854	0.0020055282	0.1407359549	0.0188388963	-0.1483847395	-0.1052494758	0.0253789685	0.0399251976	0.0256611696	-0.0237828828	-0.0279945519	-0.0149127792	0.0135331728	-0.0689237238	0.0318790372	0.010404006	-0.0381174282	-0.0349501906	0.0279954666	-0.0679270077	0.0027566272	-0.0279283091	0.0128114646	-0.0502129136	0.0398483051	0.0505779771	-0.1294636865	0.0727005426	0.1165946062	0.041731744	0.0158843468	-0.0012211939	-0.0209627118	0.1198831019	0.1196764004	0.119332162	0.0	-0.00760694	-0.00143208	5.78655361636e-05	2.0508531264000013e-06	-0.064211	0.067614	0.0045716529959999	0.004123052521	0.0242359	0.0456876	0.00058737884881	0.00208735679376	-0.000628119	-0.000122328	1.4964139584e-08	3.94533478161e-07	0.000394575	0.000166535	2.7733906225e-08	1.55689430625e-07	-0.0011393	-0.0001023199999999	1.0469382399999986e-08	1.29800449e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
322.7260627638706	-0.5730609662794564	0.3283988710731442	104152.11158706972	333.4562483694409	-0.9633452930615364	111193.06957662226	0.9280341536638173	212.8767433136779	0.0155159977504126	0.0002407461861908	45316.50784383751	211.6757378848665	495.2747387588842	0.878213	21.764259	0.0568502	0.0295977	-0.0169607874	-0.0037176653	-0.0527638614	0.0241961017	0.0091849384	0.0261646482	-0.0738652387	0.0381469996	-0.05515418	0.0543387073	0.0468394404	-0.0217823183	0.0141445603	0.0055188045	0.019515251	-0.0003266587	0.0624011551	-0.0024331479	-0.0499670838	-0.0105384583	-0.0780707557	-0.0286642768	-0.0225086012	-0.0237934631	-0.0084350175	0.0977011182	0.0791735926	0.0406116322	-0.0072621543	-0.0099637084	-0.0122677287	-0.0248234937	-0.1702068249	0.0161259801	0.0389248556	-0.0501381282	0.0704125405	0.0719169288	0.0847179338	-0.1418631708	-0.0098531167	-0.0253470044	-0.0823421504	0.0097665955	-0.020135524	0.0738249944	-0.0627676348	-0.0196066419	0.007873669	0.007116992	0.0148489408	-0.0655568677	3.07754e-05	-0.0132369104	-0.0165604887	0.0192566802	0.0810126612	-0.0018993295	-0.0095593338	0.0240131414	0.0568972452	0.1097548846	0.0433237516	-0.0134160205	-0.0087285521	-0.0182423717	0.0161727696	0.0357160632	-0.0017811532	0.1352559018	-0.0285075667	0.0638351702	0.1007923096	0.0262072946	-0.0185634442	-0.1512148078	-0.0403421961	0.0641424729	-0.0921768221	0.0092044027	0.0599319436	0.0086390037	-0.0273150867	-0.0150809904	-0.0360257702	0.0373673658	-0.0533694253	0.0319435968	0.01326968	-0.0324925269	0.0102338247	0.0320947183	0.0062892789	-0.121136597	0.007234574	0.0019947773	-0.0405787493	-0.1156078531	0.010419308	-0.0847698571	0.0654836138	-0.0349527936	0.0615791583	0.1319339678	0.0508991279	0.0577938844	0.1197605978	0.1191869159	0.1182328141	0.0	-0.0195757	-0.01196876	0.00038320803049	0.0001432512159376	-0.0438571	0.0203539	0.00041428124521	0.00192344522041	0.00685911	-0.01737679	4.70473899921e-05	0.0003019528307041	-0.000655976	-2.7856999999999947e-05	7.76012448999997e-10	4.303045125759999e-07	0.000487773	9.3198e-05	8.685867204000002e-09	2.37922499529e-07	-0.00116126	-2.1959999999999905e-05	4.822415999999957e-10	1.3485247875999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
322.1282660921308	-0.5977966717397862	0.3573608607431657	103766.61981552262	331.9256379112178	-1.5306104582231228	110174.62910276886	2.342768374821998	212.67308123600947	-0.2036620776684401	0.0414782418802257	45229.83948241828	211.5331918198788	491.51849860846505	0.880343	21.817028	0.05231614	0.0287425	-0.0306869241	-0.0013060235	-0.0210446225	0.0469107058	0.0491237432	0.0100150546	0.0553904002	-0.1197771851	-0.0285985306	-0.0364545287	0.0011726954	-0.0229211494	-0.022809671	-0.0109899178	-0.0766095759	-0.000673446	-0.0253281948	0.0057637145	0.0315883948	0.0514145911	0.0270820465	0.0444381227	0.1281275467	0.002212972	-0.0822268134	0.0629657189	-0.0080849792	-0.075544499	0.0177650063	0.0416057077	-0.0462961459	-0.0441551195	-0.0120018997	-0.0844233176	0.0185655746	0.0615280961	0.0503208716	-0.1565693193	0.118854839	-0.1093860968	-0.1675258403	-0.0728839841	-0.1966664753	0.0143433307	0.0408181827	-0.0574135496	-0.052434675	-0.0263805963	-0.0230818333	-0.0111314179	-0.0848398206	0.0441451446	0.00465077	0.0038103621	0.0403796919	-0.0084651779	-0.0792249954	0.0445281562	0.0919066977	0.1047886599	0.0571322959	0.0318934652	-0.0291244583	-0.0465314685	0.0198903535	-0.0236310219	0.0031778758	-0.0567794722	0.046929933	0.053766035	0.0607113818	-0.0985449587	0.0041781254	-0.0665743828	0.0956836894	-0.1762974915	-0.1122156959	-0.0376284891	-0.1738124725	0.1398402423	-0.0096800388	-0.0245905112	-0.0313024754	-0.0199167385	-0.0157924653	0.0058880514	-0.0670217059	0.0152112918	-0.030548321	-0.0552827259	-0.0492472284	0.0548196511	-0.0360239816	0.0371408228	-0.0912812224	-0.0270726818	-0.0637361235	0.0436315299	-0.0237498385	-0.1008841813	0.0731259496	0.0404875907	-0.0376713013	0.1223269821	0.1151875736	0.0633204177	0.1195769199	0.1184539393	0.1165901104	0.0	-0.0167562	0.0028195	0.0002807702384399	7.949580250000014e-06	-0.0335684	0.0102887	0.00010585734769	0.00112683747856	0.0272936	0.02043449	0.00074494060096	0.0004175683815601	-0.0008807659999999	-0.0002247899999999	5.0530544099955054e-08	7.757487467558239e-07	0.000474234	-1.3538999999999966e-05	1.833045209999991e-10	2.2489788675600006e-07	-0.0012984	-0.00013714	1.8807379600000003e-08	1.6858425599999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
321.703326616147	-0.4249394759837628	0.1805735582493549	103493.03035589536	331.4369074593958	-0.4887304518219935	109850.4236262481	0.2388574545381299	212.8831229172744	0.2100416812649257	0.0441175078685966	45319.22402301136	211.73079325855508	486.4590408038727	0.893277	22.137568	0.0733830499999999	0.0413786	-0.0278375845	0.0058689852	0.0313144295	0.0371899473	0.0085531279	-0.0347950917	-0.0675262122	0.0827323431	-0.0092659867	0.0139068882	-0.0027555386	-0.0165092122	0.012568293	0.0486460852	-0.0607865957	0.0170819838	0.0919808445	-0.0211075048	-0.037293924	-0.0060902656	-0.0338014802	0.0087712598	0.0121054686	-0.0042769069	0.0108074176	0.0390497703	-0.0143089514	-0.0181071695	-0.0530984902	0.0521580031	-0.1190475007	-0.1235502822	0.0186158253	-0.1646044527	0.1219525827	-0.0030486579	-0.0156916847	0.0640053091	0.0355560514	-0.0666143716	-0.0924276779	0.0846739027	0.011300532	0.2338342938	-0.0757463505	-0.0008847173	0.2437352862	-0.0175421703	0.0106906981	0.0522815129	-0.0541960389	-0.0941342048	-0.020010579	-0.0345314692	-0.0179365088	0.0001534716	0.0327641301	0.0103637874	0.0314110268	0.0155480454	0.0106373925	0.0453154419	-0.0121980408	0.0372274529	-0.0400909672	-0.0688534222	-0.0029703781	-0.1479918128	0.1117058137	0.0033204069	0.0926006717	-0.0489292996	0.0383429743	0.0434914383	-0.0799092068	-0.1320969389	-0.1003438572	0.0919919331	-0.1382781806	-0.2206809124	-0.1390336053	-0.1584372539	-0.0299777448	-0.0143764324	-0.031564424	0.0281020598	-0.0349877546	0.0049904094	0.0036719969	-0.0679258395	-0.0139978887	0.0669455902	-0.1059542671	-0.0176581389	0.0446885847	-0.0036313932	-0.0506202577	-0.1029729926	-0.0632497735	0.0004506478	0.0444223381	-0.0049190325	-0.1026613744	0.1035595022	0.0378047134	0.0464451435	0.119332162	0.1174789681	0.1144116002	0.0	-0.0240383	-0.0072821	0.0005778398668899	5.302898041e-05	-0.0607113	-0.0271429	0.00073673702041	0.00368586194769	0.018035	-0.0092586	0.0003252612249999	8.572167396000005e-05	-0.00041643	0.0004643359999998	2.156079208959071e-07	1.734139449e-07	0.000603887	0.0001296529999999	1.6809900408999994e-08	3.64679508769e-07	-0.0012984	0.0	0.0	1.6858425599999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
322.0125869361394	0.3092603199924042	0.0956419455218042	103692.10614530476	331.2974100879155	-0.1394973714802745	109757.97393096046	0.0194595166499057	212.77378349502365	-0.1093394222507413	0.0119551092581259	45272.6829427872	211.63023503963404	486.3297946536233	0.906956	22.476582	0.0454975	0.0263926	-0.0382125859	0.0144869952	0.0538535619	0.0472665603	0.0508613652	0.0480545424	0.0420366785	-0.0653049284	-0.0194597764	-0.0871956371	0.0082504758	-0.0399878542	-0.008260679	-0.1519794565	0.043774533	-0.0656901906	-0.0413195835	-0.0308923362	0.0667571178	0.0308727166	0.0284080507	-0.0184673088	-0.0117029044	-0.0130095491	-0.1293689932	0.1062110703	0.0139428945	0.0666005836	0.0332555654	-0.0729887151	-0.0571700773	0.1268409486	0.1472546123	-0.0660156755	-0.1675950286	-0.1193449613	-0.0512576557	0.023218228	0.0947601052	-0.0489547504	-0.0104553979	-0.0922752149	-0.0226506096	-0.2611929066	-0.0279498056	0.0142943835	0.0324741442	-0.0376516341	-0.0113279692	-0.1449352704	0.0258099173	0.0519140316	0.0726756632	-0.0364044078	0.0731550247	0.02944171	-0.0296672284	-0.0241825008	-0.0247770853	0.0730523603	0.0617300915	0.1079595243	0.0092684368	0.0545394655	0.0298339795	0.0104207878	0.0460747275	0.019656838	0.0240637629	-0.1108522992	-0.1598303433	0.008383272	-0.2513072849	-0.0266670517	0.0212939964	-0.0152989256	0.0584798202	-0.0138667939	0.0238818347	0.1120642926	0.1684468225	-0.1162404373	-0.0319287925	-0.0089115174	-0.003780594	0.0123695958	-0.0433593277	-0.0171261903	-0.0370549657	-0.0781493229	-0.0969763826	0.0451961231	-0.0596730766	0.0702842129	-0.037407284	-0.1203513852	-0.066432021	0.0758591712	-0.0290302375	0.0771939164	0.013826123	0.0101579873	-0.1043832111	-0.0131214466	0.0524795801	0.0421884612	0.1190264491	0.1162639941	0.1117072952	0.0	-0.0200019	0.0040363999999999	0.0004000760036099	1.6292524959999993e-05	-0.0425918	0.0181195	0.00032831628025	0.00181406142724	0.0336921	0.0156571	0.00113515760241	0.00024514478041	-0.000539572	-0.0001231419999999	1.5163952163999992e-08	2.91137943184e-07	0.000634435	3.0548000000000033e-05	9.33180304000002e-10	4.0250776922500004e-07	-0.0012984	0.0	0.0	1.6858425599999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
322.42998162310977	0.41739468697034	0.1742183247110681	103961.0930494789	332.5789188330784	1.2815087451628528	110608.73725217931	1.6422646639288698	212.77995077257032	0.0061672775466661	3.803531233761217e-05	45275.30745077745	211.6197438927909	490.9498229441834	0.90089	22.326248	0.0783468	0.0484536	-0.0242475072	0.003949276	0.0165141879	0.0166039411	-0.0085895046	-0.0915614432	-0.0660029307	0.0774277136	0.0080763603	0.0140274138	-0.0012804777	-0.0181086085	0.0033645165	0.0915814946	-0.0235313845	0.0364567214	0.0110511877	0.0173830941	0.0494430869	0.0104555875	0.0046016654	-0.0415073569	0.0700486624	0.0396682543	0.0043718384	0.0020312765	0.005487917	0.1474717419	-0.0066803131	-0.0120467475	-0.1521824672	0.0307643986	0.0373444733	0.0577910729	-0.0144234424	0.1536224168	0.0392712581	0.0224428405	0.199151866	0.0056528219	-0.0167532189	0.0085686953	-0.0578932894	-0.0074160093	-0.0966003017	-0.0491365942	0.1652959987	-0.0203833208	0.0042716545	0.0947250787	-0.0216888471	-0.0310558272	-0.0374108576	0.0241802728	0.0407963676	0.0163013422	-0.0085634295	-0.0307845396	0.0675678551	-0.0307457714	-0.0638267352	0.0551315309	0.0764448268	0.1201195268	0.0080552066	-0.0062593375	0.0004840765	-0.0665136186	0.1000120945	0.045299911	-0.0809114054	-0.1009013935	-0.0214139098	0.1609196362	0.1805043949	0.0490677381	-0.0806086023	-0.02177793	-0.0628473956	0.0133100071	0.0676860345	-0.0822923474	-0.0243856442	-0.0091140983	-0.0201008129	0.010524703	-0.0170273747	-0.0026986552	0.015963437	-0.0971213684	-0.0106256835	0.0265998521	-0.1490023302	0.0559338004	0.061043659	-0.0033463541	-0.026133472	-0.0435130337	-0.1109541567	0.0393678774	0.0701605049	0.0753025139	-0.1402129518	0.0192938754	-0.0288306296	0.0020986401	0.1186599374	0.1148114994	0.1084896234	0.0	-0.0238336	-0.0038317	0.00056804048896	1.4681924890000005e-05	-0.0843214	-0.0417296	0.00174135951616	0.00711009849796	0.024958	-0.0087341	0.000622901764	7.628450281000003e-05	-0.000234222	0.00030535	9.323862250000001e-08	5.4859945284e-08	0.000810113	0.0001756779999999	3.0862759683999985e-08	6.56283072769e-07	-0.0012984	0.0	0.0	1.6858425599999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
322.8905692914668	0.46058766835705	0.2121410002425839	104258.31973736754	331.92145727178814	-0.6574615612902335	110171.85379742748	0.4322557045741914	213.02547944106064	0.2455286684903228	0.0602843270506308	45379.85489109375	211.83929334234784	491.1975566138938	0.8297029999999999	20.562048	0.09853184	0.0467548	-0.0284047932	-0.0035605583	0.0117791615	0.0331516052	0.0161276452	0.0791843422	-0.0288132269	0.0023520907	0.0032210636	0.0111259312	0.0178319798	-0.0049303087	-0.0103352317	-0.1436142035	0.006107488	-0.0279357652	-0.0204927668	-0.0790091945	0.0124777233	-0.0339916712	-0.1158879858	-0.0590550324	0.0008025239	-0.0659267534	0.0233951372	0.0130246077	-0.0565291748	-0.0457562472	-0.0726754892	-0.0722548403	0.054393801	0.0184374984	0.184744742	-0.0573700699	-0.0141403756	-0.0609782811	-0.0462993285	0.0562879178	0.2428288747	0.1584721479	0.0069234589	0.0544535999	0.1071162057	-0.0621523187	0.0718954548	-0.0133855785	0.0915576613	-0.0065763267	-0.0064624069	-0.1404268148	0.0042751879	-0.0018940344	0.0243422353	-0.0853214608	0.0120087343	0.0560255255	0.1227515206	-0.028217959	0.0220632035	-0.0405331749	0.0277145122	-0.0314584346	-0.0441895856	-0.0218770821	-0.0498119418	-0.1256328772	0.0843639506	0.0353582207	0.0636663828	-0.1659880182	-0.0207893964	0.0125399314	-0.1299334459	0.0153794782	0.1197473299	0.1781706672	0.0145322837	-0.0082932782	-0.0070217672	-0.0749475334	0.0040663642	-0.0899965905	-0.0234455218	-0.0017819193	-0.0024232535	0.0316076952	-0.034777028	0.002054554	0.0027917804	-0.0443560258	-0.054095483	-0.0038435065	-0.0194167386	-0.0108750424	0.0393144274	-0.1448827751	-0.0589561277	0.0757737268	0.0174916357	0.1204946198	0.020998893	0.0370626179	-0.0643824381	-0.0688210807	-0.0465089963	0.0509256879	0.1182328141	0.1131244514	0.104773372	0.0	-0.00588846	0.01794514	3.46739611716e-05	0.0003220280496195	-0.0482895	0.0360319	0.00129829781761	0.00233187581025	0.0107887	-0.0141693	0.00011639604769	0.00020076906249	9.0242e-05	0.000324464	1.05276887296e-07	8.143618563999999e-09	0.000607577	-0.000202536	4.1020831296000014e-08	3.69149810929e-07	-0.00121769	8.07099999999999e-05	6.514104099999983e-09	1.4827689361e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
323.1260133509817	0.2354440595148617	0.0554339051608377	104410.4205040988	333.00024513673725	1.0787878649491065	110889.1632611271	1.163783257561451	212.92401694855133	-0.101462492509313	0.0102946373862024	45336.636993506974	211.7636898675	495.3698541119097	0.918063	22.751829	0.1246311099999999	0.0706792	-0.0346235752	0.0364416262	0.0378727605	0.0126331495	-0.0160562901	-0.1076130591	0.0072718775	0.0570047993	0.0134036089	-0.0805333171	0.0031067278	-0.0210467397	0.0172205668	0.1201718027	-0.0376644346	0.0494423311	0.0086535706	0.049493342	0.0214127396	-0.0496269008	0.066128253	-0.0107945873	0.0655157178	-0.0557227733	0.0072174602	0.0295759278	-0.1450696327	-0.0551636849	-0.1097587505	0.1482350838	0.0170065356	-0.1607299353	0.1244696362	-0.0330197313	-0.0718109287	-0.0690287813	-0.2598900231	0.0127059467	-0.0900695824	0.0799558498	-0.0842039478	-0.1306661585	0.1375613002	-0.1451578488	0.1030644288	-0.1926174484	-0.0947390206	-0.0215151999	0.01563711	0.1218165689	-0.0252007903	-0.008754053	-0.0458376841	0.0515679922	0.0096473397	-0.0807205804	-0.0459352374	-0.0304829078	0.042271547	-0.0535337872	-0.0141852014	-0.0535690961	-0.1730288152	0.0384663654	-0.0408669371	-0.1939314952	-0.0433027151	-0.0786620323	-0.0331890099	0.0002873109	0.1277543769	0.0694378249	-0.2541979827	-0.0025580812	-0.1073300872	0.1004725335	0.0280006243	-0.1728276184	0.115611305	0.0766598872	-0.0714902935	0.142016789	-0.0181841419	0.0048274972	0.0295075978	0.0402780022	0.041100928	0.0004839668	0.0104330561	-0.066599619	-0.0599837604	-0.0955086284	-0.0781131304	0.0678907373	-0.0036055765	0.0493910371	-0.0129563856	0.0274593408	-0.0234962761	-0.0045033781	-0.0115787297	0.0939317802	0.0074529023	-0.155232794	-0.0532033037	-0.0987556064	0.1177452974	0.1112062966	0.1005756196	0.0	-0.00489979	0.0009886699999999	2.40079420441e-05	9.774683688999994e-07	-0.0916089	-0.0433193999999999	0.0018765704163599	0.0083921905592099	0.0165792	0.0057904999999999	0.0002748698726399	3.3529890249999984e-05	0.000950547	0.000860305	7.40124693025e-07	9.03539599209e-07	5.79412e-05	-0.0005496358	3.0209951264164e-07	3.35718265744e-09	-0.0012984	-8.07099999999999e-05	6.514104099999983e-09	1.6858425599999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
