onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7942	10	CET	c4_m2	RIGHT	2.9657999999999998	50	40
20.8365	10	CET	c1_m1	RIGHT	4.787499999999998	10	2
36.1282	10	dummy	dl0	LEFT	2.9358000000000004	0	0
51.1693	10	CET	m5_c2	LEFT	2.294699999999999	120	10
66.9616	10	CET	c3_m5	RIGHT	2.142399999999995	120	25
83.2533	10	CET	m0_c2	RIGHT	4.210700000000003	0	10
99.545	10	CET	c5_m0	LEFT	2.6388999999999925	0	50
114.595	10	dummy	dr0	RIGHT	2.364999999999995	0	0
130.636	10	CET	m4_c5	LEFT	2.043700000000001	100	50
147.4284	10	CET	c3_m2	RIGHT	1.9314999999999998	50	25
162.9701	10	CET	m1_c3	RIGHT	1.8538000000000068	10	25
178.0112	10	dummy	dl1	LEFT	2.212699999999984	0	0
193.0535	10	CET	c0_m0	RIGHT	4.530399999999986	0	0
208.3452	10	CET	c4_m1	LEFT	5.614699999999999	10	40
224.8952	10	CET	m4_c3	LEFT	1.3687000000000182	100	25
240.9363	10	dummy	dr1	RIGHT	2.1676000000000215	0	0
256.7286	10	CET	c5_m5	RIGHT	1.7513000000000147	120	50
273.0286	10	CET	m1_c0	LEFT	1.5953000000000088	10	0
290.0697	10	dummy	dr3	RIGHT	1.626199999999983	0	0
306.612	10	CET	m3_c3	LEFT	0.963799999999992	80	25
322.9037	10	CET	m3_c5	LEFT	1.0320999999999572	80	50
338.1954	10	CET	m2_c1	LEFT	1.780399999999986	50	2
354.7371	10	CET	c1_m0	LEFT	2.6627000000000294	0	2
371.7782	10	dummy	dr2	RIGHT	2.197599999999966	0	0
387.8205	10	CET	m2_c2	LEFT	2.7153000000000134	50	10
403.3621	10	CET	m4_c0	LEFT	1.317700000000002	100	0
418.9122	10	CET	c0_m5	RIGHT	1.7676000000000158	120	0
435.2039	10	dummy	dl3	LEFT	2.371900000000039	0	0
451.9949	10	CET	m4_c1	LEFT	2.0448000000000093	100	2
467.2872	10	CET	c4_m4	RIGHT	2.4085000000000036	100	40
483.3373	10	dummy	dl2	LEFT	2.3583999999999605	0	0
498.3956	10	CET	c0_m2	RIGHT	2.1800999999999817	50	0
514.9373	10	CET	c4_m3	RIGHT	0.8783999999999423	80	40
530.7457	10	CET	m5_c4	LEFT	0.7899999999999636	120	40
546.529	10	CET	c4_m0	LEFT	1.7507000000000517	0	40
561.5702	10	dummy	dl4	LEFT	1.8695000000000164	0	0
578.3623	10	CET	c2_m4	RIGHT	1.637399999999957	100	10
593.4041	10	CET	m5_c1	LEFT	0.7716000000000349	120	2
609.9458	10	CET	c5_m1	LEFT	2.7099000000000615	10	50
625.7375	10	dummy	dr4	RIGHT	1.7182000000000244	0	0
640.7792	10	CET	m0_c3	RIGHT	1.9405000000000427	0	25
657.5709	10	CET	c0_m3	RIGHT	1.2047000000000025	80	0
674.3709	10	dummy	dl5	LEFT	1.7246999999999844	0	0
689.9126	10	CET	m3_c2	LEFT	0.7670000000000528	80	10
705.2043	10	CET	m2_c5	LEFT	3.731300000000033	50	50
721.496	10	dummy	dr5	RIGHT	2.223600000000033	0	0
737.0377	10	CET	c1_m3	RIGHT	1.6819000000000415	80	2
753.8294	10	CET	m1_c2	LEFT	1.5302000000000362	10	10
