onset	duration	trial_type	trial_code	valence	arousal
6.2643	15	CON	NEU17	10	10
23.2893	11	Q	Q_NEU17	10	10
40.0977	15	NEU	NEU1	10	9
57.1227	11	Q	Q_NEU1	10	9
75.431	15	CON	NEU27	10	9
92.4555	11	Q	Q_NEU27	10	9
109.5144	15	CON	NEU10	10	10
126.5395	11	Q	Q_NEU10	10	10
143.5978	15	NEU	NEU11	10	10
160.6228	11	Q	Q_NEU11	10	10
178.6812	15	CON	NEU18	10	9
195.7062	11	Q	Q_NEU18	10	9
213.7646	15	NEU	NEU23	1	0
230.7896	11	Q	Q_NEU23	1	0
248.598	15	NEU	NEU9	1	0
265.623	11	Q	Q_NEU9	1	0
