onset	duration	trial_type	trial_code	response	RT	money	carbon
5.787	10	CET	c4_m2	LEFT	1.8129	50	40
20.8293	10	CET	c1_m1	LEFT	2.4266000000000005	10	2
36.1209	10	dummy	dl0	LEFT	3.0549999999999997	0	0
51.1626	10	CET	m5_c2	RIGHT	2.597300000000004	120	10
66.971	10	CET	c3_m5	LEFT	2.2848999999999933	120	25
83.2627	10	CET	m0_c2	RIGHT	4.657200000000003	0	10
99.546	10	CET	c5_m0	LEFT	2.2298999999999864	0	50
114.5871	10	dummy	dr0	RIGHT	2.372799999999998	0	0
130.6294	10	CET	m4_c5	RIGHT	1.930499999999995	100	50
147.4211	10	CET	c3_m2	LEFT	3.1148000000000025	50	25
162.9628	10	CET	m1_c3	RIGHT	3.693000000000012	10	25
178.0038	10	dummy	dl1	LEFT	2.3079999999999927	0	0
193.0462	10	CET	c0_m0	LEFT	3.3695999999999913	0	0
208.3379	10	CET	c4_m1	LEFT	2.3579000000000008	10	40
224.8796	10	CET	m4_c3	RIGHT	3.05619999999999	100	25
240.929	10	dummy	dr1	RIGHT	1.9827999999999975	0	0
256.7296	10	CET	c5_m5	LEFT	2.9261999999999944	120	50
273.0213	10	CET	m1_c0	LEFT	5.1544999999999845	10	0
290.0622	10	dummy	dr3	RIGHT	3.0335999999999785	0	0
306.6047	10	CET	m3_c3	RIGHT	3.907100000000014	80	25
322.8964	10	CET	m3_c5	RIGHT	1.8553999999999746	80	50
338.1881	10	CET	m2_c1	RIGHT	3.3476	50	2
354.7298	10	CET	c1_m0	LEFT	2.405899999999974	0	2
371.7714	10	dummy	dr2	RIGHT	2.70029999999997	0	0
387.8126	10	CET	m2_c2	RIGHT	2.29910000000001	50	10
403.3548	10	CET	m4_c0	LEFT	4.060900000000004	100	0
418.8959	10	CET	c0_m5	RIGHT	3.759800000000041	120	0
435.1959	10	dummy	dl3	LEFT	2.755800000000022	0	0
451.9876	10	CET	m4_c1	RIGHT	2.8681000000000267	100	2
467.2799	10	CET	c4_m4	LEFT	3.591700000000003	100	40
483.321	10	dummy	dl2	LEFT	2.670699999999954	0	0
498.3627	10	CET	c0_m2	RIGHT	3.8128999999999564	50	0
514.905	10	CET	c4_m3	LEFT	2.606700000000046	80	40
530.7134	10	CET	m5_c4	RIGHT	2.27819999999997	120	40
546.505	10	CET	c4_m0	LEFT	2.8705999999999676	0	40
561.5462	10	dummy	dl4	LEFT	1.7894000000000005	0	0
578.3384	10	CET	c2_m4	LEFT	2.65319999999997	100	10
593.3885	10	CET	m5_c1	RIGHT	1.9870999999999412	120	2
609.9301	10	CET	c5_m1	LEFT	2.0615999999999985	10	50
625.7296	10	dummy	dr4	RIGHT	1.302000000000021	0	0
640.7719	10	CET	m0_c3	RIGHT	2.259700000000066	0	25
657.5635	10	CET	c0_m3	RIGHT	2.428099999999972	80	0
674.3552	10	dummy	dl5	LEFT	2.412400000000048	0	0
689.8969	10	CET	m3_c2	RIGHT	2.6707000000000107	80	10
705.1886	10	CET	m2_c5	RIGHT	1.978900000000067	50	50
721.4886	10	dummy	dr5	RIGHT	1.6788999999999987	0	0
737.0303	10	CET	c1_m3	LEFT	2.137200000000007	80	2
753.822	10	CET	m1_c2	RIGHT	1.7454999999999927	10	10
