onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7868	10	CET	c4_m2	LEFT	2.1331999999999995	50	40
20.8285	10	CET	c1_m1	LEFT	3.331500000000002	10	2
36.1202	10	dummy	dl0	LEFT	2.399800000000006	0	0
51.1613	10	CET	m5_c2	LEFT	2.598700000000001	120	10
66.9536	10	CET	c3_m5	RIGHT	3.2464000000000084	120	25
83.2453	10	CET	m0_c2	RIGHT	3.770700000000005	0	10
99.5536	10	CET	c5_m0	LEFT	2.8622999999999905	0	50
114.5947	10	dummy	dr0	RIGHT	1.6611999999999938	0	0
130.6365	10	CET	m4_c5	LEFT	2.8833999999999946	100	50
147.4287	10	CET	c3_m2	LEFT	3.8911999999999978	50	25
162.9704	10	CET	m1_c3	RIGHT	2.845499999999987	10	25
178.028	10	dummy	dl1	LEFT	2.3719000000000108	0	0
193.0704	10	CET	c0_m0	LEFT	3.7055000000000007	0	0
208.3615	10	CET	c4_m1	LEFT	1.9343999999999824	10	40
224.9038	10	CET	m4_c3	LEFT	2.68810000000002	100	25
240.9533	10	dummy	dr1	RIGHT	1.558499999999981	0	0
256.745	10	CET	c5_m5	RIGHT	2.966799999999978	120	50
273.0372	10	CET	m1_c0	LEFT	3.754700000000014	10	0
290.0784	10	dummy	dr3	RIGHT	2.1534000000000333	0	0
306.6373	10	CET	m3_c3	LEFT	2.7945000000000277	80	25
322.9456	10	CET	m3_c5	LEFT	5.4302000000000135	80	50
338.2206	10	CET	m2_c1	LEFT	3.8751000000000317	50	2
354.7701	10	CET	c1_m0	LEFT	2.3016999999999825	0	2
371.8124	10	dummy	dr2	RIGHT	1.3233999999999924	0	0
387.8535	10	CET	m2_c2	LEFT	3.2423	50	10
403.3957	10	CET	m4_c0	LEFT	1.8601000000000454	100	0
418.9374	10	CET	c0_m5	RIGHT	1.8383999999999787	120	0
435.2458	10	dummy	dl3	LEFT	2.066000000000031	0	0
452.0375	10	CET	m4_c1	LEFT	1.6182999999999765	100	2
467.3286	10	CET	c4_m4	RIGHT	4.247099999999989	100	40
483.3703	10	dummy	dl2	LEFT	1.725400000000036	0	0
498.4209	10	CET	c0_m2	RIGHT	3.1707999999999856	50	0
514.9709	10	CET	c4_m3	LEFT	5.460799999999949	80	40
530.7543	10	CET	m5_c4	LEFT	2.597400000000107	120	40
546.5454	10	CET	c4_m0	LEFT	1.5663000000000693	0	40
561.5871	10	dummy	dl4	LEFT	2.108600000000024	0	0
578.3788	10	CET	c2_m4	RIGHT	2.756900000000087	100	10
593.421	10	CET	m5_c1	LEFT	1.330699999999979	120	2
609.9622	10	CET	c5_m1	LEFT	1.58949999999993	10	50
625.7544	10	dummy	dr4	RIGHT	1.717300000000023	0	0
640.7961	10	CET	m0_c3	RIGHT	2.579499999999939	0	25
657.5878	10	CET	c0_m3	RIGHT	2.12379999999996	80	0
674.3789	10	dummy	dl5	LEFT	2.036699999999996	0	0
689.9206	10	CET	m3_c2	LEFT	2.7509999999999764	80	10
705.2129	10	CET	m2_c5	RIGHT	2.258699999999976	50	50
721.5123	10	dummy	dr5	RIGHT	1.6633000000000493	0	0
737.0713	10	CET	c1_m3	RIGHT	2.336300000000051	80	2
753.8546	10	CET	m1_c2	RIGHT	2.937000000000012	10	10
