onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7892	10	CET	c4_m2	LEFT	3.2666999999999993	50	40
20.8309	10	CET	c1_m1	LEFT	3.4490000000000016	10	2
36.1226	10	dummy	dl0	NONE	10.0	0	0
51.1721	10	CET	m5_c2	LEFT	3.1077999999999975	120	10
66.9643	10	CET	c3_m5	LEFT	3.0516000000000076	120	25
83.2644	10	CET	m0_c2	RIGHT	2.3755000000000024	0	10
99.5561	10	CET	c5_m0	LEFT	2.3238000000000056	0	50
114.5977	10	dummy	dr0	RIGHT	2.6982	0	0
130.6394	10	CET	m4_c5	RIGHT	4.896500000000003	100	50
147.4311	10	CET	c3_m2	LEFT	3.184800000000024	50	25
162.9728	10	CET	m1_c3	RIGHT	1.643100000000004	10	25
178.0145	10	dummy	dl1	LEFT	3.217399999999998	0	0
193.0562	10	CET	c0_m0	RIGHT	3.879700000000014	0	0
208.3562	10	CET	c4_m1	LEFT	2.675700000000006	10	40
224.9063	10	CET	m4_c3	LEFT	3.309500000000014	100	25
240.9479	10	dummy	dr1	RIGHT	1.8678999999999917	0	0
256.7396	10	CET	c5_m5	RIGHT	3.852199999999982	120	50
273.0313	10	CET	m1_c0	LEFT	2.0645000000000095	10	0
290.073	10	dummy	dr3	RIGHT	1.8228000000000293	0	0
306.6147	10	CET	m3_c3	RIGHT	4.697099999999978	80	25
322.9064	10	CET	m3_c5	RIGHT	1.8453999999999837	80	50
338.1981	10	CET	m2_c1	LEFT	4.073699999999974	50	2
354.7481	10	CET	c1_m0	LEFT	2.083699999999965	0	2
371.7898	10	dummy	dr2	RIGHT	2.961900000000014	0	0
387.8392	10	CET	m2_c2	LEFT	6.216499999999996	50	10
403.3815	10	CET	m4_c0	LEFT	1.7701999999999884	100	0
418.9232	10	CET	c0_m5	RIGHT	2.292500000000018	120	0
435.2149	10	dummy	dl3	LEFT	2.04079999999999	0	0
452.0061	10	CET	m4_c1	LEFT	2.225500000000011	100	2
467.3066	10	CET	c4_m4	LEFT	2.3251000000000204	100	40
483.3483	10	dummy	dl2	LEFT	1.683400000000006	0	0
498.39	10	CET	c0_m2	RIGHT	1.8817000000000235	50	0
514.9317	10	CET	c4_m3	LEFT	2.340000000000032	80	40
530.7234	10	CET	m5_c4	LEFT	2.4922000000000253	120	40
546.5151	10	CET	c4_m0	LEFT	1.9565000000000055	0	40
561.5562	10	dummy	dl4	LEFT	2.259400000000028	0	0
578.3568	10	CET	c2_m4	RIGHT	2.394800000000032	100	10
593.3985	10	CET	m5_c1	LEFT	1.5530999999999722	120	2
609.9402	10	CET	c5_m1	LEFT	2.0113999999999805	10	50
625.748	10	dummy	dr4	RIGHT	1.7235999999999194	0	0
640.7903	10	CET	m0_c3	RIGHT	1.6572999999999638	0	25
657.582	10	CET	c0_m3	RIGHT	1.3695999999999913	80	0
674.3736	10	dummy	dl5	LEFT	1.9379999999999882	0	0
689.9148	10	CET	m3_c2	LEFT	2.2527999999999793	80	10
705.207	10	CET	m2_c5	RIGHT	1.4646000000000186	50	50
721.4987	10	dummy	dr5	RIGHT	2.148900000000026	0	0
737.0404	10	CET	c1_m3	RIGHT	2.487100000000055	80	2
753.8321	10	CET	m1_c2	RIGHT	1.5353999999999814	10	10
