onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7908	10	CET	c4_m2	LEFT	1.2492	50	40
20.8414	10	CET	c1_m1	LEFT	1.4146	10	2
36.1325	10	dummy	dl0	LEFT	1.7235000000000014	0	0
51.1748	10	CET	m5_c2	RIGHT	1.5852000000000004	120	10
66.9665	10	CET	c3_m5	LEFT	1.409400000000005	120	25
83.2582	10	CET	m0_c2	RIGHT	3.036999999999992	0	10
99.5499	10	CET	c5_m0	LEFT	2.210000000000008	0	50
114.5915	10	dummy	dr0	RIGHT	2.440399999999997	0	0
130.6327	10	CET	m4_c5	RIGHT	2.2231999999999914	100	50
147.4249	10	CET	c3_m2	LEFT	2.287000000000006	50	25
162.9666	10	CET	m1_c3	RIGHT	1.4492999999999938	10	25
178.0083	10	dummy	dl1	LEFT	1.1436000000000206	0	0
193.0583	10	CET	c0_m0	LEFT	2.7335999999999956	0	0
208.3417	10	CET	c4_m1	LEFT	1.6341999999999928	10	40
224.8834	10	CET	m4_c3	LEFT	1.4525000000000148	100	25
240.9245	10	dummy	dr1	RIGHT	1.8273000000000081	0	0
256.7162	10	CET	c5_m5	RIGHT	2.3555999999999813	120	50
273.0085	10	CET	m1_c0	LEFT	3.8232999999999606	10	0
290.0502	10	dummy	dr3	RIGHT	2.0055999999999585	0	0
306.6085	10	CET	m3_c3	LEFT	2.543299999999988	80	25
322.8919	10	CET	m3_c5	RIGHT	1.8038999999999987	80	50
338.1919	10	CET	m2_c1	LEFT	2.783900000000017	50	2
354.7336	10	CET	c1_m0	LEFT	1.4821999999999775	0	2
371.7753	10	dummy	dr2	RIGHT	1.9364999999999668	0	0
387.8164	10	CET	m2_c2	RIGHT	2.1994000000000256	50	10
403.3581	10	CET	m4_c0	LEFT	1.3137000000000398	100	0
418.9004	10	CET	c0_m5	RIGHT	1.3552999999999997	120	0
435.1921	10	dummy	dl3	LEFT	1.7837000000000103	0	0
451.9921	10	CET	m4_c1	LEFT	1.7596000000000345	100	2
467.2921	10	CET	c4_m4	LEFT	2.003600000000006	100	40
483.325	10	dummy	dl2	LEFT	1.6906999999999925	0	0
498.3666	10	CET	c0_m2	RIGHT	1.5851000000000113	50	0
514.9172	10	CET	c4_m3	LEFT	2.3145000000000664	80	40
530.7166	10	CET	m5_c4	LEFT	2.0751000000000204	120	40
546.5089	10	CET	c4_m0	LEFT	1.9067999999999756	0	40
561.5583	10	dummy	dl4	LEFT	1.5774000000000115	0	0
578.3501	10	CET	c2_m4	RIGHT	2.705600000000004	100	10
593.3923	10	CET	m5_c1	LEFT	1.7833000000000538	120	2
609.934	10	CET	c5_m1	LEFT	1.6017000000000507	10	50
625.7257	10	dummy	dr4	RIGHT	1.8659000000000106	0	0
640.7674	10	CET	m0_c3	RIGHT	1.9042000000000598	0	25
657.5591	10	CET	c0_m3	RIGHT	1.3285000000000764	80	0
674.3508	10	dummy	dl5	LEFT	1.9207999999999856	0	0
689.892	10	CET	m3_c2	RIGHT	2.2195999999999003	80	10
705.1842	10	CET	m2_c5	RIGHT	1.9273999999999205	50	50
721.4753	10	dummy	dr5	RIGHT	1.916300000000092	0	0
737.017	10	CET	c1_m3	RIGHT	2.4145999999999503	80	2
753.8092	10	CET	m1_c2	RIGHT	3.078399999999988	10	10
