onset	duration	trial_type	trial_code	valence	arousal
7.262	15	CON	NEU16	10	10
24.287	11	Q	Q_NEU16	10	10
41.3537	15	NEU	NEU14	10	10
58.3787	11	Q	Q_NEU14	10	10
75.1871	15	NEU	NEU15	2	1
92.2204	11	Q	Q_NEU15	2	1
110.2788	15	CON	NEU26	1	0
127.3038	11	Q	Q_NEU26	1	0
143.8622	15	CON	NEU25	1	1
160.8872	11	Q	Q_NEU25	1	1
177.6956	15	NEU	NEU29	10	1
194.7206	11	Q	Q_NEU29	10	1
212.279	15	CON	NEU4	10	9
229.304	11	Q	Q_NEU4	10	9
247.6123	15	NEU	NEU21	10	0
264.6374	11	Q	Q_NEU21	10	0
