global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
283.2242230858828	1.4483958232743248	80215.9605426019	2.0978504608785093	303.1895825688818	0.0773656289134692	91923.9229782928	0.0059854405371766	192.7466520454049	0.5516759763030166	37151.27187471239	0.3043463828298865	194.050078254559	424.0322595366164	1.236487	49.230209	0.321044505	0.1505	-0.0010954201	-0.0327846945	-0.0016912955	-0.0448466458	-0.0125867622	0.023242982	-0.0106517542	-0.0223642817	0.0385259613	-0.007217627	0.0727859043	0.0403051504	0.1274484963	0.0108835978	0.015701921	-0.0076684122	0.038721649	0.0362328411	-0.0178374987	-0.047329754	-0.0809643936	-0.0686830463	0.1865559423	-0.1029171829	0.0803624301	0.0223391227	0.0457646398	0.1185498581	-0.2884311645	-0.0782779143	0.2235456204	-0.0109838186	-0.2594863944	-0.063120209	-0.0936550788	-0.018937827	0.0218209701	0.0553900782	0.1105158405	-0.0202479051	0.1204986182	-0.0005033748	-0.0188759745	-0.0968180451	0.0069294338	-0.0121628806	-0.0120395355	0.0032411102	0.0251277228	0.0167805292	0.0308460216	-0.0631699097	-0.0579983358	-0.0548723958	0.1341518772	-0.0673872698	0.1034274826	0.0424800397	0.0385828648	0.00644204	0.2606199214	-0.0829101144	0.1330542667	0.2181567305	-0.2815097672	-0.000625319	0.1007111896	-0.1475347468	0.0198220562	0.035848553	0.0046447358	0.1078258071	-0.1219364082	-0.005128313	-0.0337109661	-0.0069825912	-0.0117500419	-0.0171980089	-0.0076291269	0.0705711106	0.0249588348	0.0278823907	0.0915420762	-0.1239050966	0.0270615431	0.1123557811	-0.0263791749	0.0635186016	-0.3936564792	0.0556458441	-0.0125227535	-0.1631980181	-0.2458140967	0.0392279723	-0.1309767221	-0.1658982204	0.1612296751	-0.1407713921	-0.1196427556	0.0029523639	0.1073054737	0.0720324637	0.0215706732	0.0	0.0569372	0.0787646999999999	0.0062038779660899	0.00324184474384	-0.0648663	-0.06622273	0.00420763687569	0.0043854499686529	-0.0241939	-0.0052768	0.00058534479721	2.7844618240000016e-05	-0.000650072	-0.0015303489999999	4.2259360518400004e-07	2.341968061800694e-06	0.000843269	0.0007777748	7.11102606361e-07	6.0493363951504e-07	0.00106438	0.0011074817	1.1329047844e-06	1.22651571583489e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
282.2643798618752	-0.9598432240075568	79673.180138809	0.9212990146732208	303.5971090044595	0.4075264355777221	92171.20459586568	0.1660777956946833	192.6282234758055	-0.1184285695993878	37105.63247944487	0.014025326097357	193.89171179677024	437.32783018141583	1.718557	68.423622	0.23198364	0.15424	-0.0236468492	0.0083370241	-0.0524636822	-0.0275141144	-0.0079447876	0.0155924957	-0.0012750314	-0.1017207014	0.1169777428	0.0074733737	0.1204218396	0.0442559456	0.0167511914	-0.0140568819	-0.0049335156	0.0319050268	0.0063059383	-0.0297138025	-0.0086902255	-0.0048614206	0.1860454528	0.0401856914	0.0299804903	-0.0164816623	-0.1135434339	0.0224759688	-0.107734294	0.0103332976	0.0989719481	0.0185297698	0.2135254992	0.0431732482	-0.1399115356	-0.0093484908	-0.0404129508	-0.0322626168	0.0836183798	-0.1195797394	-0.0527089413	0.1534915659	0.1378632829	0.0958972419	-0.001801026	-0.0947334701	-0.2477997816	0.0123771394	0.0024632635	-0.0293048305	0.0114849668	-0.0252739774	-0.0328523522	0.008719236	0.199239353	-0.017582579	0.0172117166	0.0135505994	-0.0573248165	0.0007888509	-0.1733654608	-0.0086600807	0.0521065965	0.1090282582	-0.0788700031	0.1699723615	-0.0304544059	-0.0162904227	0.0865060587	-0.1103024234	-0.0810785033	-0.0284146103	-0.0530344525	-0.1442037914	-0.1497302301	0.0047980232	0.0623230135	0.196782418	-0.0048681717	-0.024412644	0.0088911724	0.0038359273	0.0297244547	-0.0080977015	-0.0020156261	-0.1417367961	0.0401071517	0.1236803472	-0.1891942725	0.1179490727	-0.0046369369	-0.0866353888	-0.0246720953	0.033124492	0.0549592045	0.0159782512	0.087588451	-0.0509376652	0.0399308688	-0.0010287131	-0.1686298482	-0.1971239656	0.1060665123	0.0676247074	0.0135265772	0.0	0.0777479999999999	0.0208107999999999	0.0004330893966399	0.0060447515039999	-0.215803	-0.1509366999999999	0.046570934809	0.0227818874068899	4.449e-05	0.02423839	1.9793601e-09	0.0005874995497921	-0.00114417	-0.0004940979999999	1.3091249888999995e-06	2.441328336039999e-07	0.000763454	-7.981500000000001e-05	5.82862010116e-07	6.370434225000001e-09	0.000918338	-0.0001460419999999	8.433446822439999e-07	2.1328265763999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
282.7001519626105	0.4357721007352779	79919.37591968307	0.1898973237792372	304.16184502444435	0.5647360199848208	92514.4279686741	0.3189267722682959	193.32515514724187	0.6969316714363742	37374.61561270514	0.4857137546510983	194.69284132274416	435.6324411438839	1.250368	49.782864	0.21300314	0.157798	-0.0099638433	0.0284563154	0.0319638766	-0.0073204046	-0.0395468673	0.0059452036	-0.0009866028	-0.0291540233	-0.0060681164	-0.0197014272	-0.0352535632	0.0834552874	0.0186453633	0.0709907458	-0.0071820989	-0.0544919049	0.0368855601	-0.0202061845	-0.0356175097	0.0488741998	-0.131386485	0.011349641	-0.1124156393	-0.0083991969	0.0752299358	0.0695487557	0.1440582859	0.1062319288	-0.1201916536	-0.1155383193	0.2681482655	0.0090904351	-0.0631955916	-0.009778214	0.0537775816	-0.1479435037	0.1859652778	0.0494573855	0.0102322354	-0.0179107348	0.1174879646	0.0135955159	-0.0812221493	0.0595079159	-0.0788257582	-0.0682785269	0.0120503005	0.0499535893	0.04898179	-0.0250493177	0.0037517647	0.0111935336	-0.1451297061	0.0524431095	-0.0600584666	0.0327361568	-0.0940639539	0.0421618631	0.1488358606	0.017942802	0.1493930718	0.07764798	0.0846973315	0.2588795832	-0.1823266777	0.0523950965	0.0570740269	0.0356273176	-0.0445872858	0.1427298915	0.0764641219	-0.0346294663	-0.1393500932	0.0173346811	-0.1076837965	0.0614846689	-0.0054952351	-0.055982003	-0.0131376958	0.0655414203	0.0234843004	0.0346095164	0.0458676957	-0.033528182	-0.0685058119	0.0631693421	-0.0288538829	0.0922080632	-0.0952579301	0.0599426774	-0.0074876233	-0.0258526389	-0.05331248	0.003514809	-0.0609555135	0.0307371819	0.100468209	-0.0421107699	-0.1207880407	-0.0425896695	0.104773372	0.0630787976	0.0054203179	0.0	0.0755910999999999	-0.0021569	4.652217610000014e-06	0.0057140143992099	-0.0631792	0.1526237999999999	0.00399161131264	0.0232940243264399	-0.0074754	-0.00751989	5.588160516e-05	5.65487456121e-05	-0.00151	-0.00036583	2.2801e-06	1.338315889000001e-07	0.00056451	-0.000198944	3.186715400999999e-07	3.9578715136000025e-08	0.000469061	-0.000449277	2.20018221721e-07	2.01849822729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
277.1088470021942	-5.591304960416323	76789.31308688546	31.262691160376185	298.3180274826236	-5.843817541820727	88993.64552112338	34.15020346209164	190.7611742459576	-2.563980901284282	36389.8255996966	6.573998062150558	192.12868902904896	412.1763872193004	2.720779	108.326653	0.7475060499999998	0.42996	-0.0449042948	-0.1431298985	-0.4272947996	-0.0683623119	0.1127636412	0.0301650735	0.0571450358	-0.0811861905	0.3185928387	0.0142319457	-0.0727681127	-0.2245989174	-0.0407968565	-0.2093365341	0.1316640486	0.1622796852	-0.1827350338	-0.0770712321	0.1018215407	0.0733732608	0.438966901	0.0797176805	0.1789412638	0.2972193113	-0.0599762207	-0.0068532206	-0.1671741439	-0.0830941911	0.0282968649	-0.1262380832	0.046743385	0.0644590733	0.0811504374	0.1233745397	-0.066015459	0.1161398701	0.0239720729	0.05172467	-0.0024063021	0.2145254942	0.0531853384	-0.0675509234	-0.1147121878	-0.0357193881	0.0426947748	0.2003384087	-0.1234068501	-0.1703269979	-0.1788133968	0.013151388	-0.1123577051	0.1046672777	0.4346430781	-0.0285250337	-0.0115548409	0.2596386379	0.0129655054	0.2157770648	-0.190900048	-0.0030338224	0.0562770342	0.0850330062	0.1044323613	-0.0394533596	0.2087292496	0.0333114549	-0.0798365012	-0.0934428931	0.0986266669	0.0282767568	-0.0948988727	-0.145819698	-0.0871235571	0.0591177466	-0.1095139803	-0.0326864077	-0.096502279	0.0795214916	0.0419827363	-0.2113795244	0.0390981638	-0.3150990221	-0.2063886158	-0.192530388	0.1845461625	-0.0317206769	-0.2611024154	-0.1839143197	0.0491309648	-0.0014517329	0.2031292898	-0.0751518565	0.040006549	0.251666331	0.246542196	0.0525440006	-0.1395222731	0.1396262553	-0.1935630025	-0.0497933508	0.1034267134	0.0584040215	-0.0027108513	0.0	0.351522	0.2759309000000001	0.07613786157481	0.123567716484	-0.0864242999999999	-0.0232450999999998	0.0074691596304899	0.0005403346740099	-0.019104	-0.0116286	0.0003649628159999	0.00013522433796	-0.00128066	0.0002293399999999	1.6400900356000002e-06	5.259683559999999e-08	-0.00602106	-0.00658557	3.62531635236e-05	4.33697322249e-05	0.00238818	0.001919119	5.7034037124000005e-06	3.6830177361610007e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
273.7528972015255	-3.355949800668668	74940.64872622899	11.262399064608074	294.62410972023434	-3.693917762389276	86803.36602844068	13.645028435294996	189.07599141365355	-1.6851828323040363	35749.730529056	2.8398411782922546	190.4242047147281	401.6158564874834	2.856442	113.727997	1.7142513	0.7744029999999998	0.2371536941	-0.1655631145	-0.5307911172	-0.14395751	0.1516458884	-0.2383914917	0.0966594483	-0.101825173	0.4461122549	-0.1129706266	-0.2283983398	-0.2811827619	-0.2082994313	-0.3201896235	0.0832078576	0.6511781222	-0.2087636201	0.2927214879	0.1118707503	-0.2438829011	-0.0368562527	0.0043325156	-0.2954950673	0.0046703542	0.0175546192	0.0511073871	0.1689877846	-0.0081316668	-0.0266970849	0.0495313275	-0.0364170571	-0.0891766302	-0.0548074565	-0.0595276262	0.0047849737	-0.0600569038	-0.065387379	0.0309308597	-0.0067912014	-0.141158369	0.0040392255	-0.0716893817	0.0313099626	0.0072055662	-0.1204279612	0.3076616614	-0.0370557128	-0.6562394079	-0.2711520856	0.2301216407	0.1787619272	-0.240443451	-0.0217724761	0.1413214945	-0.1577912827	-0.029695704	-0.1392764698	-0.0796461776	0.1655659862	-0.0456689663	-0.1023840563	-0.0314787672	-0.0148571645	-0.0078470974	-0.1284685887	-0.031487904	0.0325356269	0.0491204236	-0.0832192922	-0.0645463953	0.0782417911	0.1161871423	0.031787702	0.1051286341	0.0428958521	0.0821130912	0.1390962717	0.1737956221	0.1186134322	-0.2570219307	-0.0320402516	-0.3044251769	-0.058863031	0.025353474	0.3947037095	-0.1788988735	-0.0170286692	-0.0471889531	-0.1052427792	0.023643721	-0.5768028536	0.0828515215	0.0622100335	-0.1322847663	0.0122486965	-0.2243697303	0.0285520117	0.0129764547	0.0990915267	-0.0141599793	0.1020272243	0.0536099293	-0.0108295624	0.0	0.0958984	-0.2556236	0.06534342487696	0.0091965031225599	-0.244487	-0.1580627000000001	0.059773893169	0.02498381713129	-0.30796	-0.288856	0.0948393616	0.083437788736	-0.00461741	-0.0033367499999999	2.13204751081e-05	1.1133900562499996e-05	0.00582538	0.01184644	3.39350521444e-05	0.0001403381406736	-0.00266281	-0.00505099	7.090557096099999e-06	2.55124999801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
284.4410044163162	10.688107214790705	80906.68499336283	114.23563583486111	304.9200104643154	10.295900744081052	92976.2127815582	106.00557213196876	193.68966627675653	4.613674863102972	37515.68682240132	21.285995742428227	194.93934226762903	434.90301852545525	3.109121	123.788315	0.3321306	0.166139	0.2219451377	0.0746874247	-0.07624163	-0.0075140567	-0.0213128201	-0.2196393754	0.040538762	0.0042843586	-0.069735416	0.0960145975	-0.1225266394	-0.0695227378	0.0550718767	0.1084102313	-0.1109853945	0.1265506295	0.0094652602	0.0215602946	0.1278648048	0.2126976908	-0.4166713849	0.212350841	0.0133806187	0.1557726491	-6.08494e-05	-0.0034722139	0.2180177134	-0.0426351177	-0.004237233	-0.0882323095	-0.0584620848	0.0278867078	-0.0560516588	0.0885387353	-0.1294022454	-0.067558327	-0.0082126615	0.051112153	0.0101161186	0.14602166	-0.0056718357	-0.0022774388	-0.1125108079	0.0088263225	0.1880507153	-0.1047300627	0.1315313087	-0.1331897823	-0.011633633	0.1043541338	-0.0484181729	0.1606487629	-0.4121862301	-0.213770138	-0.0233712808	0.1446030702	-0.1580420267	0.1155796551	0.2074238163	-0.0330618354	0.0031824887	0.0277275148	0.040280243	-0.1150516363	0.0279066228	0.0284265977	0.1569023391	-0.0363222457	0.0800726462	0.0639358271	-0.0500517659	-0.0792424441	-0.0119819124	-0.0225582946	-0.1504432816	-0.150635433	0.193951361	0.0485828786	0.066010965	-0.2310775227	-0.0546430338	-0.1157864141	0.044239465	0.1378874316	-0.1474826419	-0.0824149905	0.1621873364	0.0429278051	0.0903644015	0.2263370665	-0.0638274093	-0.1441810062	0.0400886863	0.0374086057	-0.2015352471	0.1552167416	0.1095853098	-0.1524480582	0.0244142481	-0.1118786303	0.1005756196	0.0487063151	-0.0188985047	0.0	0.199941	0.1040426	0.01082486261476	0.039976403481	-0.253307	-0.0088199999999999	0.064164436249	7.779239999999991e-05	-0.328509	-0.0205489999999999	0.107918163081	0.0004222614009999	-0.00684026	-0.00222285	4.67891568676e-05	4.941062122500001e-06	0.00457214	-0.00125324	2.09044641796e-05	1.5706104976e-06	-0.00216452	0.0004982899999999	4.6851468304e-06	2.482929240999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
285.10234842432965	0.6613440080134296	81283.34907706786	0.4373758969352673	304.94973306216104	0.0297225978456481	92994.33969468328	0.0008834328226941	193.15637432730347	-0.5332919494530586	37309.384943269375	0.2844003033514435	194.2452325042047	438.9379347655815	1.547892	61.628658	0.333835	0.141765	0.1451467187	0.0513159791	-0.0199557344	-0.0057754631	-0.0248931943	-0.1229782111	-0.000493814	-0.0048941099	-0.031626449	0.0407154612	0.0407980658	-0.0860245778	0.0455563666	0.0381120516	-0.0813679597	0.1090795267	-0.0078217696	0.0154619507	0.0966197855	0.0696956483	-0.0362469586	-0.1154957777	0.0880234644	0.0716864739	-0.0609246408	-0.1839671986	-0.1633504734	0.0278540225	-0.0361346511	-0.0017684767	-0.181332526	-0.1737850396	0.1349504438	-0.1075030104	-0.0191042628	0.1015738745	-0.0877628312	0.0642355625	-0.0555221622	-0.0614066341	-0.0065115453	-0.1095251293	0.0607726731	0.0521932147	-0.0378969346	-0.0367508428	0.0835976684	-0.1008940933	-0.0099211986	0.0612677768	-0.029951311	0.0777642669	-0.0423120914	-0.0094849462	0.1064552879	0.0842176288	0.1511330998	-0.0549143239	-0.1840723254	0.1500917925	-0.1580672708	-0.0598563603	0.0718120884	-0.2313881959	-0.0546053169	0.0217561379	-0.1418710231	0.0353449669	0.0329300685	-0.1065920429	0.0028627582	0.0191110822	0.0475022652	0.0881081637	0.020376085	-0.0657958308	0.1521492835	0.0025836373	0.0449625359	-0.1303308206	-0.0571030792	-0.0899233195	0.0144029811	0.151759843	0.0011267221	-0.0066950055	0.0514491907	-0.005407558	0.0316706653	0.0146777285	0.0577934839	-0.1487037417	-0.0286459757	0.0906049188	-0.0565034149	0.0552627428	-0.0102530002	0.0038086533	-0.0182869685	0.0201770263	0.0990726408	0.0437031967	-0.0268805962	0.0	0.168684	-0.031257	0.000977000049	0.028454291856	-0.154097	0.0992099999999999	0.023745885409	0.0098426240999999	-0.273082	0.055427	0.0745737787239999	0.003072152329	-0.00590589	0.00093437	3.48795366921e-05	8.730472969000007e-07	0.00328912	-0.0012830199999999	1.08183103744e-05	1.6461403203999994e-06	-0.00142309	0.00074143	2.0251851481e-06	5.497184449000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
284.6537766447356	-0.4485717795940331	81027.77255811103	0.2012166414481578	306.3668926690532	1.4171596068921417	93860.67292369116	2.0083413514066897	193.66804236921976	0.5116680419162947	37507.3106351259	0.2618041851184551	194.9513080555288	449.06199398895217	1.108275	44.1255	0.1426249999999999	0.074661	0.1504400557	0.0677971226	0.0220067064	0.041215932	-0.0320170925	-0.1258429161	-0.0267058895	0.0049071205	-0.0301006901	0.0398485514	0.0120096444	0.0803238376	0.0294030004	0.0937950715	-0.0742572065	0.0611568591	-0.0114552199	-0.056009489	0.0306339724	0.1014843232	-0.1789068613	-0.0119984502	-0.0410265256	0.1131219455	0.0560228067	-0.0864715624	0.0656502476	0.0613675451	-0.0175478555	-0.0843013588	-0.1375150483	0.0128961032	-0.0910855845	-0.0160914372	-0.0510188852	0.0563014731	-0.0139085071	0.0140174624	-0.2263246977	0.0791922267	-0.0265132871	0.0407213302	-0.1080691158	0.0507991124	-0.0567798868	-0.0925531243	0.0891671913	-0.0585425615	-0.0220295393	-0.0093925099	-0.041348693	0.0675785386	-0.1861500284	0.0092363236	0.0362213641	0.1497265935	-0.0166656007	-0.0080670848	0.1289268478	0.0167647283	0.0826030234	-0.0746134748	-0.0124269021	-0.1509102604	-0.0389241014	-0.0496582744	-0.0166677046	-0.0483704709	0.0508845373	-0.0807565423	0.0523557098	-0.1662331917	0.0659460213	0.0487280897	-0.0528228136	0.1159428944	0.140044858	-0.0015164651	0.0357757825	-0.1113886949	-0.0341921665	-0.0536613795	0.0348156321	0.174780158	-0.113585553	-0.0382232352	0.1166339703	0.0743252487	0.0357179552	0.101918853	0.1301027286	-0.0922660032	-0.0068445623	-0.0204316965	-0.0035795217	0.0393721598	0.1245030937	-0.0070642816	-0.0487011992	0.0041377929	0.0975190556	0.0386107952	-0.034739154	0.0	0.159482	-0.0092019999999999	8.467680399999978e-05	0.025434508324	-0.117734	0.036363	0.013861294756	0.001322267769	-0.26923	0.0038519999999999	0.0724847929	1.4837903999999742e-05	-0.00483766	0.0010682299999999	2.34029542756e-05	1.1411153328999995e-06	0.00251637	-0.00077275	6.3321179769e-06	5.971425625e-07	-0.00144627	-2.3180000000000032e-05	2.0916969129e-06	5.373124000000015e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
282.7911292978606	-1.862647346875008	79970.82280955932	3.4694551388205057	303.2505286448033	-3.11636402424989	91960.88312335266	9.711724731638968	193.06798024948367	-0.6000621197360942	37275.24499761502	0.3600745475421747	194.43156843433087	435.7877235215638	1.086491	43.258152	0.19899235	0.0883385	0.1151795804	0.0368726528	-0.0426378339	-0.0019601699	-0.0282138708	-0.1060691955	-0.0253962825	-0.0337879439	0.080778518	-0.0023446995	0.0209670925	0.0732880678	-0.0597876942	0.0339003115	-0.0839689582	0.0680323521	-0.038132869	-0.0045924257	0.0100586432	0.0291326206	0.0164925994	-0.0588527161	0.070679356	0.1127996279	-0.0248806192	-0.1005261781	-0.0492214542	0.0925833531	0.0100254146	-0.1767446058	-0.1051992276	0.0464642207	-0.0383078538	-0.0107075546	-0.0591031302	0.0493698447	0.0465091743	0.0068846674	0.0368355776	0.0399526585	-0.136437043	-0.0464851087	0.1370480809	-0.031093736	-0.0448178614	-0.0346493782	0.096118669	-0.0608775874	-0.0428105499	0.0032432114	-0.0023764282	0.0123719955	0.0178230729	0.0421269859	0.0892041321	0.1649326713	0.0342746154	0.0164608972	-0.0369909278	0.076717279	0.191122833	0.0124984563	-0.0173204713	-0.1539786955	0.0162450673	-0.0108586613	-0.0586925141	-0.074734252	0.007455519	0.0816072574	-0.0642318513	0.0022959991	0.0256217841	0.0873799358	0.2156820757	0.0081525473	0.1129311502	-0.0009656572	0.0167907519	-0.0756761129	-0.0273855745	-0.061451436	-0.0018230711	0.1379295855	-0.0043689013	-0.0351250871	0.0208087873	0.0692807554	0.008476449	0.0160796455	0.1281944461	-0.0898920711	-0.0578168663	0.0184471751	0.0803277611	-0.0256726725	0.1086589662	0.0991986454	-0.0496698491	0.0566994688	0.0959156576	0.033439514	-0.0424380632	0.0	0.147571	-0.011911	0.000141871921	0.021777200041	-0.138514	-0.0207799999999999	0.019186128196	0.0004318083999999	-0.227092	0.042138	0.051570776464	0.001775611044	-0.00385978	0.0009778799999999	1.48979016484e-05	9.562492943999992e-07	0.00147835	-0.00103802	2.1855187225e-06	1.0774855204e-06	-0.000978903	0.000467367	9.58251083409e-07	2.18431912689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
284.36890142176844	1.5777721239078346	80865.67209582345	2.48936487498064	304.1045111945245	0.853982549721195	92479.55372886069	0.7292861952283133	193.47929383701367	0.4113135875300031	37434.237143669474	0.1691788672868015	194.6417793773555	435.4561348628676	0.941324	37.478394	0.15586935	0.0694462	0.1064346122	0.0563615971	-0.0138780403	0.0310778432	-0.0306754577	-0.095782	-0.0238769723	-0.0161045613	-0.0537279686	0.0312214221	-0.0524240264	0.0768459254	-0.0817396991	0.071077868	-0.0684929415	0.0372155855	0.0155278377	-0.0157347765	-0.0110479665	0.0414813129	-0.1111535565	0.0808169218	-0.0051100113	0.0146504849	-0.0036554441	-0.0920510392	-0.0940593354	0.2249885562	-0.0301732024	-0.1448849626	-0.1206127645	-0.0170240473	-0.0173512008	0.0030370131	-0.0074889009	-0.008293268	-0.0485503746	-0.0541732627	-0.0408772645	-0.0161130154	-0.0938018482	-0.119245654	-0.1447004494	-0.1496109223	-0.074034151	-0.0681554507	0.074688702	-0.038674401	0.0209463248	-0.0187959072	-0.0024967909	0.015115812	-0.1268276278	-0.0437723937	-0.0254508853	0.0604796814	-0.0357263394	-0.0430796452	-0.0680058127	0.1972423183	0.158590744	-0.0617105843	0.0066955041	-0.1411984728	-0.0381554369	-0.0334503129	-0.0203064591	0.0355018999	-0.0427507513	0.0087356216	-0.0124791182	-0.0119283349	0.1672388928	0.0899009645	-0.024690379	0.0330209227	0.1078800824	-0.0045750757	0.0165985053	-0.0570389289	-0.0078007484	-0.028461932	0.0189918304	0.1254852314	-0.0573308478	-0.041142052	0.0386772204	0.1632690444	0.0454755064	0.0382228402	0.0942669999	-0.0560639225	-0.060984253	-0.0334230994	0.0364928601	-0.0570072948	0.0974686819	0.0668981275	-0.0306831177	0.0010842687	0.0942632658	0.0281999178	-0.0499419421	0.0	0.120732	-0.026839	0.000720331921	0.014576215824	-0.160057	-0.021543	0.025618243249	0.000464100849	-0.186098	0.0409939999999999	0.034632465604	0.0016805080359999	-0.00299971	0.00086007	8.998260084100001e-06	7.397204049000001e-07	0.00165028	0.00017193	2.7234240784e-06	2.9559924900000012e-08	-0.00127677	-0.000297867	1.6301416329e-06	8.872474968900005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
