onset	duration	trial_type	trial_code	valence	arousal
6.2619	15	CON	NEU17	6	none
23.2869	11	Q	Q_NEU17	6	none
40.0953	15	ANG	ANG25	0	10
57.1203	11	Q	Q_ANG25	0	10
75.4287	15	CON	NEU27	none	3
92.4532	11	Q	Q_NEU27	none	3
109.5204	15	CON	NEU10	6	3
126.5454	11	Q	Q_NEU10	6	3
143.6116	15	ANG	ANG7	0	10
160.6371	11	Q	Q_ANG7	0	10
178.6955	15	CON	NEU18	7	6
195.7205	11	Q	Q_NEU18	7	6
213.7789	15	ANG	ANG1	none	none
230.8033	11	Q	Q_ANG1	none	none
248.6123	15	ANG	ANG17	6	6
265.6373	11	Q	Q_ANG17	6	6
