onset	duration	trial_type	trial_code	valence	arousal
5.5107	15	HOP	HOP22	4	2
22.5358	11	Q	Q_HOP22	4	2
40.5941	15	CON	NEU5	7	4
57.6191	11	Q	Q_NEU5	7	4
75.4275	15	CON	NEU3	4	1
92.4525	11	Q	Q_NEU3	4	1
109.0109	15	HOP	HOP19	2	7
126.0353	11	Q	Q_HOP19	2	7
143.3442	15	CON	NEU2	7	4
160.3693	11	Q	Q_NEU2	7	4
178.1776	15	HOP	HOP7	7	6
195.2026	11	Q	Q_HOP7	7	6
213.011	15	HOP	HOP15	6	6
230.0443	11	Q	Q_HOP15	6	6
246.6027	15	CON	NEU22	6	7
263.6277	11	Q	Q_NEU22	6	7
