onset	duration	trial_type	trial_code	valence	arousal
6.2676	15	CON	NEU17	7	1
23.2921	11	Q	Q_NEU17	7	1
40.101	15	ANG	ANG25	0	10
57.126	11	Q	Q_ANG25	0	10
75.4343	15	CON	NEU27	none	0
92.4677	11	Q	Q_NEU27	none	0
109.526	15	CON	NEU10	7	1
126.5511	11	Q	Q_NEU10	7	1
143.6094	15	ANG	ANG7	1	10
160.6339	11	Q	Q_ANG7	1	10
178.6928	15	CON	NEU18	none	0
195.7178	11	Q	Q_NEU18	none	0
213.7762	15	ANG	ANG1	0	9
230.8012	11	Q	Q_ANG1	0	9
248.6179	15	ANG	ANG17	0	10
265.6429	11	Q	Q_ANG17	0	10
