onset	duration	trial_type	trial_code	valence	arousal
5.5115	15	HOP	HOP22	9	6
22.5364	11	Q	Q_HOP22	9	6
40.5949	15	CON	NEU5	7	6
57.6282	11	Q	Q_NEU5	7	6
75.4366	15	CON	NEU3	7	none
92.4616	11	Q	Q_NEU3	7	none
109.02	15	HOP	HOP19	8	6
126.045	11	Q	Q_HOP19	8	6
143.3534	15	CON	NEU2	6	none
160.3784	11	Q	Q_NEU2	6	none
178.1951	15	HOP	HOP7	8	6
195.2201	11	Q	Q_HOP7	8	6
213.0285	15	HOP	HOP15	9	6
230.0535	11	Q	Q_HOP15	9	6
246.6201	15	CON	NEU22	4	none
263.6452	11	Q	Q_NEU22	4	none
