global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
320.77489451135204	n/a	102896.53294876905	n/a	375.0223941191151	n/a	n/a	140641.7960908329	202.61396117197808	n/a	n/a	41052.41726179984	206.14032099344644	402.9618542946763	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.000123043	n/a	1.5139579849000003e-08	n/a	-0.0425588	n/a	0.00181125145744	n/a	-0.0198964	n/a	n/a	0.00039586673296	0.000188551	n/a	3.5551479600999994e-08	n/a	1.2448700000000001e-23	n/a	n/a	1.5497013169000003e-46	-0.000459275	n/a	2.10933525625e-07	n/a
320.51850632783555	-0.256388183516492	102732.11289862676	0.0657349006468864	369.7445042555784	-5.2778898635367	27.856121411623445	136710.99842720345	202.80211254915025	0.1881513771721756	0.0354009407317863	41128.69685439821	206.1777262860033	407.09247405756656	1.28802	22.389868	0.1095622466	0.0593189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.00261869	0.0024956469999999	6.857537316099999e-06	6.2282539486089984e-06	-0.0296701	0.0128887	0.00088031483401	0.0001661185876899	6.07296e-05	0.0199571296	0.0003982870218711	3.68808431616e-09	-0.000421423	-0.000609974	1.7759734492899998e-07	3.72068280676e-07	6.46694e-05	6.46694e-05	4.18213129636e-09	4.18213129636e-09	0.000350497	0.000809772	1.22848147009e-07	6.557306919840001e-07
320.01774758028546	-0.5007587475500941	102411.3587663593	0.2507593232479388	366.8693206757004	-2.875183579878012	8.26668061800014	134593.0984530499	202.97407887239885	0.171966323248597	0.0295724163316409	41198.47669409879	206.2963900058241	404.125866589714	1.122561	19.513672	0.0786191938999999	0.0459586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0110591	-0.01367779	0.00012230369281	0.0001870819392841	-0.0474518	-0.0177817	0.00225167332324	0.00031618885489	2.99457e-05	-3.07839e-05	9.476484992100002e-10	8.967449484900001e-10	-0.000551265	-0.000129842	3.03893100225e-07	1.6858944964000006e-08	-2.6469800000000003e-23	-6.46694e-05	4.18213129636e-09	7.006503120400002e-46	-0.00039757	-0.000748067	1.5806190489999998e-07	5.596042364890001e-07
319.3754851912234	-0.6422623890620685	102000.70054112936	0.4125009764037158	365.58226158905416	-1.287059086646252	1.6565210925186848	133650.38998856762	202.9894497672612	0.0153708948623432	0.0002362644088692	41204.716716815456	206.3429975541816	400.9559618978644	1.177697	20.472111	0.1626434043	0.0731871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0160688	0.0271279	0.00025820633344	0.00073592295841	-0.0144687	0.0329831	0.00020934327969	0.00108788488561	0.0239287	0.0238987543	0.0005711504570917	0.00057258268369	-0.00118121	-0.000629945	1.3952570641e-06	3.96830703025e-07	-0.000250917	-0.000250917	6.2959340889e-08	6.2959340889e-08	0.000294241	0.000691811	8.6577766081e-08	4.786024597209999e-07
318.38554062760784	-0.989944563615552	101369.35248073412	0.9799902390319856	364.08798361067375	-1.49427797838041	2.2328666766726446	132560.05980968624	202.82213296613463	-0.1673168011265602	0.0279949119392249	41136.8176209324	206.27247765598528	396.6607361922911	1.311822	22.803617	0.08386588	0.0403003	-0.0997628375	0.0663542904	-0.0253507127	0.0438484192	-0.1745352266	-0.1013004049	0.0752148036	-0.0421632724	0.1230791347	-0.1402872494	0.0851985968	-0.0330723419	0.1939694354	-0.0266766543	0.0334557472	-0.0919188861	0.039783312	0.0762145075	-0.0694638003	0.1656478363	-0.0481951569	0.057769114	-0.1907059679	0.0285054993	-0.1348585204	0.1075898508	-0.0508966436	0.0043932158	-0.0415013942	0.0181117424	-0.0020513655	0.0396990012	-0.0678044033	0.0399558729	-0.0899047946	0.0215154738	-0.0846353786	0.0179183557	-0.0655546628	0.000500849	0.0556557373	-0.0165007513	0.0153771812	0.001756559	0.1650509825	-0.0627650135	0.1713994679	0.0113859512	0.1520271847	-0.0474820123	0.0963416448	0.1443096386	-0.0771227583	-0.0278433086	-0.0403197201	0.1145450854	0.0406731584	0.0083777855	-0.0128812032	-0.0733121284	-0.0114126955	0.0049465539	0.0519077665	0.1653646308	0.1052555673	-0.0314906207	0.1418913686	-0.0777531594	-0.0279956399	0.1843788667	-0.0499217854	0.1848404934	-0.1210654763	0.0713363305	-0.0384620395	0.0266822289	-0.0217500978	0.0058153481	-0.0364465161	0.0235999416	-0.0380617312	0.0445395268	-0.0155300186	0.09610267	-0.0379789938	0.054008078	-0.0222989041	0.0440892568	0.0720396694	-0.0131905836	-0.0987500648	0.0594321355	0.0738837591	-0.1162540638	0.174331351	0.0523364346	0.0159070918	-0.1161513392	-0.1367641331	0.0631602633	0.0548043616	0.082702132	-0.1341289615	-0.0040080722	0.1034087275	0.0976375033	-0.0254828421	-0.0803837935	0.0517887637	0.0738782343	-0.0436365664	0.0786082063	-0.2106670981	0.0052923189	-0.0817380672	0.131010184	-0.0085766861	0.0893384122	-0.0832175316	0.0685211432	-0.1322450653	0.1242117614	-0.0123006447	0.2050177049	-0.083705923	0.1461290938	-0.2350004448	0.0472561276	-0.0070752331	-0.058481613	0.170853953	0.1256081353	-0.1338755136	0.0059583698	0.1212597239	0.1212354592	0.1211950217	0.0	0.0	0.0	0.0	0.00656882	-0.00949998	4.31493961924e-05	9.024962000040004e-05	0.0171776	0.0316463	0.00029506994176	0.00100148830369	0.0314828	0.0075540999999999	5.706442680999996e-05	0.00099116669584	-0.000680874	0.000500336	4.6358940387600003e-07	2.50336112896e-07	-0.000190916	6.000100000000001e-05	3.600120001000001e-09	3.6448919056000003e-08	0.000437214	0.000142973	1.91156081796e-07	2.0441278729000005e-08
317.96786655692364	-0.4176740706841997	101103.5641627616	0.1744516293219098	363.1957929848168	-0.8921906258569265	0.7960041128669743	131911.1840418699	202.42085049510945	-0.4012824710251834	0.1610276215520772	40974.20071516345	205.85755331751807	391.7423506880525	1.265977	22.006691	0.186114795	0.0928816	-0.068435451	0.04279868	-0.0162427052	-0.0413506563	-0.099329592	-0.0783675797	0.0676813703	0.0183888258	-0.1260347269	-0.0587640972	0.0534324316	-0.0780514601	0.2177304615	0.0521063729	-0.162671191	-0.1376354642	0.0099120842	0.0974464936	-0.0215240816	0.0169742738	0.012019018	0.0234131011	-0.0374768424	-0.0049381725	-0.0072834931	0.2044081397	-0.2185927989	-0.0674127269	0.0094827516	-0.0667863836	-0.038696194	0.0800312031	-0.0995819503	0.067800352	0.0777293374	0.0625552454	-0.0640203419	-0.0489851132	-0.0459391107	-0.1757984589	0.034521302	0.1055076422	-0.0656480478	-0.0600244353	0.0426491312	-0.1045681874	-0.0265124002	0.1066047342	0.0136229682	0.0104945886	0.1120178734	-0.1022638339	0.1035436599	0.0097529639	0.0213558665	0.1465781227	-0.0464707667	-0.12838512	0.0261038681	-0.0214258463	0.0465328959	0.0419586571	-0.0275585829	0.0105354897	0.1059096872	0.0089588043	0.0160296846	0.0023665902	0.0127801665	-0.0789214424	0.0253283942	0.1171288732	-0.2557568622	0.1090574339	-0.0110732192	-0.1065814858	-0.0389236963	-0.0751753317	-0.0288671404	-0.0107440576	0.0971653784	-0.0573246346	0.0706666169	0.0052277696	-0.1299789007	-0.0927481795	-0.1169694573	0.0353583184	0.0566441956	0.0013403617	-0.041545856	-0.0628353822	-0.1780677659	-0.2665145255	-0.0098356625	0.0563916785	-0.1163239682	-0.0472007329	0.0838006338	0.0349243431	-0.015299905	0.0247553556	-0.097707954	0.0315079396	0.0433614996	-0.0626930615	0.0079215856	0.1414103099	0.0968255709	-0.0862271777	-0.1031267452	0.032873347	-0.0502028283	0.2027789864	-0.0618877347	0.1298139376	0.0313464158	-0.0098414832	-0.0017080646	0.1538433216	-0.0391447149	-0.0651350546	0.1372163028	0.0264664198	0.0399731986	0.0684420716	0.1103608008	-0.0117675199	0.2083082625	-0.058035367	-0.0385115272	0.1911844368	0.0502071393	0.0436161748	0.1211950217	0.1209767367	0.1206132194	0.0	0.0	0.0	0.0	-0.0306351	-0.03720392	0.00093850935201	0.0013841316633664	-0.03684	-0.0540176	0.0013571855999999	0.00291790110976	0.0268296	-0.0046532	2.165227024e-05	0.00071982743616	-0.000215451	0.000465423	4.6419133401e-08	2.166185689290001e-07	7.45765e-05	0.0002654925	7.048626755625002e-08	5.561654352250001e-09	-0.000636672	-0.001073886	4.0535123558400004e-07	1.153231140996e-06
318.0599337101336	0.092067153209939	101162.12143169456	0.0084763607001823	363.2601051228595	0.0643121380426805	0.0041360510996207	131957.90397387094	202.2529062316412	-0.1679442634682573	0.0282052756318954	40906.23807914504	205.5910756122635	392.7235283626384	1.199626	20.853296	0.25435205	0.122728	-0.0758377501	0.0300585063	-0.0601147994	-0.0371547027	-0.0849803814	-0.0540550616	0.0913593536	-0.0258760276	0.0890421458	0.1497539639	0.136010007	0.0829518172	0.1103619302	-0.0144055742	-0.0677275854	-0.0904198399	0.0216139148	0.1319830733	0.0499119677	-0.1784910857	0.0111053995	0.0257137616	-0.0910205065	-0.0932972452	0.0042912545	0.0851196793	-0.0800233716	-0.1264808283	-0.038339421	-0.1243457934	0.0977114615	0.1397019534	-0.0899910625	-0.0460173066	0.1153288615	-0.1388911443	-0.14974398	-0.0485942287	0.0809821788	0.0506050944	-0.079700954	-0.0688452929	0.2115231124	-0.0782962587	-0.0155063938	-0.0631111492	0.0153002958	-0.0760409772	0.0804123854	0.0637555049	-0.0127317483	-0.120399176	-0.14899471	0.0290209258	0.0579063297	-0.064101622	-0.0476859801	-0.0782740759	0.0081800335	0.001877656	-0.0884653295	0.0007571008	-0.0222124848	-0.0882136113	0.1040781924	0.0474294891	-0.1827327562	0.0738029597	-0.0368174951	0.0439407128	-0.1370681004	0.0254557107	-0.1431497226	0.0775477978	-0.1079865026	-0.0208551679	-0.1256802479	0.0186930789	0.019553661	0.0913255306	0.0920919649	-0.1928699621	0.0232210486	0.0523802976	-0.1201655375	-0.0618509781	0.0259726639	0.137553063	-0.1605309709	-0.1466763749	0.0156002346	-0.0093969869	0.0761734148	0.0437845726	0.1260698786	0.0702497931	0.0816669563	0.0269903182	-0.0451611267	-0.1686831651	0.0530609509	-0.1144051109	0.0733029913	-0.0520117008	-0.04323077	-0.1164016091	-0.0432912503	0.1011961936	0.0105551345	0.0142107348	0.0144522009	0.0559407857	-0.1832379968	0.0743965813	0.1484004244	0.0459441305	0.0604171253	0.0569850558	-0.087500582	0.0276771046	-0.0295358305	-0.0881653898	0.062201214	-0.0137531245	0.1362536447	0.16523882	-0.0110876327	0.0081755911	0.0188966645	0.018494245	-0.0827338253	0.0441401991	0.2830993029	0.1904817297	0.1210656518	0.1204598436	0.1194524079	0.0	0.0	0.0	0.0	0.0158137	0.0464488	0.00025007310769	0.00215749102144	0.02994	0.06678	0.0008964036	0.0044595684	0.0848746999999999	0.0580450999999999	0.0033692336340099	0.0072037147000899	-0.000517479	-0.000302028	2.677845154410001e-07	9.122091278400007e-08	-6.34795e-05	-0.000138056	1.9059459136000003e-08	4.02964692025e-09	0.000584807	0.001221479	3.41999227249e-07	1.4920109474410004e-06
318.08893584241343	0.0290021322798565	101180.571105359	0.0008411236767783	363.1856675818107	-0.0744375410487805	0.0055409475173888	131903.8291368455	202.20453318895323	-0.048373042687956	0.0023399512588908	40886.67324216249	205.5888890351445	393.9238775526459	1.17815	20.479984	0.132857649	0.0763935	-0.0801753668	-0.0037118229	-0.0583253539	-0.0188593813	-0.1456055887	-0.0498123856	0.0757087656	-0.0494030707	-0.0199712236	0.0292670956	-0.0786487691	-0.0281818217	0.1401302198	-0.0465198071	-0.0444691985	-0.0507383767	-0.0467943978	0.1175591398	0.1132283845	-0.1872717213	-0.0397247812	0.0088172422	0.0615457492	0.0825268709	0.0485781436	0.0884134089	0.0187116979	0.1930579871	0.028314618	0.0760536374	-0.086213304	-0.028199634	-0.030780014	0.1354237661	-0.0751740687	-0.0237100411	-0.0360610538	0.0467667958	0.0247637519	-0.0084997671	0.0179307523	-0.1494980278	0.006260243	-0.0078509098	0.0740084916	-0.0168988292	-0.0357066992	-0.0170399263	0.1972665065	0.061050684	0.0964699306	-0.0670658615	-0.1104405083	-0.0986836233	0.1574077717	0.06097055	-0.0349118238	0.1157138708	-0.0188683017	-0.0882380959	-0.0345268726	-0.051355524	-0.1430370242	-0.1085934075	0.0863154339	0.0985699822	-0.2172202234	0.0313555751	-0.0137530023	-0.0664673371	0.1352274091	0.0738295262	-0.0378177859	-0.0422944776	0.0638168296	-0.0436233136	0.0272866825	-0.0406345943	-0.1422391782	-0.0533677263	-0.0268873031	0.0828528034	-0.1062594733	0.1165639686	0.0025178428	-0.0231703861	0.0451668153	0.1071153112	0.0503354866	0.0261373274	-0.0913494506	0.1257967943	0.0911077455	-0.0775381191	0.0543665469	0.0348966108	0.1511674556	0.0277911374	-0.1600888651	0.0723956982	-0.0281577116	-0.1775493149	-0.0651723504	0.042393283	-0.063642441	0.1376697895	0.0047525024	0.1212910344	-0.0454056486	-0.0638143123	-0.0302321745	0.0036521322	-0.0958804928	0.1379069587	-0.1051028533	0.0889314371	0.0301583315	0.04278158	-0.1025804233	0.0977861981	0.0659213919	0.0057321014	0.0007796241	0.1027645069	0.0458309269	0.1289582193	-0.1075915296	0.2229894842	0.0267152567	-0.097803287	0.0731982819	-0.0445153612	-0.1373282232	0.0579374279	0.1208716832	0.1196858832	0.1177181596	0.0	0.0	0.0	0.0	-0.00150276	-0.01731646	2.2582876175999995e-06	0.0002998597869315	-0.0348885	-0.0648285	0.00121720743225	0.00420273441225	0.0517542	-0.0331204999999999	0.0010969675202499	0.00267849721764	-0.000421741	9.573800000000004e-05	1.77865471081e-07	9.16576464400001e-09	-2.52872e-06	6.095078e-05	3.7149975826083996e-09	6.394424838400001e-12	0.000389652	-0.000195155	1.51828681104e-07	3.808547402500001e-08
318.24098051949227	0.1520446770788339	101277.32168200784	0.0231175838280068	362.8438494676485	-0.3418181141622085	0.1168396231694086	131655.65909650156	202.29801111145824	0.0934779225050022	0.0087381219958511	40924.48529965168	205.5863707098904	394.7775928511691	1.139546	19.80892	0.150245654	0.0928881	-0.0628683371	-0.0243835775	-0.0989603495	-0.0191191894	-0.1535955632	-0.0164051601	0.0682576306	-0.0576650881	-0.0085697581	0.1354950117	0.1207583176	0.0068586668	0.1530316445	0.001781944	-0.0342174468	-0.0114674786	-9.54249e-05	0.0985421099	0.1294583232	-0.2429092371	-0.112603548	-0.023674514	0.0349280466	-0.0627475062	0.0506225927	0.0574503555	-0.041892284	-0.2042614334	0.0315309163	0.0158389832	-0.0993534436	-0.1302761239	-0.090903018	0.0081500966	0.046301941	-0.0543232986	0.0101817848	0.0501843679	0.0785670448	-0.0682989653	0.0792041939	-0.181180181	-0.0854697832	0.0163900134	-0.0810508336	0.0254913959	-0.0040945678	-0.0687693004	-0.0790710189	-0.0404170341	-0.1026894299	0.0828340132	0.0860399108	0.1099136912	0.0976738531	0.0141435	-0.060705228	0.1012161728	0.1316841309	-0.0216541518	-0.0030406829	-0.0861053282	0.0641471014	0.0531164433	0.0644746284	0.1147684087	-0.2882050511	-0.0080274678	-0.0202592838	-0.0245538881	-0.0522470189	-0.0983952843	-0.0991873728	0.0828256728	-0.0869379477	-0.0479545436	-0.0067421504	0.0256682065	-0.0921755342	-0.2378422503	-0.0406216281	-0.0748325861	0.0096393871	-0.087624817	0.0495761276	-0.0883979326	0.0310545664	0.018626684	0.0500763982	0.0466089569	-0.057474866	0.1084816932	-0.0681640407	0.2320770182	-0.0794881437	-0.0375216352	-0.0436477066	0.010771387	-0.0416529068	0.0532750753	-0.2022581106	-0.0130629693	0.0216708111	0.0459122953	0.0552206423	-0.0211928864	0.1355194135	-0.0234972978	-0.0427600696	-0.0255368249	-0.0286061992	0.0240946721	-0.0910360639	0.0958270228	0.1495760625	0.1333850199	0.0770828838	0.0379381583	-0.0742912343	0.1119820518	0.0795026073	0.0146460556	0.0415714046	0.0044554468	-0.0104933365	-0.0125585872	0.1423672798	-0.0616233013	0.0350181881	0.0419766894	-0.0614702745	0.0772978491	0.27106267	0.0336181476	0.1206132194	0.1186565071	0.1154187998	0.0	0.0	0.0	0.0	-0.0231177	-0.02161494	0.00053442805329	0.0004672056312036	0.0460802	0.0809687	0.00212338483204	0.00655593037969	0.0515621	-0.0001921	3.690241000000023e-08	0.00265865015641	-0.00030832	0.000113421	9.50612224e-08	1.2864323241e-08	-0.000152318	-0.00014978928	2.24368284029184e-08	2.3200773124e-08	-0.000296536	-0.000686188	8.793359929600003e-08	4.70853971344e-07
318.804954191046	0.5639736715537538	101636.59881675497	0.3180663022058213	363.963085337229	1.119235869580507	1.2526889317556336	132469.12748819505	202.5393104090225	0.241299297564268	0.0582253510050091	41022.172260962376	205.92996850071185	397.1261548892937	1.290882	22.439611	0.10774459	0.0570036	-0.0721725253	-0.0255362766	-0.1734266622	-0.0005285513	-0.1707182221	-0.0461082567	0.0703874309	-0.1687197106	0.1256126644	0.1036314915	-0.0933618347	-0.0971590183	0.1284326024	-0.0647573523	-0.0006308779	0.0226576957	-0.030931882	0.0898264647	0.0853149333	-0.0364492391	-0.1420618789	-0.0205976483	-0.0243397871	-0.0607606806	-0.03936053	0.0178879463	0.0033353593	0.0133988404	0.1195008385	0.0694985978	-0.1338059317	-0.0710942423	-0.041880154	-0.0857872814	-0.1073765972	-0.1636374387	-0.0197642718	-0.1202353162	-0.1377353498	0.0026091829	-0.0142802404	0.0362932329	-0.1260609441	-0.0163277791	0.1640164133	0.0244946648	0.1125539382	-0.0884961743	-0.0060033351	0.0258365198	0.0201755842	0.0556427037	-0.040552679	-0.0522002382	-0.0899140912	0.1165131366	-0.0629345782	-0.0950372089	-0.1150400577	-0.0341683425	0.1517951478	0.0329730022	-0.0655786624	0.2183526066	0.0638740743	0.0835522025	-0.1242656978	-0.1117776559	-0.0764891385	0.115439189	0.0325843547	-0.0076497459	-0.0148185944	-0.050240588	0.0112946429	-0.0837868335	0.0667144878	0.0048126676	-0.0461719806	-0.1061962096	-0.1510332115	-0.0870401027	-0.1277828413	0.0359735498	-0.027373003	0.2133068443	-0.0830949802	-0.1240916866	0.0518277369	-0.0063621082	-0.1366159956	0.0304689125	0.059358924	0.0026748092	0.047329785	-0.01774494	-0.0862864343	0.0273587628	-0.0043223057	-0.034388069	0.0733098788	0.0343867945	-0.1021999252	0.0441598396	0.0153792324	0.1278034013	-0.1868288419	-0.0277899801	0.1053503427	-0.0320811939	-0.0260227765	0.0405594059	-0.1958708393	-0.0146238607	-0.14508921	0.1161210899	0.0571386344	0.0983405318	-0.0850159138	0.0578565015	0.0124128027	0.0001835075	0.0208744437	0.1053289761	-0.0949388871	0.1467426359	-0.0415546468	0.0128262759	-0.2146836216	-0.0247108141	0.0296678775	-0.0001185615	-0.0901230163	-0.2164935604	0.1202903984	0.117373912	0.1125653668	0.0	0.0	0.0	0.0	-0.00149576	0.02162194	2.2372979776000004e-06	0.0004675082893636	0.0115529	-0.0345273	0.00013346949841	0.00119213444529	0.0574483	0.0058862	3.464735044000001e-05	0.00330030717289	-0.000244579	6.374100000000003e-05	5.9818887241e-08	4.062915081000003e-09	-0.000311585	-0.000159267	2.5365977289000005e-08	9.708521222500001e-08	0.000394639	0.000691175	1.55739940321e-07	4.777228806250001e-07
