onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7916	10	CET	c4_m2	RIGHT	2.6724000000000006	50	40
20.8338	10	CET	c1_m1	LEFT	1.4061999999999983	10	2
36.1422	10	dummy	dl0	LEFT	3.297799999999995	0	0
51.175	10	CET	m5_c2	LEFT	1.5050000000000026	120	10
66.9756	10	CET	c3_m5	RIGHT	2.0083000000000055	120	25
83.2589	10	CET	m0_c2	RIGHT	1.9009999999999962	0	10
99.5506	10	CET	c5_m0	LEFT	1.9532999999999987	0	50
114.5923	10	dummy	dr0	RIGHT	2.191600000000008	0	0
130.6334	10	CET	m4_c5	LEFT	1.5264999999999986	100	50
147.4257	10	CET	c3_m2	RIGHT	1.3742000000000019	50	25
162.9751	10	CET	m1_c3	RIGHT	1.4647999999999968	10	25
178.0174	10	dummy	dl1	LEFT	2.8064999999999998	0	0
193.0674	10	CET	c0_m0	LEFT	2.7165999999999997	0	0
208.3591	10	CET	c4_m1	RIGHT	4.176799999999986	10	40
224.9091	10	CET	m4_c3	LEFT	1.1707000000000107	100	25
240.9508	10	dummy	dr1	LEFT	1.4250000000000114	0	0
256.742	10	CET	c5_m5	RIGHT	1.7537999999999556	120	50
273.0425	10	CET	m1_c0	LEFT	1.7332999999999856	10	0
290.0842	10	dummy	dr3	RIGHT	2.0756000000000085	0	0
306.6253	10	CET	m3_c3	LEFT	1.6305000000000405	80	25
322.9176	10	CET	m3_c5	LEFT	1.8181999999999903	80	50
338.2093	10	CET	m2_c1	LEFT	1.3665000000000305	50	2
354.751	10	CET	c1_m0	LEFT	1.6888000000000147	0	2
371.7927	10	dummy	dr2	RIGHT	1.7670999999999708	0	0
387.8338	10	CET	m2_c2	LEFT	2.301899999999989	50	10
403.3761	10	CET	m4_c0	LEFT	1.1596999999999866	100	0
418.9178	10	CET	c0_m5	RIGHT	1.401900000000012	120	0
435.2095	10	dummy	dl3	LEFT	2.046199999999999	0	0
452.0005	10	CET	m4_c1	LEFT	1.4551999999999907	100	2
467.2928	10	CET	c4_m4	RIGHT	1.8666999999999803	100	40
483.3345	10	dummy	dl2	LEFT	2.1211999999999875	0	0
498.3755	10	CET	c0_m2	RIGHT	1.7442000000000348	50	0
514.9179	10	CET	c4_m3	RIGHT	1.8017999999999574	80	40
530.7095	10	CET	m5_c4	LEFT	1.6261999999999261	120	40
546.5013	10	CET	c4_m0	LEFT	5.554300000000012	0	40
561.5424	10	dummy	dl4	LEFT	1.817299999999932	0	0
578.3341	10	CET	c2_m4	RIGHT	1.441599999999994	100	10
593.3764	10	CET	m5_c1	LEFT	1.679200000000037	120	2
609.9181	10	CET	c5_m1	LEFT	2.8975000000000364	10	50
625.7092	10	dummy	dr4	RIGHT	1.8903999999999996	0	0
640.7515	10	CET	m0_c3	RIGHT	1.848100000000045	0	25
657.5515	10	CET	c0_m3	RIGHT	1.368099999999913	80	0
674.3515	10	dummy	dl5	LEFT	1.7840999999999667	0	0
689.8926	10	CET	m3_c2	LEFT	2.02699999999993	80	10
705.2099	10	CET	m2_c5	RIGHT	1.9817000000000462	50	50
721.4926	10	dummy	dr5	RIGHT	2.13900000000001	0	0
737.0343	10	CET	c1_m3	RIGHT	1.6213000000000193	80	2
753.8266	10	CET	m1_c2	RIGHT	3.38900000000001	10	10
