onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7942	10	CET	c4_m2	LEFT	2.0458	50	40
20.8359	10	CET	c1_m1	LEFT	2.6441000000000017	10	2
36.1276	10	dummy	dl0	LEFT	2.1522999999999968	0	0
51.1776	10	CET	m5_c2	LEFT	4.102400000000003	120	10
66.9693	10	CET	c3_m5	LEFT	4.870599999999996	120	25
83.261	10	CET	m0_c2	RIGHT	2.5949000000000098	0	10
99.5527	10	CET	c5_m0	LEFT	2.343199999999996	0	50
114.5938	10	dummy	dr0	RIGHT	2.062100000000001	0	0
130.6354	10	CET	m4_c5	RIGHT	2.724500000000006	100	50
147.4272	10	CET	c3_m2	LEFT	4.5327000000000055	50	25
162.9695	10	CET	m1_c3	RIGHT	2.270399999999995	10	25
178.0111	10	dummy	dl1	LEFT	1.7648000000000081	0	0
193.0528	10	CET	c0_m0	LEFT	6.923100000000005	0	0
208.3445	10	CET	c4_m1	LEFT	3.6713000000000022	10	40
224.8862	10	CET	m4_c3	RIGHT	3.889700000000005	100	25
240.9274	10	dummy	dr1	RIGHT	3.3923999999999808	0	0
256.7191	10	CET	c5_m5	LEFT	6.760699999999986	120	50
273.0196	10	CET	m1_c0	LEFT	3.1801999999999566	10	0
290.0691	10	dummy	dr3	RIGHT	1.9866999999999848	0	0
306.6197	10	CET	m3_c3	RIGHT	4.39609999999999	80	25
322.9114	10	CET	m3_c5	RIGHT	1.8483999999999696	80	50
338.2114	10	CET	m2_c1	LEFT	3.204399999999964	50	2
354.7614	10	CET	c1_m0	LEFT	2.1184000000000083	0	2
371.7943	10	dummy	dr2	RIGHT	1.5413999999999533	0	0
387.8359	10	CET	m2_c2	LEFT	5.779899999999998	50	10
403.3776	10	CET	m4_c0	LEFT	2.022200000000055	100	0
418.9199	10	CET	c0_m5	RIGHT	1.855799999999988	120	0
435.211	10	dummy	dl3	LEFT	2.028700000000015	0	0
452.0033	10	CET	m4_c1	LEFT	2.9163999999999533	100	2
467.2943	10	CET	c4_m4	LEFT	4.305399999999963	100	40
483.336	10	dummy	dl2	LEFT	1.6637000000000057	0	0
498.3783	10	CET	c0_m2	RIGHT	2.5973999999999933	50	0
514.92	10	CET	c4_m3	LEFT	1.9757000000000744	80	40
530.7117	10	CET	m5_c4	RIGHT	2.8640000000000327	120	40
546.5028	10	CET	c4_m0	LEFT	1.888900000000035	0	40
561.5445	10	dummy	dl4	LEFT	1.6072000000000344	0	0
578.3368	10	CET	c2_m4	RIGHT	2.998899999999935	100	10
593.378	10	CET	m5_c1	LEFT	2.7335999999999103	120	2
609.9285	10	CET	c5_m1	LEFT	2.407100000000014	10	50
625.7202	10	dummy	dr4	RIGHT	3.215400000000045	0	0
640.7697	10	CET	m0_c3	RIGHT	1.5819000000000187	0	25
657.5614	10	CET	c0_m3	RIGHT	1.7741999999999507	80	0
674.3619	10	dummy	dl5	LEFT	1.5737000000000307	0	0
689.8953	10	CET	m3_c2	RIGHT	6.216299999999933	80	10
705.187	10	CET	m2_c5	RIGHT	1.4045999999999594	50	50
721.4782	10	dummy	dr5	RIGHT	2.113399999999956	0	0
737.0204	10	CET	c1_m3	RIGHT	6.091199999999958	80	2
753.8121	10	CET	m1_c2	RIGHT	3.5795000000000528	10	10
