global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
265.9248832036777	n/a	n/a	70716.04350688963	231.61404874353	n/a	53645.06757537029	n/a	184.3307537857009	n/a	n/a	33977.82679120469	182.5616802944508	332.4180059748652	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00882805	n/a	n/a	7.79344668025e-05	0.0103774	n/a	0.00010769043076	n/a	5.92692e-05	n/a	n/a	3.5128380686399996e-09	0.000457729	n/a	2.0951583744100003e-07	n/a	0.000309614	n/a	n/a	9.5860828996e-08	0.000123865	n/a	n/a	1.5342538224999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
265.23280207563045	-0.6920811280472776	0.4789762877991922	70348.43929689056	228.43147824220995	-3.182570501320044	52180.94025192124	10.128754995872512	184.1732814385116	-0.157472347189298	0.0247975401293068	33919.7975958292	182.3606920879951	327.6838968816615	1.199387	25.959763	0.0926967307999999	0.054123	-0.0026139739	-0.0297783651	0.0145220463	-0.0440263261	-0.0044532329	0.0448184319	-0.0612277642	0.0280048214	-0.0286481584	0.0158453528	-0.0125876969	0.0142991718	-0.072039125	0.0180542537	-0.0339340844	0.082686821	-0.0256837786	0.032891143	-0.0017528419	-0.0019490722	0.0052738049	-0.0943674328	0.1065923446	-0.0507839965	0.0169480504	-0.0604598102	0.0211605217	-0.0255656167	0.0219961772	-0.070039418	0.0427796288	-0.0433191416	0.0140694731	0.0035159199	-0.0912225912	-0.123494685	0.0140618678	-0.0571443842	-0.0279877077	0.1048915847	-0.1061486919	-0.1208368807	-0.1111830341	0.2092670977	-0.2068168166	0.0958287652	0.0155116279	0.0695415183	-0.1046210031	-0.0404539006	-0.0739369707	0.0940297621	0.1238069102	0.041176204	-0.0127476287	0.0172390736	-0.0802326528	0.0024437628	-0.0324230652	0.0821122246	0.0206968706	-0.0199499317	0.0113734872	-0.0684677834	0.0210131592	-0.0907932545	0.0925396697	-0.0451983287	0.0432382651	-0.0275997592	0.0450791357	-0.0190275391	0.0424991257	-0.0935386539	0.0249269131	-0.0711090007	0.0915470083	-0.0149292649	-0.0626523287	0.0541635609	-0.0452631948	0.0166302793	0.0324756122	0.1096143248	-0.1569696569	0.1761922281	0.0444100444	0.0437980978	-0.2099139679	0.1384033902	0.1652530049	-0.0134578352	-0.0094533493	-0.1296991418	0.0533296904	0.0189999052	0.0555514248	-0.0155994465	0.0076384305	-0.0022572463	0.1640451155	-0.0366957299	0.1264279445	-0.0533825132	0.0648875437	-0.0861981252	0.0636776988	-0.0109536105	0.0180553039	-0.0066325085	0.082259773	-0.068762858	0.056152064	-0.0503155135	0.0742979358	-0.0271872216	0.0414360777	-0.0090668683	-0.0868404115	0.0538206042	0.0059269016	0.1199443696	0.119921393	0.1198831019	0.0	0.0166428	0.0078147499999999	6.107031756249997e-05	0.00027698279184	0.0172512	0.0068738	0.00029760390144	4.724912644000001e-05	0.0342853	0.0342260307999999	0.0011714211843225	0.0011754817960899	-0.00017029	-0.000628019	2.89986841e-08	3.944078643609999e-07	0.000185855	-0.000123759	1.5316290081e-08	3.4542081024999994e-08	0.0	-0.000123865	1.5342538224999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
264.99385258273253	-0.2389494928979161	0.0570968601561712	70221.74190663898	228.3394848639329	-0.0919933782770385	52138.92034792624	0.0084627816468223	184.16203490064188	-0.0112465378697095	0.0001264846140548	33915.65509874524	182.37676544663327	323.3074850602584	1.163047	25.173216	0.03060539088	0.0194134	0.0336930341	-0.0192405998	0.0407089603	0.1029522245	0.0622751424	-0.0258365134	-0.047192385	-0.0909350659	0.0094107073	0.0121722975	-0.0145094959	0.0797081611	0.0528755917	-0.0348726947	0.0145724037	-0.0473033219	-0.0153334286	-0.0289081244	0.0236862024	0.1156619489	-0.0180769268	-0.095103676	0.0344015903	-0.0478234619	-0.0030241352	-0.1442988629	-0.0280030515	-0.0406825868	-0.0601468936	0.1102039546	0.0631175901	0.0714222177	0.1335424555	-0.0461432657	0.0583076651	0.0499416232	0.0894902901	-0.1216783502	0.0208118965	0.0586410073	-0.1851460682	0.0447599325	0.1027846409	0.2149277053	0.0380600595	-0.0701341304	-0.0300094341	0.0768382418	-0.0148544761	0.0942249575	0.0620955503	0.0042029518	-0.0088449529	-0.0732851069	-0.0088607333	0.0813394862	0.0705243668	-0.0172652325	0.0142962445	-0.0497527612	0.0183600179	0.030181973	0.0112257345	0.0557921638	0.1073292307	-0.0856040155	0.0787669128	0.0525639086	0.0130082605	-0.0548476964	0.1480332675	-0.1366637416	0.0173352277	0.1033463408	0.0505968284	0.1157233768	-0.0168810597	0.1041805742	-0.0241069376	-0.0084603597	0.016194913	0.0184805413	-0.0433224637	-0.0466895363	-0.2645811691	-0.0518377635	0.1082926631	0.1520442567	-0.0147203812	0.0914133122	-0.0635154805	-0.0152564873	0.0223536962	0.0881023031	0.0752369263	0.029775936	-0.0056546809	-0.0309076234	-0.0139261434	-0.0345076577	-0.0732610366	0.0297015501	0.187432328	0.0430221075	0.0849907294	-0.0444763337	0.0159807539	-0.0367161162	0.0108197786	-0.0499557415	0.022089228	-0.0576064215	0.013063759	0.0801534479	-0.0554981677	-0.0678948225	0.0944835614	-0.0449073787	0.0933348148	0.1282545242	-0.167932974	0.1198831019	0.1196764004	0.119332162	0.0	0.0124107	-0.0042320999999999	1.7910670409999992e-05	0.00015402547449	-2.05588e-06	-0.01725325588	4.2266425744e-12	0.0002976748384607	0.0358882	0.0016029	2.5692884100000138e-06	0.00128796289924	-5.34063e-05	0.0001168837	2.8522328796899998e-09	1.366179932569e-08	0.000152396	-3.345899999999998e-05	1.1195046809999986e-09	2.3224540816000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
265.34847322009125	0.354620637358721	0.1257557964407055	70409.81224023348	227.35647489018885	-0.9830099737440604	51690.96667449307	0.9663086084802984	183.83454197023545	-0.3274929304064358	0.1072516194661945	33795.13882140626	182.01109158840325	326.0187164951316	1.107514	23.97126	0.05960954088	0.0350434	0.0195721202	-0.0603054334	0.0591998469	0.0062909394	-0.0250094633	0.016025231	0.0921823859	0.0149644862	0.0223218301	-0.0852876141	-0.0223380473	-0.0922151124	-0.0221784203	0.0093208174	0.0302261396	-0.0786496448	-0.0466162284	0.140257247	0.0477790077	-0.0351367646	-0.0195962344	0.0387592873	-0.0462495177	0.1228976168	0.0303855675	-0.1242448642	0.0689514578	-0.0010842394	-0.0870255511	0.0452975757	0.0643778303	-0.0605861166	0.0123691956	0.1183973602	0.050767939	0.0120064424	0.2075387909	0.1308031469	0.041732203	0.0071920903	-0.0511272813	-0.034009065	-0.0277731859	-0.1383023511	0.1237444188	0.0958514458	-0.2251806179	-0.0595636115	0.0663068857	0.1789590191	0.0823007016	0.0939273239	-0.1009802974	-0.0493976578	-0.0254775475	-0.0929739311	-0.018276226	-0.0036301537	0.0373663656	-0.0659124888	0.0072518174	-0.1598337152	0.0326585874	-0.0254877532	-0.0279661815	0.0506699619	-0.1123254942	-0.0391755974	0.0474564169	-0.1009761882	0.0888635553	-0.0300303998	-0.0365253231	0.0785226635	0.0204392389	-0.0341049442	0.0669552216	-0.0516032887	-0.0677415662	0.0893448755	0.1644424721	-0.0013293463	-0.2141957098	-0.1061377978	0.0184018359	0.0333785105	-0.0769925238	-0.0040017942	0.1991409855	-0.1236202936	0.1376951916	-0.0940517838	0.1563068649	0.187703575	-0.0108638591	0.1015397195	0.0274040826	-0.0212475897	0.0072306144	-6.66466e-05	-0.0281276692	0.0087286589	0.0051337071	0.0131403298	0.211038802	-0.109273649	0.0290577613	0.0725875468	0.0440670938	-0.0058594197	0.0025223784	0.0224475101	0.0943315524	0.13506878	0.0780666984	0.0468857675	0.0689330856	-0.0285687677	0.1734778986	-0.0021030263	-0.2217813825	0.1197605978	0.1191869159	0.1182328141	0.0	0.0166525	0.0042418	1.7992867240000004e-05	0.00027730575625	0.0287921	0.02879415588	0.00082898502241	0.0008291034128417	0.0168009	-0.0190873	0.00036432502129	0.00028227024081	-0.000153249	-9.98427e-05	2.3485256001e-08	9.968564743289998e-09	0.000102513	-4.988300000000001e-05	2.488313689000001e-09	1.0508915169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
265.1504719840904	-0.1980012360008345	0.0392044894578581	70304.77279338591	227.0148944084027	-0.3415804817861385	51535.76228325824	0.1166772255372505	184.0335188116764	0.1989768414409525	0.0395917834298179	33868.33604620765	182.21875681962504	326.84216765746095	1.17589	25.451199	0.0399122	0.0188031	0.0288167219	-0.0254740758	0.0295587115	-0.0611216636	-0.070662813	0.0259612393	-0.0497616667	0.0578476646	-0.0517183746	0.0756214105	-0.03556326	0.0186837934	-0.0593311939	0.087754411	0.0067701869	0.0654344841	0.042658904	0.0147901232	-0.0684134368	-0.0945004343	0.0259434843	0.0075718917	0.0888846031	-0.0069032666	-0.0321460991	-0.0567752475	0.2321370646	0.0423013084	0.0437912871	0.0036807249	-0.2378358291	0.0140030831	-0.060790185	0.1152656856	-0.0235081103	0.0628137675	0.1441578348	0.0227468348	-0.1611765339	-0.065403218	0.0225685561	-0.052654506	0.0124907389	-0.0650964589	-0.0522037517	-0.10417744	-0.0990334145	0.018082374	-0.1135891055	-0.1328408402	-0.0786830932	0.0827823854	0.0250978026	-0.0202006778	-0.0391176419	0.0099468325	-0.0913632943	0.0709626098	0.0169532094	0.0584402322	-0.0134027355	0.0291195767	-0.074015527	-0.1115190374	-0.0725993429	-0.0118896175	0.0961696049	-0.0073799403	0.0604725936	-0.1766625144	0.0075232378	0.147110638	0.0262373864	-0.0191010095	-0.232547847	-0.0275550179	-0.0465871588	-0.0765554346	0.0493529816	0.0092105575	0.2097924543	0.085497685	0.0158681829	-0.0047379469	0.0175839715	0.0108156974	0.0135635627	-0.061802403	0.0772249943	0.0839305189	-0.059988442	-0.1179126792	0.1135063685	-0.1818947922	-0.052459138	0.0278466515	0.0326958128	-0.0248986622	-0.0032557158	-0.0085222957	0.1890774527	-0.0390349022	0.064350641	-0.0501727495	0.0717526311	-0.0429362157	0.1445472894	-0.1106210611	-0.0143888212	0.0497832898	0.0245311948	-0.0883484121	-0.0046182933	0.0873417925	0.09439054	-0.0456929064	0.0112697686	-0.1998669172	-0.0022163617	-0.0647023304	0.0828587633	0.1195769199	0.1184539393	0.1165901104	0.0	0.0108547	-0.0057978	3.361448484e-05	0.00011782451209	0.0167113	-0.0120808	0.0002792675476899	0.00014594572864	0.0260464	0.0092455	8.547927025e-05	0.00067841495296	0.0	0.000153249	0.0	2.3485256001e-08	-0.0	-0.000102513	1.0508915169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
264.97369101175485	-0.176780972335564	0.0312515121799074	70211.05692839294	227.57026379368463	0.5553693852819208	51788.22496312721	0.3084351541084186	184.3247634969606	0.2912446852841981	0.0848234667062916	33975.61843821046	182.5317069427524	325.03200342738546	1.159408	25.094467	0.02121427	0.0112696	-0.0019344641	0.0099932075	-0.0450557029	0.0315949594	0.047836624	-0.0002661364	-0.0917213626	-0.0568998282	0.002940049	-0.0475668069	0.0013479586	0.1137612164	0.0395126039	-0.0211324723	-0.0040311498	-0.019687854	0.0118089775	-0.0323277507	-0.0860120931	0.0283883389	-0.0290550299	-0.0275206828	0.0652758679	0.038942986	0.0570461021	0.0519361354	0.0433151017	-0.0626710534	0.1316257416	-0.1028899378	0.01580051	0.087850098	-0.0934423124	0.0269766198	0.0648698307	0.0356714731	-0.056164312	-0.0248726459	-0.048159984	-0.0901809738	0.0372676526	-0.0099324565	-0.0679734463	-0.0268205936	0.0904391062	-0.1428264874	0.1685403003	-0.0944496561	-0.0057889829	0.019654931	0.0321821646	-0.0405536647	-0.0058959297	0.0749412354	0.0075497754	0.1199279952	0.0379862276	-0.0062368006	-0.0192108981	-0.0175973508	0.0028722236	0.0577183511	-0.040713391	-0.0062550118	0.0279313542	-0.0337856925	-0.0135938223	-0.0995458336	0.0746638531	0.0868510214	0.0137161072	0.0989685383	0.0750104595	-0.1247245824	0.0145546928	-0.0026558035	-0.1118470363	-0.005251029	-0.0488027998	-0.0660962405	0.0598726522	-0.0136057273	0.0918744955	0.029873293	0.0825264103	0.0162726251	0.0014758314	0.0025314951	0.0081542577	-0.0908111549	-0.1505200161	0.0507565987	-0.1109510139	0.0439127017	-0.0136906916	-0.0529769728	-0.058081424	-0.0121770553	0.0066290957	-0.0155571085	0.0213488483	-0.0135260658	0.1916104283	0.0641217152	0.0176449879	0.006662268	-0.0213260144	-0.0601198233	0.0647973493	-0.1090703627	-0.1671229764	0.2468335775	-0.0876077261	0.086317786	0.0109450441	-0.0359235626	0.0689646506	-0.1208070027	0.0353001001	0.0752184632	0.0117016372	0.119332162	0.1174789681	0.1144116002	0.0	0.00636706	-0.00448764	2.01389127696e-05	4.05394530436e-05	0.0101917	-0.0065195999999999	0.00010387074889	4.250518415999998e-05	0.0183906	-0.0076558	5.8611273640000014e-05	0.00033821416836	0.0	0.0	0.0	0.0	5.10246e-05	5.10246e-05	2.60350980516e-09	2.60350980516e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
264.2824178299544	-0.6912731818004545	0.4778586118765242	69845.1963740466	227.1020878454702	-0.468175948214423	51575.35830377167	0.2191887184864741	184.01491523520343	-0.3098482617571676	0.0960059453139382	33861.4890290191	182.1823666774316	320.97100268143873	1.106314	23.945272	0.03011981	0.0183031	0.0160494515	0.062842172	-0.0814277074	0.0799889049	0.0528550718	-0.0412783825	-0.0083118527	-0.0918423531	0.0684769302	0.1127610626	-0.0169751799	-0.0092482613	0.1094639822	-0.0461467827	0.0516525437	-0.0897476106	-0.074073525	-0.0030473867	-0.0631775484	-0.1160883483	-0.1867494968	-0.1591769387	0.1113211376	-0.077917383	-0.0279522816	0.0545426577	-0.1404350155	-0.034621636	0.0265526025	-0.0836403359	0.0678918039	-0.0720065475	-0.0015352829	0.025688971	-0.079498907	0.0776636859	0.0218584267	0.0456001771	-0.05310601	-0.013083021	0.1330613327	0.0595126944	-0.1875119763	0.0017640685	-0.0750651644	0.0081020844	-0.0013767471	-0.114837231	-0.0646209133	0.0245812089	0.072204381	0.1401033861	-0.0128845725	-0.0570304118	-0.0128348522	-0.0033787173	0.1217744239	-0.0172751605	0.047838152	-0.0804415346	0.1086513381	-0.0016109372	-0.0515487672	-0.1830374656	0.1299191517	-0.0208744033	0.1045867701	-0.0778021498	-0.1092438037	0.1654446266	0.0319937948	-0.0217545301	-0.0161003764	-0.088288735	0.0447779654	0.0051001287	0.0933094238	-0.0409294846	0.0520027468	0.0470958179	0.0589033538	-0.0236737443	0.052797857	0.0068864586	0.1577379851	0.1888842072	0.0780180001	-0.038446664	-0.1072400092	-0.1037136826	0.0150663381	-0.0693816257	-0.0137161572	0.0420963981	-0.0239658807	0.1692984767	0.0729071624	-0.0175589397	-0.0052989368	-0.0179742857	-0.0560678584	0.0760602382	0.0657852523	0.0891828307	0.1660973596	0.1120402279	0.0080768719	-0.0914037251	0.1284253879	0.0093258241	0.10266094	0.1203564023	0.0864354281	-0.0245222817	0.0535426708	-0.0659973743	0.0509037576	-0.062665886	-0.0681576563	0.0558861914	-0.0313324005	0.1190264491	0.1162639941	0.1117072952	0.0	0.0086483199999999	0.0022812599999999	5.204147187599546e-06	7.479343882239827e-05	0.0246481	0.0144564	0.00060752883361	0.00020898750096	0.00755968	-0.01083092	0.0001173088280464	5.71487617024e-05	0.0	0.0	0.0	0.0	-0.0	-5.10246e-05	2.60350980516e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
264.4106339156607	0.128216085706299	0.016439364633845	69912.98332768153	225.9458105861749	-1.156277259295308	51051.50932144363	1.3369771003634692	183.99740249832715	-0.0175127368762844	0.0003066959528979	33855.044126131404	182.1537689596448	321.44269076305113	1.143685	24.754141	0.03602041	0.0218657	-0.0101978128	0.0763684346	-0.1183301126	0.017989619	-0.0030835959	-0.0136444427	0.0853953969	-0.013682921	0.0097483961	-0.1124176445	-0.0108675237	-0.047253195	0.0302359531	-0.0174340034	0.0512453241	-0.0330413047	0.0912310339	-0.0693769824	0.0529492616	0.0176852721	0.1152973691	0.0035083906	0.0837483139	0.1714968545	-0.0106356917	-0.0037778721	-0.1581502606	0.0148702998	-0.0944494949	0.0704768077	-0.2014558403	-0.0024438206	-0.0110351972	-0.0184841444	-0.0353231049	-0.0998997314	-0.0139756513	0.071370041	-0.0127866489	0.0075927822	-0.0071615657	0.0519014517	0.0365706567	0.084619093	-0.1031400179	-0.1068518156	-0.0023118561	0.0806382537	-0.1144306022	0.0352976245	-0.140383704	-0.1782416153	-0.0215208615	-0.0480554442	-0.0096081893	-0.047891112	0.0431406089	-0.0090794022	0.0418691478	-0.0323479665	-0.117952638	0.0748030272	0.0696552023	0.07007261	-0.1050183415	-0.0572153206	-0.0314771596	-0.1203778772	-0.0289366459	0.0482399876	0.0329848493	-0.1240231558	-0.1708629081	0.0821983999	-0.2049848445	-0.0573117056	0.0188114495	0.0372977577	0.0137714925	0.0038519643	-0.0609171649	0.0842602998	-0.0082609413	0.0020210617	0.0370948587	-0.0804860948	0.0301411213	0.0711480606	-0.087664237	0.0352799681	-0.0958016877	-0.0569302075	0.0408621051	-0.1067204537	0.138035035	-0.1727342409	0.0763325152	-0.016959606	0.0078510663	-0.0113388435	0.0936594657	0.069225766	0.0435873911	-0.123334412	0.160199635	0.1528103228	0.0325378932	0.0202591547	0.0316046836	-0.1566734843	-0.0853020791	-0.0350024338	-0.077331319	0.067462554	0.0201084432	-0.0667055216	0.004434554	0.0335620357	-0.0567075372	-0.0638357808	-0.017944362	0.1186599374	0.1148114994	0.1084896234	0.0	0.00581328	-0.0028350399999999	8.037451801599436e-06	3.37942243584e-05	0.0258874	0.0012393	0.00067015747876	1.5358644900000054e-06	0.0230456	0.01548592	0.0002398137182464	0.0005310996793599	-0.00021394	-0.00021394	4.57703236e-08	4.57703236e-08	-3.1242100000000003e-24	-3.1242100000000003e-24	9.760688124100002e-48	9.760688124100002e-48	0.000115263	0.000115263	1.3285559169e-08	1.3285559169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
264.6518071589178	0.2411732432570943	0.0581645332631455	70040.57903248101	225.38228600911805	-0.5635245770568531	50797.17484669589	0.3175599489471051	183.85599583058269	-0.1414066677444623	0.0199958456825927	33803.027202855235	182.01915024299888	324.36385810214045	1.191264	25.783947	0.071216321	0.0432886	0.0050621252	0.0713188359	-0.1098878729	-0.0561084522	-0.1059536944	0.004708445	0.0362761784	0.102089386	-0.0160357301	-0.006118831	-0.0373182688	-0.0932021664	-0.0514815885	0.0606936038	0.0198084824	0.0254791886	0.0002928252	-0.1332881266	-0.0019617892	0.1376812708	-0.1577625658	0.0088931853	-0.0567862825	0.053831126	-0.0213929148	-0.0543730312	-0.0110304233	0.071786992	0.0673777906	0.0419791012	0.0744716197	-0.0188229668	0.0302678962	-0.0750987527	0.0123644089	0.0900409147	0.0278901516	0.0533138857	0.1659556256	-0.0800846294	-0.0410201031	0.117307068	0.081796935	0.1342499265	-0.0342633774	0.0632771003	0.0594388892	0.0988509832	0.1343302297	-0.0725544971	-0.0455427011	0.0266365654	0.0058477102	0.0954535659	-0.0437681672	-0.1009104979	-0.0629990158	0.0335269393	0.0276836667	0.0020049115	0.0558909523	0.1184326032	-0.0139741354	0.1176589347	0.1311930186	0.0957798786	-0.1029039012	-0.0434904238	-0.0555198829	-0.027714135	0.0093104815	-0.0982081487	0.1008261778	0.0020282985	0.0871846324	0.0636406929	0.0071047599	-0.0317549249	0.0589678415	-0.0275438896	-0.0260372982	-0.0295721963	-0.2039041042	0.0633795601	-0.0268373604	-0.0813928549	0.1369004805	0.045195134	0.0156185173	0.130120471	0.0381266071	0.0393001914	-0.0983738901	-0.0062306911	-0.0741167158	0.0117434424	-0.0677387935	-0.0216772106	-0.0033775558	-0.0258774449	-0.0226809041	-0.143476805	0.0497250191	0.003791736	0.1797335576	0.0806667304	0.0234665394	-0.0018523243	0.0455000594	0.1738647618	-0.1326154077	0.0690393451	-0.1389804825	-0.1040870149	-0.0463953984	-0.0548805421	-0.0446239963	0.0285199485	-0.0194437232	-0.0035844689	0.0775799923	0.1182328141	0.1131244514	0.104773372	0.0	-0.000166706	-0.005979986	3.5760232560196e-05	2.7790890436e-08	-0.00807502	-0.03396242	6.52059480004e-05	0.0011534459722564	0.0141703	-0.0088753	7.877095008999998e-05	0.00020079740209	0.000163383	0.000377323	2.6694004689e-08	1.42372646329e-07	5.66053e-05	5.66053e-05	3.20415998809e-09	3.20415998809e-09	0.000101219	-1.4044000000000005e-05	1.9723393600000008e-10	1.0245285961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
265.25330817539805	0.6015010164802561	0.3618034728267813	70359.31749799268	227.0830974516198	1.7008114425017595	51566.73314822186	2.892759562944916	184.2035799991865	0.3475841686038166	0.1208147542640064	33930.9588845167	182.36938913503528	326.4946350053196	1.137392	24.617929	0.0446377049999999	0.0272391	-0.0198380158	0.038896153	-0.081418569	0.0104634265	-0.027565381	0.049757207	-0.0881254443	0.0114184835	-0.0511802547	-0.0077878962	-0.0290497276	0.0957355064	-0.0821902872	0.0044101083	0.0319924703	-0.0203970904	-0.1085053416	0.1341390157	0.1359085678	0.046904593	-0.0004067542	0.0424060253	0.0294672777	0.1134946703	0.0257125706	-0.1828316396	-0.1488944475	0.1069975839	0.0222413972	0.117062339	0.066831994	-0.0231499031	-0.0327091093	-0.026571511	0.0151789575	-0.0183972234	-0.0168067235	-0.0232325998	0.0328453432	0.0756142186	0.0241297077	0.0409076094	0.0656628835	0.0076942988	-0.0408633567	0.0579296732	0.2661818107	-0.0164464616	0.1736905488	-0.0571095858	-0.1291183873	0.0730024814	-0.1034691963	0.0472328518	-0.028277152	0.098509645	-0.0862500587	-0.0173702935	0.033660176	-0.0170134724	0.033704532	-0.1960477232	0.0993497097	0.0312276052	0.0078849193	0.0193236131	-0.0590759015	-0.0877362139	0.0283298643	-0.0693487363	-0.000180914	-0.2728384448	0.0084618943	0.0332306058	0.0317187294	-0.0090908731	0.0120146078	-0.0117418924	0.0077742862	-0.0901153203	-0.0443754836	0.0387189881	0.031933457	-0.0458290143	-0.0344436449	-0.0600176104	0.0210257133	-0.0258258658	-0.1711774749	0.029140333	-0.0300200726	0.2041027131	-0.0537355627	0.0400096814	-0.2125658896	0.0185536337	-0.1335585228	-0.0088516846	0.0052002987	0.0032277721	0.0548944199	-0.0222915137	0.0842449673	0.164970171	0.1245907432	-0.0410541387	0.0044465827	0.158027589	0.0453288112	-0.1013312818	0.0389495199	0.0422531638	0.0086996519	-0.1272919891	-0.0324665473	0.0219391777	0.0546816387	0.0151853033	-0.0213771047	0.04225786	0.0229823086	0.1177452974	0.1112062966	0.1005756196	0.0	-0.000162181	4.524999999999988e-06	2.0475624999999888e-11	2.6302676761000006e-08	0.0157332	0.0238082199999999	0.0002475335822399	0.0005668313395683	0.00220737	-0.01196293	0.0001431116941849	4.872482316900001e-06	6.23148e-05	-0.0001010681999999	3.88313429904e-09	1.0214781051239998e-08	-0.0	-5.66053e-05	3.20415998809e-09	0.0	8.16519e-05	-1.956709999999999e-05	3.828714024099996e-10	6.66703277361e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
