onset	duration	trial_type	trial_code	valence	arousal
7.263	15	CON	NEU16	6	4
24.2881	11	Q	Q_NEU16	6	4
41.3631	15	ANG	ANG8	0	8
58.3881	11	Q	Q_ANG8	0	8
75.2048	15	ANG	ANG30	1	7
92.2298	11	Q	Q_ANG30	1	7
110.2965	15	CON	NEU26	7	6
127.3208	11	Q	Q_NEU26	7	6
143.8799	15	CON	NEU25	6	none
160.9049	11	Q	Q_NEU25	6	none
177.7209	15	ANG	ANG9	3	4
194.7466	11	Q	Q_ANG9	3	4
212.305	15	CON	NEU4	none	3
229.3383	11	Q	Q_NEU4	none	3
247.655	15	ANG	ANG6	2	6
264.6795	11	Q	Q_ANG6	2	6
