onset	duration	trial_type	trial_code	valence	arousal
7.2627	15	CON	NEU16	6	6
24.2878	11	Q	Q_NEU16	6	6
41.3461	15	HOP	HOP23	9	6
58.3712	11	Q	Q_HOP23	9	6
75.1795	15	HOP	HOP13	3	8
92.2045	11	Q	Q_HOP13	3	8
110.2712	15	CON	NEU26	6	3
127.2963	11	Q	Q_NEU26	6	3
143.8546	15	CON	NEU25	4	4
160.8796	11	Q	Q_NEU25	4	4
177.6963	15	HOP	HOP5	10	10
194.7297	11	Q	Q_HOP5	10	10
212.2881	15	CON	NEU4	none	3
229.3125	11	Q	Q_NEU4	none	3
247.6214	15	HOP	HOP26	10	8
264.6459	11	Q	Q_HOP26	10	8
