onset	duration	trial_type	trial_code	valence	arousal
7.2618	15	CON	NEU16	9	3
24.2868	11	Q	Q_NEU16	9	3
41.3452	15	HOP	HOP23	8	2
58.3702	11	Q	Q_HOP23	8	2
75.1786	15	HOP	HOP13	4	6
92.2036	11	Q	Q_HOP13	4	6
110.2619	15	CON	NEU26	9	4
127.287	11	Q	Q_NEU26	9	4
143.8453	15	CON	NEU25	4	4
160.8704	11	Q	Q_NEU25	4	4
177.6787	15	HOP	HOP5	10	6
194.7037	11	Q	Q_HOP5	10	6
212.2704	15	CON	NEU4	7	4
229.2955	11	Q	Q_NEU4	7	4
247.6038	15	HOP	HOP26	10	7
264.6288	11	Q	Q_HOP26	10	7
