onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7891	10	CET	c4_m2	LEFT	2.3548999999999998	50	40
20.8392	10	CET	c1_m1	LEFT	2.960799999999999	10	2
36.1225	10	dummy	dl0	LEFT	2.741499999999995	0	0
51.1636	10	CET	m5_c2	LEFT	2.9162999999999997	120	10
66.9559	10	CET	c3_m5	LEFT	2.764099999999999	120	25
83.247	10	CET	m0_c2	RIGHT	3.1928999999999945	0	10
99.5393	10	CET	c5_m0	LEFT	1.924599999999998	0	50
114.5803	10	dummy	dr0	RIGHT	2.4196000000000026	0	0
130.6222	10	CET	m4_c5	RIGHT	5.3936999999999955	100	50
147.4144	10	CET	c3_m2	LEFT	3.4414999999999907	50	25
162.9561	10	CET	m1_c3	RIGHT	1.859800000000007	10	25
178.0061	10	dummy	dl1	LEFT	2.689799999999991	0	0
193.0395	10	CET	c0_m0	LEFT	3.4403999999999826	0	0
208.3311	10	CET	c4_m1	LEFT	2.3888000000000034	10	40
224.8728	10	CET	m4_c3	LEFT	2.4230999999999767	100	25
240.9312	10	dummy	dr1	RIGHT	1.8286999999999978	0	0
256.7062	10	CET	c5_m5	RIGHT	3.029699999999991	120	50
272.9979	10	CET	m1_c0	LEFT	3.3378999999999905	10	0
290.0396	10	dummy	dr3	RIGHT	2.896199999999965	0	0
306.5807	10	CET	m3_c3	RIGHT	5.418900000000008	80	25
322.8813	10	CET	m3_c5	RIGHT	1.79849999999999	80	50
338.173	10	CET	m2_c1	LEFT	1.7468000000000075	50	2
354.7147	10	CET	c1_m0	LEFT	2.101100000000031	0	2
371.7558	10	dummy	dr2	RIGHT	2.2199999999999704	0	0
387.7975	10	CET	m2_c2	LEFT	2.498299999999972	50	10
403.3481	10	CET	m4_c0	LEFT	1.5717000000000212	100	0
418.8898	10	CET	c0_m5	RIGHT	1.646000000000015	120	0
435.1815	10	dummy	dl3	LEFT	3.098199999999963	0	0
451.9727	10	CET	m4_c1	LEFT	1.5869000000000142	100	2
467.2644	10	CET	c4_m4	LEFT	2.1352999999999724	100	40
483.3059	10	dummy	dl2	LEFT	2.293799999999976	0	0
498.3483	10	CET	c0_m2	RIGHT	1.5713999999999828	50	0
514.8983	10	CET	c4_m3	LEFT	1.9014000000000806	80	40
530.6895	10	CET	m5_c4	RIGHT	3.9662000000000717	120	40
546.4817	10	CET	c4_m0	LEFT	1.4539999999999509	0	40
561.5234	10	dummy	dl4	LEFT	2.17229999999995	0	0
578.3145	10	CET	c2_m4	RIGHT	2.6212000000000444	100	10
593.3568	10	CET	m5_c1	LEFT	1.258899999999926	120	2
609.9068	10	CET	c5_m1	LEFT	1.6920999999999822	10	50
625.7064	10	dummy	dr4	RIGHT	1.7731999999999744	0	0
640.7485	10	CET	m0_c3	RIGHT	1.5230999999999995	0	25
657.5402	10	CET	c0_m3	RIGHT	1.4113999999999578	80	0
674.3319	10	dummy	dl5	LEFT	2.0996999999999844	0	0
689.8736	10	CET	m3_c2	LEFT	2.477999999999952	80	10
705.1653	10	CET	m2_c5	RIGHT	1.706299999999942	50	50
721.4737	10	dummy	dr5	RIGHT	2.197900000000004	0	0
736.9987	10	CET	c1_m3	RIGHT	1.6329000000000633	80	2
753.7987	10	CET	m1_c2	RIGHT	1.3768999999999778	10	10
