onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7983	10	CET	c4_m2	LEFT	3.0256999999999996	50	40
20.84	10	CET	c1_m1	LEFT	2.5839999999999996	10	2
36.1312	10	dummy	dl0	LEFT	2.9087999999999994	0	0
51.1734	10	CET	m5_c2	LEFT	2.506599999999999	120	10
66.9651	10	CET	c3_m5	RIGHT	2.7149	120	25
83.2568	10	CET	m0_c2	RIGHT	2.543199999999999	0	10
99.5568	10	CET	c5_m0	LEFT	2.227100000000007	0	50
114.5985	10	dummy	dr0	RIGHT	2.2012	0	0
130.6396	10	CET	m4_c5	LEFT	4.280300000000011	100	50
147.4319	10	CET	c3_m2	RIGHT	3.151999999999987	50	25
162.9736	10	CET	m1_c3	RIGHT	2.4502999999999986	10	25
178.0148	10	dummy	dl1	LEFT	2.1851000000000056	0	0
193.0653	10	CET	c0_m0	LEFT	5.278599999999983	0	0
208.3654	10	CET	c4_m1	LEFT	2.874500000000012	10	40
224.907	10	CET	m4_c3	LEFT	1.9968999999999824	100	25
240.9482	10	dummy	dr1	RIGHT	2.2516999999999996	0	0
256.7481	10	CET	c5_m5	RIGHT	1.6357999999999606	120	50
273.0405	10	CET	m1_c0	LEFT	1.783299999999997	10	0
290.0816	10	dummy	dr3	RIGHT	2.1182000000000016	0	0
306.6489	10	CET	m3_c3	LEFT	2.95089999999999	80	25
322.9405	10	CET	m3_c5	LEFT	2.5792999999999893	80	50
338.2239	10	CET	m2_c1	LEFT	2.2398999999999774	50	2
354.7739	10	CET	c1_m0	LEFT	3.7298999999999864	0	2
371.815	10	dummy	dr2	RIGHT	2.2087999999999965	0	0
387.8657	10	CET	m2_c2	LEFT	2.774099999999976	50	10
403.4073	10	CET	m4_c0	LEFT	1.8564999999999827	100	0
418.9484	10	CET	c0_m5	RIGHT	1.811399999999992	120	0
435.2491	10	dummy	dl3	LEFT	2.150700000000029	0	0
452.0408	10	CET	m4_c1	LEFT	2.6790000000000305	100	2
467.3324	10	CET	c4_m4	RIGHT	3.3473000000000184	100	40
483.3736	10	dummy	dl2	LEFT	2.1060999999999694	0	0
498.4158	10	CET	c0_m2	RIGHT	2.1439000000000306	50	0
514.9575	10	CET	c4_m3	RIGHT	3.522199999999998	80	40
530.7576	10	CET	m5_c4	LEFT	1.8580999999999221	120	40
546.5487	10	CET	c4_m0	LEFT	3.2509999999999764	0	40
561.5904	10	dummy	dl4	LEFT	2.185299999999984	0	0
578.3826	10	CET	c2_m4	RIGHT	2.577099999999973	100	10
593.4243	10	CET	m5_c1	LEFT	1.471400000000017	120	2
609.966	10	CET	c5_m1	LEFT	2.5135999999999967	10	50
625.7661	10	dummy	dr4	RIGHT	2.1294999999998936	0	0
640.8078	10	CET	m0_c3	RIGHT	1.967800000000011	0	25
657.5994	10	CET	c0_m3	RIGHT	2.880200000000059	80	0
674.3989	10	dummy	dl5	LEFT	1.7767000000000053	0	0
689.9406	10	CET	m3_c2	LEFT	2.8343999999999596	80	10
705.2412	10	CET	m2_c5	LEFT	3.7340999999998985	50	50
721.5324	10	dummy	dr5	RIGHT	2.34719999999993	0	0
737.0746	10	CET	c1_m3	RIGHT	3.0049999999999955	80	2
753.8663	10	CET	m1_c2	RIGHT	2.613299999999981	10	10
