global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
290.8078492763809	n/a	n/a	84569.20520075428	308.3264360954887	n/a	n/a	95065.19119534548	212.7162285425321	n/a	45248.19388535874	n/a	212.63462484884707	357.98617502286226	n/a	n/a	n/a	n/a	-0.0314021578	-0.0186894985	0.2460820433	-0.0418291261	0.2525689267	-0.1964908978	0.0021641463	-0.0055614049	0.0547734826	-0.1235262623	0.0233344039	0.2480599575	-0.0026741584	0.0207735995	-0.060439524	0.0877753224	-0.013428763	0.0479169989	-0.0128248842	0.0202176573	-0.1019972315	0.0760154693	-0.0793907674	0.0199512465	-0.0074843127	-0.0652126074	0.0511768662	-0.0563834028	0.0473420817	-0.0357648038	0.0121492008	-0.0375205627	0.0608382804	-0.0261265156	0.1301825852	-0.1239029929	0.0237470108	0.2468883948	-0.0032705108	0.0219964264	-0.0549973476	0.0859474446	-0.0170586174	0.0527742166	-0.0145720895	0.019790113	-0.1008724979	0.0775376014	-0.0804786238	0.0205558991	0.0085217501	-0.062179389	0.047801986	-0.0525108865	0.0560187563	-0.0345769576	0.0159073591	-0.02614589	0.0521543936	-0.0591877282	0.1318199696	-0.1011389857	0.2058770617	-0.1659115363	0.0466356487	-0.1231425198	0.0788390824	-0.1061061162	0.0229086262	-0.0491824088	0.0593872828	-0.0369309207	0.027554263	-0.0019092234	0.05089198	-0.0367729994	0.0235096593	-0.0497330378	0.0565554779	-0.0277806638	0.1633412435	0.0867361306	-0.0837256298	-0.1356454728	0.1158844263	0.1195153378	0.1194927693	0.1194551582	-0.00411724	n/a	n/a	1.6951665217600003e-05	0.0178393	n/a	n/a	0.00031824062449	-0.989136	n/a	0.978390026496	n/a	0.0106189	n/a	n/a	0.00011276103721	-0.00227788	n/a	5.188737294399999e-06	n/a	-0.00281296	n/a	7.912743961600002e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.4433456268044	0.6354963504234661	0.4038556114015448	84939.22371014496	304.2013859949614	-4.1250501005272895	17.0160383318602	92538.48324125553	213.11010808459784	0.393879542065747	45415.918167828975	0.1551410936579225	213.0325986108233	359.3632582183185	1.097203	32.654022	0.1758014599999998	0.100141	-0.0421497651	-0.0414772021	0.2931555326	-0.0265803875	0.2867108939	-0.1362507616	-0.0069273305	0.040907505	-0.0828815637	-0.159718292	0.0033286052	0.2896379029	-0.059124548	-0.0100679729	0.0236064034	0.0595714151	-0.0526035744	0.0856855984	0.0397008994	0.0330676347	-0.0416830365	0.0927917517	-0.0596460609	-0.0589899024	0.0543404654	-0.0804141963	-0.090405912	0.0095514783	-0.041726583	0.0094691725	-0.0632241336	0.0371987141	0.099379773	0.0125940301	0.05115062	-0.1601124519	0.0039766493	0.2866392449	-0.059939495	-0.008456849	0.0309287171	0.0603047783	-0.0612467572	0.0847091212	0.0382530219	0.0332316326	-0.0395458425	0.0938474248	-0.06114187	-0.0579183306	-0.0520371917	-0.0783495819	-0.0947103257	0.008754056	-0.040716136	0.0162012822	-0.0614053281	0.0378296157	0.0929499987	-0.0064444838	0.0680833542	-0.0905641022	0.2174582685	-0.1956079121	0.0594182812	-0.1502336536	0.0847788507	-0.1041288684	0.0309534037	-0.0514141959	0.0806657822	-0.0201545845	0.1109780896	-0.0648005269	0.0192859749	-0.0257631753	0.1011846425	0.0384524591	-0.0617931558	0.068707002	-0.0288374482	-0.2049365657	0.0505456899	-0.044909822	-0.0124935352	0.1194551582	0.1192521267	0.1189139965	-0.0262407	-0.0221234599999999	0.0004894474823715	0.0006885743364899	-0.0182117	-0.036051	0.001299674601	0.00033166601689	-1.07401	-0.0848739999999999	1.1534974800999998	0.0072035958759999	0.0108967	0.0002777999999999	7.717283999999996e-08	0.00011873807089	-0.00242685	-0.00014897	5.889600922499999e-06	2.21920609e-08	-0.00304125	-0.0002282899999999	9.2492015625e-06	5.211632409999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.1837062218315	-0.2596394049728587	0.0674126206146601	84787.95076908189	303.8011093892549	-0.4002766057064946	0.1602213610759125	92295.11406614204	213.06074570205783	-0.0493623825400106	45394.88135911695	0.0024366448100263	212.9861853070766	362.324915041689	0.7728439999999999	23.000713	0.1504053999999999	0.0764177999999999	-0.0425014767	-0.0400555675	0.2932211827	-0.0368292161	0.2744305752	-0.1296207985	0.0149368795	0.0707745727	-0.110218781	-0.1614445153	0.0130107227	0.2708458049	-0.0681817016	-0.0178934106	0.0004758447	0.0739075464	-0.0419812245	0.043065189	0.0545048636	0.0454665943	-0.0713653002	0.0645747153	-0.0769845967	-0.0269846767	-0.0677792216	-0.0534381959	-0.1141760689	0.0556709316	-0.0185690917	0.0060896197	0.0160632167	0.0143222132	0.0178195922	0.047369022	0.0242954411	-0.1618632088	0.0131781287	0.2691017759	-0.0689582136	-0.0162693907	0.0055484051	0.0746016464	-0.0463774908	0.043357519	0.0535020593	0.0451599782	-0.0696595871	0.0661656314	-0.0778943793	-0.0255239613	0.0690012969	-0.0481757928	-0.1169483062	0.0543809416	-0.0186641313	0.0028460982	0.0166446342	0.0154470541	0.0168208891	0.038936282	0.039942443	-0.0977320569	0.2141549094	-0.1910725045	0.0747987433	-0.1324859815	0.0734852152	-0.0988379727	0.0127620204	-0.0531677338	0.0820079631	-0.0136910891	0.054738064	-0.0652918905	-0.0121592103	-0.0043838984	0.0108667304	0.0097660534	-0.0050602324	0.0613938185	-0.0193820113	-0.0692287848	0.0092769106	-0.0565599057	0.041675041	0.1193348294	0.1187713263	0.1178341246	-0.0190044	0.0072362999999999	5.236403768999997e-05	0.00036116721936	0.0110954	0.0293071	0.00085890611041	0.00012310790116	-1.04725	0.0267599999999998	1.0967325625	0.0007160975999999	0.00991924	-0.00097746	9.554280516000023e-07	9.83913221776e-05	-0.00229348	0.0001333699999999	5.2600505104e-06	1.7787556899999957e-08	-0.00367246	-0.0006312099999999	1.34869624516e-05	3.984260640999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.05305318164034	-0.1306530401911914	0.017070216911201	84711.87976635476	304.712601169787	0.91149178053206	0.8308172659775053	92849.76931165768	213.9794056438953	0.9186599418374612	45787.18603971469	0.8439360887368077	213.92205330868623	361.03322902321815	0.842184	25.064341	0.1255743289999999	0.0669724	-0.0402385117	-0.0590640568	0.3122598371	-0.0128999175	0.2585362548	-0.1648729219	-0.0750218456	0.098252	-0.0484627864	-0.2345149916	-0.0420784353	0.28616595	-0.1400508676	-0.0294070475	0.0414383484	-0.0306213086	0.007265881	0.0145070549	0.0313487601	0.0777240789	-0.0881742097	0.0484506778	-0.0052528442	-0.1057258795	-0.0249156057	-0.1385280472	-0.0192882752	0.0301433431	-0.0396973208	-0.0092698868	-0.010382597	0.0978116399	0.0459499983	0.0407570396	-0.0906800775	-0.2350646854	-0.0423579394	0.2868539272	-0.1405161538	-0.028106486	0.0435248727	-0.0314221014	0.0025562013	0.0129221113	0.0337569544	0.0802761353	-0.0864874685	0.0521883724	-0.0072269466	-0.1079170874	0.0272379957	-0.1384767462	-0.0223167548	0.0291967071	-0.042289548	-0.0037290495	-0.0188169394	0.0938801968	0.0512643757	0.0606296971	-0.0805459857	-0.0901190323	0.220579284	-0.1993042861	0.065269296	-0.137579243	0.0849988161	-0.1084884027	0.0158059172	-0.0663601195	0.1176815275	-0.0294084273	0.0710217718	-0.0285271215	0.0209620429	-0.0473353194	0.0508468625	0.0042246676	-0.0538353209	0.0402793737	0.0803968334	-0.0959336108	0.0440400043	0.0423769732	-0.1030911973	0.1191544118	0.1180513362	0.1162204348	-0.0298118	-0.0108073999999999	0.0001167998947599	0.0008887434192399	0.000131471	-0.010963929	0.000120207739117	1.7284623841e-08	-1.1049	-0.0576499999999999	1.22080401	0.0033235224999999	0.0098317	-8.75399999999988e-05	7.663251599999791e-09	9.666232489e-05	-0.00278886	-0.00049538	7.777740099600002e-06	2.454013444000001e-07	-0.00333232	0.0003401399999999	1.11043565824e-05	1.1569521959999976e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.7002290147903	-2.3528241668500414	5.535781560113591	83347.82223319236	300.47480499618933	-4.237796173597644	17.958916408958835	90285.108437498	211.70102575525016	-2.2783798886451336	44817.32430582509	5.191014916982612	211.6436751184595	358.6633786888536	1.154975	34.373367	0.409110929	0.274978	-0.060797564	-0.0246156603	0.2398886052	-0.0532336175	0.2038361236	-0.0851538473	-0.0079154839	0.0148755989	-0.1712091566	-0.0552900779	0.1046077138	0.2445894206	0.0445805771	0.0425733444	0.0437053799	0.1255512411	-0.0591392779	-0.1190877472	-0.022439416	0.0671095073	-0.2182515723	-0.0469978484	0.0026042525	-0.0225145769	0.0570285998	0.0176173964	-0.1084121609	-0.0368833585	-0.0172210652	-0.0626359075	0.0147507462	-0.0588590085	-0.1686796442	-0.0414963924	-0.0933520001	-0.0559345982	0.1032155373	0.2465658642	0.0433864145	0.0447579108	0.0383479998	0.1330528918	-0.040932865	-0.1240989568	-0.018369516	0.0697372109	-0.2186525221	-0.0418999232	0.0048841172	-0.0186593768	-0.0578327059	0.0158745328	-0.1036827482	-0.043397057	-0.0268666154	-0.0728540854	0.0127272274	-0.0657897584	-0.1599602918	-0.0060322007	-0.1344614133	-0.1137704707	0.1861778029	-0.1447365394	0.0606741282	-0.071822069	0.0528395355	-0.0685147385	-0.0051616057	-0.0163995695	0.0422070142	0.0207562399	-0.0449955228	-0.01815007	0.1097802712	-0.0341700072	0.0138504081	-0.067411278	0.0655422961	-0.0154223816	-0.0119071285	0.0087567905	-0.0364259362	0.1549266919	0.1047377738	0.1189139965	0.1170936064	0.1140802373	-0.0040349	0.0257769	0.0006644485736099	1.628041801e-05	0.0747334999999999	0.0746020289999999	0.0055654627309168	0.0055850960222499	-0.847804	0.257096	0.718771622416	0.066098353216	0.00950988	-0.00032182	1.0356811240000029e-07	9.04378176144e-05	-0.0024121	0.00037676	5.81822641e-06	1.419480976000002e-07	-0.00299818	0.00033414	8.9890833124e-06	1.116495396000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.99119451558346	0.2909655007931633	0.0846609226518163	83515.9105075438	302.23744235791656	1.7626373617272293	3.106890468956727	91347.47156305492	210.7730244195004	-0.9280013357497694	44425.26782294331	0.8611864791533562	210.62025149316983	358.39782387367177	2.09674	62.40136	1.41289483	0.937978	-0.0279123732	0.0267546905	-0.106413363	-0.0878974788	-0.0748350382	0.1372693549	0.3139368409	-0.3679945121	-0.0412042728	0.086856328	0.1077756249	-0.0623789813	0.0938672838	0.5275422119	0.132935495	-0.0148472436	-0.0106570559	-0.0801333426	-0.0396016154	0.0036254519	-0.0527061146	0.0555387015	0.0125722236	0.0927731475	-0.0759152042	0.0833690927	-0.1254999209	0.221906696	0.1776255639	-0.1824974386	0.014874223	-0.072516493	-0.1458593814	-0.0234885674	-0.0411414911	0.087263076	0.1081751169	-0.0670132785	0.0937133174	0.527139582	0.1337258691	-0.0136419043	0.0026801831	-0.0822742782	-0.04158722	0.001778543	-0.0522425357	0.0531636226	0.0129631911	0.0932549857	0.0739802716	0.0920524351	-0.1237908278	0.2215310017	0.1724134224	-0.1978351401	0.008638763	-0.0662373449	-0.141639776	-0.0130127251	-0.0436800725	-0.0228221595	-0.0438706443	0.0910678557	-0.074053378	0.0522981322	-0.0866880133	0.0488036035	0.0768754356	0.0410233491	0.0255935681	0.0067853001	0.0295341901	0.0265482573	0.0606399785	-0.0255768678	0.0812948894	0.0656806836	0.2410481787	0.0549278957	-0.0656536282	-0.0123455889	0.0032307109	0.1301323264	-0.0302370915	0.1186137044	0.1159000657	0.1114232278	0.0181121	0.022147	0.000490489609	0.00032804816641	-0.0557856	-0.1305190999999999	0.0170352354648099	0.0031120331673599	-0.167603	0.6802010000000001	0.028090765609	0.4626734004010001	8.35154e-05	-0.0094263646	8.885634957213317e-05	6.97482203716e-09	-0.00201394	0.0003981599999999	4.0559543236e-06	1.5853138559999986e-07	-0.00122215	0.00177603	1.4936506225e-06	3.1542825609000003e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
290.4336013589649	1.442406843381434	2.080537501833593	84351.67679833813	300.85140588158055	-1.386036476336017	1.9210971137339612	90511.56842092352	212.2586669394419	1.485642519941507	45053.74169090892	2.2071336970581514	212.116927111716	361.4576354372976	1.108359	32.986031	0.1317447199999999	0.0792437	-0.0284798595	0.0269025016	-0.0872176415	-0.0335082801	-0.0745248032	0.0787760197	-0.0232256867	-0.1330791413	-0.094064992	-0.0354565118	-0.0137737142	-0.1022711701	0.0762309832	-0.09803423	0.0084795434	-0.0239970623	0.0068773244	0.1265320696	-0.1031273672	0.0105569936	0.0802602436	0.0001112615	0.1567592068	-0.0564890185	0.0970042244	-0.1106006874	0.0194188381	0.0826499192	-0.0912975286	0.0769508632	-0.0945207004	0.0633204021	0.2169414516	-0.1068940982	-0.0679432817	-0.0350945579	-0.0126749698	-0.103877021	0.0768140456	-0.0986160813	0.0133903862	-0.0271735012	-0.0044785921	0.1254913749	-0.104186246	0.0120542429	0.0795704276	-0.0020434382	0.1534586297	-0.0644517391	-0.094589224	-0.1133892875	0.0163491172	0.08302094	-0.090545216	0.0860134885	-0.090589352	0.0545962179	0.2104192403	-0.099676923	-0.0698548781	-0.0217802283	-0.0358503485	0.0900867599	-0.0733067317	0.0332316181	-0.0693767481	0.0163507995	0.0634415131	0.0489576277	0.0218601704	-0.0149520334	0.0263891442	0.1130546032	0.0966401537	0.0366452265	0.0326619403	0.0029646127	0.0726874511	0.0736012311	0.0011778349	0.0171388259	-0.0703524515	0.0148633859	-0.0357699435	0.1182536866	0.1144731177	0.1082614433	0.00673181	-0.0113802899999999	0.000129511000484	4.5317265876100006e-05	0.0169734	0.0727589999999999	0.0052938720809999	0.00028809630756	-0.191707	-0.0241039999999999	0.036751573849	0.0005810028159999	0.000156664	7.314859999999999e-05	5.350717681959998e-09	2.4543608896e-08	-0.00168375	0.00033019	2.8350140625e-06	1.0902543610000013e-07	-0.00115546	6.668999999999989e-05	1.3350878116e-06	4.447556099999985e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
289.326150362396	-1.1074509965689003	1.2264477098014506	83709.62128352377	303.03853910847715	2.1871332268966057	4.78355175219516	91832.35618500004	211.7584660582836	-0.5002008811582925	44841.64794735725	0.2502009215115323	211.6260778746005	365.911951387794	1.095116	32.5919	0.12884639	0.0593219	-0.0785118625	0.0269931175	-0.0774837887	-0.0683111474	-0.0990165869	0.0073518744	-0.0147979524	0.0752892028	0.0525440048	-0.0184362547	0.0608417212	-0.1000683974	0.0450643067	0.0037481207	0.0049818198	0.0141507528	-0.1028541667	-0.0623258302	0.0990160761	-0.1116202916	0.186733356	-0.0620162611	-0.1064103233	-0.0353599617	0.0203879375	-0.0295499193	-0.1848091967	-0.073623448	-0.0050480259	0.0037190262	-0.0366112313	0.049390805	-0.1347218821	-0.1014343872	-0.0440804282	-0.0181100293	0.0608789044	-0.1018597333	0.0451097952	0.0037769749	0.0059543862	0.0198624779	-0.0987529247	-0.068086141	0.0963095546	-0.1152058381	0.1848182383	-0.0640537678	-0.1092200759	-0.0335267748	-0.0198322793	-0.0253852598	-0.1833597488	-0.0759190866	0.0003787275	0.0021358841	-0.0296941105	0.049208576	-0.1377090617	-0.0951649494	-0.0498873626	-0.0447225917	-0.0496034357	0.0894098006	-0.0211833438	0.0249322545	-0.0705657765	0.0465017091	0.0460677079	0.037477599	0.0558149517	-0.0180141608	-0.0575757797	-0.1801685849	-0.0909407276	0.0578864864	-0.0829681269	0.0393725899	0.1052534269	0.1152816577	-0.0096511789	-0.0374145323	-0.0552834301	0.0092461828	0.061532213	0.1178341246	0.112815636	0.1046092073	0.00189587	-0.00483594	2.3386315683600005e-05	3.5943230569000003e-06	-0.0229263	-0.0398996999999999	0.0015919860600899	0.00052561523169	-0.224915	-0.033208	0.050586757225	0.001102771264	-0.000321731	-0.000478395	2.28861776025e-07	1.0351083636100001e-07	-0.00178506	-0.00010131	3.1864392036e-06	1.0263716100000014e-08	-0.00159381	-0.0004383499999999	2.5402303161e-06	1.921507224999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.72218365069085	-0.6039667117051408	0.3647757888479206	83360.49933202326	301.50053241503866	-1.53800669343849	2.365464589061597	90902.57104655178	211.90071631498787	0.1422502567042727	44901.91357480497	0.0202351355324314	211.7838236616685	359.0215809205656	1.079579	32.129494	0.047940585	0.0277505	-0.0471783616	0.0253614144	-0.0656774934	-0.0532723179	-0.0819204889	0.0112302511	-0.0089625299	0.0107039703	-0.0126170189	-0.0274966355	0.0357824565	-0.0905676472	0.0980197549	-0.0195187268	0.0676078902	-0.0252943033	-0.0126822653	-0.0665727225	-0.1300840285	0.041063735	0.1368629164	-0.0802589239	-0.0775938371	-0.1051801208	0.0077515914	0.141528876	0.0208173945	-0.0720956033	0.0415751088	-0.100462455	-0.0739733354	-0.0054017901	0.1301477516	0.0485860918	-0.1840558632	-0.0273357414	0.0356930158	-0.0881918397	0.0986769524	-0.019806475	0.0638120174	-0.0234857838	-0.0018404977	-0.0732619648	-0.126979344	0.0442755198	0.1333366258	-0.0813266672	-0.0796137795	-0.1020610039	-0.0104033201	0.1348867608	0.0308887657	-0.0775845788	0.0266886619	-0.0969247053	-0.0964764513	-0.0184404944	0.1417983241	0.092940048	-0.1825983035	-0.0419172976	-0.0349549469	0.0776058199	-0.0433006785	0.025808619	-0.0716508086	0.0199807738	0.0564552829	0.0459861225	0.0334107078	-0.0356325991	0.0222335249	0.0984354205	-0.0320427985	0.0057850984	0.029514353	0.0161459516	0.115646288	0.0097955412	0.1094365031	0.1812722682	-0.1621220883	0.1468274856	-0.0516538108	0.1173552296	0.1109309587	0.1004830656	-0.000379915	-0.002275785	5.179197366224999e-06	1.44335407225e-07	-0.0117604	0.0111659	0.00012467732281	0.00013830700816	-0.246118	-0.021203	0.060574069924	0.000449567209	-0.000137803	0.000183928	3.3829509184e-08	1.8989666809000006e-08	-0.00170328	8.178000000000005e-05	2.9011627584e-06	6.687968400000007e-09	-0.00159402	-2.100000000000539e-07	2.5408997604e-06	4.410000000002264e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.9653081849026	0.2431245342117449	0.0591095391356779	83500.94933439573	300.5850695083016	-0.915462906737048	0.8380723336114448	90351.38401131053	211.29811442993667	-0.6026018850512003	44646.89316164661	0.36312903186726	211.16959201351384	356.02556508263046	1.020321	30.365911	0.170256915	0.0744875	-0.055632178	0.0234586999	-0.0725548096	-0.0536695628	-0.0987507478	0.052473867	-0.0199836768	-0.1404735613	0.0204244593	0.0260144926	0.0648619128	-0.1158373045	0.141398134	-0.010454627	-0.0094414195	0.050306577	0.0480987454	-0.0189399824	-0.034905726	0.0375889685	-0.0075637765	-0.0162600335	0.0582807966	-0.1285492498	0.0854493691	-0.1246222062	0.1454909821	0.1902027263	4.17633e-05	-0.0287917252	0.143672435	0.1065363639	-0.0686120057	0.0225891155	-0.12837449	0.0262439311	0.0646325031	-0.1143528507	0.1418834459	-0.010582953	-0.0130943746	0.0470568817	0.0534137119	-0.0149149247	-0.032752502	0.0397654849	-0.0085305465	-0.0139670012	0.0531852917	-0.1331780259	-0.0849520682	-0.1257221437	0.1403150609	0.1918057756	0.0005820236	-0.0333452812	0.1373489775	0.1061373842	-0.0557661557	0.0567257106	-0.1306587018	-0.0583407857	-0.0311397751	0.1051124803	-0.0590606844	0.0876099706	-0.035961216	0.0086714411	-0.0500437016	-0.0953950787	0.041608126	0.0926954318	-0.0270921312	0.0267150731	0.0057763692	-0.0141828361	0.0467060245	0.0311109537	0.0608515035	-0.0190976401	-0.2240248377	0.0074280866	-0.0661910291	0.0944525731	-0.0139074766	0.1168172427	0.1088228812	0.0959017104	0.0273688	0.027748715	0.0007699911841512	0.00074905121344	0.0257263	0.0374867	0.0014052526768899	0.00066184251169	-0.220075	0.026043	0.048433005625	0.000678237849	0.000668507	0.00080631	6.501358161000001e-07	4.4690160904900003e-07	-0.00185384	-0.00015056	3.4367227456000003e-06	2.2668313600000032e-08	-0.00097132	0.0006227	9.434625424e-07	3.8775529000000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
