global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
294.3968499109769	n/a	n/a	86669.50523750628	331.2217652710391	n/a	n/a	109707.85778926332	212.02308470021345	n/a	44953.788445793885	n/a	211.9707237852686	376.9800431480948	n/a	n/a	n/a	n/a	-0.0041235707	-0.0329768172	0.1589334757	-0.0389464248	0.1465284749	-0.1042569023	0.0540144237	-0.0445673078	0.1379419588	-0.3131133626	0.0199367866	-0.0759754608	0.049001269	-0.0347777089	-0.1517350257	-0.0649042801	0.0262630107	-0.1292477995	0.0007582836	-0.117972306	-0.0027558101	0.0558997821	-0.0523250561	0.0054363221	-0.0850486352	0.0507309739	-0.1433535722	0.1005879751	-0.0453103013	0.0013030667	-0.0945511838	0.0107759687	-0.1803283203	0.0787263132	-0.1897283158	0.0028510578	-0.019656834	0.1125720532	-0.0260729817	0.0157496743	-0.014957671	-0.0010945212	0.124274057	-0.0534820674	-0.1063466158	0.2033661722	0.0811407697	-0.0715791515	0.0835316627	0.0021598833	-0.1421739697	-0.0690905103	-0.094426284	-0.1515511991	-0.0637067948	0.0061454887	-0.1302585459	0.0018970295	-0.1211773925	0.0019526719	-0.0574598897	0.0491172179	-0.0128623863	0.0839584303	-0.0400771041	0.1431089483	-0.0919293788	0.0673908792	0.0039089109	-0.0911003336	0.010627658	-0.1740041439	0.0855322588	-0.1929130644	0.0051702492	-0.008107454	0.1083570812	-0.0459651186	0.0028082964	0.0249057308	-0.0085208973	0.1198413362	0.0451546066	-0.0886427919	0.2223464962	0.084890623	-0.072746844	0.0689433946	0.0120171091	0.1473779854	-0.0629223454	-0.0270408743	0.0505948574	-0.0409436071	0.0172117453	-0.1129779144	0.1164625942	0.0043802586	-0.0984122264	0.1845584134	-0.011085772	0.04639277	-0.0783901566	0.0749078929	-0.1928039847	0.0986326352	-0.0162922396	0.1663819695	-0.0982503913	0.1303728551	-0.161534995	0.1782375673	0.0997963944	-0.2175735097	0.0032497108	0.1195153378	0.1194927693	0.1194551582	0.0920949	n/a	n/a	0.0084814706060099	-0.0088483599999999	n/a	n/a	7.829347468959825e-05	-0.122347	n/a	0.0149687884089999	n/a	0.000361272	n/a	n/a	1.30517457984e-07	-0.0020633	n/a	4.257206890000001e-06	n/a	0.000439232	n/a	1.92924749824e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292.3604158249047	-2.0364340860722336	4.147063786916854	85474.61274131118	324.7127729066661	-6.508992364373	42.36698159946602	105438.38488873612	211.4315666635761	-0.5915180366373534	44703.30738181422	0.3498935876673093	211.37948422731816	361.0252229661312	1.088529	29.712183	0.1424594099999999	0.0631204	0.0297536155	-0.1001266145	-0.003658546	-0.0115450427	0.0160309728	-0.0548982576	-0.0117565115	-0.0470714037	0.0329274546	-0.0725888352	-0.1170239185	-0.0220448356	-0.0215734259	-0.1394387427	-0.0574647934	-0.1002852764	-0.0477283086	-0.0835851319	-0.0378250671	-0.1952569154	0.0171144987	0.0080529317	0.0723134575	-0.0205769753	0.0854907083	0.1048561156	-0.1720181348	0.0226657079	0.1325439102	0.0887592135	0.0253822063	-0.031926239	-0.1907364266	0.0582414821	-0.0201972898	-0.0289068428	0.0804738409	0.0262898346	0.1927765089	-0.1578355048	-0.0362285673	-0.2356480616	-0.0231021885	-0.0187344755	-0.1548668509	-0.0390467497	0.0490805067	-0.0392078769	0.0118037274	0.0682501771	0.1140560581	0.158945903	0.0401735563	-0.0577783255	-0.0923532354	-0.0647839291	-0.0764609456	0.0399775355	-0.1965323127	-0.0103339612	-0.0041858409	-0.0763827102	0.0211802299	-0.0805977597	-0.1094055746	0.1700287541	-0.0600897597	-0.1221019927	0.0857961325	0.0357391813	-0.02840584	-0.1879380507	0.0612921735	-0.0248187843	0.0346816884	-0.0935167954	0.0183026718	0.1694389629	0.1530828731	0.0792827082	0.2431174315	-0.0144873113	0.0187379946	-0.1583998614	-0.0274790839	0.0572235492	-0.0224226651	0.0198087154	0.0664502997	-0.1117509399	0.1546454561	-0.0288208557	0.0662704084	-0.105956588	-0.0240100749	-0.1234047525	0.0678386631	0.0141196018	-0.1214107952	0.1430026654	-0.0028905422	0.0934838896	-0.0255271778	0.0083697712	-0.1161327391	0.0001559616	-0.033129697	0.1532291471	-0.1592811889	0.0137792852	-0.1684291484	0.2083359286	0.2078156423	-0.0437455392	-0.1029240207	0.1194551582	0.1192521267	0.1189139965	0.0790849	-0.0130099999999999	0.0001692600999999	0.0062544214080099	0.0107951	0.0196434599999999	0.0003858655207715	0.00011653418401	-0.0803925	0.0419544999999999	0.00646295405625	0.0017601800702499	0.000676484	0.000315212	9.9358604944e-08	4.57630602256e-07	-0.00130479	0.00075851	1.7024769440999997e-06	5.753374201000003e-07	0.000722539	0.000283307	5.22062606521e-07	8.0262856249e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.88130111939773	-0.4791147055069586	0.2295509010330197	85194.69394315254	322.9889844733225	-1.7237884333436	2.971446562929183	104321.88409110816	211.2317963125016	-0.1997703510745054	44618.87177340616	0.0399081931684311	211.1913367918469	354.8019507859113	1.00642	27.470966	0.1536205999999999	0.0922462	0.0390858491	-0.056132267	-0.0929945738	-0.084009278	-0.1164623772	-0.0093979245	0.0634203139	-0.0176462844	-0.0094291692	0.0876708961	0.0201915329	-0.0254179776	0.0189415655	-0.0971319575	-0.0418048511	0.0284600502	0.0331727483	-0.0645410642	-0.0921961603	0.1256066278	0.0300749171	-0.1993292045	0.0082401061	0.004108521	0.1750291248	0.032222468	-0.103098666	-0.0004991817	0.0096620596	-0.0704632165	-0.0295982759	0.1065431999	-0.1481831449	-0.0245647643	-0.0503845982	-0.08975064	0.0172679934	0.1288956671	-0.0619292434	0.0796445698	-0.0312469136	-0.0391696623	-0.0770350984	0.1491861901	0.0722923235	-0.0542753774	-0.0299448636	-0.299303302	-0.0840118614	-0.0230725958	0.0553135282	-0.1060278717	-0.0003642568	-0.0418935595	0.0240460443	0.0277933336	-0.0688562459	0.0898954399	0.1292567532	-0.0280692784	0.1975852381	-0.0016047137	0.0038748582	-0.1732608958	-0.0475000257	0.0998874806	-0.0059611705	-0.0128960625	-0.0780834173	-0.030403905	0.1047821222	-0.1409107505	-0.0230875328	-0.0541574965	0.1006327887	-0.0457161435	0.1157057858	-0.0759221591	-0.0692910328	0.0273730232	0.0167125244	-0.0864575055	-0.1332771062	0.0284089266	-0.0660856243	-0.0319740467	-0.3065657141	-0.0777486081	-0.0297125913	-0.0723569461	-0.108674407	-0.0246914546	0.0740209585	0.1219306849	0.0207868587	-0.0057736585	0.0727343173	-0.1165948282	-0.0626549866	0.1017435701	-0.0344482693	-0.0761709194	-0.0078091751	0.0007064348	-0.0461663185	-0.1521319159	0.0911094156	0.2065309908	0.0024754107	0.1401080279	-0.1244921082	0.2016917187	0.1012816521	-0.0024732372	-0.1135421802	0.1193348294	0.1187713263	0.1178341246	0.0816119	0.002527	6.385729000000008e-06	0.00666050222161	-0.0249359	-0.035731	0.001276704361	0.00062179910881	-0.129293	-0.0489004999999999	0.0167166798489999	0.0023912589002499	0.00182336	0.001146876	1.315324559376e-06	3.3246416896e-06	-0.00116722	0.0001375699999999	1.3624025284000002e-06	1.892550489999996e-08	0.0007673349999999	4.479599999989998e-05	5.888030022248466e-07	2.0066816159910387e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
290.8099076255328	-1.071393493864946	1.147884018696136	84570.40237317092	320.5223663639015	-2.466618109421006	6.084204897723658	102734.58733951508	210.4469102017621	-0.7848861107394782	44287.90201346853	0.6160462068317445	210.40785067687528	351.2665432632532	0.939605	25.647177	0.15362475	0.0896605	0.0384598126	-0.0432810938	-0.1293603061	-0.0269305584	-0.1216032529	0.0303824676	-0.0050331044	-0.0441102293	-0.0651964413	0.0595019729	-0.0420233521	0.0906445479	-0.0611035991	0.0149550125	0.0829875221	0.0186288708	-0.0845733087	0.0184305661	-0.1132874251	0.0919064516	0.073630073	-0.2456623279	-0.0102943082	0.0320759862	0.1410077968	0.1042412223	-0.1260453324	-0.1109357055	0.0441641197	0.1688971296	0.0450748292	-0.0671648405	-0.0089447036	-0.0447827348	-0.0058695413	-0.1680269394	0.0817438265	0.1126111396	-0.0026240454	0.1849192337	0.0955245997	0.1606309787	0.0315097376	-0.1683854143	0.1163723851	-0.0818982759	-0.0505048227	-0.0977770387	0.2354352182	0.1584385941	-0.0972335127	-0.1080070198	-0.1271483302	0.0827046461	0.0213061706	-0.0797224329	0.0267080641	0.1106423922	0.0974501258	-0.0688789935	0.2440869568	0.016029529	-0.0293529176	-0.1427658932	-0.1129683554	0.1272684945	0.0836393686	-0.0757680925	0.1691425416	0.0428373823	-0.0660151831	-0.0032035276	-0.0495827633	-0.0060937611	0.1759583832	-0.1087717683	0.0960118858	-0.0054020542	-0.1548689027	-0.091312558	-0.171312703	0.0593960991	0.174185406	0.1098260597	-0.092750553	-0.0379280359	-0.1070948595	0.2283758299	0.1589957081	0.0989279626	-0.0981282611	-0.0134930407	0.0565515596	0.0735177627	0.018269507	0.0582191642	-0.0224537279	0.0210892542	-0.0035542776	0.0039461822	0.0178213885	0.0641833007	0.022723558	-0.0878918901	-0.1456483871	-0.2314461047	0.1089382057	0.0985262066	-0.0046346921	0.1011186405	0.0133712862	-0.0552175986	0.233213883	0.0668516836	0.2176235255	0.1191544118	0.1180513362	0.1162204348	0.0780007	-0.0036111999999999	1.3040765439999963e-05	0.00608410920049	0.0512827	0.0762186	0.00580927498596	0.00262991531929	-0.105277	0.0240159999999999	0.0110832467289999	0.0005767682559999	0.00121051	-0.00061285	3.755851225000001e-07	1.4653344601e-06	-0.000935513	0.000231707	8.751845731690001e-07	5.3688133849000026e-08	0.000616313	-0.0001510219999999	3.7984171396899993e-07	2.2807644483969808e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.9731330976194	1.1632254720865944	1.3530934989110803	85248.31045084016	319.7085477587203	-0.8138186051812113	0.6623007221390923	102213.55550998992	210.9414817041868	0.4945715024246908	44496.30870355778	0.2446009710106159	210.88469663312523	350.3401882344822	1.027945	28.058498	0.11485565	0.0517039	0.0545607844	0.0035912723	-0.1234653986	-0.060286363	-0.10519909	0.0103019526	0.0543713705	0.0213134484	-0.0668575146	0.1616315871	0.0746039696	-0.0603151691	0.0627405747	0.1088406573	0.0126356854	0.0976202977	0.0200884587	0.0310162735	0.0029491693	0.1203180525	0.1227285567	-0.136399255	-0.092782033	-0.0907943871	0.1440331345	0.0336936948	-0.0836977138	-0.1310746788	0.0132026069	0.0071823761	0.1641765259	0.1070832476	-0.0551584356	0.079354967	0.1439783232	0.0753385079	-0.0086612425	0.0125441675	-0.0564090998	-0.0444313056	0.0625890832	0.1765589776	0.0359532333	-0.0871604491	-0.0394353779	-0.1026652066	-0.0497971547	0.0825340689	-0.0101816571	-0.0416830417	0.0941544631	0.0314518693	0.2223824744	0.0126018169	0.0947436098	0.0295269741	0.0273535076	-0.0043372792	0.1207096015	-0.1252205111	0.1287217263	0.0971751214	0.0918366824	-0.1344075607	-0.0551390787	0.0866880379	0.1237362104	-0.0473446858	-0.0047394895	0.1610050987	0.1141623522	-0.0473562307	0.0710469084	0.1427723325	-0.078854727	-0.003231469	0.0081362788	-0.0517510783	0.0634883059	-0.0921970657	-0.1619199311	0.045495804	0.0878774176	-0.0278072563	-0.0932132539	-0.0400602352	0.0833802592	0.0155548778	-0.0390930607	-0.079714139	0.0199305961	-0.0047814954	0.0313151778	0.0726901787	0.0625196303	0.0151638919	0.0305455402	-0.0462324976	0.0392280118	0.0254984842	0.0781112717	0.0569298965	0.1013338297	0.0726623008	-0.0289343969	-0.2136107717	0.0125522835	0.1540948962	0.0338845697	0.1740297053	0.0362570198	-0.1435881468	-0.1287002246	0.213404513	0.0255859127	0.1189139965	0.1170936064	0.1140802373	0.0619206	-0.0160801	0.00025856961601	0.00383416070436	0.0160623	-0.0352204	0.0012404765761599	0.00025799748129	-0.126955	-0.021678	0.016117572025	0.000469935684	0.000707577	-0.0005029329999999	2.529416024889999e-07	5.00665210929e-07	-0.000997029	-6.151599999999996e-05	9.94066826841e-07	3.784218255999994e-09	0.000343219	-0.0002730939999999	1.1779928196100003e-07	7.458033283599997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.8745216517759	1.90138855415654	3.615278433877498	86362.23447606011	321.8352102736352	2.1266625149149263	4.522693452344279	103577.90257187498	211.48650064011028	0.5450189359234798	44726.53995299937	0.2970456405151622	211.42746290303205	361.0959755075428	1.070728	29.226295	0.07164103	0.039369	0.0048376904	-0.0120944306	-0.0213421493	-0.0184828166	0.0090057228	0.0580858738	-0.0097288735	-0.055003375	-0.074134868	-0.0045923882	0.078127215	-0.0100673412	-0.008844846	0.1210141754	-0.0282471314	0.0673832678	-0.1194850773	0.0390346904	0.0449657798	0.0519877868	0.0700388318	0.0166537768	-0.1557765045	-0.1321418022	0.0383025542	0.0089511975	0.13734112	0.0836207774	-0.0113123626	-0.2004057589	-0.0782455553	0.2953327399	-0.1626961296	-0.0211549882	0.0184885434	0.1008918592	0.0874735054	0.0495774351	-0.0260718691	0.1358096638	0.0526407926	-0.0153769448	0.0600904433	-0.2416490064	0.0797639947	0.0713919064	0.2049862852	-0.0511155016	0.1809860538	-0.1174706648	-0.016501412	0.0893691831	0.1561566989	-0.0276913946	0.071374715	-0.1101121421	0.0520371147	-0.0465383022	0.0529934607	-0.0764691668	-0.02208124	0.157252102	0.1336468545	-0.0272735326	-0.0158822438	-0.1429384272	-0.0774721417	0.0315839173	-0.2068687976	-0.0835796627	0.291342144	-0.1540984417	-0.0199517555	0.0141009203	-0.0885152724	-0.1010217887	0.0491624492	-0.0287383374	-0.1335145265	-0.0228557479	0.0088882617	0.0805203492	0.2315019253	0.0951586736	0.0694556625	0.2141744425	-0.0533463472	0.1714248497	-0.1224918673	0.0398269714	0.0953188811	-0.0045192997	0.0359113032	0.0371913599	0.0382580022	0.0013465274	-0.0049710924	-0.0224669758	-0.005703311	0.0299776235	0.1138924922	-0.0440692532	0.0412640265	0.0247168934	-0.0800985991	-0.2482391094	0.0400907409	0.0191571897	0.1831727023	0.1750783338	-0.005507916	-0.1947332364	0.0559183758	0.0223724431	0.0077025059	0.1186137044	0.1159000657	0.1114232278	0.0550578	-0.0068628	4.709802384000003e-05	0.0030313613408399	0.0257204	0.0096581	9.327889561e-05	0.00066153897616	-0.160066	-0.033111	0.025621124356	0.001096338321	0.000743721	3.6144e-05	1.3063887359999999e-09	5.53120925841e-07	-0.0008697419999999	0.000127287	7.56451146563826e-07	1.6201980369025453e-08	6.64674e-05	-0.0002767516	4.41791526276e-09	7.659144810256003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
294.81012208377246	0.9356004319965336	0.8753481683521004	86913.00808304882	325.07364925868075	3.238438985045548	10.487487059862838	105672.8774423558	212.2848651862272	0.7983645461169147	45064.86398713465	0.6373859484964671	212.2230257941517	373.7750508540644	1.102151	30.083998	0.207266785	0.114126	-0.0104345969	0.0128720691	0.1155711754	0.0266849801	0.1558991671	-0.0640715379	0.0589932649	-0.0438080753	0.0450051104	-0.1422382201	0.0638740294	-0.0025806932	-0.0152884145	-0.0555492768	-0.1597116229	0.0545769493	-0.0195058988	-0.096178382	-0.005381792	0.2514946306	-0.0407155486	0.1409958439	-0.0276060429	0.1112336806	0.0690015329	0.1119228001	0.0520406378	0.1147680886	-0.0833253671	-0.0447699096	-0.1832115063	0.0189388359	0.0327192892	-0.0735088697	0.0397658132	0.0322647858	0.0652668718	-0.0546332259	0.1458591765	-0.0972725807	-0.019407901	0.1421959814	0.1812490317	-0.0228292764	-0.0726856767	0.0432271223	0.1046966613	0.0620011235	-0.0287102594	0.0491288277	-0.0714785632	-0.0023324057	0.1099812247	-0.1602020511	0.0559852522	-0.0275563035	-0.0940261651	0.0035305986	0.2492804114	0.038373785	-0.1456074132	0.0189750412	-0.1119052896	-0.0624780574	-0.1118403789	-0.054913676	-0.0949167624	0.1024457626	-0.0420685291	-0.1880736524	0.0139501704	0.0259586899	-0.0724191651	0.0370706114	-0.0385418031	-0.0505080586	-0.0753048902	0.1332816298	0.1288837941	0.0261493599	-0.1311537287	0.1783948189	0.0096949963	-0.0531990305	0.0655542622	0.102021046	0.0664827418	-0.0394237619	0.0535775999	0.0802489605	-0.0042752997	-0.0628434405	0.0456513007	0.1512292989	0.1037334276	0.1627266957	-0.013649819	-0.0681536943	0.0452504541	0.054789095	-0.067621857	-0.0168138718	-0.0629019462	-0.0274563473	-0.0397864811	0.1089133854	0.2009497988	-0.0858473443	-0.0267978175	0.0585320385	-0.0828780716	-0.1891734435	-0.0144470352	-0.1353123566	0.0110946026	0.1182536866	0.1144731177	0.1082614433	0.091085	0.0360272	0.00129795913984	0.008296477225	0.0560111	0.0302907	0.00091752650649	0.00313724332321	-0.08197	0.078096	0.0067190809	0.006098985216	-0.000260355	-0.001004076	1.008168613776e-06	6.7784726025e-08	-0.000635221	0.0002345209999998	4.035057188410001e-07	5.5000099440953075e-08	8.49281e-05	1.8460700000000004e-05	7.21278216961e-09	3.407974444900002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.2396377576672	-1.5704843261052588	2.466421018542289	85989.48515224787	322.1911620717653	-2.882487186915455	8.308732382731773	103807.14491715452	211.50817400608773	-0.7766911801394656	44735.707671389486	0.6032491893064358	211.451782703822	370.57849324817926	1.140582	31.133007	0.120876785	0.0630511	-0.0084357988	-0.0129333207	0.0545247202	-0.023384029	0.1848558574	0.0171912206	-0.0684310276	-0.05998182	-0.0217578486	-0.00679953	-0.0908673609	-0.0440492233	-0.0234290308	-0.1758725447	-0.0639442942	-0.0650496549	-0.1359271782	-0.0174318344	-0.1802004073	0.086630486	0.0627393212	0.1699804612	0.1236179328	0.0467676331	0.1138566143	0.1070687754	-0.0061723707	0.0147302602	0.0703774373	-0.1532326458	0.0551506775	0.0208840977	-0.0445840686	0.103541877	0.0366369681	-0.0586838738	-0.2340653772	-0.0851076814	-0.0907747654	-0.2204721572	-0.0553951618	-0.0144156303	-0.1142723616	-0.0016342998	-0.0608310417	0.1367325034	0.0688149608	0.1117601374	0.0023370461	-0.1018601734	0.0967523804	-0.0734404735	-0.0963990647	-0.0637295749	-0.0554394899	-0.1403538084	0.0004655475	0.1809822901	0.0847560866	-0.0617037711	-0.1623438458	-0.1345943872	-0.0461679531	-0.091358691	-0.1226017889	0.001304488	-0.02559716	-0.062698128	-0.1616173058	0.0636406546	0.0206391314	-0.0493766968	0.1038046259	0.0379783976	0.0475390639	0.253163209	-0.0581768872	-0.0805356414	0.1994858451	0.0097689411	0.0397372588	-0.1357759462	-0.005123028	-0.0283705608	0.1439713981	0.0623394622	0.1268974272	0.0123572974	-0.1043099966	-0.0905561299	-0.0712828556	-0.0620330797	0.0528585294	0.1654663637	0.0410281549	0.128371554	0.0547133435	0.0465054433	-0.0235381513	0.1090775424	-0.0002212666	-0.0401304705	-0.0081864251	0.0862602695	0.0208482359	-0.0119734835	-0.1571813769	0.1553401992	-0.1498038113	-0.1609952532	-0.0780364431	-0.0901452768	-0.1067446192	0.047887249	0.0353589719	0.1178341246	0.112815636	0.1046092073	0.113234	0.022149	0.000490578201	0.012821938756	0.014987	-0.0410241	0.00168297678081	0.000224610169	-0.0951048	-0.0131348	0.00904492298304	0.00017252297104	-3.72942e-05	0.0002230607999999	4.975612049663999e-08	1.3908573536399999e-09	-0.000581853	5.336800000000004e-05	3.38552913609e-07	2.848143424000004e-09	0.000699877	0.0006149489	4.89827815129e-07	3.7816214961121003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
293.0536503109836	-0.1859874466836117	0.0345913303238893	85880.44196059224	322.90697981068786	0.7158177389225671	0.5123950353562163	104268.91761045998	211.8310189357236	0.3228449296358633	44872.38058334689	0.1042288485915855	211.79091790252497	362.719857747895	1.255725	34.275917	0.06156596	0.0290258	0.0260145058	0.0181559078	-0.055021671	0.0034546533	0.1057036688	-0.0857219887	0.0996997494	0.0025530891	0.0908138833	0.1598637196	0.0317277044	0.0035671985	0.0398657534	-0.0930290729	-0.1479410095	0.0620737846	0.0403164497	-0.0881341497	-0.055692223	0.400975953	-0.0112931834	-0.0882051038	0.2366886473	-0.1606310347	0.0522474976	-0.1643836488	-0.1555624669	0.1605817884	-0.0787301758	-0.0664147542	0.1183506512	-0.1599429774	0.1226997033	0.0011729366	-0.0216742906	-0.0320685881	0.0347842867	-0.1858392838	-0.0081334758	0.0301094032	-0.1190651683	-0.1233858271	-0.0518531897	0.0196246054	-0.0479775575	0.0178222455	-0.1419432071	-0.0449765204	-0.0489920668	0.039189747	0.0069311213	0.1183935846	0.0206672364	-0.1482470159	0.0547181644	0.0351552229	-0.094504472	0.0516315049	0.4033023363	0.0123138474	0.0915203706	-0.2287165705	0.1685420797	-0.0543564029	0.150762016	0.1566714921	-0.1211683903	0.1249568604	-0.0699785716	0.1281425203	-0.1590295653	0.1192614825	0.0050010399	-0.0199424999	0.0181537988	0.0219045524	-0.1984972766	0.0060598933	-0.0508448024	0.1281330328	0.1060023243	-0.0583194661	-0.0181185086	-0.0532682686	0.0132500646	-0.1348575065	-0.0463725174	-0.0459157547	0.0422309634	-0.0220784643	0.117851469	-0.0747288142	0.0438199449	0.3325453071	0.1307639695	0.2426719549	0.1026376068	-0.2344114814	-0.0323071533	0.0699647318	-0.0723764007	-0.1282512804	0.0227368588	-0.0520056417	0.1340288403	0.007916096	0.143704581	-0.0595441701	0.0519357346	-0.0264241596	-0.057644511	-0.063311414	-0.2404746428	-0.0020032794	-0.1227257895	0.1173552296	0.1109309587	0.1004830656	0.120503	0.0072689999999999	5.2838360999999965e-05	0.014520973009	0.0284357	0.0134487	0.00018086753169	0.00080858903449	-0.110499	-0.0153941999999999	0.012210029001	0.0002369813936399	0.000218704	0.0002559982	6.553507840324003e-08	4.7831439616000004e-08	-0.000499174	8.2679e-05	2.49174682276e-07	6.835817041e-09	0.000870281	0.0001704039999999	7.57389018961e-07	2.903752321599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.4161568464489	-1.637493464534657	2.681384846393714	84923.37647115412	317.72138443530446	-5.1855953753834	26.890399397197704	100946.87812748652	209.6876662065462	-2.143352729177394	43968.917359147934	4.593960921672184	209.6111691811108	359.2828049193013	1.703369	46.494667	0.12483645	0.0583772	-0.0005039834	-0.03206282	-0.0823311509	-0.0142772026	0.1615968225	0.1961372388	-0.2083367478	-0.1162663294	-0.2369641958	0.008737554	0.0507530665	0.1313087642	-0.1818714876	-0.1160245657	0.2366370815	0.037403759	-0.4364856836	0.2157196086	-0.2308308621	0.2113219156	-0.1057550464	0.2361015833	-0.0726327087	0.0598927626	-0.1143011343	-0.1542932731	0.0180750751	-0.0192622768	0.1323744667	0.0627500624	-0.0243090473	-0.1748833472	-0.0155208244	-0.0264851089	0.0141140397	0.2148375145	0.0631151477	-0.0327739011	-0.1168880317	0.096041062	-0.0463493008	-0.0781714546	0.1179539903	0.1314363278	0.0666001653	-0.0842199724	0.082587048	0.0597176742	0.0173872303	-0.0601230282	-0.0175671821	-0.1319274954	-0.0188547825	0.236592521	0.0646151725	-0.4056510929	0.2660872864	0.227395355	0.214306777	0.1018023528	-0.2401819464	0.0642760417	-0.0611533846	0.0980518167	0.1661281958	-0.0185760702	-0.0102339268	-0.1269247612	0.0609841267	-0.0113627405	-0.1733258074	-0.0269525633	-0.0218172098	0.0153636634	-0.2162247916	-0.0519493819	-0.0363081878	-0.1059208454	-0.1211327184	0.0479675642	0.0586142703	0.0996168585	-0.1576534788	0.0587698613	-0.0798899442	0.0801591412	0.0524342521	0.0168890749	-0.0593478569	0.0337951091	-0.1329300634	-0.0484503019	0.0795713258	0.2481809758	-0.0132929653	0.2738865332	-0.1562718414	0.3925990056	0.190397708	-0.0715947906	-0.0851863634	-0.0883418625	0.1153915764	-0.088026482	0.1255090334	-0.0350778571	-0.1270866982	0.0072913258	0.0688883873	-0.0888803087	-0.0335556351	0.0062685164	0.0276179441	-0.1648762695	0.1570127865	0.1168172427	0.1088228812	0.0959017104	0.101891	-0.018612	0.000346406544	0.010381775881	0.045912	0.0174763	0.00030542106169	0.002107911744	-0.0928497	0.0176493	0.0086210667900899	0.00031149779049	0.0010071	0.0007883959999999	6.215682528159998e-07	1.01425041e-06	-0.000413074	8.610000000000003e-05	1.70630129476e-07	7.4132100000000065e-09	0.0003228	-0.000547481	1.0419984e-07	2.9973544536100005e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
