global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
289.8012593817596	-0.8286468855348517	0.6866556609066096	83984.76993925392	314.98473189143533	-1.8517714714935776	99215.3813247194	3.4290575826374905	212.2914047292141	-0.1059265807304257	0.0112204405052393	45067.64052190298	212.14313146248625	356.8230438107969	0.961548	24.644178	0.1757480899999999	0.0931272	-0.1306214855	0.0615905643	-0.1029748404	-0.0215524728	-0.0023000879	-0.0548289912	-0.0776383713	-0.0008822819	-0.1246820699	-0.0692697052	0.0472017443	0.0231237168	0.0570514531	-0.1063332542	-0.0254116557	-0.0376124759	0.082601095	0.0030891216	-0.1176497268	-0.1168786107	0.0607618598	-0.1427480258	-0.1046730895	-0.0727615109	0.0256914381	-0.1014613769	0.0027817132	-0.0042317462	-0.0840078843	0.0453106103	-0.0845335255	-0.0521665317	-0.0956238774	-0.0392463341	0.1003294572	-0.0947356925	0.129503746	-0.0092681482	-0.1389676635	-0.1449825629	0.0386937734	-0.0524813945	-0.1247865053	-0.0688277352	0.0442603155	0.0234851997	0.0580630952	-0.1042297	0.0192746642	0.0325408778	-0.0801122909	-0.0049863095	0.1092759695	0.1245697507	-0.0634359693	0.1441986127	-0.106628024	-0.0715130028	0.0359145473	-0.0874619875	0.0424159494	-0.0063438433	-0.0993072259	0.0451705687	-0.0767396067	-0.0570044656	-0.1005314801	-0.0377616997	0.0890888617	-0.0662643062	0.1651117112	-0.0665187151	-0.1254300613	-0.1379042568	0.0326663071	-0.0535087339	-0.1067159709	-0.0325535446	-0.0692087868	-0.167726374	-0.0406850889	-0.0160279037	0.0451369805	-0.1122721148	0.0103238657	-0.1657836524	-0.1118705762	-0.0986846849	0.0588018802	0.0115592982	0.0512274291	-0.0900204467	0.0315646744	-0.0152734395	0.0395193876	0.0243791611	0.0018532249	0.0864168467	0.0534826833	-0.0705211866	0.0776238888	-0.0186974948	-0.1019099918	0.143986	-0.0082359999999999	0.020731968196	6.783169599999988e-05	0.073521	0.07017159	0.005405337441	0.0049240520431281	1.46134	-0.0296699999999998	2.1355145956	0.0008803088999999	-0.0126286	-0.0010202	1.0408080400000013e-06	0.00015948153796	0.000571819	-0.000154867	2.398378768900001e-08	3.26976968761e-07	0.000780402	-0.0001783429999999	6.09027281604e-07	3.1806225648999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.80217138581503	-0.999087995944592	0.998176823640581	83406.69419716168	314.4106807134896	-0.5740511779457051	98854.07614671992	0.3295347549008516	212.0823223307549	-0.2090823984591736	0.0437154493454406	44978.91144520623	211.9337611966017	353.4113921804162	0.939994	24.091749	0.1518778000000001	0.0919849	-0.1133381426	0.100738301	-0.1045881331	-0.0486246418	0.007200098	-0.0573270208	-0.1578201251	-0.0565774939	-0.1073663537	-0.0843281362	0.0679449689	-0.0122753045	0.1399844851	-0.1390313947	-0.0866190923	-0.0391333974	0.0371707353	-0.0348568739	-0.0475163051	-0.0357588063	0.1132717137	-0.0089690619	-0.0709696657	0.092681051	-0.0494640922	0.061863883	5.15068e-05	0.0303507837	-0.0991491106	-0.1053219537	0.0817101437	-0.046124654	-0.049977171	-0.0400250695	-0.0417291315	-0.0341081978	0.0996542766	-0.0015131211	-0.0999770528	-0.1503827469	-0.0247405797	-0.0817615499	-0.1073982745	-0.0863356508	0.0650158485	-0.0122807162	0.1405330704	-0.1392115074	0.0786609503	0.033455975	-0.0367490782	0.0307990456	0.0551698527	0.0344915097	-0.1157166829	0.0039263213	-0.0696148134	0.0944157656	-0.0566977438	0.0533479633	-0.0176020593	0.0223041707	-0.1027613069	-0.0989453801	0.0972641974	-0.0499261743	-0.0492656025	-0.041942029	-0.0471509471	-0.0217679831	0.1060630309	-0.0322693872	-0.0883050448	-0.1400284505	-0.032965852	-0.0874757256	-0.0948913484	-0.06744022	-0.0148877911	-0.1669612243	-0.0707897241	-0.0400798401	-0.0338046599	0.0063683527	0.0626966267	-0.1407921523	-0.0457139379	-0.057402562	0.1003978558	-0.0372461067	0.1203083808	-0.0484217292	0.0364039014	-0.0135321015	0.0989498595	0.0393809613	-0.0214573201	0.0705415572	0.0253420102	-0.0648460144	0.0755650422	-0.0239750208	-0.1058801375	0.151727	0.0077409999999999	0.023021082529	5.992308099999997e-05	0.0867770999999999	0.0132560999999998	0.0075302650844099	0.0001757241872099	1.37865	-0.0826900000000001	1.9006758225	0.0068376361	-0.0123412	0.0002874	8.259876000000009e-08	0.00015230521744	0.000347668	-0.000224151	5.0243670801000006e-08	1.20873038224e-07	0.000328139	-0.000452263	1.0767520332100003e-07	2.04541821169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.64536277130213	-0.1568086145128973	0.0245889415854544	83316.1454493766	312.9198459649837	-1.490834748505904	97918.82999874912	2.222588247352662	212.24075641640567	0.1584340856507538	0.0251013594959903	45046.13868420805	212.0783391305454	350.3966406907504	0.89575	22.957811	0.1604678499999998	0.0752771	-0.0960598638	0.1210701228	-0.1072123078	-0.0632189958	0.0902856676	-0.0668209198	-0.1904094859	-0.101384857	-0.0990220847	-0.082182931	0.0621318234	-0.0280178355	0.1005344461	-0.1062202725	-0.0698963197	-0.0412050969	0.0496198987	0.0898468066	-2.01911e-05	-0.0099036236	-0.0288115414	0.0567437522	-0.04656763	0.0911579222	-0.0315261232	0.0527490077	-0.0393850662	0.0019743672	0.1377354791	-0.0383516601	-0.0109694417	0.0016069016	-0.0644858606	-0.1563942742	-0.0157814397	0.0858130848	-0.1051823515	0.0614051076	-0.1253061	0.0710398138	-0.0697255504	0.0147189054	-0.0988059781	-0.0850013829	0.0612303206	-0.0280936798	0.1013757489	-0.1095416105	0.0665330268	0.0428203394	-0.0505880443	-0.0922071126	-0.0144065816	0.0129951991	0.0277944552	-0.0567910847	-0.0437819757	0.0914549674	-0.0390173445	0.0368618735	-0.0556751271	0.0032992497	0.1350150415	-0.028473128	-0.0093698691	-0.0084425189	-0.06630733	-0.1538358717	-0.0138042642	0.0770709475	-0.1017699933	0.0113715153	-0.1482853844	0.0684417725	-0.0646741985	0.0234550748	-0.0845872535	-0.072878792	0.0245981904	-0.1409494202	-0.1075667216	-0.0397317752	-0.0479221524	-0.1274493145	-0.0297261822	-0.1421732966	-0.0168022164	0.0501329113	0.0004703079	-0.0131146352	0.0927884152	-0.0065797517	0.072180145	0.0565160108	0.0883698671	0.0473625475	-0.0554845846	-0.0148616386	0.0976464655	-0.0034619797	0.0734681463	-0.0292042644	-0.1093706198	0.157177	0.00545	0.024704609329	2.9702500000000118e-05	0.132421	0.0456439000000001	0.017535321241	0.00208336560721	1.3301	-0.0485499999999998	1.7691660100000002	0.0023571024999999	-0.0130984	-0.0007571999999999	5.733518399999994e-07	0.00017156808256	0.000605144	0.0002574759999999	6.629389057599999e-08	3.6619926073600006e-07	0.000529942	0.000201803	2.808385233640001e-07	4.0724450809000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.49728491417915	-0.1480778571229848	0.0219270517701351	83230.68340285306	313.8263220828037	0.9064761178199774	98486.96043201964	0.8216989521779775	212.29889158275216	0.0581351663464886	0.0033796975661339	45070.819367265154	212.15265947329232	349.1874880866221	0.82032	21.024563	0.0920356500000001	0.0480425	-0.0766836665	0.1273846425	-0.0763237105	-0.0602711632	0.1028365044	0.0308329619	-0.2156966006	0.0963259528	-0.080236724	-0.0854222154	0.0822684626	-0.0454727023	0.0632470462	-0.148262266	-0.0385014395	-0.0803040011	-0.0060211064	0.011331437	-0.0492803975	-0.0481106373	0.0010380723	-0.0630444802	0.0381967724	0.1106920773	-0.090948257	0.0562751629	0.1153001118	0.0505224507	0.2250343946	0.0294658653	0.0971381106	0.0554097216	-0.0689915693	0.0316995565	-0.0074050163	0.0870551967	-0.0617780518	0.0529371594	-0.0941340578	0.0589814871	0.0074502914	-0.0683595443	-0.08005693	-0.0889404887	0.0808943469	-0.0453756393	0.0635791437	-0.1502271905	0.0353798933	0.076834951	0.0084902274	-0.0096998008	0.0405821288	0.0541616008	-0.0033434573	0.0660789167	0.0385786029	0.1061669643	-0.1100945042	0.0859001805	0.0875281922	0.0538020213	0.2222093559	0.0450189232	0.0906624692	0.061244473	-0.07221421	0.0269639531	-0.0055082664	0.0794591361	-0.0610778576	0.0203606268	-0.1067477238	0.0593942262	0.0029033071	-0.0656802788	-0.0714276963	-0.0833405483	0.0729822614	-0.1156368446	-0.1233428708	-0.0721610668	-0.0327920298	-0.0641496738	0.0032234979	-0.0724979541	-0.0597644269	-0.0060994549	-0.073165246	-0.1321585722	0.0583714737	0.0094026262	-0.0122250475	0.0795627844	0.0644526062	-0.1338466059	-0.1657351469	0.0426309334	0.0973741052	-0.0213039001	0.0713342571	-0.0343746944	-0.1123656258	0.161399	0.0042219999999999	0.0260496372009999	1.7825283999999797e-05	0.116537	-0.015884	0.013580872369	0.000252301456	1.29608	-0.0340200000000001	1.6798233663999995	0.0011573604	-0.0127301	0.0003683	1.356448900000002e-07	0.00016205544601	0.000487053	-0.0001180909999999	1.3945484280999993e-08	2.37220624809e-07	0.00025814	-0.000271802	6.663625960000001e-08	7.387632720400001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
288.59130344846665	0.0940185342874997	0.0088394847895697	83284.94042608496	311.95652030190627	-1.8698017808974328	97316.87055887366	3.496158699847211	211.8808010043597	-0.4180905783924515	0.1747997317405346	44893.47383424908	211.72061350668085	346.852073193418	0.932358	23.896042	0.1758854000000001	0.0893628999999999	-0.0864582258	0.110515037	-0.0683287079	-0.0627921185	0.1358052008	-0.1440944325	-0.1748625217	0.0127293214	-0.1175181225	-0.0341540291	0.1247289166	0.0255002726	0.0724087882	-0.0948241983	-0.0410661962	0.0185082642	0.0585336767	0.0302946512	-0.0031464017	0.0329571089	0.1271035714	-0.0737591666	0.0261024478	0.0807027507	0.0380166742	0.1125507466	-0.0559715466	0.0147196149	0.0073417485	-0.0400137213	0.0762981612	-0.0817206497	-0.0071058373	-0.0427579394	-0.0248047021	0.1430833661	-0.1234323378	0.1229433673	-0.0214029428	0.0202699602	-0.0144661633	0.1443564458	-0.1170267074	-0.0372426656	0.1246575389	0.0257386574	0.0722644478	-0.0972171759	0.0399858907	-0.0196428604	-0.0619251332	-0.0252806133	-0.0040520453	-0.0301134063	-0.1281848867	0.0756201648	0.0198847824	0.0803110567	0.0240332006	0.0891544204	-0.0936736079	0.0153731637	0.020105624	-0.0364545906	0.081844196	-0.0694058368	0.0003865597	-0.0348553356	-0.0211618176	0.1277368456	-0.1500994997	0.1146015574	-0.06438292	0.0178247478	-0.0093777492	0.1462337001	-0.0712421083	-0.055881732	0.0176354375	-0.1383776563	-0.1207794455	-0.0368196301	-0.1379273455	-0.0593529583	-0.1182973269	-0.0876156235	0.0164492816	0.1440350594	-0.0319331954	0.0237102487	0.1923120559	-0.1074579358	-0.0291590788	0.0886923907	0.0339649992	-0.0277280213	0.034954746	0.0529187433	-0.002794642	0.0122538897	0.0691644489	-0.0394758984	-0.1148515874	0.178779	0.01738	0.031961930841	0.0003020644	0.169872	0.0533349999999999	0.0288564963839999	0.0028446222249999	1.35054	0.0544600000000001	1.8239582916	0.0029658916	-0.0126698	6.029999999999924e-05	3.6360899999999086e-09	0.00016052383204	0.00130962	0.000822567	6.766164694890001e-07	1.7151045444000002e-06	0.000126799	-0.000131341	1.6077986401e-08	1.7250458281000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
289.5415484209335	0.9502449724668622	0.9029655076985478	83834.30826199178	310.5400257069607	-1.4164945949455614	96435.1075660798	2.00645693750999	211.8309682872384	-0.049832717121319	0.0024832996956934	44872.359125509	211.6583522872756	350.2890277933865	1.12911	28.93874	0.2306694549999999	0.145647	-0.0977664419	0.0168392735	-0.0623745754	0.0215699829	0.0991942099	-0.1958960742	-0.155744277	-0.0765592205	-0.1316884529	0.0598204319	0.0639253081	0.0930785578	0.0484823227	-0.0205744993	-0.020103588	-0.0840190403	0.1707876089	0.1613717669	0.018079306	-0.0804962251	0.027070057	0.0323181381	-0.1632702903	-0.0670744778	-0.0643976907	0.1687344106	-0.0207148425	-0.0722601844	0.0021854681	0.0080112457	-0.0743289525	-0.1810983422	0.1141476317	0.1295605633	-0.1193899423	-0.0519755025	-0.1083256228	-0.0919678088	0.0938210524	-0.1008235383	0.0269017914	-0.0282973104	-0.1312334565	0.0575340771	0.0673603975	0.092137741	0.0489089452	-0.0243739266	0.0229270832	0.091507269	-0.171709889	-0.1530367061	-0.0520763809	0.0839636133	-0.0263386757	-0.0284035522	-0.1553379408	-0.0745871863	-0.0761872909	0.1421612677	-0.0750728896	-0.0863063467	-0.0037239686	0.0118691834	-0.0609414026	-0.1830548423	0.1061630113	0.143655216	-0.1011303943	-0.0771297946	-0.1193807264	-0.0691632403	0.1065596977	-0.1032657881	0.0287299253	-0.0286044529	-0.0654323036	0.0277077068	-0.062852211	-0.1760896227	-0.1647752305	-0.0672757037	-0.0580719717	0.1254624545	0.0353818471	-0.0714766043	0.0923620512	0.1699980709	-0.0227828693	-0.1217324249	0.0735241821	0.069242387	-0.142979542	0.0554862066	0.0051865445	0.0817048581	-0.0091538687	0.0404975198	-0.018118142	0.0545042635	0.0669598143	-0.0444976032	-0.1168172427	0.189942	0.011163	0.036077963364	0.000124612569	0.14594	-0.023932	0.0212984835999999	0.000572740624	1.48315	0.1326099999999999	2.1997339225	0.0175854120999999	-0.0129835	-0.0003137	9.840769000000007e-08	0.00016857127225	0.0020576	0.00074798	5.594740804000001e-07	4.233717760000001e-06	-7.08101e-05	-0.0001976091	5.01407026201e-09	3.904935640281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.2167453650577	1.6751969441241954	2.806284801603043	84807.19278101686	314.8892131084016	4.349187401440872	99155.21653202834	18.915431052852007	212.64056198619235	0.8095936989539609	0.6554419573859568	45216.00860180371	212.49237896989032	360.5482306488798	1.094467	28.050859	0.123536955	0.0560597	-0.0761864949	-0.0237233692	-0.05510978	0.0801317887	-0.0054218002	-0.0212071199	-0.0964332363	0.1753843127	-0.0691163582	0.0196463648	-0.0355340702	0.0123923843	-0.0030887073	-0.0080943394	0.103904599	-0.0667462683	0.1868943543	0.03034782	-0.0940018941	0.0501524193	-0.1790942303	-0.1944613461	-0.0004043013	-0.1098507429	-0.1242890921	0.0220469324	-0.0451338188	0.0421657946	-0.0822029184	0.0523576899	-0.0670594829	0.023701899	0.0143139992	0.0406708876	-0.1241501175	0.0409853727	-0.0050412869	-0.062446898	-0.0694125882	-0.0902023937	0.0706065025	0.024898168	-0.0692844492	0.022316458	-0.0357642634	0.0122395666	-0.0030517745	-0.0046298115	-0.1016030127	0.0679316744	-0.1853864067	-0.0285994033	0.0799156772	-0.0339179204	0.1782467865	0.2066468368	0.0011631684	-0.1112993673	-0.1268357709	-0.0023868374	-0.0469842396	0.0410131834	-0.0901188567	0.043351381	-0.0683755579	0.0257317269	0.0152336293	0.0466696742	-0.12649636	0.0344597862	-0.0112429308	-0.0839024495	-0.0481563775	-0.0783289344	0.0707845224	0.0111586293	-0.0644326058	0.0345532477	-0.0301300666	-0.1061310474	-0.1290239572	-0.1101624476	0.0786876439	-0.1028898522	-0.0744557725	-0.0432770672	-0.0139941511	0.0804289947	-0.1008231909	-0.0795404308	-0.0607694831	0.0138523635	-0.1438857368	0.0056057758	-0.0459624626	-0.0104131595	-0.1080760176	0.0402159751	-0.0335945181	-0.0201260627	0.0647214634	-0.0494296957	-0.1182536866	0.171331	-0.0186109999999999	0.029354311561	0.0003463693209999	0.159576	0.013636	0.025464499776	0.000185940496	1.50316	0.02001	2.2594899856	0.0004004001	-0.0132832	-0.0002996999999999	8.982008999999999e-08	0.00017644340224	0.00180198	-0.00025562	6.534158440000013e-08	3.2471319204e-06	0.000799469	0.0008702791	6.39150681961e-07	7.5738571189681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.1644478979874	-0.052297467070332	0.0027350250619724	84776.73571973981	315.23295656487045	0.3437434564688715	99371.8169046295	0.1181595638651669	212.9158559373924	0.2752939512000409	0.0757867595673305	45333.161709552434	212.7546871143011	362.6171926366269	1.025886	26.293144	0.2491115	0.140222	-0.0608478742	0.0377201197	-0.0552050331	-0.0048625325	-0.007616027	-0.0887284493	-0.0028189946	0.0682698249	-0.0287864838	-0.0616534545	-0.0343919318	0.0256153575	0.0506849394	-0.0042870294	0.1413729696	-0.0059781468	0.0599188489	-0.0163097861	-0.0963000982	-0.0197362466	0.0364166853	0.0499562537	0.0566203056	-0.0929456507	-0.0686887594	0.0736941566	0.0280245433	-0.184149637	-0.1043270604	-0.0871097657	-0.010786187	0.0118665014	-0.0483248215	-0.131889883	-0.1083195488	-0.021193791	-0.0262084432	0.0419731915	0.127897106	-0.1091000537	0.0010896341	-0.0675071704	-0.0288083347	-0.059519213	-0.0361730957	0.025940881	0.0518805484	1.36549e-05	-0.1413291413	0.0091429459	-0.0576064716	-0.0006299742	0.0937620627	0.0292243066	-0.033831236	-0.0438583737	0.0639024062	-0.0977319626	-0.0707683898	0.0606535848	-0.0039643298	-0.1917442329	-0.0908354486	-0.0953840399	-0.0102003249	0.0039261744	-0.0364269594	-0.1360199218	-0.1068831781	-0.0299976771	-0.0423612136	0.079583067	0.0992485789	-0.114389741	0.0016765614	-0.0693326054	-0.0564411554	-0.0027886298	-0.0175667519	-0.1434857463	-0.0704711879	0.039060667	-0.0790450081	0.063405169	0.0283104576	-0.074824772	-0.0666121345	0.0805399511	0.0106254202	0.0801389852	0.0397069643	0.0393242949	-0.1372361447	-0.0092510606	-0.0058278383	0.150169224	0.0649752687	0.0250025499	-0.0118483379	-0.0133064596	0.0624505233	-0.0542622434	-0.1191544118	0.170606	-0.000725	0.029106407236	5.256250000000049e-07	0.0938794	-0.0656966	0.00881334174436	0.0043160432515599	1.38291	-0.1202499999999999	1.9124400681	0.0144600624999999	-0.0135174	-0.0002342	5.484964000000019e-08	0.00018272010276	0.00130841	-0.0004935699999999	2.436113448999998e-07	1.7119367281000002e-06	0.000278441	-0.000521028	7.7529390481e-08	2.71470176784e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.03510660319904	-0.1293412947883325	0.0167291705375223	84701.43327553543	315.12038442125294	-0.1125721436175126	99300.85667779823	0.0126724875186418	212.6050278952666	-0.3108280421257916	0.0966140717717529	45200.89788634709	212.4377550890599	361.3040788812317	0.8721879999999999	22.353912	0.0933581499999998	0.0451786	-0.0565370682	0.0077597359	-0.0565921546	0.0239688292	0.0043837048	-0.0443910572	-0.0426177828	-0.0806848657	-0.0367360835	-0.0205075491	-0.0222249309	-0.0220957712	0.1077332972	-0.0359619204	0.0164228713	-0.0670194106	0.0492956437	0.0696211899	-0.0989756201	0.0250878303	-0.0981747208	0.0309864561	0.0064035167	-0.1084011546	-0.0300013263	0.0848360674	-0.0016140963	-0.0617160171	0.0381843508	-0.031573289	-0.0117859812	-0.0382933901	-0.0337340635	-0.0285137329	-0.0863301058	-0.1123866914	-0.0392776146	-0.0613474745	0.0492383757	-0.0540678702	0.0037844807	0.0065774148	-0.0367734183	-0.0191457817	-0.022945789	-0.0221905834	0.1081176324	-0.0359313877	-0.017135158	0.0699302538	-0.0522563141	-0.08790724	0.0849165708	-0.016182944	0.097935244	-0.0213878909	0.0117725941	-0.1077160942	-0.0346566511	0.0684596976	-0.0359836733	-0.0626641701	0.0375618712	-0.0273174406	-0.0052089719	-0.0433302033	-0.0301682619	-0.0277226553	-0.0789344394	-0.1209432453	-0.0296322657	-0.034720324	0.0580284	-0.049621141	0.0181452067	0.0021581966	-0.0518345854	0.0096042814	0.0008140233	-0.1011844056	-0.0919848768	-0.0617916625	0.0311216593	0.0291623607	-0.002182533	-0.0497592424	0.0419776597	0.0364235942	0.0104313281	-0.0905896251	-0.0301551963	0.0957921964	-0.0536102271	0.0025144297	0.039738954	0.127856398	-0.0271069825	-0.0520118902	-0.0507285719	-0.0493147287	0.0601481375	-0.0589855141	-0.1195153378	0.173842	0.0032359999999999	0.030221040964	1.0471695999999928e-05	0.119	0.0251205999999999	0.0141609999999999	0.0006310445443599	1.40415	0.0212399999999999	1.9716372225	0.0004511375999999	-0.0134458	7.159999999999979e-05	5.126559999999971e-09	0.00018078953764	0.00158119	0.0002727799999999	7.440892839999989e-08	2.5001618161e-06	0.0008092919999999	0.0005308509999999	6.549535412638382e-07	2.818027842008938e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
291.33717700406	0.3020704008609414	0.0912465270762898	84877.35070469498	316.40198729851187	1.2816028772589334	100110.21756644768	1.6425059349983768	212.2258784298797	-0.3791494653868881	0.143754317103163	45039.82347533408	212.0589221844388	362.17461463279386	0.893503	22.900215	0.0507067499999999	0.0221579	-0.0504986574	-0.0067552849	-0.0452770746	0.0418026961	-0.029296858	0.0206192289	-0.0629936562	0.1058547274	-0.0739395103	0.0325618108	0.028748989	0.0082906934	0.0225067749	-0.0618422286	0.0280333175	-0.0564281084	0.0737187566	0.0651659348	-0.0913249154	-0.0112945546	-0.1441197577	-0.171154032	-0.0418604131	-0.0160359403	-0.0164529268	-0.0244727936	0.0037393244	-0.0187501596	-0.0272093683	0.1128932744	-0.020985267	-0.0990972755	-0.0745550155	-0.046755692	-0.0424901254	-0.0381487576	0.0659553035	-0.0949948071	0.0547336244	0.0513798567	-0.0510558934	0.0179219853	-0.0736858622	0.0340206035	0.0291878609	0.008075018	0.0238252903	-0.0609605343	-0.0293224378	0.0571339992	-0.0743912754	-0.0679767583	0.0746995304	0.0214837102	0.1427779784	0.179728476	-0.0464338782	-0.0171364854	-0.0145395846	-0.0251973085	0.012136916	-0.0233056385	-0.035999555	0.1162804591	-0.0208793023	-0.0959162373	-0.0717874701	-0.0435581537	-0.0475841242	-0.0336190509	0.0528671848	-0.0590532319	0.0920790168	0.0551578865	-0.0520218911	0.0235492704	-0.0481231305	0.0210885951	-0.0251920821	-0.0827177022	-0.0871915756	-0.0542875688	0.0376441259	-0.1475660078	-0.0667920774	-0.0721147365	-0.0664831532	0.0636097581	-0.0961900212	0.1131166765	-0.136719754	0.1467555227	-0.1149489002	-0.0520639397	-0.0498759484	0.0933221092	0.0268548346	-0.0075923695	0.0464285744	0.0403342924	0.0578154653	-0.0635899959	-0.1193348294	0.183391	0.009549	0.033632258881	9.118340100000004e-05	0.10632	-0.0126799999999999	0.0113039424	0.0001607823999999	1.39843	-0.0057199999999999	1.9556064649	3.27183999999994e-05	-0.0136661	-0.0002202999999999	4.853208999999986e-08	0.00018676228921	0.00150972	-7.146999999999991e-05	5.107960899999987e-09	2.2792544784e-06	0.000972677	0.0001633850000001	9.46100546329e-07	2.669465822503268e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
