onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7877	10	CET	c4_m2	RIGHT	3.0519000000000007	50	40
20.8461	10	CET	c1_m1	RIGHT	3.4338000000000015	10	2
36.1372	10	dummy	dl0	LEFT	2.0386999999999986	0	0
51.1878	10	CET	m5_c2	LEFT	2.268099999999997	120	10
66.9711	10	CET	c3_m5	RIGHT	2.2047999999999917	120	25
83.2628	10	CET	m0_c2	RIGHT	3.3131000000000057	0	10
99.5545	10	CET	c5_m0	LEFT	2.9412999999999982	0	50
114.5956	10	dummy	dr0	RIGHT	2.340299999999999	0	0
130.6546	10	CET	m4_c5	LEFT	2.641300000000001	100	50
147.4462	10	CET	c3_m2	RIGHT	2.6895999999999844	50	25
162.9879	10	CET	m1_c3	RIGHT	2.9080000000000155	10	25
178.0463	10	dummy	dl1	LEFT	2.1295000000000073	0	0
193.0963	10	CET	c0_m0	LEFT	3.9194999999999993	0	0
208.4047	10	CET	c4_m1	LEFT	2.55510000000001	10	40
224.9458	10	CET	m4_c3	LEFT	1.774000000000001	100	25
240.9881	10	dummy	dr1	RIGHT	1.9876999999999896	0	0
256.7791	10	CET	c5_m5	RIGHT	2.140699999999981	120	50
273.0714	10	CET	m1_c0	LEFT	1.5604000000000156	10	0
290.1131	10	dummy	dr3	LEFT	2.1987000000000307	0	0
306.6625	10	CET	m3_c3	LEFT	3.4892999999999574	80	25
322.9548	10	CET	m3_c5	LEFT	2.237000000000023	80	50
338.2465	10	CET	m2_c1	LEFT	1.689299999999946	50	2
354.7876	10	CET	c1_m0	LEFT	2.6041000000000167	0	2
371.8299	10	dummy	dr2	RIGHT	1.7217999999999734	0	0
387.8799	10	CET	m2_c2	LEFT	1.911799999999971	50	10
403.4211	10	CET	m4_c0	LEFT	1.8345999999999663	100	0
418.9633	10	CET	c0_m5	RIGHT	2.172399999999982	120	0
435.255	10	dummy	dl3	LEFT	2.296699999999987	0	0
452.0461	10	CET	m4_c1	LEFT	2.465599999999995	100	2
467.3384	10	CET	c4_m4	RIGHT	2.516999999999996	100	40
483.3795	10	dummy	dl2	LEFT	1.956199999999967	0	0
498.4218	10	CET	c0_m2	RIGHT	2.03389999999996	50	0
514.9718	10	CET	c4_m3	RIGHT	3.0437999999999192	80	40
530.7551	10	CET	m5_c4	LEFT	1.8605000000000018	120	40
546.5461	10	CET	c4_m0	LEFT	2.165499999999952	0	40
561.5885	10	dummy	dl4	LEFT	1.9231000000000904	0	0
578.3802	10	CET	c2_m4	RIGHT	1.8354000000000497	100	10
593.4219	10	CET	m5_c1	LEFT	1.5136999999999716	120	2
609.9636	10	CET	c5_m1	LEFT	2.7479999999999336	10	50
625.7553	10	dummy	dr4	RIGHT	2.5802999999999656	0	0
640.7963	10	CET	m0_c3	RIGHT	3.6353000000000293	0	25
657.5887	10	CET	c0_m3	RIGHT	1.842899999999986	80	0
674.3804	10	dummy	dl5	LEFT	1.6350999999999658	0	0
689.9221	10	CET	m3_c2	LEFT	2.0534999999999854	80	10
705.2138	10	CET	m2_c5	LEFT	3.6177000000000135	50	50
721.5049	10	dummy	dr5	RIGHT	1.830699999999979	0	0
737.0471	10	CET	c1_m3	RIGHT	1.6083999999999605	80	2
753.8388	10	CET	m1_c2	RIGHT	4.2327000000000226	10	10
