onset	duration	trial_type	trial_code	valence	arousal
6.2602	15	CON	NEU17	9	7
23.2846	11	Q	Q_NEU17	9	7
40.0936	15	ANG	ANG25	0	9
57.1186	11	Q	Q_ANG25	0	9
75.427	15	CON	NEU27	5	0
92.4515	11	Q	Q_NEU27	5	0
109.5187	15	CON	NEU10	6	3
126.5437	11	Q	Q_NEU10	6	3
143.6021	15	ANG	ANG7	0	10
160.6271	11	Q	Q_ANG7	0	10
178.6855	15	CON	NEU18	9	7
195.7105	11	Q	Q_NEU18	9	7
213.7689	15	ANG	ANG1	2	7
230.7939	11	Q	Q_ANG1	2	7
248.6023	15	ANG	ANG17	6	2
265.6273	11	Q	Q_ANG17	6	2
