global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
296.9170848338113	n/a	n/a	88159.75526620871	303.9850572120486	n/a	n/a	92406.91500821248	195.5590142043013	n/a	38243.32803655812	n/a	195.11383017263745	357.326896577615	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-3.46055e-06	n/a	n/a	1.19754063025e-11	0.0346605	n/a	n/a	0.0012013502602499	-3.74665e-06	n/a	n/a	1.40373862225e-11	5.81377e-05	n/a	n/a	3.37999216129e-09	-9.88496e-05	n/a	9.77124342016e-09	n/a	0.0	n/a	0.0	n/a	0.0	0.0
296.7452892987892	-0.1717955350221132	0.0295137058535341	88057.7667210221	301.92888973716674	-2.0561674748818746	4.227824684762104	91161.0544579182	195.6915457897019	0.1325315854006135	38295.181093563	0.0175646211288001	195.1940281561	360.5202600826361	1.203058	24.386421	0.0722173895	0.0412848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.79773e-05	2.143785e-05	4.595814126225e-10	3.2318331529000006e-10	0.0492255	0.014565	0.000212139225	0.00242314985025	0.0166352	0.01663894665	0.0002768545456215	0.00027672987904	-0.000462243	-0.0005203807	2.7079607293249e-07	2.13668591049e-07	-0.000398309	-0.0002994594	1.58650059481e-07	8.967593224835999e-08	0.0	0.0	0.0	0.0	0.0	0.0
295.8647433474423	-0.8805459513469032	0.7753611724334227	87535.9463560479	298.9559281934903	-2.9729615436764334	8.838500340178962	89374.64700203133	195.7275484497087	0.036002660006801	38309.273222133066	0.0012961915275653	195.2323078209078	359.83791207062893	1.201533	24.355507	0.0980305273	0.0511764	0.1410077747	-0.0348995187	0.0617856937	-0.1594937557	0.0696369424	-0.0468197111	0.079844897	-0.0667469447	-0.0973297713	0.2110161983	-0.0509472567	0.0192549411	0.0197323605	-0.1258568835	0.0762754411	-0.1190353093	0.1491821346	-0.0341832021	-0.0011358097	-0.1422137794	0.0606390894	-0.0198660339	0.0158620173	-0.0351942054	0.1826829566	-0.0326583811	0.1034275397	-0.1250704171	0.0902966501	-0.131475967	0.0848196373	-0.0354312288	0.0979400992	-0.0291187492	0.0253651687	-0.0241670137	0.1387386139	-0.0040023623	0.0369019498	-0.0358199374	-0.0353240998	0.0554171308	-0.0671130591	0.0662386289	0.0779423594	-0.0617921737	-0.0982318423	0.0855525232	-0.0277226885	-0.0082952902	-0.0019175675	0.0781968985	-0.1551081809	-0.0350865442	-0.0124687178	0.1263551217	-0.0757350106	-0.0785675889	-0.0560864623	-0.0121044394	0.044917245	0.0846455298	-0.0101009903	0.1473992107	-0.0684723481	0.0355589583	-0.0083427885	0.0625821446	-0.1800061785	0.1449629061	-0.0777556223	0.054723656	-0.0137268353	0.0158453185	-0.1557368698	0.0209079293	-0.125241624	0.0358125626	-0.0446579604	0.050113336	-0.0424377615	0.1296990739	-0.0580721613	0.0590062547	-0.0219673322	0.0243527148	-0.1076055885	-0.0019748981	0.0172942719	0.0163650606	-0.0143571733	-0.0067076825	-0.0864669381	0.0304723365	-0.0383750608	-0.0154669704	0.0723882619	0.1709164411	-0.0094482351	-0.1009760457	0.1237740835	0.0416516349	0.0150498856	0.0366434813	-0.0756832823	-0.0386519015	-0.0461360323	0.1110067469	-0.0946409009	0.1448004613	-0.1021263476	0.0124563259	-0.1719943274	0.122545846	-0.084534497	0.0318659665	-0.1491810095	0.0114509964	-0.1889781819	0.0513148153	-0.0923000293	0.0194422978	-0.1402849788	0.0641951157	-0.0415656744	0.0333195727	0.1070306163	-0.0369065712	-0.0815931627	0.0027542731	0.1203780544	0.1203546593	0.1203156708	0.0	0.0	-0.006665	-0.0066829773	4.466218559231529e-05	4.4422225e-05	0.0137335	-0.0354919999999999	0.0012596820639999	0.0001886090222499	0.0474766	0.0308414	0.00095119195396	0.00225402754756	-0.000730222	-0.000267979	7.181274444100002e-08	5.33224169284e-07	-0.000166005	0.000232304	2.7557660025e-08	5.396514841600002e-08	0.0	0.0	0.0	0.0	0.0	0.0
295.2097059466182	-0.6550374008240851	0.4290739964783731	87148.7704850888	296.7952123461746	-2.160715847315714	4.6686929728412645	88087.39807161086	195.6509033943477	-0.0766450553610127	38279.27599902437	0.0058744645112927	195.1249970809532	355.947095136887	1.297632	26.303463	0.14851519	0.0906743	0.1032664022	-0.0314447175	-0.0233308309	0.0121105338	-0.12278264	-0.0002325207	0.0569769937	0.1087933776	0.0373667623	0.0809946592	0.1054677957	0.1626638658	0.072716416	-0.1941370322	0.0626864929	-0.0918323013	0.0497269941	0.1208765967	-0.0728084478	0.0327798838	0.023733913	0.0013862437	0.0405354673	-0.1941012994	0.1570968842	-0.2403901604	0.1658511584	0.0675763036	0.1492810512	-0.0779462123	0.0037580409	-0.0707430766	0.06013165	-0.2260435922	0.0083798604	0.147226895	0.1251532071	-0.1810845778	0.131026455	0.15341923	0.0444454616	0.1216295896	0.0487392988	-0.0200978497	-0.025187725	0.0268535106	0.1129868632	0.0242176444	0.0250770942	-0.1935651714	-0.0157073064	0.0022446874	-0.1148927983	-0.2010250854	0.0407507074	0.0440378938	0.0641010406	-0.004862571	-0.0059582799	0.0199898039	-0.0566545622	-0.0890123821	0.0807482886	-0.0358357245	-0.0236301936	0.0171886936	-0.0283037554	0.2226165719	-0.0558111689	0.2632250944	-0.0681306143	-0.1708051756	0.1135285818	-0.0102793209	-0.1136657012	-0.0403017364	-0.0440006995	0.2533402269	0.1243103408	-0.0348232022	0.0586916668	0.2348220361	0.1544647845	-0.0936147253	-0.0494785833	-0.2031001166	0.0266649778	-0.0403892423	-0.0109553955	-0.078482667	0.0270880687	-0.0306413169	0.01031404	-0.1179258893	-0.0948696791	-0.0822770807	-0.0300362464	0.1612758964	0.113552996	0.0647737235	-0.051419105	-0.0173172466	-0.06717478	0.0610870775	-0.0260573036	-0.0149181774	0.048769152	0.1042155059	-0.0380254512	-0.0139511916	0.1136128481	0.0352537086	-0.1586583697	0.3080433715	-0.1691109733	-0.2616392444	-0.2176856236	-0.072290304	-0.202463539	0.072289018	-0.0596480385	-0.0135619032	-0.0178993633	-0.2567090202	-0.029783537	0.0953251657	-0.1021179324	-0.1612652132	-0.0123409068	0.0267055081	0.1203156708	0.1201052059	0.1197547036	0.0	0.0	0.00560625	0.01227125	0.0001505835765625	3.14300390625e-05	0.00931921	-0.0044142899999999	1.94859562041e-05	8.684767502409999e-05	0.104723	0.0572463999999999	0.0032771503129599	0.010966906729	-0.00179645	-0.001066228	1.136842147984e-06	3.2272326025e-06	-0.000591442	-0.0004254369999999	3.49803639364e-07	1.80996640969e-07	0.0	0.0	0.0	0.0	0.0	0.0
294.7712410109395	-0.4384649356787236	0.1922514998197472	86890.08452712938	296.3001779240886	-0.4950344220860074	0.2450590790500273	87793.79543784655	195.5421047106124	-0.1087986837353014	38236.7147146561	0.0118371535825341	195.05274070604847	349.07692083505486	1.27615	25.868019	0.12405814	0.0571912	0.033235341	0.0888345776	-0.0612012348	0.0068075241	0.0350661213	0.1132630287	0.0027457527	-0.0856411914	0.0651764513	0.0159237483	0.0453597246	0.0849031608	0.069273981	0.0830369745	-0.1017724874	0.0506570881	0.1212755694	0.1149015716	0.074872166	-0.0020208995	-0.0717216172	0.1034781573	0.1512973215	0.1126831958	0.0931833247	0.0457198429	-0.1690067585	-0.0347081315	-0.1667494312	0.2005230986	0.0963034743	-0.0670482604	0.0042248039	-0.1288942797	0.0588477435	0.0089615236	0.1166625013	-0.108054351	0.034391767	-0.0196545466	0.022402662	0.096331147	0.0102947496	0.2214906436	-0.0232122166	-0.0986104891	-0.0192249785	-0.0260682845	-0.1061031085	0.0386480919	0.0724230674	-0.007664609	-0.0129650147	-0.0429197987	-0.0804974823	0.0685838068	0.0361387975	-0.088633681	0.0027040612	0.1182573754	0.0531937449	0.1160308248	-0.0787325208	-0.0075150459	0.0811849852	-0.1029604035	-0.1636169881	-0.0999854212	-0.0786554892	-0.0176709351	0.1576348266	0.0143773604	-0.1648333263	0.1177063042	0.149823343	0.0548305176	-0.0212167138	0.1086670833	0.0865614565	0.1344168842	-0.0071341256	0.1552775409	0.0687702885	0.087381506	-0.0018661596	-0.0414538218	-0.0899364395	-0.047813394	0.1145692716	0.090314792	-0.1313410687	0.0195720029	-0.0204839827	-0.0530352227	-0.085519073	-0.0014709098	-0.0607552687	0.0188756805	-0.02980323	-0.1474820894	0.0838500976	0.0954841272	-0.0295782733	-0.1159470469	0.0111354219	-0.0353405141	0.0055983398	0.0611532544	0.0557378844	0.1000748762	0.0007913067	-0.0840869025	-0.0914305773	0.173425726	-0.1914608863	-0.0900235178	-0.1454107886	0.147070835	0.0176088659	0.0494546647	-0.1256964799	-0.0124477565	-0.0854114	-0.1124703654	0.1518421805	0.1319563612	-0.0512846571	0.0752914982	-0.0515988916	-0.1228324	0.120190936	0.1196068161	0.1186353847	0.0	0.0	-0.0187783	-0.02438455	0.0005946062787025	0.00035262455089	0.037028	0.0277087899999999	0.000767777043264	0.0013710727839999	0.0804763	-0.0242466999999999	0.0005879024608899	0.00647643486169	-0.00129345	0.000503	2.53009e-07	1.6730129025e-06	-0.00014008	0.0004513619999999	1.96224064e-08	2.0372765504400003e-07	0.0	0.0	0.0	0.0	0.0	0.0
295.272128293732	0.5008872827925188	0.2508880700632727	87185.62974711014	295.46606994238425	-0.8341079817043351	0.6957361251428794	87300.19848719791	195.52550896427087	-0.0165957463415225	38230.22465573717	0.0002754187966321	195.0149729704398	349.4024822016252	1.315142	26.658413	0.070244667	0.0407123	0.007837786	-0.0068318843	0.1288744595	-0.0393114108	0.0215470069	0.0641535859	0.1017536283	0.0504970491	-0.0924737813	0.0364791031	0.0311628076	-0.0875455392	0.0747928572	-0.0355797375	-0.0930538557	-0.1740987227	-0.0061231577	0.0695498184	-0.030006429	-0.0649702042	0.0142272955	-0.0087909121	0.0437355328	0.0321199063	0.0492947242	0.0958777145	-0.0505152324	-0.044966973	0.1273245378	0.0601165183	0.0110110304	-0.0810127603	-0.0600626762	0.0515835786	-0.152899789	0.024434359	-0.1048373655	0.0921822597	0.0439015155	0.1164926758	0.06338602	0.0855153294	0.0836182439	0.0583236716	0.0938433292	0.00856926	-0.1184300022	0.1060895936	-0.0943255483	0.0594788355	-0.0584000322	0.01885068	-0.0536681028	0.0372279429	-0.1682407169	-0.0270750538	-0.154512077	-0.0492564446	0.1101598224	0.0949059851	-0.2070717212	-0.1147956795	0.0299770401	0.076878184	-0.0135246505	0.0131095088	-0.0535504474	-0.0092860794	-0.0973018818	-0.0335309827	-0.034228618	0.1267604512	0.0728603563	0.1385830105	0.0837661838	0.0609290711	0.0635187112	-0.0227206755	0.0173026448	-0.1669791074	-0.0122361475	-0.0982233363	0.014091656	-0.0733727286	-0.0751839559	-0.0151441041	-0.0972582958	-0.090779963	-0.0640745922	0.1044848914	-0.046145404	0.0457980189	-0.1713772122	0.0612095139	0.0233206422	0.0295034846	-0.0079544066	0.049112709	0.0272027585	-0.1140715295	0.0855072026	-0.086683467	-0.260218339	0.1581059084	-0.0480526449	-0.0162090409	0.0096544033	0.0731254772	-0.1384555009	-0.0113050894	-0.0406306224	0.0681300889	-0.0902179993	0.1452319598	-0.0190103771	-0.1218215904	-0.0753741485	0.1684818576	-0.0780878872	0.0518151302	0.0657029524	-0.1191918741	0.1342046537	-0.0872929933	0.0110200914	0.0002080021	-0.0967906954	-0.0303518753	-0.0561054034	0.0022862735	0.1200039147	0.1188605229	0.1169629329	0.0	0.0	-0.0164441	0.0023342	5.448489640000007e-06	0.00027040842481	0.000416983	-0.0366110169999999	0.0013403665657742	1.73874822289e-07	0.083452	0.0029756999999999	8.854790489999988e-06	0.006964236304	-0.00112506	0.00016839	2.835519210000001e-08	1.2657600036e-06	5.293960000000001e-23	0.00014008	2.802601248160001e-45	1.96224064e-08	0.000258005	0.000258005	6.656658002500002e-08	6.656658002500002e-08	0.0	0.0
295.911531679307	0.6394033855750081	0.4088366894847824	87563.63458079351	298.2988915285726	2.832821586188345	8.024878139174652	88982.22868717511	195.3633334197496	-0.1621755445212613	38166.83204487625	0.0263009072407676	194.87475309109104	358.31815046946207	1.411199	28.605518	0.208951747	0.103904	0.087896689	-0.1720524702	-0.1293922301	0.0110829975	0.0387192468	-0.0320362912	0.1159480902	0.0589259334	0.1137623343	0.1073689691	-0.122351095	-0.0730827929	-0.0228012067	-0.0850291866	-0.02207041	0.1028530379	0.0156339675	0.1274754692	-0.0325433128	0.1392635817	0.0417246684	0.0115878037	0.0925896389	-0.0624088294	-0.0352293871	-0.0486977066	0.0361572273	-0.0964134985	-0.0119812298	0.0981577536	0.0813623803	-0.1015850533	-0.0771203573	0.1473565105	0.0678648149	-0.002069134	0.1668640179	0.0817662607	-0.1196458117	0.1436209592	0.1423439947	-0.1223349894	0.1133780414	-0.1017653488	0.1173421478	-0.0795093195	0.0275634904	-0.0113633816	-0.0749980071	-0.1690853288	-0.1615434856	0.0185617989	0.1211748393	0.0181304519	0.0237438974	-0.0432386752	-0.0591650059	0.0338276535	0.0873865774	0.0417817237	0.0715227331	-0.0186426044	0.034296107	-0.1325973679	-0.0280822497	-0.007646033	-0.0900179945	0.0748557938	0.0491265874	0.0886501044	-0.1094082582	0.0083010146	-0.0682361965	0.0968462053	0.0700191875	0.0605430188	0.0623529628	-0.0958676284	0.088655763	0.1696396848	-0.1631702872	1.12973e-05	-0.1913248295	-0.0982410287	-0.1108556407	0.0498454025	0.0164975007	-0.1175957464	-0.1485413712	-0.1361830985	0.0412104702	0.0584376275	0.0008611978	-0.1746572029	0.0685726746	0.0044249945	-0.0439440751	-0.016968333	-0.0498237146	-0.0298910742	-0.0341339167	-0.055370655	-0.0318521078	0.0117108642	0.0974426854	-0.0651504744	-0.0672270297	0.1115097758	0.0704920958	-0.0631913438	0.1079069926	-0.0995243748	0.0003420487	0.050914594	0.1540845488	-0.1553769028	0.06711355	-0.0740936038	-0.0713506802	0.0148771216	0.0345661532	-0.0356766567	0.0345912641	0.208194067	0.0473794412	-0.1684343248	0.0575492653	0.1214617496	0.1232880477	-0.2413063093	0.1197547036	0.1178678731	0.1147451459	0.0	0.0	-0.0352769	-0.0188328	0.00035467435584	0.00124445967361	0.0805729	0.080155917	0.0064249710301108	0.00649199221441	0.0665855	-0.0168664999999999	0.0002844788222499	0.00443362881025	-9.92704e-05	0.0010257896	1.05224430346816e-06	9.85461231616e-09	-0.000196896	-0.000196896	3.8768034816e-08	3.8768034816e-08	0.00089725	0.000639245	8.050575625000001e-07	4.086341700250002e-07	0.0	0.0
294.8779731600852	-1.033558519221799	1.068243212655958	86953.01905499994	297.6488667788468	-0.6500247497257874	0.4225321752560725	88594.84789473169	195.5978796722596	0.2345462525100003	38258.53053228375	0.0550119445664848	195.0482879922344	357.32422987962383	1.206563	24.457476	0.1264380199999999	0.0679989	0.0461900018	-0.161007325	-0.169935223	-0.0262598655	0.1491714075	0.0862979798	0.0578371562	-0.0563224696	0.0548887933	0.0286873225	-0.2064340837	0.0829458842	0.1978181759	0.0259494628	0.045722647	0.0412053423	0.1212486414	-0.0985903697	0.1225567163	0.0772729018	0.1602522537	0.00726144	0.1461397567	0.0107424827	0.1069410393	0.0922006857	-0.1017789386	-0.0438602173	-0.0099839655	-0.0494189236	0.0639130476	-0.0443325532	0.1247549444	0.0249632346	0.0990024647	0.0073569778	-0.0281771008	-0.0401872112	0.0290316442	-0.0750110825	-0.1082426574	-0.2066007212	0.0146506951	-0.1238961339	-0.1190417827	-0.2425372967	-0.0668125481	-0.1006852276	0.0129905122	-0.0860152278	-0.1326087502	0.0593987041	-0.1466581051	0.0092187676	-0.0137819776	-0.0146574054	-0.0364304508	0.0145091914	0.0455943093	0.0017979788	0.0487741014	0.1292189028	-0.1130317356	-0.0857164617	-0.1540453605	-0.0196619403	-0.1428464399	0.0018653942	-0.1006855928	-0.0538224686	0.1127042645	0.1015827809	0.0038681702	0.0416351255	-0.0734745853	0.0749707076	-0.1623119679	-0.003242048	-0.0372694156	0.0671377564	0.0293684435	-0.0191358542	-0.0572762256	0.0348991627	0.1779402767	0.1579670678	0.1357961199	0.0166948067	-0.0673445763	-0.2354654814	-0.1597030613	-0.0467935972	0.0441220848	-0.1166016826	0.0542295597	0.0626074208	0.0280318503	0.0963415571	0.0821922836	-0.0672154447	0.045112929	-0.02710788	-0.010735147	-0.0112211395	0.0985304964	-0.0164969044	-0.1311663339	0.1177583056	0.0870872147	0.1677393445	0.0755829212	0.0025057395	-0.0366501284	0.008001412	0.1145898574	0.0274690935	0.1327162773	-0.0264231288	-0.061232596	0.0529384328	-0.0298580966	0.107255727	-0.1517020256	0.348396723	0.129867387	-0.1059055005	0.203486963	0.0262477974	0.0430562641	0.0253854705	0.1194434321	0.1166309242	0.111992364	0.0	0.0	-0.0382615	-0.0029845999999999	8.907837159999981e-06	0.0014639423822499	0.0344094	-0.0461635	0.00213106873225	0.00118400680836	0.0419522	-0.0246333	0.00060679946889	0.00175998708484	0.000435854	0.0005351244	2.8635812347536e-07	1.8996870931600002e-07	-0.000112629	8.426700000000001e-05	1.2685291641e-08	7.100927289000002e-09	0.000463509	-0.000433741	2.1484059308100006e-07	1.8813125508100002e-07	0.0	0.0
294.27679493682496	-0.6011782232602627	0.3614152561223663	86598.83203829013	295.17987951969536	-2.4689872591514472	6.095898085852176	87131.16127326187	195.7531472465448	0.1552675742852045	38319.29465692746	0.0241080196244115	195.22890078345748	346.26071047611725	1.338261	27.127047	0.08593935	0.043486	-0.124702304	0.0040099478	0.0308518018	-0.0854055974	0.1027443057	0.0174079123	-0.0326099377	-0.1236972876	-0.0667655343	-0.104624471	-0.0574841995	0.0546943728	0.1118941845	0.005994459	0.01033194	-0.0016859698	-0.0486183662	0.0396286964	0.057080735	-0.0887535581	0.0461176944	-0.0229516166	0.0016129717	-0.0132217613	-0.0184552165	-0.0386385443	-0.0552152983	0.0864076288	0.1007437914	-0.0394927041	-0.1801139811	-0.0371912738	0.0783188429	0.0549193072	-0.0458246956	-0.0966342966	-0.0553646545	0.0344130096	-0.0004820774	-0.0595626168	0.048905792	0.0912512164	-0.0467424327	0.0131828929	-0.07431276	-0.0248369887	0.0995432291	0.131103662	-0.1026301199	0.0117675048	-0.0953531617	-0.2669140292	0.0338243706	0.1590891128	-0.0028224693	-0.0608438623	-0.082993834	0.0310869857	-0.0193996725	-0.1575596357	0.0573551607	0.1266748726	-0.0631612548	0.0829469654	-0.0460614765	0.00527434	0.0066156653	0.0219710415	0.0506711804	-0.0201088248	0.0284824535	0.033310792	0.2289838055	-0.080580088	0.0437661417	0.0118280037	-0.0324303378	-0.0166216803	-0.067449758	0.0016517064	-0.0018240443	-0.0548662439	0.0225359483	0.014712095	-0.0847843915	-0.0294373461	0.0266989147	0.0615203074	0.1370932257	-0.0346714757	0.1208534448	-0.0127908509	-0.2107965154	-0.0529818843	0.0296004459	0.2607770504	-0.0947662736	-0.0772104297	-0.0972793996	-0.0156400727	0.0276249725	-0.0488958341	0.0616091506	-0.0788562445	0.0300247973	0.1136729886	-0.0586507386	0.0243695536	-0.149341894	0.0343591966	-0.0244398044	-0.0757778313	0.0492084389	0.0535876926	-0.0165468402	-0.0276166623	0.111325693	-0.1031974138	-0.0115644675	0.0218510833	0.048899983	0.008323985	-0.0635318806	0.0433660925	0.0969293429	-0.052762329	0.2192298278	0.087373519	-0.0329300015	0.0441454979	0.1190702613	0.1151522399	0.1087174221	0.0	0.0	-0.0411442	-0.0028827	8.309959290000011e-06	0.00169284519364	0.0175917	-0.0168177	0.00028283503329	0.0003094679088899	0.059635	0.0176828	0.0003126814158399	0.003556333225	-0.000147993	-0.000583847	3.40877319409e-07	2.1901928049e-08	-0.0	0.000112629	0.0	1.2685291641e-08	0.000188862	-0.000274647	3.5668855044000003e-08	7.543097460900002e-08	0.0	0.0
295.0661546511474	0.7893597143224156	0.6230887585951655	87064.03562061481	294.9864412968553	-0.1934382228400863	0.0374183460555309	87017.00054898304	195.24299038293069	-0.510156863614128	38119.82529366917	0.260260025492604	194.73967200371976	348.4504893806653	1.199618	24.316694	0.0718325499999999	0.0508678	-0.0843766649	-0.1105806755	0.114584451	-0.0283738451	0.0144089139	0.0758634753	-0.0390794269	0.0679054116	-0.1099690247	-0.0127646529	-0.0539176862	-0.0752850749	0.0442863642	0.0058744505	-0.2357687675	0.0570142509	-0.030344726	-0.0477266889	-0.1012610247	-0.0343943828	0.0199550415	-0.0071899912	0.0190581963	0.1826646289	-0.0090358248	-0.0810549767	-0.0591122989	-0.0475339256	0.058312476	-0.1050880158	0.1298224267	0.0979683423	-0.1309944867	0.1080300094	0.0339188581	-0.0117179762	-0.0792492051	0.0582579714	-0.0703175823	-0.0343933536	-0.0025352403	0.1544569458	-0.0808433787	-0.0787627658	0.0349462017	0.0494285699	0.0431529605	0.0031886709	0.125459822	-0.0602625143	0.1312155791	-0.0358926745	-0.0013390803	0.0795586896	-0.0058294669	0.0685538994	-0.1694528616	-0.0069537935	0.030620537	0.02443122	0.0425039389	0.1511115932	0.0988413719	0.0460030777	-0.0110468221	-0.0139549269	-0.0262838178	-0.2025796508	0.0247788221	0.1164886373	0.0274572107	0.0218212452	-0.0005347305	0.094340003	-0.1533415594	0.0153296637	0.0945251582	-0.1573928213	-0.0226550462	-0.0700550809	0.0575588148	-0.1086129034	-0.0304277207	0.0379987764	-0.0280275064	-0.0962817962	-0.110866097	0.0977105346	0.0074866227	-0.0794904333	0.1240941746	-0.1018687652	0.0871760912	0.0529960191	-0.078708531	0.0050942438	0.0870559496	-0.0088187936	-0.1441250489	-0.0803370513	0.0806851241	-0.1073399956	-0.0179446224	-0.0592360714	0.0003881587	-0.0099222337	-0.070560707	0.1049846524	0.0780578366	-0.0446130015	-0.1219502068	-0.0340392565	-0.061490949	-0.0226139585	-0.0159929372	-0.0355794569	0.044794004	0.0761259084	0.1160501173	0.0581626854	0.0611555652	-0.0266785933	0.003188966	0.09991755	-0.0386411915	-0.1464821314	0.0670366611	0.1060234838	0.0671053194	0.086805202	0.1186353847	0.1134348849	0.1049355893	0.0	0.0	-0.0396732	0.001471	2.1638410000000004e-06	0.0015739627982399	0.065533	0.0479412999999999	0.0022983682456899	0.0042945740889999	0.0686039	0.0089688999999999	8.044116720999991e-05	0.0047064950952099	-0.000253589	-0.0001055959999999	1.1150515215999997e-08	6.430738092099999e-08	-0.0	0.0	0.0	0.0	0.000352293	0.000163431	1.2411035784899998e-07	2.6709691761e-08	0.0	0.0
