onset	duration	trial_type	trial_code	valence	arousal
6.2671	15	CON	NEU17	6	1
23.2921	11	Q	Q_NEU17	6	1
40.1005	15	ANG	ANG25	1	9
57.1255	11	Q	Q_ANG25	1	9
75.4339	15	CON	NEU27	6	0
92.4589	11	Q	Q_NEU27	6	0
109.5256	15	CON	NEU10	6	0
126.5506	11	Q	Q_NEU10	6	0
143.609	15	ANG	ANG7	2	8
160.634	11	Q	Q_ANG7	2	8
178.709	15	CON	NEU18	6	0
195.734	11	Q	Q_NEU18	6	0
213.8007	15	ANG	ANG1	1	7
230.8252	11	Q	Q_ANG1	1	7
248.6341	15	ANG	ANG17	4	6
265.6586	11	Q	Q_ANG17	4	6
