onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7878	10	CET	c4_m2	LEFT	2.9722	50	40
20.8295	10	CET	c1_m1	RIGHT	3.2104	10	2
36.1212	10	dummy	dl0	LEFT	1.8386999999999958	0	0
51.1623	10	CET	m5_c2	LEFT	1.7575999999999965	120	10
66.9546	10	CET	c3_m5	RIGHT	2.1252999999999957	120	25
83.2463	10	CET	m0_c2	RIGHT	2.4975999999999914	0	10
99.538	10	CET	c5_m0	LEFT	1.701900000000009	0	50
114.5791	10	dummy	dr0	RIGHT	2.8208000000000055	0	0
130.6207	10	CET	m4_c5	RIGHT	2.9551999999999907	100	50
147.4131	10	CET	c3_m2	RIGHT	3.6828000000000145	50	25
162.9547	10	CET	m1_c3	RIGHT	1.525100000000009	10	25
177.9964	10	dummy	dl1	LEFT	2.45950000000002	0	0
193.0381	10	CET	c0_m0	LEFT	2.961800000000011	0	0
208.3381	10	CET	c4_m1	LEFT	1.9816999999999894	10	40
224.8882	10	CET	m4_c3	LEFT	2.8075999999999794	100	25
240.9299	10	dummy	dr1	RIGHT	1.7498999999999967	0	0
256.7216	10	CET	c5_m5	LEFT	4.214199999999948	120	50
273.0127	10	CET	m1_c0	LEFT	2.2269000000000005	10	0
290.055	10	dummy	dr3	RIGHT	1.480799999999988	0	0
306.596	10	CET	m3_c3	LEFT	3.4198000000000093	80	25
322.8883	10	CET	m3_c5	RIGHT	3.5115000000000123	80	50
338.1967	10	CET	m2_c1	LEFT	2.003099999999961	50	2
354.7217	10	CET	c1_m0	LEFT	2.0781000000000063	0	2
371.7629	10	dummy	dr2	RIGHT	1.7968999999999937	0	0
387.8045	10	CET	m2_c2	LEFT	2.9551999999999907	50	10
403.3467	10	CET	m4_c0	LEFT	1.9089999999999918	100	0
418.8885	10	CET	c0_m5	RIGHT	1.4471999999999525	120	0
435.1802	10	dummy	dl3	LEFT	2.3795000000000073	0	0
451.9719	10	CET	m4_c1	LEFT	1.8437999999999874	100	2
467.2719	10	CET	c4_m4	RIGHT	2.407800000000009	100	40
483.313	10	dummy	dl2	LEFT	1.8226999999999975	0	0
498.3553	10	CET	c0_m2	RIGHT	1.8204000000000065	50	0
514.897	10	CET	c4_m3	LEFT	2.7426999999998998	80	40
530.6887	10	CET	m5_c4	LEFT	1.870999999999981	120	40
546.4804	10	CET	c4_m0	LEFT	2.5593000000000075	0	40
561.5215	10	dummy	dl4	LEFT	1.598100000000045	0	0
578.313	10	CET	c2_m4	RIGHT	1.9026000000000067	100	10
593.3554	10	CET	m5_c1	LEFT	1.3161999999999807	120	2
609.897	10	CET	c5_m1	LEFT	2.014599999999973	10	50
625.6965	10	dummy	dr4	RIGHT	1.535099999999943	0	0
640.7638	10	CET	m0_c3	RIGHT	1.6118000000000166	0	25
657.5305	10	CET	c0_m3	RIGHT	1.1651000000000522	80	0
674.3222	10	dummy	dl5	LEFT	1.2294000000000551	0	0
689.8723	10	CET	m3_c2	LEFT	1.7993000000000166	80	10
705.1639	10	CET	m2_c5	RIGHT	1.4516999999999598	50	50
721.4556	10	dummy	dr5	RIGHT	1.6159999999999854	0	0
736.9973	10	CET	c1_m3	RIGHT	1.6341999999999643	80	2
753.789	10	CET	m1_c2	RIGHT	2.4664999999999964	10	10
