onset	duration	trial_type	trial_code	valence	arousal
5.5189	15	NEU	NEU24	none	3
22.544	11	Q	Q_NEU24	none	3
40.6023	15	CON	NEU5	9	6
57.6274	11	Q	Q_NEU5	9	6
75.4357	15	CON	NEU3	7	6
92.4607	11	Q	Q_NEU3	7	6
109.0274	15	NEU	NEU6	10	8
126.0525	11	Q	Q_NEU6	10	8
143.3608	15	CON	NEU2	9	8
160.3858	11	Q	Q_NEU2	9	8
178.1942	15	NEU	NEU12	10	8
195.2187	11	Q	Q_NEU12	10	8
213.0276	15	NEU	NEU30	4	8
230.0526	11	Q	Q_NEU30	4	8
246.6193	15	CON	NEU22	none	7
263.6437	11	Q	Q_NEU22	none	7
