onset	duration	trial_type	trial_code	response	RT	money	carbon
5.7878	10	CET	c4_m2	LEFT	2.6282000000000005	50	40
20.8301	10	CET	c1_m1	LEFT	3.665899999999997	10	2
36.1211	10	dummy	dl0	LEFT	1.478900000000003	0	0
51.1634	10	CET	m5_c2	LEFT	2.012599999999999	120	10
66.9551	10	CET	c3_m5	RIGHT	3.2047999999999917	120	25
83.2468	10	CET	m0_c2	RIGHT	3.113100000000003	0	10
99.538	10	CET	c5_m0	LEFT	1.7580000000000098	0	50
114.5802	10	dummy	dr0	RIGHT	1.5557000000000016	0	0
130.6302	10	CET	m4_c5	LEFT	2.1056999999999846	100	50
147.4136	10	CET	c3_m2	LEFT	4.402299999999997	50	25
162.9553	10	CET	m1_c3	RIGHT	2.6606000000000165	10	25
178.0136	10	dummy	dl1	LEFT	1.9063000000000159	0	0
193.0637	10	CET	c0_m0	LEFT	1.9521999999999764	0	0
208.347	10	CET	c4_m1	LEFT	3.1488999999999976	10	40
224.8887	10	CET	m4_c3	LEFT	2.5911999999999864	100	25
240.9304	10	dummy	dr1	RIGHT	1.6295000000000073	0	0
256.7215	10	CET	c5_m5	RIGHT	1.9184000000000196	120	50
273.0138	10	CET	m1_c0	RIGHT	2.522100000000023	10	0
290.0549	10	dummy	dr3	RIGHT	5.74490000000003	0	0
306.6049	10	CET	m3_c3	LEFT	2.154899999999998	80	25
322.9055	10	CET	m3_c5	LEFT	1.9103000000000065	80	50
338.1889	10	CET	m2_c1	LEFT	3.370900000000006	50	2
354.7306	10	CET	c1_m0	LEFT	3.269200000000012	0	2
371.7722	10	dummy	dr2	RIGHT	1.7235999999999763	0	0
387.8134	10	CET	m2_c2	LEFT	2.426400000000001	50	10
403.3557	10	CET	m4_c0	LEFT	1.7240999999999644	100	0
418.8974	10	CET	c0_m5	RIGHT	2.1983999999999924	120	0
435.1891	10	dummy	dl3	LEFT	1.330699999999979	0	0
451.9808	10	CET	m4_c1	LEFT	2.0351	100	2
467.2724	10	CET	c4_m4	RIGHT	2.303299999999979	100	40
483.3136	10	dummy	dl2	LEFT	1.4780999999999835	0	0
498.3552	10	CET	c0_m2	RIGHT	2.6364999999999554	50	0
514.9059	10	CET	c4_m3	RIGHT	1.7258000000000493	80	40
530.6892	10	CET	m5_c4	LEFT	1.74249999999995	120	40
546.4809	10	CET	c4_m0	LEFT	2.6947999999999865	0	40
561.522	10	dummy	dl4	LEFT	3.2536999999999807	0	0
578.3136	10	CET	c2_m4	RIGHT	2.1981000000000677	100	10
593.3643	10	CET	m5_c1	LEFT	2.3874000000000706	120	2
609.906	10	CET	c5_m1	LEFT	3.3097000000000207	10	50
625.6971	10	dummy	dr4	RIGHT	1.2545999999999822	0	0
640.7394	10	CET	m0_c3	RIGHT	1.8922000000000025	0	25
657.5311	10	CET	c0_m3	RIGHT	2.100500000000011	80	0
674.3311	10	dummy	dl5	LEFT	1.5644999999999527	0	0
689.8645	10	CET	m3_c2	LEFT	2.087099999999964	80	10
705.1728	10	CET	m2_c5	LEFT	2.3787999999999556	50	50
721.4729	10	dummy	dr5	RIGHT	1.598700000000008	0	0
736.9979	10	CET	c1_m3	RIGHT	2.63370000000009	80	2
753.7889	10	CET	m1_c2	LEFT	3.066699999999969	10	10
