onset	duration	trial_type	trial_code	valence	arousal
5.5169	15	NEU	NEU24	6	1
22.5413	11	Q	Q_NEU24	6	1
40.6003	15	CON	NEU5	7	3
57.6336	11	Q	Q_NEU5	7	3
75.442	15	CON	NEU3	8	3
92.4664	11	Q	Q_NEU3	8	3
109.0254	15	NEU	NEU6	4	1
126.0504	11	Q	Q_NEU6	4	1
143.3588	15	CON	NEU2	7	2
160.3838	11	Q	Q_NEU2	7	2
178.1921	15	NEU	NEU12	7	1
195.2338	11	Q	Q_NEU12	7	1
213.0505	15	NEU	NEU30	7	2
230.0839	11	Q	Q_NEU30	7	2
246.6422	15	CON	NEU22	7	4
263.6673	11	Q	Q_NEU22	7	4
